"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",1,0,0,0.120263591433278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,1,0,0,0.901172529313233,0,0.984873949579832,0.00330578512396694,0.981512605042017,0,0.0729335494327391,0,0.0115321252059308,0,0.0923824959481361,0,0.150753768844221,0
"3",0,0,1,0,0.163543441226576,0.283737024221453,0.0400696864111498,0,0.0614334470989761,0,1,0,0,0,0.0889261744966443,0,0,0.294807370184255
"4",0.120263591433278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0.901172529313233,0.163543441226576,0,1,0.00851788756388416,1,0,1,0,0.282392026578073,0,0,0,0.0217028380634391,0,0.0257289879931389,0.0067911714770798
"6",0,0,0.283737024221453,0,0.00851788756388416,1,0,0,0,0.142620232172471,0.0767946577629382,0,0,0.204262877442274,0.0132890365448505,0,0,1
"7",0,0.984873949579832,0.0400696864111498,0,1,0,1,0,1,0,0.135678391959799,0,0,0,0.0369127516778524,0,0.04,0
"8",0,0.00330578512396694,0,0,0,0,0,1,0,0.00321543408360129,0.0113636363636364,0.311447811447811,0.363036303630363,0,0.639871382636656,0.53516295025729,0.463210702341137,0
"9",0,0.981512605042017,0.0614334470989761,0,1,0,1,0,1,0,0.163132137030995,0,0,0,0.0181818181818182,0,0.0186125211505922,0
"10",0,0,0,0,0,0.142620232172471,0,0.00321543408360129,0,1,0,0,0.685245901639344,0,0,0.531409168081494,0.132013201320132,0.363338788870704
"11",0,0.0729335494327391,1,0,0.282392026578073,0.0767946577629382,0.135678391959799,0.0113636363636364,0.163132137030995,0,1,0,0,0,0.0802568218298555,0,0,0.109120521172638
"12",0,0,0,0,0,0,0,0.311447811447811,0,0,0,1,0.191525423728814,0,0.027027027027027,0.381282495667244,0.0902896081771721,0
"13",0,0.0115321252059308,0,0,0,0,0,0.363036303630363,0,0.685245901639344,0,0.191525423728814,1,0.00348432055749129,0.0480928689883914,1,0.407534246575342,0
"14",0,0,0,0,0,0.204262877442274,0,0,0,0,0,0,0.00348432055749129,1,0,0,0,0
"15",0,0.0923824959481361,0.0889261744966443,0,0.0217028380634391,0.0132890365448505,0.0369127516778524,0.639871382636656,0.0181818181818182,0,0.0802568218298555,0.027027027027027,0.0480928689883914,0,1,0.0820770519262982,0.841666666666667,0.00834724540901502
"16",0,0,0,0,0,0,0,0.53516295025729,0,0.531409168081494,0,0.381282495667244,1,0,0.0820770519262982,1,0.228522336769759,0.00350877192982456
"17",0,0.150753768844221,0,0,0.0257289879931389,0,0.04,0.463210702341137,0.0186125211505922,0.132013201320132,0,0.0902896081771721,0.407534246575342,0,0.841666666666667,0.228522336769759,1,0
"18",0,0,0.294807370184255,0,0.0067911714770798,1,0,0,0,0.363338788870704,0.109120521172638,0,0,0,0.00834724540901502,0.00350877192982456,0,1
