Gene	WGCNA_kTotal	Spearman_meanAbs	Variance	Variance_scaled	MX_Score	Rank_kTotal	Rank_MX	Pctl_kTotal	Pctl_MX	Rank_Sum	Rank_Prod	Rank_Combo
ENSG00000235706	413.474753499305	0.3092189755346922	4.577767881713552	0.1663231879250905	0.05143028577786057	36	664	0.9949480369515011	0.9043013856812933	700	23904	104
ENSG00000263874	379.3093218686017	0.2806736123421624	5.306957019674256	0.19281668107716682	0.054118554397755085	136	571	0.980513856812933	0.9177251732101617	707	77656	105
ENSG00000237159	318.7531120688016	0.3162102542467959	5.709185513984925	0.20743077405363675	0.06559173780211015	403	304	0.9419745958429562	0.9562644341801385	707	122512	106
ENSG00000217165	348.5250559813054	0.29977431634647367	5.403056506275637	0.19630824582717404	0.05884817018601659	262	450	0.9623267898383372	0.9351905311778291	712	117900	107
ENSG00000286522	273.10266002675996	0.299694035509446	8.721186608638533	0.3168652488984226	0.09496262515507331	651	66	0.9061778290993072	0.9906177829099307	717	42966	108
ENSG00000274618	290.88434242772945	0.2973392244504123	7.097196502954953	0.25786111882553847	0.07667222508750121	549	168	0.9209006928406467	0.9758949191685913	717	92232	109
ENSG00000279088	402.0115704170686	0.31633807050267776	4.497674172988462	0.16341315812189433	0.05169380313502904	66	652	0.9906177829099307	0.9060334872979214	718	43032	110
ENSG00000197061	278.151552451845	0.2841190087069704	8.45438506837141	0.3071715982225518	0.0872732899899272	618	102	0.9109411085450346	0.9854214780600462	720	63036	111
ENSG00000277075	322.2977472307707	0.3073321491882871	5.650576932493777	0.20530135937703978	0.06309570800862253	379	344	0.9454387990762124	0.9504907621247113	723	130376	112
ENSG00000206634	330.66163990576916	0.3153326940979637	5.372894493288142	0.1952123750263941	0.061556844138334905	339	386	0.9512124711316398	0.9444284064665127	725	130854	113
ENSG00000201831	340.8104420763838	0.36217316621405476	4.522938073299577	0.16433106670698264	0.05951630273660095	292	434	0.9579965357967668	0.9375	726	126728	114
ENSG00000260708	424.453314462789	0.31744891322666796	4.376751255652217	0.1590196882858838	0.050480627227997316	25	702	0.9965357967667436	0.8988163972286374	727	17550	115
ENSG00000277157	288.7152511774535	0.28527364510435593	7.380559710993412	0.26815650149225323	0.07649798263912674	558	169	0.9196016166281755	0.9757505773672055	727	94302	116
ENSG00000198763	400.0990460142329	0.3321999892315503	4.268666881654901	0.1550926788540748	0.05152178624521594	70	658	0.9900404157043879	0.9051674364896074	728	46060	117
ENSG00000275126	282.84636875633004	0.28054315423116516	7.9416146058812656	0.2885412045025321	0.08094825963680004	585	143	0.9157043879907621	0.9795034642032333	728	83655	118
ENSG00000263934	255.53431370895393	0.30763729785426525	14.19141243031003	0.5156139449528816	0.15862208076128237	729	8	0.894919168591224	0.9989896073903002	737	5832	119
ENSG00000278705	262.88401918817794	0.2847165501540416	9.805596243053344	0.35626490219518175	0.1014345138939792	694	47	0.8999711316397229	0.9933602771362586	741	32618	120
ENSG00000157014	379.58739034928163	0.30945607452421486	4.724863306521041	0.1716675786009277	0.0531235749969202	135	609	0.9806581986143187	0.9122401847575058	744	82215	121
ENSG00000124575	269.90407255623313	0.2970249838181584	8.355226005828264	0.3035688704696396	0.09016753883894132	663	82	0.9044457274826789	0.9883083140877598	745	54366	122
ENSG00000239887	277.42246647845906	0.29463211777223575	7.677206255761938	0.27893450515861556	0.08218306397463351	621	130	0.9105080831408776	0.9813799076212472	751	80730	123
ENSG00000231443	329.7237177470304	0.31773183668606747	5.246478297470789	0.1906193189263469	0.060565826310315464	343	412	0.950635103926097	0.940675519630485	755	141316	124
ENSG00000136305	328.69627120666655	0.3475141167440138	4.808463671078227	0.17470501507742425	0.0607124590053807	347	410	0.9500577367205543	0.9409642032332564	757	142270	125
ENSG00000239389	321.25546041518123	0.3161860524108941	5.396221974587673	0.19605992806015532	0.06199141468930439	389	368	0.9439953810623557	0.9470265588914549	757	143152	126
ENSG00000285103	340.36246051641757	0.3212578608892675	4.945246149883799	0.1796747074067616	0.057721912157401266	294	471	0.9577078521939953	0.9321593533487298	765	138474	127
ENSG00000274997	291.37338640768485	0.3044674865344019	6.443071354917183	0.23409491164010798	0.07127428935755659	546	221	0.9213337182448037	0.9682448036951501	767	120666	128
ENSG00000277531	355.1413750726436	0.25778018420055954	5.8932963829182645	0.21412003996748408	0.05519590334384922	235	546	0.9662240184757506	0.9213337182448037	781	128310	129
ENSG00000273108	318.45673982335177	0.30258629197241255	5.612975783403561	0.20393520382963565	0.0617079971294476	406	380	0.941541570438799	0.9452944572748267	786	154280	130
ENSG00000286158	405.5530410418236	0.3275965422337721	4.129939409101773	0.15005231942912514	0.04915662099913886	51	743	0.9927829099307159	0.8928983833718245	794	37893	131
ENSG00000261188	394.242261341783	0.2730747772274115	5.06545947767923	0.1840423958581332	0.05025733624935881	86	708	0.9877309468822171	0.8979503464203233	794	60888	132
ENSG00000250397	382.7234853150141	0.32498938675337097	4.3279095724200705	0.15724513250483416	0.05110299918269861	125	676	0.9821016166281755	0.9025692840646651	801	84500	133
ENSG00000198712	435.903674850545	0.3277769203354029	4.041517037819412	0.14683968588028884	0.04813066002085902	15	789	0.9979792147806005	0.8862586605080831	804	11835	134
ENSG00000227719	255.43099077207626	0.30698880022308744	8.30105087602903	0.3016005355677199	0.09258798656057493	730	74	0.8947748267898383	0.9894630484988453	804	54020	135
ENSG00000168282	344.7274239821938	0.31629247349966605	4.838187230163831	0.17578495561424037	0.0555994584152571	275	535	0.9604503464203233	0.9229214780600462	810	147125	136
ENSG00000163364	298.3538156652368	0.28728775700908615	6.317981865083831	0.22955005850150398	0.06594692142820159	513	297	0.9260969976905312	0.9572748267898383	810	152361	137
ENSG00000212464	303.2934341190329	0.2936028783786835	5.964237007063899	0.21669751245324081	0.06362301339377212	487	332	0.9298498845265589	0.9522228637413395	819	161684	138
ENSG00000267523	366.21922797927243	0.3225873504650543	4.4787551395868554	0.16272577640461983	0.05249327706273516	187	634	0.9731524249422633	0.9086316397228638	821	118558	139
ENSG00000253230	244.00127231566466	0.27875528464062355	11.304735627720312	0.4107328542724144	0.11449395370396263	790	32	0.8861143187066974	0.9955254041570438	822	25280	140
ENSG00000245532	259.8571331885282	0.24240280357378788	9.595055096784336	0.34861534993702825	0.08450533819359278	708	117	0.8979503464203233	0.983256351039261	825	82836	141
