## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17010971_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/star/SRR17010971.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17010971_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Apr 14 20:01:46 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
725	133	597	26	3070428	1217.631365	1558.705346	39761128	FR	567	907	1051	1133	1195	1505	3881	8511	23769	74691	160085			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
26	1
27	2
28	10
29	2
30	3
31	7
32	7
33	9
34	17
35	346
36	353
37	356
38	430
39	400
40	353
41	434
42	412
43	441
44	470
45	466
46	523
47	520
48	565
49	707
50	675
51	785
52	708
53	796
54	693
55	846
56	956
57	983
58	1180
59	1268
60	1408
61	1523
62	1676
63	1713
64	1809
65	1892
66	2095
67	2669
68	2937
69	3185
70	3643
71	4244
72	4268
73	5038
74	5440
75	10539
76	7340
77	7392
78	9080
79	8932
80	9442
81	10481
82	10902
83	12440
84	13982
85	14374
86	15760
87	16828
88	18500
89	20277
90	22265
91	24893
92	27659
93	29360
94	31704
95	34259
96	36489
97	40879
98	43714
99	47762
100	49758
101	53061
102	55327
103	59250
104	65024
105	69957
106	72619
107	75106
108	76854
109	81750
110	84201
111	85682
112	90246
113	91772
114	95721
115	98585
116	102338
117	104531
118	109922
119	110397
120	113218
121	120186
122	119272
123	122815
124	127095
125	124833
126	123912
127	125383
128	124576
129	124997
130	126719
131	127645
132	127350
133	132061
134	131711
135	128560
136	131011
137	130448
138	128968
139	131275
140	130350
141	129581
142	128954
143	128482
144	127301
145	127591
146	124852
147	124373
148	125225
149	122497
150	121297
151	122913
152	120383
153	119412
154	119061
155	119253
156	117999
157	116205
158	115942
159	112936
160	113531
161	110908
162	111301
163	108688
164	107612
165	105982
166	106258
167	104191
168	102526
169	103126
170	103079
171	100788
172	99889
173	98098
174	95793
175	95600
176	94935
177	92602
178	92821
179	92114
180	90932
181	90130
182	88666
183	86446
184	85992
185	84212
186	82762
187	83551
188	82415
189	82407
190	80508
191	80387
192	79223
193	77232
194	76564
195	73858
196	73369
197	73938
198	71654
199	72262
200	71988
201	70980
202	70149
203	69850
204	67793
205	67300
206	66263
207	65693
208	65659
209	65090
210	63684
211	63674
212	63226
213	61753
214	61576
215	61023
216	60250
217	59713
218	59030
219	58444
220	57775
221	57306
