## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17010995_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/star/SRR17010995.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17010995_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 16 10:36:14 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
876	123	749	24	2752477	1403.819344	1854.594708	44720670	FR	637	1121	1335	1433	1499	1623	4361	10399	44335	153763	153875			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
24	2
26	1
27	2
28	3
29	6
30	3
31	13
32	5
33	7
34	21
35	141
36	204
37	257
38	204
39	250
40	283
41	356
42	420
43	412
44	395
45	337
46	442
47	578
48	558
49	626
50	793
51	810
52	759
53	875
54	954
55	1133
56	1296
57	1400
58	1616
59	1674
60	1970
61	1970
62	2314
63	2660
64	2633
65	3125
66	3651
67	4305
68	4747
69	4889
70	6071
71	6814
72	6707
73	8628
74	9402
75	21415
76	13480
77	11975
78	17099
79	14618
80	14262
81	17518
82	16891
83	17264
84	18531
85	20489
86	22102
87	24439
88	26173
89	27835
90	30374
91	33815
92	37600
93	41920
94	45295
95	49002
96	51308
97	58883
98	66205
99	72311
100	70371
101	73707
102	74689
103	79168
104	90570
105	100453
106	98806
107	101270
108	102708
109	107755
110	109328
111	109181
112	112789
113	116357
114	118130
115	119489
116	124815
117	127082
118	139637
119	133583
120	139723
121	163600
122	149128
123	182575
124	178990
125	156354
126	147185
127	145356
128	139075
129	140910
130	143540
131	142867
132	142617
133	150702
134	147678
135	141417
136	146108
137	139892
138	138691
139	138561
140	141813
141	140274
142	134714
143	136509
144	135353
145	137102
146	128883
147	129182
148	130105
149	129317
150	123073
151	130818
152	125238
153	127024
154	125135
155	126316
156	122869
157	123109
158	118385
159	115000
160	116326
161	110874
162	111412
163	112673
164	109315
165	107272
166	105539
167	105813
168	103460
169	103470
170	105661
171	100149
172	99304
173	97414
174	94550
175	95512
176	93316
177	90613
178	90862
179	92008
180	88188
181	87231
182	85087
183	85052
184	83687
185	82085
186	79775
187	81566
188	83208
189	77178
190	78397
191	76126
192	76442
193	74957
194	73983
195	71251
196	70959
197	70433
198	68902
199	67824
200	66591
201	66155
202	66861
203	65563
204	62768
205	64324
206	62053
207	62644
208	62948
209	61236
210	59137
211	58373
212	60814
213	58707
214	57792
215	57342
216	56361
217	56171
218	55378
219	55015
220	54113
221	55063
222	52175
223	52862
224	51245
225	50324
226	52138
227	53246
228	50802
229	50880
230	56046
231	50967
232	48077
233	49465
234	47718
235	47390
236	47873
237	46395
238	45269
239	43675
240	43050
241	43204
242	41716
243	41796
244	40981
245	41124
246	39378
247	39641
248	40261
249	38128
250	39494
251	38352
252	37855
253	37663
254	37122
255	36494
256	36579
257	36485
258	35792
259	36180
260	36217
261	34935
262	34948
263	34406
264	34319
265	33724
266	33176
267	33104
268	33623
269	32884
270	32362
271	32523
272	31716
273	31838
274	31382
275	30647
276	30961
277	29278
278	29690
279	29215
280	28851
281	29296
282	28929
283	28709
284	28648
285	27618
286	28086
287	26983
288	26807
289	27872
290	26614
291	26341
292	26707
293	25730
294	26265
295	25790
296	25745
297	24655
298	25933
299	24794
300	24304
301	24233
302	24115
303	23907
304	23774
305	23413
306	23160
307	23705
308	23437
309	23261
310	22314
311	22496
312	22511
313	22492
314	22545
315	21905
316	21339
317	21277
318	20463
319	20662
320	20978
321	21013
322	21327
323	20598
324	20817
325	20313
326	20286
327	19722
328	19786
329	19923
330	19231
331	19573
332	19694
333	19549
334	19232
335	18900
336	18736
337	18810
338	18248
339	18583
340	18516
341	18602
342	18035
343	18777
344	18308
345	17984
346	18589
347	18407
348	17630
349	17653
350	17991
351	17909
352	17708
353	16827
354	17344
355	16776
356	16225
357	16345
358	16945
359	16566
360	16895
361	16786
362	16334
363	16813
364	16275
365	15543
366	16169
367	16461
368	16041
369	15532
370	15341
371	15671
372	15181
373	15678
374	15108
375	14558
376	15194
377	14612
378	14745
379	14720
380	14767
381	15195
382	14564
383	14959
384	15267
385	14128
386	14964
387	14523
388	13777
389	13993
390	13996
391	14517
392	14131
393	14105
394	14094
395	13432
396	13844
397	13496
398	13605
399	13500
400	13616
401	13371
402	13524
403	13808
404	13096
405	12974
406	13070
407	12866
408	13359
409	12959
410	13183
411	12904
412	12899
413	12306
414	12752
415	12581
416	12376
417	12305
418	12543
419	12412
420	12458
421	11757
422	12218
423	12464
424	12557
425	11954
426	12043
427	12237
428	11811
429	11808
430	12029
431	12239
432	11856
433	11960
434	11644
435	11643
436	11261
437	11785
438	11617
439	11524
440	11486
441	11770
442	11908
443	11568
444	11710
445	11270
446	11220
447	11312
448	11712
449	11386
450	11593
451	11449
452	11472
453	11447
454	11727
455	11490
456	10553
457	10877
458	10594
459	11113
460	10818
461	10676
462	10768
463	10762
464	10901
465	10852
466	10538
467	10408
468	10586
469	10616
470	10675
471	10620
472	10664
473	10527
474	10239
475	10551
476	10136
477	10930
478	10609
479	10633
480	9935
481	10045
482	10442
483	9915
484	10137
485	10104
486	10281
487	10409
488	10294
489	9726
490	9872
491	9925
492	9848
493	9659
494	9952
495	9627
496	10180
497	9923
498	10060
499	10016
