## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17010990_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/star/SRR17010990.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17010990_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Apr 14 20:03:56 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
735	136	604	25	3199243	1236.531241	1575.851155	53393914	FR	561	913	1063	1147	1209	1489	3819	8327	22425	59103	169489			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
25	1
26	4
27	1
28	2
29	4
30	8
31	8
32	5
33	17
34	36
35	507
36	518
37	549
38	648
39	700
40	739
41	787
42	700
43	804
44	809
45	826
46	982
47	967
48	1158
49	1199
50	1313
51	1369
52	1232
53	1383
54	1313
55	1502
56	1662
57	1882
58	2053
59	2300
60	2211
61	2639
62	2881
63	3058
64	2915
65	3130
66	3668
67	4105
68	4746
69	4892
70	5162
71	6480
72	6101
73	7785
74	7983
75	20997
76	10897
77	10530
78	12640
79	11857
80	11506
81	13498
82	14086
83	15740
84	16674
85	17805
86	19306
87	20424
88	22558
89	24587
90	26986
91	29400
92	32426
93	34334
94	37469
95	42004
96	43936
97	48966
98	51805
99	55510
100	58191
101	62086
102	65075
103	70087
104	77010
105	82756
106	85488
107	88781
108	91244
109	97315
110	100846
111	103997
112	108611
113	112650
114	116472
115	120878
116	126190
117	128966
118	136091
119	136164
120	141171
121	148987
122	148673
123	153250
124	155716
125	156978
126	156242
127	161904
128	161318
129	161866
130	166465
131	166929
132	167563
133	173099
134	173789
135	172972
136	177111
137	175457
138	173413
139	174821
140	174825
141	173057
142	173098
143	171156
144	172099
145	171023
146	167700
147	168361
148	168038
149	167069
150	163632
151	167663
152	164020
153	163432
154	162252
155	161138
156	159779
157	158063
158	156669
159	153479
160	154072
161	150462
162	150582
163	148012
164	144742
165	141792
166	144315
167	142914
168	139809
169	141484
170	139311
171	135801
172	135705
173	133023
174	130227
175	130989
176	130093
177	125863
178	126265
179	124154
180	124358
181	123237
182	121064
183	118444
184	116562
185	115948
186	113588
187	114521
188	113080
189	109210
190	109671
191	108281
192	106152
193	106170
194	105352
195	102898
196	100969
197	101507
198	99642
199	98983
200	98331
201	96704
202	97077
203	96084
204	93694
205	94301
206	91440
207	89543
208	90025
209	88275
210	86946
211	86893
212	87237
213	85078
214	83813
215	83387
216	80563
217	81573
218	80946
