## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17010985_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/star/SRR17010985.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17010985_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 10 15:57:36 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
999	77800	856	24	2589592	1640.205273	2140.676491	39295379	FR	739	1275	1497	1625	1713	1869	4875	11153	36347	153505	267667			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
24	7
25	7
26	5
27	10
28	6
29	13
30	15
31	14
32	18
33	31
34	79
35	468
36	565
37	543
38	625
39	618
40	695
41	679
42	683
43	714
44	720
45	790
46	821
47	724
48	832
49	874
50	965
51	1105
52	1081
53	1055
54	1030
55	1064
56	1194
57	1409
58	1555
59	1701
60	1788
61	1896
62	2016
63	2212
64	2013
65	2378
66	2718
67	3164
68	3831
69	3833
70	4353
71	5512
72	4689
73	6272
74	6676
75	18961
76	9943
77	7389
78	11173
79	8670
80	8005
81	10500
82	9488
83	11184
84	11077
85	10097
86	10290
87	11271
88	11958
89	13035
90	14375
91	16248
92	17707
93	19057
94	21006
95	22360
96	24065
97	26702
98	28188
99	31109
100	33355
101	35251
102	36915
103	40895
104	46938
105	55652
106	53793
107	53571
108	54266
109	56337
110	59040
111	58672
112	60809
113	65419
114	68322
115	68037
116	70551
117	72620
118	74263
119	73652
120	77960
121	82762
122	83315
123	89182
124	90923
125	86737
126	84411
127	85217
128	85921
129	86727
130	87741
131	88648
132	87253
133	89862
134	89544
135	90245
136	93804
137	92589
138	91917
139	92988
140	93214
141	93662
142	92041
143	92450
144	90806
145	90759
146	90060
147	91093
148	90762
149	91859
150	88244
151	92456
152	90204
153	92392
154	90257
155	90928
156	90289
157	89585
158	88166
159	86591
160	85670
161	86417
162	85990
163	86905
164	84696
165	82010
166	83881
167	84424
168	85672
169	86094
170	93068
171	84615
172	84439
173	83126
174	82186
175	81815
176	80103
177	79484
178	80088
179	81671
180	80381
181	79639
182	79233
183	77158
184	75019
185	72489
186	72989
187	74001
188	74918
189	71764
190	72970
191	71603
192	71365
193	70569
194	68945
195	67560
196	66062
197	66317
198	66330
199	65562
200	65068
201	65880
202	64889
203	64949
204	63220
205	64703
206	62029
207	61520
208	62185
209	60764
210	60609
211	60064
212	60732
213	59240
214	57820
215	57135
216	56930
217	57064
218	56807
219	55799
220	56065
221	56566
222	55768
223	55974
224	55539
225	54869
226	55901
227	58316
228	54599
229	55666
230	60309
231	55193
232	57339
233	61521
234	55452
235	53267
236	55453
237	51927
238	50372
239	49135
240	48959
241	48661
242	48030
243	46938
244	46950
245	46661
246	46900
247	45730
248	46038
249	45346
250	44394
251	45173
252	45131
253	45830
254	44814
255	43933
256	43942
257	43377
258	42964
259	42915
260	41436
261	42503
262	41725
263	43014
264	41221
265	42088
266	40085
267	39763
268	40628
269	39862
270	40527
271	38893
272	38279
273	39017
274	40375
275	40237
276	41252
277	36871
278	37361
279	37222
280	36020
281	36480
282	36241
283	36962
284	35995
285	35895
286	35298
287	35618
288	34516
289	34591
290	33630
291	33466
292	33494
293	33151
294	32907
295	32493
296	32111
297	32113
298	31905
299	31717
300	31513
301	31337
302	31765
303	32016
304	31270
305	31047
306	30329
307	30420
308	30081
309	29705
310	29347
311	28874
312	29154
313	28730
314	28368
315	28252
316	27655
317	28186
318	27819
319	26357
320	27089
321	27222
322	26615
323	26842
324	26748
325	26436
326	25858
327	25458
328	25731
329	26154
330	25349
331	25399
332	24345
333	24222
334	24146
335	24291
336	24605
337	24299
338	24016
339	23462
340	23539
341	24018
342	22910
343	22949
344	22784
345	22795
346	22462
347	22925
348	22474
349	22508
350	21707
351	21767
352	22219
353	21883
354	21214
355	21159
356	20802
357	21425
358	21004
359	20900
360	20717
361	20665
362	20588
363	20656
364	20809
365	20848
366	20607
367	19772
368	20411
369	19434
370	19297
371	19487
372	19469
373	19817
374	19562
375	19048
376	18084
377	17893
378	18111
379	18344
380	17842
381	17743
382	17541
383	17556
384	17905
385	17541
386	17603
387	17045
388	16878
389	17069
390	16952
391	16899
392	16874
393	16769
394	16768
395	16704
396	16837
397	17727
398	17223
399	17848
400	18098
401	17609
402	17401
403	15951
404	17982
405	15385
406	17995
407	15395
408	15160
409	14457
410	14634
411	14412
412	14085
413	13900
414	13690
415	13731
416	13685
417	13446
418	13725
419	13079
420	12939
421	12896
422	12865
423	12831
424	13046
425	12823
426	12616
427	12556
428	12936
429	12694
430	12617
431	12530
432	12269
433	11957
434	12458
435	12008
436	11740
437	11819
438	12148
439	11637
440	11997
441	11863
442	11491
443	11900
444	11413
445	11214
446	10921
447	11297
448	11210
449	11386
450	11246
451	11029
452	10861
453	11040
454	11160
455	11162
456	10749
457	10644
458	10376
459	10618
460	10416
461	10495
462	10158
463	10019
464	10067
465	10261
466	9954
467	9760
468	9976
469	9845
470	9916
471	9815
472	10044
473	9844
474	9554
475	9406
476	9602
477	9630
478	9713
479	9229
480	9543
481	9326
482	9240
483	9218
484	9577
485	9467
486	9244
487	9182
488	8923
489	9105
490	8985
491	9179
492	8962
493	8767
494	8909
495	8702
496	8824
497	8954
498	8944
499	8847
500	8636
501	8464
502	8509
503	8859
504	8461
505	8857
506	8550
507	8767
508	8709
509	8489
510	8631
511	8485
512	8363
513	8365
514	8095
515	8397
516	8179
517	8165
518	8323
519	8617
520	8181
521	8297
522	8098
523	7999
524	8245
525	7934
526	7826
527	8107
528	7946
529	8048
530	8030
531	7718
532	7840
533	8054
534	7877
535	8095
536	7917
537	7941
538	7952
539	7928
540	7812
541	7679
542	7702
543	8035
544	7593
545	7843
546	7403
547	7639
548	7369
549	7630
550	7618
551	7874
552	7540
553	7575
554	7824
555	7656
556	7760
557	7648
558	7598
559	7572
560	7526
561	7361
562	7557
563	7857
564	7437
565	7443
566	7463
567	7112
568	7336
569	7287
570	7262
571	7197
572	7224
573	7165
574	7288
575	7097
576	6874
577	7194
578	7198
579	7157
580	7180
581	6966
582	7084
583	7010
584	7100
585	7007
586	6933
587	7199
588	6930
589	7043
590	6871
591	6827
592	6993
593	7088
594	7045
595	7008
596	6844
597	7048
598	6834
599	6902
600	6667
601	6583
602	6762
603	6877
604	6743
605	6890
606	6862
607	6792
608	6833
609	6616
610	6598
611	6693
612	6818
613	6769
614	6720
615	6830
616	6641
617	6587
618	6626
619	6787
620	6989
621	6697
622	6623
623	6550
624	6731
625	7075
626	6820
627	6766
628	6536
629	6768
630	6434
631	6654
632	6562
633	6341
634	6335
635	6422
636	6370
637	6422
638	6783
639	6543
640	6449
641	6497
642	6194
643	6211
644	6415
645	6315
646	6439
647	6411
648	6204
649	6337
650	6092
651	6245
652	6440
653	6274
654	6374
655	6302
656	6271
657	6170
658	6498
659	6495
660	6231
661	6382
662	6202
663	6373
664	6285
665	6056
666	6097
667	6169
668	5922
669	6391
670	6333
671	6094
672	6139
673	6053
674	5996
675	6081
676	6038
677	5901
678	6255
679	6221
680	5969
681	6238
682	6119
683	5970
684	6515
685	6259
686	6065
687	6045
688	6167
689	6059
690	6336
691	6175
692	6454
693	6432
694	6500
695	6418
696	6351
697	6400
698	6419
699	6521
700	6447
701	6660
702	6339
703	6622
704	6115
705	6415
706	6254
707	6420
708	6330
709	6461
710	6564
711	6417
712	6191
713	6371
714	6361
715	6479
716	6361
717	6440
718	6435
719	6258
720	6124
721	6306
722	6134
723	6179
724	6142
725	6328
726	6202
727	6195
728	6213
729	5988
730	6289
731	6238
732	6329
733	6354
734	6388
735	6453
736	6264
737	6310
738	6182
739	5972
740	6195
741	6062
742	6256
743	6101
744	6154
745	6352
746	6062
747	5953
748	5985
749	6180
750	6096
751	6187
752	6078
753	6229
754	6106
755	6246
756	5967
757	5948
758	6176
759	6182
760	6033
761	6094
762	6215
763	6224
764	6220
765	5951
766	6191
767	6343
768	6019
769	6045
770	6103
771	6304
772	6099
773	6276
774	6044
775	6293
776	5960
777	6139
778	6294
779	6008
780	6222
781	6018
782	6120
783	5840
784	6125
785	6048
786	6165
787	6125
788	6134
789	6185
790	5857
791	5972
792	6351
793	6252
794	6281
795	6176
796	6147
797	5843
798	5987
799	5804
800	5930
801	5970
802	6440
803	6341
804	6535
805	6155
806	6048
807	6150
808	6153
809	5914
810	5781
811	5998
812	6101
813	5994
814	5877
815	5870
816	6071
817	5966
818	5931
819	5917
820	5974
821	6119
822	5815
823	6098
824	6001
825	6057
826	6260
827	6149
828	5867
829	5834
830	6192
831	5985
832	6034
833	6161
834	6154
835	6192
836	6420
837	6775
838	6359
839	6618
840	6080
841	6309
842	6263
843	6429
844	6672
845	6433
846	6416
847	6182
848	6319
849	6129
850	6149
851	6147
852	6154
853	6090
854	6165
855	6240
856	5968
857	6069
858	5890
859	5950
860	6104
861	6156
862	6226
863	6302
864	6226
865	6173
866	6328
867	6304
868	6221
869	6182
870	6248
871	6380
872	6407
873	6645
874	6148
875	6194
876	6348
877	6078
878	5891
879	6322
880	6125
881	5828
882	6460
883	6265
884	5945
885	6102
886	6143
887	5779
888	5785
889	5675
890	5779
891	5648
892	5924
893	5933
894	5801
895	5886
896	5757
897	5740
898	5910
899	5838
900	5994
901	5691
902	5820
903	6001
904	5621
905	5880
906	5590
907	5649
908	5568
909	5434
910	5678
911	5623
912	5668
913	5599
914	5736
915	5507
916	5644
917	5776
918	5762
919	5861
920	5740
921	5910
922	5875
923	5770
924	5555
925	5623
926	5505
927	5545
928	5679
929	5230
930	5368
931	5477
932	5644
933	5514
934	5745
935	5205
936	5338
937	5540
938	5320
939	5361
940	5625
941	5514
942	5518
943	5568
944	5567
945	5487
946	5475
947	5373
948	5470
949	5273
950	5471
951	5315
952	5351
953	5288
954	5315
955	5261
956	5207
957	5285
958	5159
959	5382
960	5042
961	5218
962	5331
963	5389
964	5179
965	5297
966	5233
967	5211
968	5189
969	5405
