gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003	10.5074388141442	0.0740404662489102	0.480381658001855	0.154128420633046	0.877508479598787	0.998495333467413
ENSG00000000005	2.79776813026665	-0.494266965614612	1.09673039097609	-0.450673173353678	0.652225119836009	0.998495333467413
ENSG00000000419	10.6790186307091	0.049651338624702	0.474660276309625	0.104603947502685	0.916690082239317	0.998495333467413
ENSG00000000457	9.98848440103273	0.00718238863468469	0.498095497311462	0.014419701991792	0.98849514110743	0.998495333467413
ENSG00000000460	8.88305469927261	0.0250913461523334	0.528710150898765	0.047457659191298	0.962148475358653	0.998495333467413
ENSG00000000938	5.6311608844637	0.533544152708946	0.743607697796245	0.717507570578084	0.473060966823044	0.998495333467413
ENSG00000000971	6.25828339923519	-1.08180753656878	1.18018215918822	-0.916644543510888	0.359328934845835	0.998495333467413
ENSG00000001036	10.7143889824051	-0.0975173298541752	0.494024587243283	-0.197393677100838	0.843519477225462	0.998495333467413
ENSG00000001084	10.3687711178464	-0.048607657376658	0.496267991800384	-0.0979463882010944	0.921974864589116	0.998495333467413
ENSG00000001167	11.0953767149221	-0.149482775626652	0.492055144080746	-0.303792730194732	0.761285805617291	0.998495333467413
ENSG00000001460	8.84889622797024	-0.144844093102496	0.555155406572233	-0.260907290801372	0.794164002286005	0.998495333467413
ENSG00000001461	10.7154864344621	0.0447845512734207	0.475207698815865	0.0942420574940516	0.924916876373108	0.998495333467413
ENSG00000001497	11.2329486751319	-0.0258173696543737	0.471450964448938	-0.0547615162576892	0.95632845994986	0.998495333467413
ENSG00000001561	9.81395147208493	-0.123951224289195	0.524399787049739	-0.236367800579289	0.813147279761878	0.998495333467413
ENSG00000001617	11.8560613348218	0.254769578091109	0.424713331759493	0.599862446124908	0.548597911953749	0.998495333467413
ENSG00000001626	4.07973446347533	0.311023029217741	0.757668080188406	0.410500372591123	0.681438930226937	0.998495333467413
ENSG00000001629	11.5787444549196	0.0589419124345701	0.452773800636903	0.130179600391318	0.896424333757681	0.998495333467413
ENSG00000001630	6.42912460394317	0.132896404499948	0.608248795079494	0.218490205940448	0.82704718852229	0.998495333467413
ENSG00000001631	8.01872037612763	0.178394594980182	0.533691247667481	0.334265543532638	0.73817918878362	0.998495333467413
ENSG00000002016	8.53678198850856	-0.0914895476828121	0.556546100124205	-0.164388085124295	0.869425642671812	0.998495333467413
ENSG00000002079	3.90467872756549	-0.386980552848199	0.89268122861249	-0.433503629789202	0.664648929662775	0.998495333467413
ENSG00000002330	8.26022932158571	-0.0423699709917531	0.558967197340574	-0.0758004605517799	0.9395778497136	0.998495333467413
ENSG00000002549	11.993505333324	0.00631481572894995	0.450626442119504	0.0140134158555997	0.988819277783161	0.998495333467413
ENSG00000002586	12.3392201359692	-0.0361221218931903	0.451210980781653	-0.0800559459581731	0.936192760269984	0.998495333467413
ENSG00000002587	6.39453436583794	-0.0895099713289333	0.694640069177416	-0.128858059447866	0.897469963626683	0.998495333467413
ENSG00000002726	4.59243058814991	1.18936322300213	0.714351507672197	1.66495515195008	0.0959217036762519	0.998495333467413
ENSG00000002745	3.28216328512137	-0.129161089006204	0.89445590243927	-0.144401852180716	0.885183154310509	0.998495333467413
ENSG00000002746	4.07766471842846	-0.451112609659551	0.905453419659705	-0.498217357033222	0.618330849909572	0.998495333467413
ENSG00000002822	4.00962892468369	0.00200029355833754	0.789223693469771	0.00253450773828568	0.997977757571443	0.998495333467413
ENSG00000002834	13.4791438285873	-0.048604426169856	0.42962079969952	-0.113133317110927	0.909924861312947	0.998495333467413
ENSG00000002919	10.1269605841933	-0.170451849425142	0.519941392140905	-0.327828966882769	0.743040984168205	0.998495333467413
ENSG00000002933	4.73006695806171	1.42971642604281	1.0519539787503	1.3591054883801	0.174113163934386	0.998495333467413
ENSG00000003056	11.405764113462	0.0814518881036142	0.453951629501742	0.179428562010045	0.857601206049988	0.998495333467413
ENSG00000003096	7.18635319620002	0.16567446898079	0.623657495543488	0.265649767965047	0.790508952952198	0.998495333467413
ENSG00000003137	6.22226480755208	-1.07332508304246	0.891679898054125	-1.20371120329698	0.228701220563355	0.998495333467413
ENSG00000003147	10.2282872555434	0.244651782984071	0.479114026735637	0.510633730869799	0.609607552011245	0.998495333467413
ENSG00000003249	10.5736287588124	-0.234974825569401	0.519298297717034	-0.452485260595711	0.650919437199506	0.998495333467413
ENSG00000003393	10.3006769185343	-0.0386424862189316	0.496183515013949	-0.0778794237407208	0.937923967166656	0.998495333467413
ENSG00000003400	7.2271231769507	-0.271150770000888	0.658591390246162	-0.411713201867915	0.680549647373189	0.998495333467413
ENSG00000003402	11.4405812197395	0.0769182814642581	0.453488043198735	0.169614794960646	0.865313086453646	0.998495333467413
ENSG00000003436	7.5366327945493	-0.104506631502729	0.674655693764023	-0.154903653031768	0.87689727370926	0.998495333467413
ENSG00000003509	8.95202555171717	0.0135072621238751	0.526671796674882	0.0256464504253931	0.97953933615837	0.998495333467413
ENSG00000003756	11.3717076627889	-0.0440875639073808	0.470739441115481	-0.0936559804780948	0.925382439003297	0.998495333467413
ENSG00000003987	6.25640401377161	-0.328154454299771	0.703720200728111	-0.466313818986926	0.640990888691571	0.998495333467413
ENSG00000003989	9.36204204787678	-0.0537515269050912	0.710969603054698	-0.0756031294082708	0.939734846684877	0.998495333467413
