"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339403973509934
"2",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0356564019448947,0,0.0619765494137353,0
"3",0,0,1,0.00340136054421769,1,0,0,0,0,0,0.502463054187192,0,0,0,0,0,0,0
"4",1,0,0.00340136054421769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330536912751678
"5",0,0,1,0,1,0.0425894378194208,0.00699300699300699,0,0.0119047619047619,0,0.750830564784053,0,0,0,0,0,0,0
"6",0,0,0,0,0.0425894378194208,1,0,0,0,0.0116086235489221,0,0,0,0.236234458259325,0,0,0,0
"7",0,1,0,0,0.00699300699300699,0,1,0,1,0,0,0,0,0,0.00335570469798658,0,0,0
"8",0,0,0,0,0,0,0,1,0,0,0,0.124579124579125,0,0,0.00482315112540193,0.367066895368782,0,0
"9",0,1,0,0,0.0119047619047619,0,1,0,1,0,0.0130505709624796,0,0,0,0,0,0,0
"10",0,0,0,0,0,0.0116086235489221,0,0,0,1,0,0,0.231147540983607,0.173400673400673,0,0,0,0.528641571194763
"11",0,0,0.502463054187192,0,0.750830564784053,0,0,0,0.0130505709624796,0,1,0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0,0.124579124579125,0,0,0,1,0,0,0.0574324324324324,1,0.0477001703577513,0
"13",0,0,0,0,0,0,0,0,0,0.231147540983607,0,0,1,1,0,0,0.273972602739726,0
"14",0,0,0,0,0,0.236234458259325,0,0,0,0.173400673400673,0,0,1,1,0,0,0,0
"15",0,0.0356564019448947,0,0,0,0,0.00335570469798658,0.00482315112540193,0,0,0,0.0574324324324324,0,0,1,0,0.668333333333333,0
"16",0,0,0,0,0,0,0,0.367066895368782,0,0,0,1,0,0,0,1,0,0
"17",0,0.0619765494137353,0,0,0,0,0,0,0,0,0,0.0477001703577513,0.273972602739726,0,0.668333333333333,0,1,0
"18",0.339403973509934,0,0,0.330536912751678,0,0,0,0,0,0.528641571194763,0,0,0,0,0,0,0,1
