cell_tech_id	tumour_id	n_methods	p_consensus	sample_id	cell_line	cell_line_canonical	cell_line_display
CELL:BT_474	TCGA-BH-A1FJ-01A-11R-A13Q-07	3	0.75	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-C8-A1HE-01A-11R-A13Q-07	3	0.75	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E2-A14V-01A-11R-A12D-07	3	0.75	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-EW-A1J3-01A-11R-A13Q-07	3	0.75	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-JL-A3YX-01A-11R-A22U-07	3	0.75	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-OL-A5DA-01A-11R-A27Q-07	3	0.75	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-Z7-A8R6-01A-11R-A41B-07	3	0.75	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E2-A156-01A-11R-A12D-07	2	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-LQ-A4E4-01A-11R-A266-07	2	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-A8-A09B-01A-11R-A00Z-07	1	0.25	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-AC-A2FM-01A-11R-A19W-07	1	0.25	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-AO-A03V-01A-11R-A115-07	1	0.25	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-AO-A1KP-01A-11R-A13Q-07	1	0.25	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-B6-A0I8-01A-11R-A034-07	1	0.25	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-B6-A0IB-01A-11R-A034-07	1	0.25	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-B6-A0IO-01A-11R-A034-07	1	0.25	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-C8-A26Z-01A-11R-A16F-07	1	0.25	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E2-A15O-01A-11R-A115-07	1	0.25	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E2-A15T-01A-11R-A115-07	1	0.25	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E2-A1B4-01A-11R-A12P-07	1	0.25	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E9-A247-01A-11R-A169-07	1	0.25	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-EW-A1OY-01A-11R-A144-07	1	0.25	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-GM-A5PV-01A-11R-A28M-07	1	0.25	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-OL-A6VR-01A-32R-A33J-07	1	0.25	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:CAL_120	TCGA-A2-A04V-01A-21R-A034-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A2-A0T5-01A-21R-A084-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A2-A25B-01A-11R-A169-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A7-A26J-01A-11R-A169-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A086-01A-11R-A00Z-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A08O-01A-21R-A056-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AN-A049-01A-21R-A00Z-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AN-A0XO-01A-11R-A109-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AO-A12G-01A-11R-A10J-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AR-A24X-01A-11R-A169-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A0AU-01A-11R-A12P-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A0E2-01A-11R-A056-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A0HX-01A-21R-A056-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A0HY-01A-11R-A056-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A0W4-01A-11R-A109-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A1ES-01A-11R-A137-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A1FM-01A-11R-A13Q-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A1FN-01A-11R-A13Q-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-C8-A12T-01A-11R-A115-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-C8-A130-01A-31R-A115-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-C8-A137-01A-11R-A115-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-D8-A1X9-01A-12R-A157-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-D8-A1XD-01A-11R-A14D-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E2-A15P-01A-11R-A115-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A1RA-01A-11R-A14D-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A22B-01A-11R-A157-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-EW-A6S9-01A-22R-A33J-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A2-A04R-01A-41R-A109-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A2-A04U-01A-11R-A115-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A2-A0D2-01A-21R-A034-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A2-A0EU-01A-22R-A056-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A2-A0T0-01A-22R-A084-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A2-A0T2-01A-11R-A084-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A2-A0T3-01A-21R-A115-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A2-A0YT-01A-11R-A109-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A2-A25E-01A-11R-A169-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A7-A0CE-01A-11R-A00Z-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A7-A0D9-01A-31R-A056-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A7-A13D-01A-13R-A12P-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A7-A13D-01A-13R-A277-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A7-A13E-01A-11R-A12P-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A7-A13E-01A-11R-A277-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A7-A4SE-01A-11R-A266-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A07L-01A-11R-A00Z-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A07O-01A-11R-A00Z-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A07P-01A-11R-A00Z-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A08G-01A-11R-A00Z-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A095-01A-11R-A00Z-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A09C-01A-11R-A00Z-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A09T-01A-11R-A00Z-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A0A9-01A-11R-A00Z-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A0AB-01A-11R-A034-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AN-A0AT-01A-11R-A034-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AN-A0FX-01A-11R-A034-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AN-A0FY-01A-11R-A034-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AO-A03P-01A-11R-A00Z-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AO-A03V-01A-11R-A115-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AO-A12F-01A-11R-A115-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AQ-A04H-01B-11R-A10J-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AR-A0TZ-01A-12R-A084-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AR-A1AH-01A-11R-A12D-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AR-A1AP-01A-11R-A12P-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AR-A1AY-01A-21R-A12P-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AR-A24K-01A-11R-A169-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AR-A251-01A-12R-A169-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AR-A2LR-01A-12R-A18M-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-B6-A0I6-01A-11R-A034-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-B6-A0RU-01A-11R-A084-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-B6-A0WV-01A-11R-A109-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-B6-A0WW-01A-11R-A109-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-B6-A1KN-01A-11R-A13Q-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-B6-A400-01A-11R-A239-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A0H9-01A-11R-A056-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A0WA-01A-11R-A109-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A18J-01A-11R-A12D-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A18R-01A-11R-A12D-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A18T-01A-11R-A12D-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A1FD-01A-11R-A13Q-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A1FL-01A-11R-A13Q-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A28Q-01A-11R-A16F-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-C8-A1HJ-01A-11R-A13Q-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-C8-A1HN-01A-11R-A137-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-C8-A273-01A-11R-A16F-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-D8-A27F-01A-11R-A16F-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E2-A14V-01A-11R-A12D-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E2-A15F-01A-11R-A115-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E2-A15H-01A-11R-A12D-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E2-A1LL-01A-11R-A144-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E2-A2P5-01A-11R-A19W-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A1N6-01A-11R-A144-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A1N8-01A-11R-A144-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A1NI-01A-11R-A14D-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A1R2-01A-11R-A14D-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A1R6-01A-11R-A14D-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A1RB-01A-11R-A157-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A244-01A-11R-A169-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A247-01A-11R-A169-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A2JS-01A-11R-A180-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-EW-A1J3-01A-11R-A13Q-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-EW-A1OW-01A-21R-A144-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-GI-A2C9-01A-11R-A21T-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-JL-A3YX-01A-11R-A22U-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-PE-A5DC-01A-12R-A27Q-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-S3-AA11-01A-31R-A41B-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-Z7-A8R6-01A-11R-A41B-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_148	TCGA-A2-A0YG-01A-21R-A109-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AR-A0U3-01A-11R-A109-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A0RO-01A-22R-A084-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A0X0-01A-21R-A115-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A2IU-01A-32R-A18M-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A0HU-01A-11R-A034-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-C8-A274-01A-11R-A16F-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E2-A107-01A-11R-A10J-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E2-A15G-01A-11R-A12D-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-S3-AA11-01A-31R-A41B-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A07P-01A-11R-A00Z-07	3	0.75	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A08G-01A-11R-A00Z-07	3	0.75	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A08L-01A-11R-A00Z-07	3	0.75	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A092-01A-11R-A00Z-07	3	0.75	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A09C-01A-11R-A00Z-07	3	0.75	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A09N-01A-11R-A00Z-07	3	0.75	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A0AB-01A-11R-A034-07	3	0.75	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AC-A6NO-01A-12R-A33J-07	3	0.75	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AR-A1AS-01A-11R-A12P-07	3	0.75	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A0WZ-01A-11R-A109-07	3	0.75	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A0H9-01A-11R-A056-07	3	0.75	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A1FJ-01A-11R-A13Q-07	3	0.75	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A1FL-01A-11R-A13Q-07	3	0.75	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-C8-A1HE-01A-11R-A13Q-07	3	0.75	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
