"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,1,0,0,0.0368509212730318,0.0187074829931973,0.818487394957983,0,0.25546218487395,0,0,0.0691399662731872,0,0.0577249575551783,1,0,0,0
"3",0,0,1,0,1,0,0.0121951219512195,0,0,0,0,0,0,0.730434782608696,0,0,0,0
"4",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0.0368509212730318,1,0,1,0,0.269230769230769,0,0.115646258503401,0,0,0.0608695652173913,0,0.700869565217391,0,0,0,0
"6",0,0.0187074829931973,0,0,0,1,0.00529100529100529,0.065989847715736,0.318027210884354,0.577114427860697,0,0.525597269624573,0.646566164154104,0.00710479573712256,0.239202657807309,0.00527240773286467,0.569727891156463,0
"7",0,0.818487394957983,0.0121951219512195,0,0.269230769230769,0.00529100529100529,1,0,0.5,0,0,0.25130890052356,0,0.204585537918871,0.600671140939597,0,0.00347826086956522,0
"8",0,0,0,0,0,0.065989847715736,0,1,0,0,0,0,0,0,0.0819935691318328,0,0,0
"9",0,0.25546218487395,0,0,0.115646258503401,0.318027210884354,0.5,0,1,0.0898502495840266,0.00815660685154975,1,0.06,0.0342465753424658,0.148760330578512,0.0945017182130584,0.123519458544839,0
"10",0,0,0,0,0,0.577114427860697,0,0,0.0898502495840266,1,0,0.336106489184692,1,0,0,0.0458404074702886,0.991749174917492,0
"11",0,0,0,0,0,0,0,0,0.00815660685154975,0,1,0,0,0,0,0.844856661045531,0,0.00325732899022801
"12",0,0.0691399662731872,0,0,0.0608695652173913,0.525597269624573,0.25130890052356,0,1,0.336106489184692,0,1,0.296610169491525,0.015625,0.00168918918918919,0.109185441941075,0.369676320272572,0
"13",0,0,0,0,0,0.646566164154104,0,0,0.06,1,0,0.296610169491525,1,0,0,0.0104166666666667,0.996575342465753,0
"14",0,0.0577249575551783,0.730434782608696,0,0.700869565217391,0.00710479573712256,0.204585537918871,0,0.0342465753424658,0,0,0.015625,0,1,0.0268456375838926,0,0,0
"15",0,1,0,0,0,0.239202657807309,0.600671140939597,0.0819935691318328,0.148760330578512,0,0,0.00168918918918919,0,0.0268456375838926,1,0,0,0
"16",0,0,0,0,0,0.00527240773286467,0,0,0.0945017182130584,0.0458404074702886,0.844856661045531,0.109185441941075,0.0104166666666667,0,0,1,0.00687285223367698,0.0333333333333333
"17",0,0,0,0,0,0.569727891156463,0.00347826086956522,0,0.123519458544839,0.991749174917492,0,0.369676320272572,0.996575342465753,0,0,0.00687285223367698,1,0
"18",0,0,0,0,0,0,0,0,0,0,0.00325732899022801,0,0,0,0,0.0333333333333333,0,1
