gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003	8.6243052879497	0.0654401955121731	0.567231883815149	0.115367625444516	0.908153738741497	0.998500809221742
ENSG00000000005	2.22495896222148	-0.162509791299842	1.08251846950461	-0.150121957156269	0.880668396985035	0.998500809221742
ENSG00000000419	9.84626796104913	0.023636083719255	0.517375859515446	0.0456845507662296	0.963561677654969	0.998500809221742
ENSG00000000457	8.84533901447046	0.0265070625872396	0.550295330370251	0.0481687943261394	0.961581719827469	0.998500809221742
ENSG00000000460	8.45252488988084	-0.0844018316373831	0.582963364214247	-0.144780678887335	0.884884037494373	0.998500809221742
ENSG00000000938	3.44718118444371	1.52761870939325	0.753828487396831	2.02648047259201	0.0427155718259991	0.998500809221742
ENSG00000000971	5.13039806566734	-1.40827018169594	1.2340915264153	-1.14113917124655	0.253812012773684	0.998500809221742
ENSG00000001036	7.18171873666261	0.347946878255125	0.685138882442671	0.507848681736786	0.611559466383038	0.998500809221742
ENSG00000001084	9.73634534563949	-0.119736066380517	0.540389008240585	-0.22157383765143	0.82464565078912	0.998500809221742
ENSG00000001167	9.79040275663402	-0.128358576343643	0.539476976638125	-0.237931518678589	0.811934209013808	0.998500809221742
ENSG00000001460	5.73360860564023	-1.57307557281348	1.10999028822781	-1.41719760028263	0.156425163206466	0.998500809221742
ENSG00000001461	8.23802336449868	-1.0846916932457	0.779863800294358	-1.39087324329746	0.164263867799299	0.998500809221742
ENSG00000001497	11.2910220543531	0.0929763983437071	0.46841084677558	0.198493265012398	0.842659153663932	0.998500809221742
ENSG00000001561	6.45670967470435	-1.74777886496553	1.1338490580218	-1.54145638045935	0.123205751226457	0.998500809221742
ENSG00000001617	7.90451015686718	0.0190992207817024	0.597911929235108	0.0319432007421821	0.974517346993125	0.998500809221742
ENSG00000001626	2.73162093792148	-0.469780897693793	1.12951528403111	-0.415913714790296	0.677473143361637	0.998500809221742
ENSG00000001629	11.4619236055801	-0.0625342596356696	0.483569532723899	-0.12931803061169	0.897106004862074	0.998500809221742
ENSG00000001630	6.28673707005608	-0.0711259668763556	0.685930699248627	-0.103692642644902	0.917413265499211	0.998500809221742
ENSG00000001631	8.23316918221927	0.136390876972966	0.558772825697521	0.244090032121208	0.807161092321767	0.998500809221742
ENSG00000002016	9.34564866333002	0.103557791078186	0.522816448597725	0.198076765480398	0.842985003126918	0.998500809221742
ENSG00000002079	4.05997031441401	-0.458828264741076	0.930797674552157	-0.492940922915215	0.62205433076038	0.998500809221742
ENSG00000002330	8.17898199666335	-0.0335843830011021	0.585010082038868	-0.0574082123235455	0.954220021304782	0.998500809221742
ENSG00000002549	10.4042506077444	-0.0603050385396522	0.511640121269842	-0.117866125099769	0.906173734361527	0.998500809221742
ENSG00000002586	8.79662530891306	0.479991536361646	0.61733608287854	0.777520623974418	0.43685167141702	0.998500809221742
ENSG00000002587	4.8360700733326	-1.32360474847251	1.12558039844235	-1.17593088001905	0.239622497852946	0.998500809221742
ENSG00000002726	4.00273673999926	-0.437931080637378	0.937646081288096	-0.467053709685181	0.64046145166298	0.998500809221742
ENSG00000002745	3.39224492660727	-0.797124007550788	1.11054041146479	-0.717780280052478	0.472892774302949	0.998500809221742
ENSG00000002746	6.50908906683969	-1.16252633299869	1.03617393570462	-1.121941300529	0.261887398798548	0.998500809221742
ENSG00000002822	5.06102903555408	-0.357442331513877	0.820102730119082	-0.435850678685066	0.6629450716536	0.998500809221742
ENSG00000002834	11.5191571799948	-0.0699453679061273	0.483515267363781	-0.144660102022182	0.884979241696966	0.998500809221742
ENSG00000002919	9.40151386774513	-0.0665971128558402	0.543731869509849	-0.122481532884719	0.902517670493457	0.998500809221742
ENSG00000002933	7.8360700733326	0.374415795617478	0.607931234210561	0.615885110926537	0.537970348969716	0.998500809221742
ENSG00000003056	10.1258535322475	-0.17932459822915	0.536123854687205	-0.334483527754561	0.738014718786668	0.998500809221742
ENSG00000003096	10.7275659276594	0.170760455726422	0.482525359496891	0.353889080367646	0.723422010786555	0.998500809221742
ENSG00000003137	6.73391825449979	-0.450794684530249	0.742139249959159	-0.607426011432568	0.543568230587811	0.998500809221742
ENSG00000003147	11.620380052249	0.171269154793969	0.456465259558211	0.375207425335571	0.707506208319931	0.998500809221742
ENSG00000003249	9.84216285105024	0.16991632427145	0.501062063423754	0.339112330936436	0.734525109506218	0.998500809221742
ENSG00000003393	10.8486950521888	0.021256855827672	0.488495065206676	0.0435149858037532	0.965291018897427	0.998500809221742
ENSG00000003400	4.95918686558083	0.534069688854861	0.825415726663916	0.647031152427166	0.517611781746199	0.998500809221742
ENSG00000003402	9.18520454894239	0.277752124637422	0.546076961037335	0.508631831142995	0.611010312862234	0.998500809221742
ENSG00000003436	6.01716951227609	-0.00316891233417453	0.844099750879891	-0.00375419176569031	0.997004595388048	0.998500809221742
ENSG00000003509	9.67898199666335	0.0497992551787821	0.519167296118053	0.0959214025057893	0.923582996215412	0.998500809221742
ENSG00000003756	11.850812494469	0.141958136228121	0.449041845740057	0.316135650997431	0.751899547717426	0.998500809221742
ENSG00000003987	9.17730397780416	0.131258984063593	0.526229607609021	0.249432913248614	0.803025928431455	0.998500809221742
ENSG00000003989	8.18017049236481	0.14669801629653	0.57031666783797	0.257222039209641	0.797007371428952	0.998500809221742
ENSG00000004059	11.016110791136	-0.00208614206916012	0.487413458216077	-0.00428002557991599	0.99658504409616	0.998500809221742
ENSG00000004139	10.2890343866344	-0.0438142440649149	0.513152306278319	-0.0853825336627276	0.931957278568646	0.998500809221742
ENSG00000004142	11.0719759955511	-0.154940186776679	0.505402155402628	-0.306568116341423	0.759172125202543	0.998500809221742
ENSG00000004399	11.0724154189721	-0.154950027782102	0.506259382553129	-0.306068456451453	0.75955252425454	0.998500809221742
ENSG00000004455	11.5164204399956	-0.069891066377185	0.482829765996054	-0.144753019178515	0.88490587669887	0.998500809221742
ENSG00000004468	5.0690593812537	-1.39106038320887	1.15665106301285	-1.20266208858654	0.229107110312951	0.998500809221742
ENSG00000004478	11.8476363310488	0.019344725871446	0.463574631470573	0.0417294747343696	0.966714356979812	0.998500809221742
ENSG00000004487	12.1827774578027	-0.0231149954671364	0.461247004690354	-0.0501141367468697	0.960031434398653	0.998500809221742
ENSG00000004534	12.1275315511067	0.106360922114109	0.446792942712163	0.238054167705665	0.811839081790518	0.998500809221742
ENSG00000004660	9.73621557107809	-0.119733087691348	0.541029218780733	-0.221306139363748	0.824854069974157	0.998500809221742
ENSG00000004700	9.18171873666261	-0.209295218145282	0.572427911849999	-0.365627206173215	0.714643271145654	0.998500809221742
ENSG00000004766	10.4039409588848	0.0853778999815124	0.49293438750902	0.173203375834578	0.862491570214615	0.998500809221742
ENSG00000004776	4.90045514660506	-0.307311698415964	0.840506258552913	-0.365626900797928	0.71464349904602	0.998500809221742
ENSG00000004777	10.844150518769	0.154749637722361	0.473213525411506	0.327018627770182	0.743653796210175	0.998500809221742
ENSG00000004779	10.0681805344118	-0.0104965760228656	0.514633155596889	-0.0203962296418529	0.983727291535889	0.998500809221742
ENSG00000004799	5.3498835478903	-1.47072576352523	1.30766114245901	-1.12469944679979	0.260716416213703	0.998500809221742
ENSG00000004809	2.61384785111037	-0.406390728975515	1.09652737579028	-0.370616126827317	0.710923468722774	0.998500809221742
ENSG00000004838	5.94991792444297	0.249052795700742	0.659487993884191	0.377645685759787	0.705693821243715	0.998500809221742
ENSG00000004846	2.22495896222148	-0.16251020617547	1.08135413181805	-0.150283983196371	0.880540569031875	0.998500809221742
ENSG00000004848	4.66971305552549	0.626258213504308	0.716780953797838	0.873709339214584	0.382276563636786	0.998500809221742
ENSG00000004864	10.1789819966633	-0.0272607514462699	0.514009367684671	-0.0530355148371411	0.957703610772489	0.998500809221742
ENSG00000004866	9.73590592221854	0.0409937850986924	0.518540684136214	0.0790560632035652	0.936988030567502	0.998500809221742
ENSG00000004897	11.5164204399956	-0.069890963855722	0.482583562832046	-0.144826656435553	0.884847735314491	0.998500809221742
ENSG00000004939	4.3360700733326	0.743338950590858	0.752578763553767	0.987722463866403	0.323288589728757	0.998500809221742
ENSG00000004948	3.0039753354375	-0.615021537301569	1.11949207323554	-0.549375517706025	0.582747771845175	0.998500809221742
ENSG00000004961	8.51262497885624	-0.297101376466649	0.611553418896028	-0.485814267873728	0.627098857331619	0.998500809221742
ENSG00000004975	10.5139933488559	-0.0764788302041643	0.510376594626514	-0.149847839829196	0.880884664713792	0.998500809221742
ENSG00000005001	2.55829229555482	-0.373977189082323	1.09414192737129	-0.341799523194231	0.732501768435675	0.998500809221742
ENSG00000005007	11.1820283855222	-0.170100970209362	0.504265878681128	-0.337323974119069	0.735872688964324	0.998500809221742
ENSG00000005020	6.51580114227646	-0.400555606159223	0.777267372921892	-0.515338247961523	0.606316676027829	0.998500809221742
ENSG00000005022	11.1812793132417	-0.025010451083949	0.486198393364479	-0.0514408344932558	0.95897424660796	0.998500809221742
ENSG00000005059	6.79009310777446	0.434943893483852	0.61045763088702	0.712488257132375	0.47616248053474	0.998500809221742
ENSG00000005073	2.39162562888815	-0.272115804146703	1.09153158281201	-0.249297233750833	0.803130870938395	0.998500809221742
ENSG00000005075	10.1806600155225	-0.0273029237683173	0.514453617524634	-0.0530716916710377	0.957674786429545	0.998500809221742
ENSG00000005100	9.84595831218958	0.0236444047585383	0.517374675799654	0.0457007384870424	0.963548775198479	0.998500809221742
ENSG00000005102	3.3360700733326	-0.772323139322427	1.16669799579809	-0.661973485944072	0.507988214162324	0.998500809221742
ENSG00000005108	10.5669419389736	0.194704627618127	0.481294082480072	0.404543988188736	0.685812737695031	0.998500809221742
ENSG00000005156	10.4012042188856	-0.0602321089653101	0.511569293583321	-0.117739883376131	0.906273764185721	0.998500809221742
ENSG00000005175	10.0681805344118	-0.0104965760228643	0.514633155596895	-0.0203962296418502	0.983727291535891	0.998500809221742
ENSG00000005187	5.22831499993987	-0.406377330647847	0.82147804535222	-0.494690433843069	0.620818655156853	0.998500809221742
ENSG00000005189	8.3977184066058	0.105668666161688	0.557532302504436	0.189529226713903	0.84967805058505	0.998500809221742
ENSG00000005194	10.4581281444408	-0.068390941098294	0.510893672954433	-0.13386531233162	0.893509080102505	0.998500809221742
ENSG00000005206	10.5126249788562	0.202794351257515	0.475814291420887	0.426204834352339	0.669958595132882	0.998500809221742
ENSG00000005238	8.79357892005423	0.0360258081360128	0.553924612516575	0.0650373847306429	0.948144234539652	0.998500809221742
ENSG00000005243	6.56874973239414	-0.137232088668461	0.689617984607589	-0.198997258962946	0.842264888746459	0.998500809221742
ENSG00000005249	10.8997060743245	0.146888600346266	0.472782170746553	0.31068980480867	0.756036448544019	0.998500809221742
ENSG00000005302	9.62554388338794	-0.102262060814796	0.54125909134766	-0.188933659405476	0.85014481225021	0.998500809221742
ENSG00000005339	12.2383330133582	-0.162515375677743	0.477587656069969	-0.340283869593844	0.733642763344402	0.998500809221742
ENSG00000005379	10.6797310689439	0.17854247544136	0.476165291536899	0.374959029174693	0.707690937308801	0.998500809221742
ENSG00000005381	2.61384785111037	-0.406376945324722	1.11115632582793	-0.365724368280878	0.714570760741804	0.998500809221742
ENSG00000005421	3.44718118444371	-0.821280607793711	1.12645492283915	-0.729084307895546	0.465950092852052	0.998500809221742
ENSG00000005436	9.2345375522189	0.121931715121972	0.524050432084859	0.232671719469601	0.816016331152821	0.998500809221742
ENSG00000005448	9.62373608996735	0.20499188752966	0.501525897531025	0.408736395346323	0.682733121482449	0.998500809221742
ENSG00000005469	9.34838540332928	0.103475521911895	0.52472470430008	0.197199638332103	0.843671313627405	0.998500809221742
ENSG00000005471	6.39255457546683	-0.373711679311005	0.748038088996953	-0.499589104897208	0.617364431003565	0.998500809221742
ENSG00000005483	12.5164204399956	0.171664949927836	0.431371161968792	0.397951845330484	0.690665682255889	0.998500809221742
ENSG00000005486	11.1261631811071	0.115774775693274	0.470096840869741	0.246278565665482	0.805466601162704	0.998500809221742
ENSG00000005513	4.17257957008614	-1.10443349553899	1.16446432699272	-0.948447685289977	0.342901593398184	0.998500809221742
ENSG00000005700	10.7380233644987	0.0370105015981877	0.489632141818343	0.0755883824553308	0.9397465794782	0.998500809221742
ENSG00000005801	11.0126249788562	0.131253406291958	0.47093609587054	0.278707466772815	0.780469331834671	0.998500809221742
ENSG00000005810	12.3505028456094	-0.0438874446365484	0.460303005821372	-0.0953446840049087	0.924041051586715	0.998500809221742
ENSG00000005812	9.90499968002491	0.014940862502426	0.517201881144753	0.028887873472843	0.976954017153745	0.998500809221742
ENSG00000005844	6.72681685537884	0.0602214736023525	0.703053146430769	0.0856570714576591	0.931739028662684	0.998500809221742
ENSG00000005882	9.90226294002564	0.0150135818389337	0.516925224107981	0.0290440108912107	0.976829489770196	0.998500809221742
ENSG00000005884	9.46466034557935	-0.254702123233625	0.581490413481611	-0.438016031440009	0.661374662183407	0.998500809221742
ENSG00000005889	10.1258535322475	-0.179324787216757	0.536492473211323	-0.334254059788312	0.73818785364858	0.998500809221742
ENSG00000005893	10.7397013833579	-0.108434488743236	0.508764161939453	-0.213133111282591	0.831223138859017	0.998500809221742
ENSG00000005961	8.0616483332732	-0.0124338343760932	0.592663470616054	-0.020979586211326	0.983261939935723	0.998500809221742
ENSG00000005981	2.89268435002822	-0.558433954314998	1.12443513353338	-0.496635099403374	0.619446396889302	0.998500809221742
ENSG00000006007	9.57029797669194	-0.093449611666125	0.541905899149141	-0.172446197417028	0.863086755842603	0.998500809221742
