## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373287_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/star/SRR22373287.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373287_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 15 09:39:17 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
147	117	31	36	2220661	153.891	52.688047	31737732	FR	13	25	37	49	63	77	95	139	597	4679	49361			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
36	3
38	1
39	2
40	9
41	7
42	13
43	16
44	13
45	34
46	20
47	27
48	33
49	35
50	38
51	47
52	57
53	63
54	91
55	118
56	325
57	245
58	251
59	254
60	251
61	321
62	331
63	380
64	356
65	382
66	374
67	518
68	8263
69	9535
70	11509
71	12958
72	14813
73	16714
74	18384
75	19430
76	22553
77	23796
78	25847
79	27914
80	31439
81	34391
82	36284
83	39385
84	41597
85	44890
86	49806
87	53394
88	56890
89	59538
90	65353
91	71634
92	75757
93	83661
94	86676
95	92080
96	97129
97	109661
98	112052
99	124573
100	132033
101	225893
102	239658
103	245574
104	257637
105	266744
106	278548
107	286328
108	291641
109	302823
110	313639
111	306796
112	316687
113	312810
114	322706
115	331101
116	336549
117	350474
118	350339
119	343427
120	338362
121	341954
122	339780
123	340475
124	340426
125	340265
126	340329
127	338248
128	336170
129	333784
130	330444
131	324472
132	322499
133	317128
134	317551
135	310720
136	308637
137	303348
138	298618
139	295906
140	286978
141	285054
142	283036
143	274552
144	272236
145	268073
146	262268
147	262125
148	254540
149	259389
150	248306
151	243662
152	238259
153	232375
154	230245
155	232324
156	222556
157	214407
158	208552
159	207383
160	204927
161	209044
162	195250
163	194527
164	184545
165	185955
166	184164
167	184155
168	174910
169	171282
170	169587
171	165497
172	157671
173	151611
174	145258
175	142818
176	140796
177	138125
178	136443
179	131630
180	131836
181	127949
182	123251
183	119446
184	116306
185	114914
186	112332
187	110846
188	111251
189	105555
190	104853
191	101874
192	101749
193	98880
194	96663
195	93227
196	93509
197	93768
198	92158
199	88323
200	87658
201	82750
202	81615
203	78825
204	76277
205	75063
206	72436
207	71356
208	69508
209	67357
210	65966
211	63682
212	64202
213	62713
214	60316
215	60947
216	58488
217	57696
218	57729
219	56047
220	54843
221	53333
222	52288
223	50492
224	50200
225	49061
226	48566
227	46519
228	45660
229	45180
230	44095
231	43479
232	42496
233	41262
234	40089
235	38826
236	38756
237	37588
238	36491
239	35781
240	34723
241	34111
242	33589
243	32957
244	32847
245	31989
246	31383
247	30471
248	30493
249	29349
250	28638
251	28177
252	27442
253	26449
254	26207
255	25491
256	24942
257	24995
258	24609
259	23507
260	24279
261	22873
262	23306
263	22097
264	21623
265	21452
266	21378
267	21357
268	20832
269	19600
270	19054
271	18475
272	18438
273	17464
274	17642
275	17008
276	16686
277	16575
278	16156
279	15980
280	15815
281	15249
282	14905
283	14531
284	14329
285	14098
286	13834
287	13475
288	13257
289	12726
290	12492
291	12409
292	12096
293	12179
294	11724
295	11492
296	11178
297	11064
298	10995
299	10733
300	10284
301	10600
302	10075
303	10020
304	9945
305	9835
306	9252
307	9111
308	9266
309	8843
310	8791
311	8560
312	8509
313	8420
314	8425
315	8067
316	8058
317	7980
318	7855
319	7765
320	7625
321	7447
322	7367
323	7290
324	7390
325	6946
326	6811
327	6806
328	6625
329	6579
330	6485
331	6360
332	6342
333	6173
334	6037
335	5984
336	5945
337	5860
338	5742
339	5535
340	5524
341	5699
342	5523
343	5447
344	5403
345	5309
346	5205
347	5076
348	4916
349	4818
350	4880
351	4815
352	4759
353	4723
354	4679
355	4618
356	4600
357	4509
358	4369
359	4342
360	4458
361	4267
362	4284
363	4135
364	4109
365	4100
366	4068
367	3956
368	3933
369	3904
370	3837
371	3754
372	3744
373	3766
374	3706
375	3489
376	3514
377	3629
378	3435
379	3482
380	3414
381	3464
382	3378
383	3345
384	3329
385	3350
386	3236
387	3175
388	3046
389	3088
390	3128
391	3097
392	3091
393	3006
394	3155
395	2983
396	2910
397	2970
398	2844
399	2869
400	2928
401	2777
402	2759
403	2635
404	2722
405	2619
406	2615
407	2629
408	2661
409	2729
410	2565
411	2569
412	2556
413	2469
414	2530
415	2497
416	2423
417	2463
418	2487
419	2410
420	2371
421	2325
422	2326
423	2350
424	2306
425	2227
426	2317
427	2242
428	2227
429	2209
430	2220
431	2213
432	2308
433	2245
434	2211
435	2168
436	2061
437	2180
438	2146
439	2116
440	2059
441	1980
442	2105
443	2086
444	2042
445	2103
446	2013
447	2130
448	1984
449	2028
450	2063
451	1988
452	1874
453	1950
454	1917
455	1985
456	1854
457	1967

