## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373282_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/star/SRR22373282.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373282_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Apr 11 17:20:19 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
165	125	43	39	1652484	178.594957	76.538464	41129387	FR	17	35	51	69	87	105	129	207	951	6203	44485			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
39	3
40	7
41	8
42	11
43	13
44	11
45	23
46	16
47	24
48	31
49	39
50	41
51	29
52	35
53	65
54	47
55	97
56	270
57	141
58	174
59	142
60	165
61	200
62	181
63	216
64	232
65	196
66	345
67	348
68	5099
69	7192
70	8302
71	8816
72	9921
73	11602
74	13535
75	15526
76	18124
77	16976
78	18808
79	20035
80	22426
81	25921
82	27257
83	30602
84	30173
85	34400
86	38399
87	40764
88	43105
89	44973
90	49035
91	52824
92	57619
93	64202
94	66953
95	72333
96	77650
97	84910
98	87991
99	100243
100	104893
101	194463
102	207382
103	214667
104	225881
105	239377
106	245782
107	257342
108	261742
109	270124
110	289355
111	273694
112	290434
113	288895
114	304655
115	313073
116	318741
117	342107
118	341164
119	332036
120	329174
121	336078
122	335810
123	340071
124	344083
125	350148
126	348878
127	345606
128	342569
129	338792
130	337069
131	332708
132	332790
133	328670
134	332454
135	333481
136	332268
137	324238
138	325355
139	322319
140	316423
141	322924
142	315274
143	313119
144	313331
145	309720
146	305313
147	310587
148	297956
149	317242
150	301529
151	296526
152	298781
153	285039
154	281951
155	288726
156	274697
157	270186
158	259862
159	261144
160	255890
161	262354
162	251059
163	251957
164	240764
165	251034
166	254988
167	260154
168	243246
169	241100
170	239358
171	231973
172	221490
173	209506
174	198957
175	195719
176	193481
177	194399
178	192774
179	187081
180	187334
181	182354
182	175454
183	175383
184	168117
185	169519
186	166106
187	164301
188	166881
189	159118
190	158338
191	150655
192	152754
193	149577
194	148291
195	146368
196	146627
197	149644
198	150053
199	143640
200	143223
201	138185
202	135751
203	132908
204	127478
205	126801
206	122833
207	121953
208	120057
209	115541
210	116016
211	110761
212	111855
213	110797
214	108081
215	109815
216	104924
217	105549
218	106528
219	103986
220	102563
221	100608
222	99464
223	97474
224	95968
225	94330
226	94232
227	90897
228	92102
229	91506
230	89901
231	88141
232	87136
233	83642
234	82002
235	80485
236	80708
237	79125
238	77026
239	75195
240	75540
241	75241
242	73551
243	71552
244	70708
245	69926
246	70477
247	69149
248	69879
249	67407
250	68025
251	65937
252	64709
253	61922
254	60620
255	60103
256	58319
257	58887
258	59157
259	57909
260	59232
261	57011
262	60226
263	56209
264	56128
265	54185
266	54193
267	54746
268	54807
269	50888
270	50964
271	47742
272	53816
273	46631
274	49138
275	47344
276	47839
277	46173
278	46662
279	46063
280	44249
281	43926
282	41296
283	40138
284	40052
285	38894
286	39311
287	39242
288	37369
289	36402
290	35966
291	35806
292	35811
293	35170
294	34264
295	33663
296	32766
297	32769
298	32838
299	32488
300	31212
301	31150
302	30523
303	31261
304	29970
305	29318
306	28784
307	28547
308	28446
309	28267
310	27875
311	27486
312	26640
313	26513
314	26612
315	25608
316	25227
317	24821
318	25032
319	24719
320	24511
321	24215
322	23677
323	23713
324	23238
325	22690
326	22507
327	22405
328	21517
329	21438
330	21005
331	21005
332	20342
333	20514
334	19966
335	19938
336	19574
337	19653
338	19435
339	18752
340	18898
341	18421
342	18406
343	17928
344	17697
345	17731
346	17310
347	17137
348	16923
349	16658
350	16962
351	16611
352	16330
353	16418
354	16076
355	15664
356	15566
357	15554
358	15398
359	14778
360	14685
361	14409
362	14099
363	14392
364	14352
365	14255
366	13939
367	13535
368	13520
369	13491
370	13412
371	13370
372	13211
373	12775
374	12650
375	12731
376	12471
377	12474
378	12073
379	11820
380	11757
381	11957
382	11701
383	11469
384	11892
385	11495
386	11121
387	11079
388	10746
389	10831
390	10713
391	10485
392	10515
393	10270
394	9995
395	10008
396	10075
397	10187
398	9904
399	9824
400	9396
401	9558
402	9393
403	9485
404	8964
405	9886
406	9124
407	8956
408	8695
409	8796
410	8624
411	8604
412	8533
413	8341
414	8067
415	7976
416	8007
417	7983
418	8014
419	8052
420	7651
421	7790
422	7514
423	7643
424	7511
425	7262
426	7359
427	7291
428	7108
429	7150
430	7062
431	6912
432	6804
433	6829
434	6634
435	6767
436	6519
437	6590
438	6438
439	6373
440	6320
441	6302
442	6467
443	6359
444	6189
445	6457
446	6063
447	6099
448	5918
449	5886
450	5739
451	5610
452	5600
453	5468
454	5565
455	5443
456	5564
457	5421
458	5466
459	5311
460	5297
461	5329
462	5303
463	5094
464	5095
465	5148
466	5027
467	4988
468	4870
469	4830
470	4730
471	4870
472	4620
473	4722
474	4678
475	4623
476	4506
477	4634
478	4422
479	4516
480	4542
481	4333
482	4401
483	4361
484	4430
485	4282
486	4289
487	4270
488	4123
489	4137
490	4074
491	4097
492	3974
493	3989
494	3896
495	4044
496	3881
497	4040
498	3927
499	3961
500	3830
501	3758
502	3872
503	3942
504	3694
505	3827
506	3679
507	3810
508	3618
509	3530
510	3623
511	3550
512	3569
513	3528
514	3445
515	3486
516	3438
517	3501
518	3360
519	3336
520	3380
521	3177
522	3282
523	3182
524	3124
525	3316
526	3211
527	3205
528	3160
529	3206
530	3070
531	3155
532	3068
533	3104
534	2985
535	3055
536	3048
537	2925
538	2992
539	3029
540	3052
541	2876
542	2940
543	2934
544	2800
545	2816
