## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373314_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/star/SRR22373314.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373314_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 07:06:02 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
156	118	35	38	3545606	165.012675	62.362673	28567581	FR	15	27	41	57	71	89	109	177	1157	7235	82595			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
38	5
39	5
41	2
42	3
43	5
44	7
45	11
46	5
47	18
48	19
49	13
50	24
51	27
52	38
53	61
54	58
55	86
56	114
57	141
58	360
59	179
60	207
61	323
62	725
63	477
64	536
65	387
66	527
67	542
68	5405
69	6465
70	7543
71	7716
72	8487
73	10292
74	10574
75	11622
76	14339
77	15151
78	15920
79	17304
80	19368
81	22377
82	22193
83	24441
84	26098
85	28111
86	32257
87	35177
88	36055
89	37494
90	42441
91	46835
92	50619
93	57588
94	57818
95	61543
96	65609
97	74985
98	78390
99	87059
100	87327
101	147096
102	155333
103	159026
104	169647
105	179358
106	184219
107	196033
108	200237
109	208095
110	222905
111	209300
112	218984
113	215409
114	229705
115	239319
116	248278
117	267336
118	276581
119	266481
120	256134
121	260075
122	262198
123	263672
124	269381
125	270972
126	270341
127	270585
128	272323
129	271536
130	271712
131	264688
132	269433
133	258952
134	271880
135	266300
136	267862
137	262408
138	255616
139	256423
140	249727
141	255837
142	253246
143	246044
144	246330
145	242319
146	233106
147	239706
148	228093
149	247672
150	235213
151	231170
152	229415
153	217726
154	219486
155	226880
156	218579
157	206347
158	194038
159	196064
160	194286
161	207981
162	189620
163	192062
164	178996
165	184977
166	189086
167	196889
168	184247
169	178763
170	179864
171	172243
172	161471
173	148541
174	137852
175	138082
176	137488
177	133056
178	136325
179	126560
180	129291
181	125604
182	116867
183	111586
184	107702
185	106836
186	104996
187	105256
188	114175
189	104813
190	102026
191	98634
192	102357
193	100016
194	94416
195	90934
196	93164
197	97455
198	96499
199	88037
200	84793
201	77851
202	77345
203	73882
204	69799
205	70273
206	67698
207	66212
208	64642
209	60208
210	61485
211	57121
212	59122
213	59440
214	56450
215	59297
216	55400
217	54828
218	57197
219	55208
220	54711
221	53018
222	51781
223	50983
224	51731
225	48451
226	50285
227	46030
228	45850
229	45845
230	44911
231	46360
232	43397
233	42298
234	41104
235	39639
236	40435
237	38887
238	38177
239	36860
240	36579
241	36227
242	36189
243	35430
244	35091
245	34504
246	35339
247	33612
248	34515
249	32869
250	32694
251	31448
252	31079
253	29800
254	28364
255	28713
256	28850
257	28719
258	29196
259	27302
260	29854
261	27892
262	30026
263	27643
264	28672
265	27613
266	29052
267	29373
268	29326
269	25660
270	24334
271	23216
272	24159
273	22826
274	22774
275	22469
276	22285
277	21670
278	22248
279	22198
280	21741
281	20779
282	20769
283	20567
284	19920
285	20285
286	20200
287	19916
288	19315
289	18378
290	18276
291	17906
292	17786
293	17855
294	17088
295	17160
296	16538
297	16744
298	16829
299	16795
300	16222
301	16332
302	15764
303	16289
304	16269
305	15788
306	15377
307	15819
308	15139
309	14808
310	14741
311	14673
312	14226
313	14279
314	13918
315	13736
316	13532
317	13402
318	13994
319	13226
320	12905
321	13100
322	12774
323	12750
324	12755
325	12092
326	12285
327	12139
328	11830
329	11792
330	11071
331	11021
332	11329
333	10946
334	10685
335	10651
336	11151
337	10835
338	10525
339	10116
340	9747
341	9685
342	9613
343	9368
344	9269
345	9060
346	9000
347	8878
348	8787
349	8714
350	8665
351	8373
352	8306
353	8085
