## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373303_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/star/SRR22373303.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373303_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 10 02:13:10 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
161	125	40	38	2685751	167.823198	68.41816	26290752	FR	15	31	47	63	81	101	127	213	2477	10241	111607			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
38	5
39	4
40	3
41	1
42	9
43	14
44	10
45	17
46	8
47	8
48	25
49	23
50	29
51	25
52	40
53	69
54	57
55	98
56	284
57	208
58	216
59	173
60	181
61	289
62	229
63	254
64	363
65	270
66	343
67	402
68	8693
69	10078
70	12400
71	13216
72	14201
73	16203
74	17712
75	18647
76	20957
77	21861
78	23229
79	25157
80	26585
81	30250
82	30429
83	32599
84	33868
85	35658
86	39309
87	41047
88	41491
89	42481
90	47571
91	50983
92	53395
93	59554
94	60416
95	61904
96	64986
97	73249
98	74342
99	80399
100	79689
101	134828
102	143555
103	144101
104	152577
105	157411
106	159866
107	165243
108	168696
109	171796
110	176910
111	172478
112	181643
113	181574
114	190311
115	193134
116	200586
117	210133
118	214352
119	208854
120	202679
121	214526
122	213080
123	219248
124	223174
125	225286
126	223864
127	223149
128	221522
129	222395
130	221375
131	215686
132	221450
133	214397
134	220111
135	220777
136	219581
137	219513
138	212814
139	214263
140	209231
141	214739
142	211887
143	208666
144	207686
145	209294
146	201731
147	207567
148	199372
149	210716
150	204145
151	199799
152	200557
153	192200
154	191220
155	195363
156	187993
157	181320
158	174238
159	172374
160	171285
161	175078
162	169406
163	169291
164	160516
165	169508
166	171057
167	178737
168	166843
169	159277
170	159708
171	154388
172	147159
173	135657
174	127962
175	126511
176	126381
177	125404
178	126108
179	119553
180	123330
181	118487
182	111037
183	108707
184	103135
185	104367
186	100995
187	101666
188	106446
189	98563
190	99493
191	92529
192	95804
193	95927
194	91535
195	89603
196	92163
197	95227
198	93031
199	86626
200	86794
201	77932
202	78697
203	74909
204	69529
205	72184
206	67331
207	66259
208	66160
209	61408
210	62351
211	58574
212	59562
213	59128
214	56692
215	59313
216	56620
217	55551
218	58676
219	57140
220	55592
221	52341
222	52658
223	52009
224	51238
225	49210
226	48949
227	47207
228	46965
229	46183
230	44490
231	44455
