## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373300_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/star/SRR22373300.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373300_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 09 22:17:04 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
153	118	35	36	2039479	158.910084	57.266749	24916099	FR	15	27	41	55	71	87	107	149	577	5725	87787			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
36	1
38	3
39	5
40	5
41	6
42	6
43	9
44	14
45	12
46	22
47	26
48	23
49	23
50	42
51	36
52	54
53	80
54	93
55	124
56	398
57	191
58	271
59	174
60	191
61	287
62	294
63	365
64	424
65	289
66	504
67	518
68	12638
69	15474
70	18601
71	19610
72	21636
73	24749
74	26968
75	28330
76	31556
77	33314
78	35352
79	36552
80	40252
81	43292
82	44468
83	47231
84	48239
85	50779
86	55911
87	57362
88	57559
89	58178
90	62712
91	66187
92	68877
93	75425
94	75232
95	77774
96	82555
97	89572
98	90005
99	97237
100	98158
101	162443
102	169995
103	169846
104	177252
105	179887
106	185336
107	188928
108	190818
109	194653
110	200572
111	191616
112	199703
113	194534
114	201776
115	206377
116	212358
117	222366
118	224488
119	220078
120	212602
121	218440
122	217103
123	218893
124	222487
125	223755
126	224018
127	224028
128	222507
129	224015
130	224350
131	217116
132	223104
133	215535
134	220528
135	220803
136	219093
137	217048
138	213362
139	213018
140	208023
141	212599
142	210464
143	205266
144	206081
145	205865
146	197271
147	201993
148	195571
149	207393
150	198296
151	197006
152	193507
153	188196
154	186863
155	193327
156	184611
157	177146
158	171619
159	170295
160	170732
161	177839
162	166180
163	167123
164	156308
165	161034
166	162169
167	169226
168	159400
169	154268
170	154052
171	148147
172	140913
173	132375
174	124118
175	124225
176	122865
177	121033
178	122516
179	117140
180	118831
181	115461
182	108382
183	104789
184	100896
185	101238
186	98760
187	96679
188	102470
189	95565
190	95107
191	92574
192	93152
193	92762
194	87651
195	86239
196	88019
197	89141
198	87643
199	82333
200	81866
201	74631
202	74981
203	73002
204	68198
205	67909
206	65155
207	64217
208	63098
209	59372
210	60019
211	55558
212	57641
213	56379
214	54892
215	56777
216	53280
217	52607
218	54471
219	52993
220	51875
221	49946
222	49008
223	47873
224	47224
225	45521
226	46307
227	43199
228	42783
229	42300
230	41200
231	41262
232	40117
233	39073
234	37964
235	36096
236	36763
237	35629
238	34591
239	33627
240	33334
241	33729
242	32252
243	31527
244	30947
245	30168
246	29925
247	29276
248	29817
249	28153
250	28001
251	26623
252	26113
253	24869
254	24536
255	24361
256	23572
257	23418
258	23864
259	22311
260	23188
261	22411
262	23725
263	22489
264	22075
265	21778
266	21766
267	22310
268	21589
269	19653
270	18660
271	17377
