"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",1,0,0.84983498349835,1,0.111666666666667,0.702838063439065,0.00166944908180301,0.0113085621970921,0,0.0542264752791069,0.906050955414013,0.00672268907563025,0,0.598319327731092,0.00160771704180064,0.0119250425894378,0.005,0.754966887417219
"2",0,1,0.0483333333333333,0,0.857621440536013,0.0374149659863946,1,0.00495867768595041,1,0.00813008130081301,0.0486223662884927,0.00505902192242833,0.00494233937397035,0.0560271646859083,1,0.00341296928327645,0.0050251256281407,0.0281923714759536
"3",0.84983498349835,0.0483333333333333,1,0.83843537414966,0.265758091993186,0.934256055363322,0.0609756097560976,0.00499168053244592,0.0477815699658703,0.0910596026490066,0.962233169129721,0.00511073253833049,0,0.864347826086956,0.110738255033557,0.00173611111111111,0.00687285223367698,0.906197654941373
"4",1,0,0.83843537414966,1,0.088628762541806,0.704974271012007,0,0.016366612111293,0,0.0675453047775947,0.89016393442623,0.00848896434634975,0.00338409475465313,0.592844974446337,0,0.0172413793103448,0.00500834724540901,0.75503355704698
"5",0.111666666666667,0.857621440536013,0.265758091993186,0.088628762541806,1,0.192504258943782,0.879370629370629,0,1,0.00495049504950495,0.222591362126246,0,0,0.213913043478261,0.854757929883139,0,0,0.154499151103565
"6",0.702838063439065,0.0374149659863946,0.934256055363322,0.704974271012007,0.192504258943782,1,0.0493827160493827,0.128595600676819,0.0510204081632653,0.247097844112769,0.787979966611018,0.13481228668942,0.067001675041876,0.966252220248668,0.0830564784053156,0.10896309314587,0.125850340136054,1
"7",0.00166944908180301,1,0.0609756097560976,0,0.879370629370629,0.0493827160493827,1,0.00169204737732657,1,0.00500834724540901,0.0519262981574539,0.00174520069808028,0.00173010380622837,0.0634920634920635,1,0,0.00173913043478261,0.0171526586620926
"8",0.0113085621970921,0.00495867768595041,0.00499168053244592,0.016366612111293,0,0.128595600676819,0.00169204737732657,1,0,0.901929260450161,0,1,1,0.194871794871795,0.00160771704180064,1,1,0.130794701986755
"9",0,1,0.0477815699658703,0,1,0.0510204081632653,1,0,1,0.00166389351081531,0.0114192495921697,0,0,0.0787671232876712,0.998347107438017,0,0,0.011744966442953
"10",0.0542264752791069,0.00813008130081301,0.0910596026490066,0.0675453047775947,0.00495049504950495,0.247097844112769,0.00500834724540901,0.901929260450161,0.00166389351081531,1,0.0619047619047619,0.901830282861897,1,0.324915824915825,0.00642054574638844,0.916808149405772,0.909240924092409,0.245499181669394
"11",0.906050955414013,0.0486223662884927,0.962233169129721,0.89016393442623,0.222591362126246,0.787979966611018,0.0519262981574539,0,0.0114192495921697,0.0619047619047619,1,0,0,0.709731543624161,0.0834670947030498,0,0.00321027287319422,0.842019543973941
"12",0.00672268907563025,0.00505902192242833,0.00511073253833049,0.00848896434634975,0,0.13481228668942,0.00174520069808028,1,0,0.901830282861897,0,1,1,0.192708333333333,0,1,1,0.118353344768439
"13",0,0.00494233937397035,0,0.00338409475465313,0,0.067001675041876,0.00173010380622837,1,0,1,0,1,1,0.0923344947735192,0.00165837479270315,1,1,0.0469011725293132
"14",0.598319327731092,0.0560271646859083,0.864347826086956,0.592844974446337,0.213913043478261,0.966252220248668,0.0634920634920635,0.194871794871795,0.0787671232876712,0.324915824915825,0.709731543624161,0.192708333333333,0.0923344947735192,1,0.13255033557047,0.172597864768683,0.195804195804196,0.956672443674177
"15",0.00160771704180064,1,0.110738255033557,0,0.854757929883139,0.0830564784053156,1,0.00160771704180064,0.998347107438017,0.00642054574638844,0.0834670947030498,0,0.00165837479270315,0.13255033557047,1,0.0016750418760469,0.00166666666666667,0.0500834724540902
"16",0.0119250425894378,0.00341296928327645,0.00173611111111111,0.0172413793103448,0,0.10896309314587,0,1,0,0.916808149405772,0,1,1,0.172597864768683,0.0016750418760469,1,1,0.103508771929825
"17",0.005,0.0050251256281407,0.00687285223367698,0.00500834724540901,0,0.125850340136054,0.00173913043478261,1,0,0.909240924092409,0.00321027287319422,1,1,0.195804195804196,0.00166666666666667,1,1,0.121008403361345
"18",0.754966887417219,0.0281923714759536,0.906197654941373,0.75503355704698,0.154499151103565,1,0.0171526586620926,0.130794701986755,0.011744966442953,0.245499181669394,0.842019543973941,0.118353344768439,0.0469011725293132,0.956672443674177,0.0500834724540902,0.103508771929825,0.121008403361345,1
