"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"1",1,0,0.393518518518519,0.441860465116279,0.0045662100456621,0,0,0,0,0,0.165884194053208,0.192556634304207,0,0.0710823909531502,0.00471698113207547,0.0702028081123245,0.510046367851623,0.190779014308426,0,0.722132471728595,0,0,0.939778129952456,0,0.0335463258785942,0,0,0,0
"2",0,1,0,0,0,0,0.0694214876033058,0.074313408723748,0.0913385826771654,0.111292962356792,0,0,0.185419968304279,0,0,0,0,0,0.11353032659409,0,0.434991974317817,0.397476340694006,0,0.2,0,0.824707846410685,0.065252854812398,0.243548387096774,0.996784565916399
"3",0.393518518518519,0,1,0.116279069767442,0.0828125,0,0,0,0,0,0.0557324840764331,0.0584415584415584,0,0.0444810543657331,0.0419354838709677,0.0205696202531646,0.161442006269592,0.0980707395498392,0,0.200325732899023,0,0,0.360446570972887,0,0.0194489465153971,0,0,0,0
"4",0.441860465116279,0,0.116279069767442,1,0.027906976744186,0,0,0,0,0,0.0124223602484472,0.0143769968051118,0,0.647058823529412,0.0606060606060606,0.566302652106084,1,0.0143769968051118,0,0.78343949044586,0,0,0.2703125,0,0.4512,0,0,0,0
"5",0.0045662100456621,0,0.0828125,0.027906976744186,1,0,0,0,0,0,0,0,0,0.327447833065811,0.971698113207547,0.0944272445820433,0.0297339593114241,0,0,0.0161030595813204,0,0,0,0,0.134796238244514,0,0,0,0
"6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166666666666667,0.00160771704180064,0,0,0,0,0,0,0
"7",0,0.0694214876033058,0,0,0,0,1,0.85,0.851132686084142,0.875838926174497,0,0,0.042483660130719,0,0,0,0,0,0.1072,0,0.196694214876033,0.237179487179487,0,0.0272435897435897,0,0.0579216354344123,0.284313725490196,0.841761827079935,0.0849673202614379
"8",0,0.074313408723748,0,0,0,0,0.85,1,1,0.995145631067961,0,0,0.0414012738853503,0,0,0.0193861066235864,0,0,0.100158982511924,0,0.239804241435563,0.263578274760383,0,0.028436018957346,0.0164744645799012,0.0704697986577181,0.352180936995153,0.625201938610662,0.0868852459016393
"9",0,0.0913385826771654,0,0,0,0,0.851132686084142,1,1,0.995222929936306,0,0,0.0402476780185759,0,0,0.0186335403726708,0,0,0.0903522205206738,0,0.2671875,0.309486780715397,0,0.0230414746543779,0.0174050632911392,0.0670926517571885,0.38125,0.627329192546584,0.0978260869565217
"10",0,0.111292962356792,0,0,0,0,0.875838926174497,0.995145631067961,0.995222929936306,1,0,0,0.0492845786963434,0,0,0.00162337662337662,0,0,0.117834394904459,0,0.241042345276873,0.280314960629921,0,0.0317965023847377,0.00165562913907285,0.0863787375415282,0.324546952224053,0.681159420289855,0.123980424143556
"11",0.165884194053208,0,0.0557324840764331,0.0124223602484472,0,0,0,0,0,0,1,0.998373983739837,0,0,0,0,0.0109546165884194,0.92822966507177,0,0.011437908496732,0,0,0.279552715654952,0,0,0,0,0,0
"12",0.192556634304207,0,0.0584415584415584,0.0143769968051118,0,0,0,0,0,0,0.998373983739837,1,0,0,0,0,0.0175718849840256,0.931323283082077,0,0.0196399345335516,0,0,0.331707317073171,0,0,0,0,0,0
"13",0,0.185419968304279,0,0,0,0,0.042483660130719,0.0414012738853503,0.0402476780185759,0.0492845786963434,0,0,1,0,0,0,0,0,0.844615384615385,0,0.0397456279809221,0.0232558139534884,0,0.998439937597504,0.00323624595469256,0.136288998357964,0.597133757961783,0.0440251572327044,0.124213836477987
"14",0.0710823909531502,0,0.0444810543657331,0.647058823529412,0.327447833065811,0,0,0,0,0,0,0,0,1,0.524671052631579,0.656351791530945,0.591596638655462,0,0,0.33276740237691,0,0,0.00328407224958949,0,0.623529411764706,0,0,0,0
"15",0.00471698113207547,0,0.0419354838709677,0.0606060606060606,0.971698113207547,0,0,0,0,0,0,0,0,0.524671052631579,1,0.202229299363057,0.0608974358974359,0,0,0.0278688524590164,0,0,0,0,0.233660130718954,0,0,0,0
"16",0.0702028081123245,0,0.0205696202531646,0.566302652106084,0.0944272445820433,0,0,0.0193861066235864,0.0186335403726708,0.00162337662337662,0,0,0,0.656351791530945,0.202229299363057,1,0.524486571879937,0,0,0.403940886699507,0,0,0.00641025641025641,0,0.995184590690209,0,0.0095389507154213,0,0
"17",0.510046367851623,0,0.161442006269592,1,0.0297339593114241,0,0,0,0,0,0.0109546165884194,0.0175718849840256,0,0.591596638655462,0.0608974358974359,0.524486571879937,1,0.0177705977382876,0,0.80623973727422,0,0,0.335463258785943,0,0.4016,0,0,0,0
"18",0.190779014308426,0,0.0980707395498392,0.0143769968051118,0,0,0,0,0,0,0.92822966507177,0.931323283082077,0,0,0,0,0.0177705977382876,1,0,0.0167785234899329,0,0,0.350649350649351,0,0,0,0,0,0
"19",0,0.11353032659409,0,0,0,0,0.1072,0.100158982511924,0.0903522205206738,0.117834394904459,0,0,0.844615384615385,0,0,0,0,0,1,0,0.0218068535825545,0.013677811550152,0,0.798151001540832,0.0142405063291139,0.0790322580645161,0.784929356357928,0.105919003115265,0.0601851851851852
"20",0.722132471728595,0,0.200325732899023,0.78343949044586,0.0161030595813204,0,0,0,0,0,0.011437908496732,0.0196399345335516,0,0.33276740237691,0.0278688524590164,0.403940886699507,0.80623973727422,0.0167785234899329,0,1,0,0,0.507438016528926,0,0.311148086522463,0,0,0,0
"21",0,0.434991974317817,0,0,0,0.00166666666666667,0.196694214876033,0.239804241435563,0.2671875,0.241042345276873,0,0,0.0397456279809221,0,0,0,0,0,0.0218068535825545,0,1,1,0,0.0698757763975155,0,0.355481727574751,0.0175718849840256,0.352941176470588,0.490384615384615
"22",0,0.397476340694006,0,0,0,0.00160771704180064,0.237179487179487,0.263578274760383,0.309486780715397,0.280314960629921,0,0,0.0232558139534884,0,0,0,0,0,0.013677811550152,0,1,1,0,0.0389408099688473,0,0.300324675324675,0.0226537216828479,0.368827160493827,0.445141065830721
"23",0.939778129952456,0,0.360446570972887,0.2703125,0,0,0,0,0,0,0.279552715654952,0.331707317073171,0,0.00328407224958949,0,0.00641025641025641,0.335463258785943,0.350649350649351,0,0.507438016528926,0,0,1,0,0,0,0,0,0
"24",0,0.2,0,0,0,0,0.0272435897435897,0.028436018957346,0.0230414746543779,0.0317965023847377,0,0,0.998439937597504,0,0,0,0,0,0.798151001540832,0,0.0698757763975155,0.0389408099688473,0,1,0.00158227848101266,0.168810289389068,0.447574334898279,0.0544323483670296,0.14785373608903
"25",0.0335463258785942,0,0.0194489465153971,0.4512,0.134796238244514,0,0,0.0164744645799012,0.0174050632911392,0.00165562913907285,0,0,0.00323624595469256,0.623529411764706,0.233660130718954,0.995184590690209,0.4016,0,0.0142405063291139,0.311148086522463,0,0,0,0.00158227848101266,1,0,0.0731707317073171,0,0
"26",0,0.824707846410685,0,0,0,0,0.0579216354344123,0.0704697986577181,0.0670926517571885,0.0863787375415282,0,0,0.136288998357964,0,0,0,0,0,0.0790322580645161,0,0.355481727574751,0.300324675324675,0,0.168810289389068,0,1,0.0344262295081967,0.185737976782753,0.849586776859504
"27",0,0.065252854812398,0,0,0,0,0.284313725490196,0.352180936995153,0.38125,0.324546952224053,0,0,0.597133757961783,0,0,0.0095389507154213,0,0,0.784929356357928,0,0.0175718849840256,0.0226537216828479,0,0.447574334898279,0.0731707317073171,0.0344262295081967,1,0.1696,0.0354838709677419
"28",0,0.243548387096774,0,0,0,0,0.841761827079935,0.625201938610662,0.627329192546584,0.681159420289855,0,0,0.0440251572327044,0,0,0,0,0,0.105919003115265,0,0.352941176470588,0.368827160493827,0,0.0544323483670296,0,0.185737976782753,0.1696,1,0.219903691813804
"29",0,0.996784565916399,0,0,0,0,0.0849673202614379,0.0868852459016393,0.0978260869565217,0.123980424143556,0,0,0.124213836477987,0,0,0,0,0,0.0601851851851852,0,0.490384615384615,0.445141065830721,0,0.14785373608903,0,0.849586776859504,0.0354838709677419,0.219903691813804,1
