"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,1,0.465,0,0.500837520938023,0.591836734693878,1,0.776859504132231,0.825210084033613,0.107317073170732,0,0.596964586846543,0.171334431630972,0.602716468590832,1,0,0.179229480737018,0
"3",0,0.465,1,0,1,0.173010380622837,0.493031358885017,0.312811980033278,0.305460750853242,0,0.149425287356322,0.129471890971039,0,1,0.442953020134228,0,0,0
"4",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0.500837520938023,1,0,1,0.248722316865417,0.550699300699301,0.293624161073825,0.433673469387755,0,0.146179401993355,0.259130434782609,0.0151006711409396,0.994782608695652,0.48914858096828,0,0.0154373927958834,0
"6",0,0.591836734693878,0.173010380622837,0,0.248722316865417,1,0.624338624338624,0.790186125211506,0.897959183673469,0.505804311774461,0,0.979522184300341,0.581239530988275,0.253996447602131,0.642857142857143,0.0369068541300527,0.641156462585034,0.0377358490566038
"7",0,1,0.493031358885017,0,0.550699300699301,0.624338624338624,1,0.758037225042301,0.867003367003367,0.0868113522537563,0,0.642233856893543,0.155709342560554,0.620811287477954,0.993288590604027,0.00174825174825175,0.16695652173913,0
"8",0,0.776859504132231,0.312811980033278,0,0.293624161073825,0.790186125211506,0.758037225042301,1,0.768333333333333,0.311897106109325,0,0.685185185185185,0.407590759075908,0.347008547008547,0.852090032154341,0.00343053173241852,0.367892976588629,0.00165562913907285
"9",0,0.825210084033613,0.305460750853242,0,0.433673469387755,0.897959183673469,0.867003367003367,0.768333333333333,1,0.29783693843594,0,1,0.356666666666667,0.433219178082192,0.819834710743802,0.109965635738832,0.428087986463621,0.0385906040268456
"10",0,0.107317073170732,0,0,0,0.505804311774461,0.0868113522537563,0.311897106109325,0.29783693843594,1,0,0.545757071547421,1,0,0.110754414125201,0.230899830220713,1,0.18657937806874
"11",0,0,0.149425287356322,0,0.146179401993355,0,0,0,0,0,1,0,0,0.0838926174496644,0,0.885328836424958,0,0.868078175895766
"12",0,0.596964586846543,0.129471890971039,0,0.259130434782609,0.979522184300341,0.642233856893543,0.685185185185185,1,0.545757071547421,0,1,0.579661016949153,0.253472222222222,0.601351351351351,0.140381282495667,0.649063032367973,0.0771869639794168
"13",0,0.171334431630972,0,0,0.0151006711409396,0.581239530988275,0.155709342560554,0.407590759075908,0.356666666666667,1,0,0.579661016949153,1,0.00522648083623693,0.169154228855721,0.157986111111111,1,0.0954773869346734
"14",0,0.602716468590832,1,0,0.994782608695652,0.253996447602131,0.620811287477954,0.347008547008547,0.433219178082192,0,0.0838926174496644,0.253472222222222,0.00522648083623693,1,0.568791946308725,0,0.00524475524475524,0
"15",0,1,0.442953020134228,0,0.48914858096828,0.642857142857143,0.993288590604027,0.852090032154341,0.819834710743802,0.110754414125201,0,0.601351351351351,0.169154228855721,0.568791946308725,1,0,0.175,0
"16",0,0,0,0,0,0.0369068541300527,0.00174825174825175,0.00343053173241852,0.109965635738832,0.230899830220713,0.885328836424958,0.140381282495667,0.157986111111111,0,0,1,0.15979381443299,0.949122807017544
"17",0,0.179229480737018,0,0,0.0154373927958834,0.641156462585034,0.16695652173913,0.367892976588629,0.428087986463621,1,0,0.649063032367973,1,0.00524475524475524,0.175,0.15979381443299,1,0.114285714285714
"18",0,0,0,0,0,0.0377358490566038,0,0.00165562913907285,0.0385906040268456,0.18657937806874,0.868078175895766,0.0771869639794168,0.0954773869346734,0,0,0.949122807017544,0.114285714285714,1
