"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"1",1,0,0.702830188679245,0.57395498392283,0.158610271903323,0.0642633228840125,0,0,0,0,0.936825885978428,0.936923076923077,0,0.238562091503268,0.122861586314152,0.166666666666667,0.562700964630225,0.937597503900156,0,1,0,0,1,0,0.117088607594937,0.0015552099533437,0,0,0
"2",0,1,0.00791139240506329,0.00159235668789809,0.0571428571428571,0.675632911392405,0.952076677316294,0.807570977917981,0.801932367149758,0.812995245641838,0,0,1,0,0.00773993808049536,0.00322061191626409,0.00159744408945687,0,0.996747967479675,0,0.958745874587459,0.952755905511811,0,0.998384491114701,0.043956043956044,0.995283018867924,0.971518987341772,0.951923076923077,1
"3",0.702830188679245,0.00791139240506329,1,0.473429951690821,0.410493827160494,0.382911392405063,0.00159489633173844,0.00158730158730159,0.00162866449511401,0,0.665071770334928,0.6671826625387,0.0032520325203252,0.404006677796327,0.358161648177496,0.360065466448445,0.496742671009772,0.73186119873817,0,0.622464898595944,0.0016750418760469,0.0016260162601626,0.748815165876777,0.00323624595469256,0.350710900473934,0.0126984126984127,0.0129032258064516,0.00162337662337662,0.00162074554294976
"4",0.57395498392283,0.00159235668789809,0.473429951690821,1,0.606583072100313,0.200980392156863,0,0,0,0,0.453674121405751,0.446909667194929,0,0.786689419795222,0.617504051863857,0.75540765391015,1,0.45,0,0.704361873990307,0,0,0.446078431372549,0,0.596774193548387,0.00322061191626409,0.00322061191626409,0,0
"5",0.158610271903323,0.0571428571428571,0.410493827160494,0.606583072100313,1,0.416539050535988,0.0372670807453416,0.0229007633587786,0.0235849056603774,0.0184331797235023,0.0958904109589041,0.0868263473053892,0.0559006211180124,0.884310618066561,1,0.8953125,0.592767295597484,0.100609756097561,0.0405616224648986,0.268181818181818,0.0337620578778135,0.0353302611367127,0.115030674846626,0.0486656200941915,0.91705069124424,0.0581929555895865,0.0713178294573643,0.0344287949921753,0.0344287949921753
"6",0.0642633228840125,0.675632911392405,0.382911392405063,0.200980392156863,0.416539050535988,1,0.632165605095541,0.510172143974961,0.492730210016155,0.491283676703645,0.0345911949685535,0.0368663594470046,0.668820678513732,0.337748344370861,0.317965023847377,0.329545454545455,0.212418300653595,0.0235109717868339,0.640322580645161,0.104199066874028,0.591362126245847,0.606687898089172,0.0390015600624025,0.617549668874172,0.369426751592357,0.678233438485804,0.65814696485623,0.567043618739903,0.567524115755627
"7",0,0.952076677316294,0.00159489633173844,0,0.0372670807453416,0.632165605095541,1,0.86984126984127,0.863934426229508,0.871069182389937,0,0,0.955445544554455,0,0.00156739811912226,0,0,0,0.965686274509804,0,0.998324958123953,0.998412698412698,0,0.956953642384106,0.0243506493506494,0.953376205787781,0.935587761674718,1,0.980327868852459
"8",0,0.807570977917981,0.00158730158730159,0,0.0229007633587786,0.510172143974961,0.86984126984127,1,1,1,0,0,0.803542673107891,0,0,0,0,0,0.833333333333333,0,0.850993377483444,0.868670886075949,0,0.805152979066023,0.0126182965299685,0.805337519623234,0.81042654028436,0.867741935483871,0.827586206896552
"9",0,0.801932367149758,0.00162866449511401,0,0.0235849056603774,0.492730210016155,0.863934426229508,1,1,1,0,0,0.797029702970297,0,0.00159235668789809,0,0,0,0.826158940397351,0,0.846543001686341,0.862745098039216,0,0.802588996763754,0.012987012987013,0.798045602605863,0.8016,0.863036303630363,0.825370675453048
"10",0,0.812995245641838,0,0,0.0184331797235023,0.491283676703645,0.871069182389937,1,1,1,0,0,0.810810810810811,0,0,0,0,0,0.838607594936709,0,0.85337726523888,0.870047543581617,0,0.810372771474878,0.00958466453674121,0.804173354735153,0.801916932907348,0.867430441898527,0.833605220228385
