"","StromalScore","ImmuneScore","ESTIMATEScore","TumorPurity"
"TCGA-AN-A0XP-01A-11R-A109-07",444.277982681389,-417.678795029111,26.599187652278,0.820282449634853
"TCGA-EW-A6S9-01A-22R-A33J-07",600.413975823783,-403.612470881246,196.801504942537,0.805738286615574
"TCGA-A7-A4SF-01A-11R-A266-07",-223.861903210842,-221.972309066771,-445.834212277613,0.857943083858096
"TCGA-AR-A24H-01A-11R-A169-07",-254.425327366809,100.947905971816,-153.477421394993,0.835112808369769
"TCGA-EW-A1J5-01A-11R-A13Q-07",440.562917703106,1019.88776521912,1460.45068292222,0.682685770524208
"TCGA-E2-A1LB-11A-22R-A144-07",-188.88494507838,-949.669170389246,-1138.55411546763,0.90566081937028
"TCGA-E2-A1LB-01A-11R-A144-07",344.31329448448,-474.269133977791,-129.955839493311,0.833208580165964
"TCGA-A8-A07R-01A-21R-A034-07",-678.022015446462,-672.893562153108,-1350.91557759957,0.918435800206151
"TCGA-EW-A6SB-01A-12R-A32P-07",-589.665034886497,1805.30984368953,1215.64480880303,0.708497283029655
"TCGA-E2-A15I-11A-32R-A137-07",1121.92235391796,-322.983819248749,798.938534669216,0.750312205542622
"TCGA-E2-A15I-01A-21R-A137-07",286.481110899925,288.041611563521,574.522722463445,0.77167838110533
"TCGA-EW-A3E8-01B-11R-A24H-07",861.504499645659,1090.05416208426,1951.55866172992,0.628281985363761
"TCGA-BH-A0BV-01A-11R-A00Z-07",933.802024146186,554.267809219885,1488.06983336607,0.679717736593501
"TCGA-BH-A0BV-11A-31R-A089-07",711.060445190954,-844.126296276148,-133.065851085194,0.833460926572806
"TCGA-AR-A24S-01A-11R-A169-07",1449.40162488081,1108.62846148753,2558.03008636835,0.55662688004171
"TCGA-C8-A12X-01A-11R-A115-07",-9.94691133711276,-219.988369816775,-229.935281153888,0.84123368778008
"TCGA-A2-A0EV-01A-11R-A034-07",946.214040754404,481.068208993455,1427.28224974786,0.686235313092677
"TCGA-AO-A12C-01A-11R-A10J-07",1092.61442301777,-565.293355879797,527.32106713797,0.776066537841897
"TCGA-A2-A0YI-01A-31R-A10J-07",1046.57484431563,1206.30825766469,2252.88310198032,0.593267694015196
"TCGA-A2-A04X-01A-21R-A034-07",179.133791682384,1126.10879837972,1305.2425900621,0.699154791626824
"TCGA-BH-A0DT-11A-12R-A12D-07",268.232261534922,-846.244726757487,-578.012465222565,0.86774877455559
"TCGA-E2-A15A-01A-11R-A12D-07",567.048235084449,332.694924236481,899.74315932093,0.74044840222801
"TCGA-B6-A408-01A-12R-A24H-07",650.132409082388,754.184468077352,1404.31687715974,0.688683442516188
"TCGA-E2-A1B0-01A-11R-A12P-07",597.577956984986,243.09077498469,840.668731969676,0.746248680569839
"TCGA-A2-A0D2-01A-21R-A034-07",100.374746824361,459.388523901726,559.763270726086,0.773054501411528
"TCGA-BH-A1EW-01A-11R-A137-07",383.428613719501,368.976795487461,752.405409206962,0.754810214306213
"TCGA-AN-A04C-01A-21R-A034-07",-434.325467876854,-171.447747458724,-605.773215335578,0.869766830100156
"TCGA-A2-A0EX-01A-21R-A034-07",977.064377238124,-118.189584009431,858.874793228693,0.744467062968228
"TCGA-4H-AAAK-01A-12R-A41B-07",1164.92545945658,-83.1015790634998,1081.82388039308,0.72222229008326
"TCGA-A7-A0CE-01A-11R-A00Z-07",-469.523928114251,-589.888593573515,-1059.41252168777,0.900674147768964
"TCGA-AC-A3TM-01A-11R-A22K-07",109.540323690426,210.702250524987,320.242574215412,0.794874809469513
"TCGA-GM-A2DI-01A-31R-A18M-07",1326.89671705698,2060.48970500459,3387.38642206157,0.451619884246299
"TCGA-BH-A1F2-11A-32R-A13Q-07",1024.5724873436,-150.247229373136,874.325257970461,0.742950932661159
"TCGA-C8-A8HQ-01A-11R-A36F-07",995.735792807136,499.192516913309,1494.92830972045,0.678978971358429
"TCGA-A7-A3IY-01A-21R-A21T-07",850.131538739247,906.780974081447,1756.91251282069,0.650250979599292
"TCGA-E2-A1II-01A-11R-A144-07",-16.506018264181,1956.15672647074,1939.65070820656,0.629640904537646
"TCGA-A7-A13G-11A-51R-A13Q-07",1491.76715665199,12.911316967777,1504.67847361977,0.677927541746149
"TCGA-D8-A27T-01A-11R-A16F-07",1288.03462490619,576.222285078161,1864.25690998435,0.638199921398752
"TCGA-A2-A0YH-01A-11R-A109-07",1110.40369190179,1127.74465561736,2238.14834751915,0.595007443599364
"TCGA-D8-A1JI-01A-11R-A13Q-07",-441.664190577358,-462.071873986399,-903.736064563757,0.890510993918082
"TCGA-AN-A0FT-01A-11R-A034-07",668.788557279972,-11.4370768109821,657.35148046899,0.763888699090812
"TCGA-AO-A03V-01A-11R-A115-07",-81.6632989003567,-529.952274842687,-611.615573743044,0.870189699299263
"TCGA-GM-A3NY-01A-11R-A21T-07",-5.23194727415449,-308.109719519317,-313.341666793471,0.847789967749284
"TCGA-E2-A10A-01A-21R-A115-07",142.487721913836,-222.61302660991,-80.1253046960737,0.829141685018912
"TCGA-D8-A3Z6-01A-11R-A239-07",466.189787430977,-445.735885569624,20.4539018613532,0.820798054949286
"TCGA-A8-A08C-01A-11R-A00Z-07",-79.7843806471099,-551.50374238182,-631.28812302893,0.871608888574492
"TCGA-BH-A1EX-01A-11R-A13Q-07",1013.08144774361,406.305449996078,1419.38689773969,0.687077845795909
"TCGA-BH-A0C3-01A-21R-A12P-07",1358.90773259499,616.552172981543,1975.45990557653,0.625548619450577
"TCGA-AR-A1AN-01A-11R-A12P-07",1141.48461018156,40.6130275995807,1182.09763778114,0.711963849075466
"TCGA-AO-A0JM-01A-21R-A056-07",733.111335822701,-39.3275302654839,693.783805557217,0.760426572524662
"TCGA-UU-A93S-01A-21R-A41B-07",-893.20104453512,-137.713709240392,-1030.91475377551,0.898848717762079
"TCGA-OL-A5RZ-01A-11R-A28M-07",-587.778812523873,-848.979786538719,-1436.75859906259,0.923347238475068
"TCGA-GM-A2DN-01A-11R-A180-07",543.416241468916,1320.53661325829,1863.9528547272,0.638234281465433
"TCGA-A2-A0EN-01A-13R-A084-07",1534.02022019218,1583.48264885971,3117.5028690519,0.486601905957564
"TCGA-E2-A15M-01A-11R-A12D-07",1636.30487833954,1433.20286504006,3069.5077433796,0.492744570539984
"TCGA-E9-A1RC-11A-33R-A157-07",1685.96021888678,476.433415791202,2162.39363467798,0.603907771373571
"TCGA-A8-A08O-01A-21R-A056-07",447.975161311611,-899.754272272546,-451.779110960935,0.858391072466079
"TCGA-AN-A0XL-01A-11R-A10J-07",1070.64936486625,-416.358680329299,654.290684536952,0.764178569961837
"TCGA-AO-A12F-01A-11R-A115-07",434.618462253656,-672.119607010754,-237.501144757098,0.841833628591501
"TCGA-B6-A401-01A-11R-A239-07",395.400512594299,394.721342753061,790.12185534736,0.751167142320593
"TCGA-BH-A0DH-01A-11R-A084-07",83.7622075923715,-86.8272836735356,-3.06507608116407,0.822765184778698
"TCGA-AN-A0FW-01A-11R-A034-07",340.336823172895,-398.539632904841,-58.202809731946,0.827338427070916
"TCGA-D8-A1XM-01A-21R-A14M-07",1183.99189797503,649.841527250646,1833.83342522567,0.641631645762193
"TCGA-E9-A1RB-01A-11R-A157-07",-43.3981099305119,-445.37289905466,-488.771008985172,0.861163962224804
"TCGA-PL-A8LZ-01A-31R-A36F-07",1093.24760503793,1469.82161231467,2563.0692173526,0.556012224370823
"TCGA-MS-A51U-01A-31R-A266-07",827.854779329919,25.3031643504167,853.157943680335,0.745027078465743
"TCGA-BH-A0C7-01B-11R-A115-07",128.017815215875,-144.068702771377,-16.050887555502,0.823847119012559
"TCGA-E2-A1L7-11A-33R-A144-07",879.119130287849,467.798623609994,1346.91775389784,0.694767955319477
"TCGA-A8-A07G-01A-11R-A034-07",1189.97100751805,-1.78556624108556,1188.18544127696,0.711336051267872
"TCGA-GM-A2DO-01A-11R-A18M-07",72.5453027619039,2733.7880001373,2806.3333028992,0.525984234604255
"TCGA-BH-A0C0-11A-21R-A089-07",145.878716478478,-566.849756714726,-420.971040236248,0.856062398430629
"TCGA-BH-A0C0-01A-21R-A056-07",261.001468810963,1760.62346218133,2021.62493099229,0.620247379834781
"TCGA-D8-A143-01A-11R-A115-07",-459.308197722707,-22.3748267088808,-481.683024431588,0.860634615266942
"TCGA-D8-A1XV-01A-11R-A14M-07",-702.479407753539,-873.771250637646,-1576.25065839119,0.93101515196114
"TCGA-E2-A1LI-01A-12R-A157-07",-530.949334139623,424.998537296165,-105.950796843458,0.831254971674938
"TCGA-AO-A03N-01B-11R-A10J-07",354.508002835837,-510.495589058546,-155.987586222709,0.835315435374071
"TCGA-B6-A0X5-01A-21R-A109-07",-506.992498204638,-756.744589389163,-1263.7370875938,0.913298711301417
"TCGA-E2-A15R-01A-11R-A115-07",-493.968004025124,-1275.14216620002,-1769.11017022514,0.940973155662762
"TCGA-E9-A1NA-11A-33R-A144-07",1328.70036403578,488.89742454518,1817.59778858096,0.643457769515687
"TCGA-BH-A0BM-11A-12R-A089-07",-295.832516875539,-458.060146872738,-753.892663748276,0.880289391069066
"TCGA-AN-A0FZ-01A-11R-A034-07",157.506118027646,-769.712906206311,-612.206788178665,0.87023245567559
"TCGA-AC-A2FF-01A-11R-A17B-07",1636.79988217551,771.060254802845,2407.86013697836,0.574802841076462
"TCGA-BH-A0BW-11A-12R-A115-07",859.748030161855,2034.75654762895,2894.50457779081,0.514932948990909
"TCGA-AN-A0FL-01A-11R-A034-07",-688.419739048932,-741.35179177836,-1429.77153082729,0.922952949500161
"TCGA-B6-A0WT-01A-11R-A109-07",645.417768258038,-566.864273806475,78.5534944515632,0.815896715775823
"TCGA-C8-A12V-01A-11R-A115-07",749.823764078876,2502.79745564793,3252.6212197268,0.469180049531152
"TCGA-A7-A26F-01B-04R-A22O-07",1270.21230313988,873.475179493161,2143.68748263304,0.606094080191619
"TCGA-A7-A26F-01A-21R-A169-07",1188.92398060696,692.201281594812,1881.12526220177,0.63629170677624
"TCGA-A8-A093-01A-11R-A00Z-07",631.803493338992,-766.751328703586,-134.947835364593,0.833613546462189
"TCGA-A2-A1G0-01A-11R-A13Q-07",942.436310207883,254.957032971901,1197.39334317978,0.710385417685118
"TCGA-BH-A0BQ-01A-21R-A115-07",1123.2321780666,443.317358014274,1566.54953608088,0.671223269849522
"TCGA-E2-A1IN-01A-11R-A13Q-07",1081.62608483885,-418.655899635652,662.970185203196,0.763356181677931
"TCGA-AR-A24K-01A-11R-A169-07",-173.238993217307,-983.187703284546,-1156.42669650185,0.906770067810621
"TCGA-BH-A0H0-01A-11R-A056-07",-508.190447340671,-694.393167134467,-1202.58361447514,0.909605872697222
"TCGA-EW-A1PH-01A-11R-A14M-07",-405.565575625311,-388.314222229369,-793.87979785468,0.8830589895912
"TCGA-BH-A18T-01A-11R-A12D-07",-421.144523188095,-236.271887006726,-657.416410194821,0.873482559356616
"TCGA-AR-A0U2-01A-11R-A109-07",-337.111726638435,-105.521404047941,-442.633130686376,0.857701589928127
"TCGA-BH-A209-01A-11R-A157-07",412.707389666264,1806.10134431508,2218.80873398134,0.597286668695086
"TCGA-AR-A2LN-01A-21R-A18M-07",1394.44265317111,289.537890028027,1683.98054319914,0.658346789955589
"TCGA-E2-A14S-01A-11R-A12D-07",-38.5722955195301,317.024020263892,278.451724744362,0.798582028579382
"TCGA-AO-A1KS-01A-11R-A13Q-07",188.792364340979,-347.144153776429,-158.35178943545,0.835506176272604
"TCGA-AC-A62X-01A-11R-A29R-07",-923.07327432656,-704.349212246388,-1627.42248657295,0.933730387609593
"TCGA-A8-A083-01A-21R-A00Z-07",-840.120283930048,-655.378717523632,-1495.49900145368,0.926623586123495
"TCGA-B6-A0IH-01A-11R-A115-07",940.822628242731,314.319029296035,1255.14165753877,0.704393897863386
"TCGA-E2-A1IJ-01A-11R-A144-07",1559.21918312083,866.933678243052,2426.15286136388,0.572603526962249
"TCGA-A1-A0SK-01A-12R-A084-07",-1374.64186091245,-1735.48044998499,-3110.12231089743,0.989000435905335
"TCGA-A8-A081-01A-11R-A00Z-07",-397.164383785018,576.416680951947,179.252297166929,0.807261315462402
"TCGA-AR-A2LJ-01A-12R-A19W-07",1069.17334074606,1354.20114850966,2423.37448925572,0.572937833882498
"TCGA-BH-A0B5-01A-11R-A12P-07",609.519226812498,187.513440211657,797.032667024155,0.750497120453128
"TCGA-BH-A1F6-11B-94R-A13Q-07",1714.65946446348,282.206201428846,1996.86566589232,0.623094102120541
"TCGA-BH-A0B4-01A-11R-A00Z-07",1099.95676220357,156.189022158531,1256.14578436211,0.704289268460378
"TCGA-BH-A0BL-01A-11R-A115-07",1474.92061244871,1118.35887777783,2593.27949022654,0.552320913235865
"TCGA-A2-A0EY-01A-11R-A034-07",255.421056169563,300.514193977549,555.935250147112,0.773410820494708
"TCGA-GM-A2DK-01A-21R-A180-07",758.048734345916,291.793894819183,1049.8426291651,0.725461306495339
"TCGA-D8-A27I-01A-11R-A16F-07",1301.87558851079,614.234191851791,1916.10978036258,0.632321697937001
"TCGA-A8-A08G-01A-11R-A00Z-07",367.680529183573,-42.2720838008517,325.408445382722,0.794414470757521
"TCGA-D8-A1XA-01A-11R-A14D-07",212.506621194281,-219.397921476474,-6.89130028219256,0.823084283768481
"TCGA-E2-A1B5-01A-21R-A12P-07",727.813611747831,2224.85580318364,2952.66941493147,0.507595301745165
"TCGA-E2-A15A-06A-11R-A12D-07",272.216895208188,1081.24325417103,1353.46014937922,0.694076920319333
"TCGA-E2-A14N-01A-31R-A137-07",-785.340401083839,255.9084825109,-529.431918572939,0.864182582136935
"TCGA-BH-A18I-01A-11R-A12D-07",1393.50084189179,653.037357127491,2046.53819901928,0.617374681753373
"TCGA-AC-A6IX-06A-11R-A32P-07",65.8511891809051,1257.46090221859,1323.31209139949,0.697255952065669
"TCGA-AC-A6IX-01A-12R-A32P-07",1131.3621175728,329.86965501917,1461.23177259197,0.682601986315022
"TCGA-E2-A10C-01A-21R-A10J-07",-8.37048863816321,657.375249079309,649.004760441146,0.764678807015241
"TCGA-A2-A04Y-01A-21R-A034-07",227.855198585359,666.049254443649,893.904453029008,0.741024167763495
"TCGA-D8-A1JA-01A-11R-A13Q-07",699.510222626699,-138.340202341453,561.170020285246,0.772923497280051
"TCGA-E9-A1N4-11A-33R-A14M-07",-148.630046975819,-184.344332401528,-332.974379377347,0.84931478517728
"TCGA-A7-A0CE-11A-21R-A089-07",893.885896073683,305.860248935782,1199.74614500947,0.710142303683934
"TCGA-LL-A441-01A-11R-A24H-07",316.311204595195,1692.72504176248,2009.03624635767,0.621695803110888
"TCGA-BH-A18N-11A-43R-A12D-07",1124.01884351421,-135.351006115134,988.667837399077,0.731612403635482
"TCGA-BH-A1F2-01A-31R-A13Q-07",1034.01298644756,-229.279563870852,804.733422576705,0.749749601651092
"TCGA-A8-A06O-01A-11R-A00Z-07",396.521480533334,-105.462610040374,291.05887049296,0.79746682195062
"TCGA-A7-A26J-01B-02R-A277-07",1081.36162871415,450.527617531601,1531.88924624575,0.674985871668901
"TCGA-B6-A0RU-01A-11R-A084-07",157.334168319179,-788.668227611802,-631.334059292622,0.871612193942582
"TCGA-A7-A26J-01A-11R-A277-07",633.953119066872,-160.50399950032,473.449119566552,0.781029268881001
"TCGA-A7-A26J-01A-11R-A169-07",727.159441118774,-128.995665549355,598.163775569419,0.769466626336493
"TCGA-C8-A12K-01A-21R-A115-07",441.279612263506,1908.03035489335,2349.30996715685,0.581814324057151
"TCGA-BH-A18V-01A-11R-A12D-07",671.596749094407,771.117653460261,1442.71440255467,0.684585849152577
"TCGA-A7-A13G-01B-04R-A22O-07",644.385784720278,-229.730336681172,414.655448039106,0.786389646137328
"TCGA-D8-A1XS-01A-11R-A14M-07",777.759620869818,-147.402271913768,630.35734895605,0.766439838903876
"TCGA-A7-A3J0-01A-11R-A213-07",-737.778378023271,-168.548156533921,-906.326534557192,0.890683929159581
"TCGA-E2-A15C-01A-31R-A12D-07",597.699547306145,-325.490049620149,272.209497685996,0.799133193284696
"TCGA-AR-A1AV-01A-21R-A12P-07",260.566699031062,-370.430655702449,-109.863956671387,0.831574142101376
"TCGA-A8-A08H-01A-21R-A00Z-07",1947.83890404872,2128.51016434034,4076.34906838905,0.359235300494341
"TCGA-OL-A6VR-01A-32R-A33J-07",-972.80047477633,-920.681475933393,-1893.48195070972,0.946995432523315
"TCGA-BH-A0DD-01A-31R-A12P-07",-97.6877730158609,-419.215063647422,-516.902836663283,0.86325571381719
"TCGA-BH-A18Q-01A-12R-A12D-07",-54.7050137595069,171.685663317933,116.980649558426,0.812622336548605
"TCGA-A7-A4SE-01A-11R-A266-07",686.612198622174,-176.247576424932,510.364622197242,0.777633828661344
"TCGA-BH-A0HB-01A-11R-A056-07",381.975800525244,600.396630829545,982.372431354789,0.732242064328273
"TCGA-BH-A1FN-01A-11R-A13Q-07",301.451072429035,-409.887158167593,-108.436085738558,0.831457711950702
"TCGA-BH-A0BO-01A-23R-A12D-07",1263.65469043795,637.147393904328,1900.80208434228,0.634060858360871
"TCGA-D8-A1JS-01A-11R-A13Q-07",-1154.37288551534,-755.349422169461,-1909.7223076848,0.947758560432458
"TCGA-E9-A1R7-01A-11R-A14M-07",-319.505012328169,-957.833472449562,-1277.33848477773,0.91411005690234
"TCGA-D8-A27H-01A-11R-A16F-07",619.597059967138,-189.604473497483,429.992586469654,0.784996948464208
"TCGA-E9-A1R7-11A-42R-A14M-07",1909.5552376091,557.843597772948,2467.39883538205,0.567629444154254
"TCGA-B6-A400-01A-11R-A239-07",365.464673208601,386.41727938955,751.881952598151,0.754860613023949
"TCGA-B6-A1KN-01A-11R-A13Q-07",254.169584377012,-324.614657205259,-70.4450728282472,0.828346484825022
"TCGA-E2-A15G-01A-11R-A12D-07",-222.653340427498,-522.523408828534,-745.176749256033,0.879681678226521
"TCGA-A2-A1G6-01A-11R-A13Q-07",500.6510007116,-88.12449873475,412.52650197685,0.786582651438888
"TCGA-A2-A25E-01A-11R-A169-07",54.7638287202899,-559.480401291851,-504.716572571561,0.862351405115238
"TCGA-A7-A26H-01A-11R-A169-07",980.41298112749,271.723275444961,1252.13625657245,0.704706967357354
"TCGA-D8-A1JB-01A-11R-A13Q-07",657.865092403576,1226.78414593098,1884.64923833455,0.635892567671656
"TCGA-BH-A208-01A-11R-A157-07",2116.1263330798,136.4276080457,2252.5539411255,0.593306588757219
"TCGA-A2-A4S0-01A-21R-A266-07",-585.676929353,-726.429354377138,-1312.10628373014,0.916167443989699
"TCGA-A8-A08Z-01A-21R-A00Z-07",1555.60478656917,674.54484435264,2230.14963092181,0.59595069625024
"TCGA-OL-A66H-01A-11R-A29R-07",515.986743174801,868.420217564612,1384.40696073941,0.690799524974417
"TCGA-EW-A1J3-01A-11R-A13Q-07",67.5334474756577,-371.413269878061,-303.879822402403,0.847052577822912
"TCGA-AQ-A04L-01B-21R-A10J-07",420.826205833151,-340.22018937706,80.6060164560908,0.815722475639989
"TCGA-EW-A423-01A-11R-A24H-07",-312.41865539831,388.986843952817,76.5681885545073,0.816065179422483
"TCGA-GM-A2DM-01A-11R-A180-07",-456.146273640979,182.762031444503,-273.384242196477,0.844664853110091
"TCGA-E2-A153-01A-12R-A12D-07",1529.5307518489,222.762456758843,1752.29320860774,0.65076596566639
"TCGA-BH-A0WA-01A-11R-A109-07",92.8912166243107,-214.691235632243,-121.800019007933,0.832545992073145
"TCGA-E2-A1IK-01A-11R-A144-07",-312.010410065434,499.712576833647,187.702166768212,0.806528651561309
"TCGA-BH-A0DL-01A-11R-A115-07",44.6198569316951,1358.81692100182,1403.43677793352,0.688777106356582
"TCGA-A2-A25C-01A-11R-A169-07",655.383552580361,-111.94650158811,543.437050992251,0.774572474712212
"TCGA-A2-A0CY-01A-12R-A034-07",-1072.54670649368,-980.867477214495,-2053.41418370817,0.954275450436784
"TCGA-D8-A141-01A-11R-A115-07",1642.70230179596,1605.28010020963,3247.98240200559,0.469781266980619
"TCGA-AN-A0AS-01A-11R-A00Z-07",930.475466245116,195.718947999725,1126.19441424484,0.717702160262096
"TCGA-BH-A18S-01A-11R-A12D-07",-458.367372358579,-403.103057145459,-861.470429504038,0.887671243509939
"TCGA-BH-A18S-11A-43R-A12D-07",798.036554887551,646.152315983501,1444.18887087105,0.684428066782348
"TCGA-BH-A6R9-01A-21R-A32P-07",2107.29349933746,1395.49003250768,3502.78353184514,0.436442702779911
"TCGA-BH-A1EO-01A-11R-A137-07",1763.54813822427,579.863898701294,2343.41203692557,0.58251823730322
"TCGA-BH-A42V-01A-11R-A24H-07",729.046329077204,207.79973125221,936.846060329413,0.736776925114292
"TCGA-AQ-A54N-01A-11R-A266-07",-1554.29225352498,-500.793645835518,-2055.0858993605,0.954348775358829
"TCGA-E9-A1RC-01A-11R-A157-07",-75.2165285463493,-954.766594221264,-1029.98312276761,0.898788776283844
"TCGA-E2-A9RU-01A-11R-A41B-07",174.524873659388,-101.888646552402,72.6362271069859,0.816398622462454
"TCGA-AC-A3QP-01A-11R-A22U-07",1030.89927644618,750.33755716685,1781.23683361303,0.647534240733211
"TCGA-D8-A145-01A-11R-A115-07",848.616809015924,-87.465315930296,761.151493085628,0.753967477040833
"TCGA-A7-A13E-01A-11R-A12P-07",-220.978470193711,-883.777741013061,-1104.75621120677,0.903546144553368
"TCGA-OK-A5Q2-01A-11R-A27Q-07",652.415561278808,770.204751635277,1422.62031291409,0.68673291151471
"TCGA-A7-A13E-01A-11R-A277-07",-3.63112207839269,-926.091392103257,-929.72251418165,0.892239966788022
"TCGA-BH-A0DZ-01A-11R-A00Z-07",1259.02093660242,535.474504975487,1794.49544157791,0.646049932665881
"TCGA-A8-A07P-01A-11R-A00Z-07",483.510430349671,-67.7858283889993,415.724601960671,0.786292690158387
"TCGA-C8-A275-01A-21R-A16F-07",342.802515607991,1216.80419889926,1559.60671450725,0.671978353384044
"TCGA-AR-A24X-01A-11R-A169-07",527.419424794293,-366.737034021968,160.682390772324,0.80886709334049
"TCGA-A8-A07O-01A-11R-A00Z-07",-309.329357100543,192.650484412133,-116.67887268841,0.832129334429523
"TCGA-B6-A0RS-01A-11R-A084-07",267.254443606092,487.747938061856,755.002381667948,0.754560110340419
"TCGA-E2-A1LS-11A-32R-A157-07",1070.11824428382,-383.651199091607,686.467045192214,0.761123625197734
"TCGA-E2-A10F-01A-11R-A10J-07",1311.38335887627,745.089072295067,2056.47243117134,0.616226881028487
"TCGA-A7-A2KD-01A-31R-A21T-07",874.85523713841,492.909795120289,1367.7650322587,0.692563750071254
"TCGA-BH-A0HI-01A-11R-A084-07",667.896417013582,-60.0682656685376,607.828151345044,0.768559799304545
"TCGA-EW-A1OZ-01A-11R-A144-07",567.81427702803,185.428033912234,753.242310940264,0.75472962764509
"TCGA-E2-A14T-01A-11R-A115-07",-171.149702310572,-224.095971523054,-395.245673833626,0.854104493199727
"TCGA-AR-A1AK-01A-21R-A12P-07",981.979037434568,1044.88743413634,2026.86647157091,0.619643676204487
"TCGA-A7-A3J1-01A-11R-A213-07",839.513630566467,1128.36141065569,1967.87504122216,0.626416866419232
"TCGA-E2-A1B6-01A-31R-A12P-07",-61.7525469739095,2457.90423477075,2396.15168779684,0.576208360776118
"TCGA-GM-A3XL-01A-11R-A22U-07",-725.55507404506,828.561695890001,103.006621844941,0.813816060990215
"TCGA-C8-A3M7-01A-12R-A21T-07",712.370762359641,-91.9407840135151,620.429978346125,0.7673750225036
"TCGA-A2-A0CU-01A-12R-A034-07",161.750355993972,-682.351795913258,-520.601439919286,0.863529630587167
"TCGA-OL-A66I-01A-21R-A29R-07",959.652090887712,2235.19123029058,3194.84332117829,0.476652789111839
"TCGA-AN-A0G0-01A-11R-A034-07",-135.043879587444,-349.130342671564,-484.174222259007,0.860820769847075
"TCGA-LL-A440-01A-11R-A24H-07",1673.24138619584,1125.70655506348,2798.94794125932,0.526905933833211
"TCGA-A8-A09N-01A-11R-A00Z-07",299.571852046094,-307.111824663242,-7.53997261714738,0.823138355929445
"TCGA-BH-A0DV-11A-22R-A12P-07",38.1840115443109,-700.005563174276,-661.821551629965,0.873797188970823
"TCGA-AC-A3BB-01A-21R-A19W-07",1266.43407478472,1195.61455892955,2462.04863371426,0.568275833233877
"TCGA-B6-A0IO-01A-11R-A034-07",-662.141151843671,-316.470748712261,-978.611900555932,0.895457547631592
"TCGA-C8-A1HF-01A-11R-A137-07",839.765938380247,903.956916073244,1743.72285445349,0.651720644348841
"TCGA-A8-A07Z-01A-11R-A00Z-07",-345.441121222077,81.9201929908295,-263.520928231248,0.843888956505267
"TCGA-A2-A0ES-01A-11R-A115-07",980.98390494569,99.3220634112453,1080.30596835694,0.722376382445695
"TCGA-BH-A0DQ-11A-12R-A089-07",555.450476277342,-420.786544523933,134.663931753409,0.811106850571243
"TCGA-BH-A0DQ-01A-11R-A084-07",1398.9444333438,-51.8091050905414,1347.13532825326,0.694744984508603
"TCGA-A7-A26E-01A-11R-A169-07",862.341499437445,-270.12163873854,592.219860698905,0.770023586377851
"TCGA-A7-A26E-01B-06R-A277-07",1139.72192881098,70.4924334718863,1210.21436228287,0.709059600880009
"TCGA-A7-A26E-01A-11R-A277-07",1106.80773554791,-25.5103007781781,1081.29743476974,0.72227573680021
"TCGA-B6-A0IQ-01A-11R-A034-07",-743.011023455696,-254.21801887484,-997.229042330536,0.896670691243197
"TCGA-LL-A73Z-01A-11R-A32P-07",861.863108938464,649.577671820244,1511.44078075871,0.677197498341085
"TCGA-AN-A0AL-01A-11R-A00Z-07",808.960120770558,656.028987263141,1464.9891080337,0.682198827335785
"TCGA-GM-A2DB-01A-31R-A18M-07",-646.774045852555,373.814173888701,-272.959871963853,0.844631506507355
"TCGA-A2-A0T3-01A-21R-A115-07",-291.235613639262,-947.730884124437,-1238.9664977637,0.911811755099295
"TCGA-AO-A03U-01B-21R-A10J-07",1088.08597856815,1516.07968844357,2604.16566701172,0.550988094984198
"TCGA-BH-A0W4-01A-11R-A109-07",518.188864599093,-746.584411111789,-228.395546512695,0.841111466281799
"TCGA-AR-A5QN-01A-12R-A28M-07",577.87075496656,170.106242540994,747.976997507554,0.755236443800979
"TCGA-A8-A0A4-01A-11R-A00Z-07",569.068568110678,-704.520718905145,-135.452150794467,0.83365443321474
"TCGA-AO-A12E-01A-11R-A10J-07",469.069787251105,194.506159304941,663.575946556046,0.763298739126859
"TCGA-E2-A1LL-01A-11R-A144-07",-555.582172198929,-639.703607718466,-1195.28577991739,0.90916028148043
"TCGA-LL-A7SZ-01A-32R-A352-07",429.301781482134,1526.97051761505,1956.27229909719,0.627743541042078
"TCGA-E2-A1IE-01A-11R-A13Q-07",-457.739272951718,-1186.75041931156,-1644.48969226328,0.934624284820167
"TCGA-AR-A24L-01A-11R-A169-07",984.232912534564,-452.892016071611,531.340896462953,0.775694278088345
"TCGA-S3-AA10-01A-21R-A41B-07",225.059636381965,1739.63578081297,1964.69541719494,0.62678061022071
"TCGA-A2-A3XY-01A-11R-A239-07",1071.55213047432,949.442618818414,2020.99474929273,0.620319937398719
"TCGA-B6-A0RN-01A-12R-A084-07",678.395912368198,-695.988420438214,-17.5925080700167,0.823975362959906
"TCGA-BH-A1F0-01A-11R-A137-07",1344.06376116201,1915.32168085387,3259.38544201588,0.468302977624623
"TCGA-EW-A1P3-01A-11R-A144-07",286.73088358149,-212.809921192423,73.9209623890665,0.816289702665533
"TCGA-A1-A0SJ-01A-11R-A084-07",498.37703728651,-366.225319485131,132.151717801379,0.811322484666487
"TCGA-A7-A4SA-01A-11R-A266-07",738.765738488749,1026.84259672955,1765.6083352183,0.649280709369686
"TCGA-BH-A0EA-01A-11R-A115-07",857.34626094149,-114.738830724541,742.607430216949,0.755752830346315
"TCGA-AO-A1KT-01A-11R-A13Q-07",678.225810283015,-21.1667761488725,657.059034134143,0.763916401711864
