## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373268_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/star/SRR22373268.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373268_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Apr 11 20:11:56 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
142	116	29	38	1586994	148.011995	49.0405	19969977	FR	13	25	35	47	59	73	91	137	1033	9593	176177			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
38	3
39	3
40	4
41	3
42	7
43	12
44	8
45	16
46	10
47	13
48	20
49	20
50	17
51	25
52	43
53	90
54	104
55	133
56	298
57	225
58	344
59	325
60	358
61	431
62	515
63	1027
64	573
65	520
66	656
67	719
68	6456
69	7412
70	9411
71	10086
72	12130
73	13341
74	15241
75	16295
76	16877
77	18417
78	20692
79	21595
80	24437
81	28311
82	30633
83	32391
84	33788
85	34925
86	40060
87	42234
88	44725
89	44838
90	51538
91	56218
92	61450
93	66306
94	68751
95	72617
96	76474
97	92366
98	91263
99	98255
100	105401
101	165957
102	177016
103	186532
104	193641
105	194661
106	205177
107	204689
108	201815
109	208114
110	214459
111	206011
112	220411
113	220483
114	224826
115	228511
116	239201
117	237126
118	235304
119	229246
120	218971
121	220208
122	222922
123	228411
124	233048
125	238857
126	232176
127	223016
128	215460
129	208312
130	203209
131	194069
132	198702
133	197789
134	195892
135	195878
136	192563
137	187771
138	182589
139	179851
140	175484
141	172194
142	171380
143	169255
144	162004
145	161008
146	156165
147	161091
148	150593
149	152649
150	146815
151	139728
152	141508
153	135499
154	135808
155	141531
156	133241
157	129977
158	123259
159	120634
160	117752
161	121429
162	119240
163	114933
164	111378
165	115950
166	113694
167	116645
168	108322
169	101944
170	99451
171	98086
172	91659
173	85100
174	79308
175	81516
176	80386
177	79106
178	76718
179	73580
180	74917
181	71490
182	66633
183	63554
184	60434
185	62776
186	61700
187	61808
188	62829
189	60050
190	55319
191	51335
192	52990
193	49882
194	49728
195	49430
196	50354
197	52176
198	50371
199	47637
200	45837
201	42660
202	43004
203	40263
204	38074
205	38759
206	37087
207	37260
208	36146
209	34470
210	33799
211	31786
212	31490
213	31446
214	30521
215	31247
216	29176
217	29022
218	30535
219	29854
220	30008
221	27819
222	27804
223	26386
224	25827
225	24893
226	24941
227	24054
228	23793
229	23360
230	23227
231	23173
232	22371
233	20972
234	20486
235	19394
236	19500
237	19559
238	19471
239	18776
240	18219
241	17738
242	17504
243	16497
244	16408
245	16115
246	16136
247	15464
248	15603
249	15106
250	14826
251	15229
252	14136
253	13000
254	13207
255	12615
256	12633
257	12609
258	12886
259	11804
260	12750
261	12147
262	12350
263	11592
264	12181
265	11640
266	11423
267	11911
268	11531
269	10144
270	10110
271	9239
272	9187
273	8826
274	8267
275	8263
276	8065
277	7972
278	8016
279	7900
280	7706
281	7910
282	7389
283	7491
284	7665
285	6921
286	6761
287	6652
288	6286
289	5859
290	5999
291	6155
292	6007
293	5922
294	5690
295	5478
296	5227
297	5318
298	5233
299	5211
300	5311
301	5385
302	5105
303	5073
304	4842
305	4811
306	4707
307	4668
308	4450
309	4211
310	4276
311	4199
312	3919
313	4128
314	4099
315	3707
316	4382
317	4181
318	3978
319	3662
320	3648
321	3729
322	3591
323	3563
324	3392
325	3469
326	3337
327	3355
328	3596
329	3941
330	3603
331	3180
332	2968
333	2949
334	2937
335	2866
336	3008
337	2867
338	2765
339	2694
340	2695
341	2557
342	2600
343	2572
344	2468
345	2517
346	2427
347	2540
348	2478
349	2402
350	2436
351	2356
352	2395
353	2542
354	2556
355	2612
356	2395
357	2220
358	2179
359	2149
360	2083
361	2151
362	2120
363	2063
364	1967
365	2004
366	2116
367	1937
368	1975
369	1971
370	2010
371	1974
372	1873
373	1854
374	1834
375	1901
376	1753
377	1850
378	1880
379	1711
380	1713
381	1806
382	1674
383	1731
384	1746
385	1765
386	1815
387	1681
388	1651
389	1805
390	1717
391	1635
392	1575
393	1660
394	1544
395	1530
396	1607
397	1583
398	1615
399	1627
400	1452
401	1561
402	1470
403	1430
404	1435
405	1519
406	1411
407	1485
408	1476
409	1505
410	1368
411	1386
412	1357
413	1619
414	1389
415	1321
416	1343
417	1358
418	1348
419	1296
420	1361
421	1263
422	1329
423	1262
424	1235
425	1251
426	1260
427	1394
428	1352
429	1466
430	1225
431	1240
432	1250

