## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373278_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/star/SRR22373278.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373278_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 16 15:26:27 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
154	125	35	38	2213365	161.804348	58.792821	28506823	FR	15	29	43	57	71	87	105	157	897	5551	44337			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
38	6
39	2
40	5
41	11
42	6
43	18
44	17
45	21
46	14
47	21
48	21
49	21
50	34
51	39
52	48
53	66
54	59
55	83
56	227
57	175
58	162
59	153
60	162
61	207
62	201
63	257
64	275
65	211
66	321
67	296
68	5167
69	6247
70	7506
71	8158
72	9318
73	10452
74	12063
75	13188
76	14817
77	15067
78	17097
79	18349
80	20399
81	22744
82	24588
83	26514
84	28056
85	30947
86	33932
87	36369
88	38016
89	40381
90	44334
91	48194
92	52165
93	57916
94	60312
95	64160
96	68153
97	74802
98	78078
99	88288
100	91279
101	168628
102	180085
103	186371
104	198715
105	204181
106	212514
107	218802
108	222478
109	227183
110	235645
111	233558
112	246334
113	247133
114	254201
115	260780
116	266547
117	273528
118	273897
119	272853
120	268571
121	276617
122	274866
123	279142
124	280991
125	282831
126	279998
127	278652
128	276050
129	274745
130	271823
131	266792
132	270146
133	263867
134	266969
135	266099
136	262851
137	261172
138	254917
139	251565
140	246883
141	247622
142	245224
143	241157
144	239304
145	237639
146	230725
147	233057
148	224913
149	231062
150	222235
151	217612
152	215473
153	210391
154	208197
155	211376
156	202596
157	198298
158	192440
159	190420
160	187241
161	188995
162	180285
163	180329
164	173159
165	174409
166	174716
167	176565
168	169718
169	163279
170	161773
171	157744
172	150893
173	145731
174	138872
175	137702
176	136548
177	135493
178	133597
179	130087
180	129738
181	126745
182	121971
183	118277
184	115149
185	115117
186	113044
187	110825
188	112109
189	107268
190	105605
191	101208
192	100758
193	99635
194	97211
195	95773
196	96903
197	96447
198	94346
199	91631
200	89914
201	86174
202	85359
203	82794
204	79362
205	79137
206	76592
207	75866
208	74456
209	72141
210	71881
211	67756
212	68161
213	66910
214	65434
215	66061
216	63198
217	62727
218	62846
219	62140
220	60275
221	58664
222	57642
223	55586
224	54812
225	53431
226	53750
227	51661
228	51212
229	50518
230	49236
231	48617
232	47218
233	46585
234	44671
235	43785
236	43422
237	42875
238	42244
239	40764
240	40449
241	40007
242	38737
243	37474
244	36755
245	35906
246	35520
247	34994
248	35356
249	34038
250	33670
251	33018
252	31553
253	30691
254	29878
255	29200
256	28780
257	28571
258	28288
259	27465
260	27480
261	26988
262	27148
263	25810
264	25545
265	25158
266	24826
267	24479
268	24070
269	23034
270	22763
271	22169
272	22069
273	20963
274	20645
275	20323
276	20072
277	19590
278	19093
279	19158
280	18356
281	18256
282	17536
283	17318
284	16913
285	16742
286	16117
287	16029
288	15880
289	15276
290	14950
291	15104
292	14542
293	14427
294	14136
295	13434
296	13406
297	13112
298	13110
299	12885
300	12495
301	12401
302	12005
303	12061
304	11664
305	11333
306	11324
307	11180
308	10654
309	10614
310	10528
311	10395
312	10217
313	10165
314	9846
315	9644
316	9370
317	9312
318	9211
319	8963
320	8870
321	9038
322	8703
323	8661
324	8412
325	8285
326	8116
327	7995
328	7682
329	7679
330	7253
331	7474
332	7234
333	7191
334	7288
335	6998
336	6704
337	6820
338	6763
339	6532
340	6526
341	6366
342	6362
343	6202
344	6171
345	6265
346	6035
347	5777
348	5817
349	5714
350	5652
351	5655
352	5349
353	5455
354	5282
355	5212
356	5161
357	5138
358	5062
359	4926
360	4907
361	4858
362	4734
363	4651
364	4663
365	4723
366	4554
367	4492
368	4330
369	4387
370	4314
371	4188
372	4204
373	4259
374	4264
375	4019
376	4004
377	3993
378	4004
379	3828
380	3883
381	3822
382	3791
383	3726
384	3730
385	3658
386	3578
387	3606
388	3508
389	3394
390	3492
391	3344
392	3416
393	3324
394	3352
395	3201
396	3341
397	3217
398	3099
399	3103
400	3073
401	2995
402	2950
403	3038
404	2913
405	2996
406	2928
407	2810
408	2798
409	2884
410	2796
411	2795
412	2735
413	2720
414	2657
415	2676
416	2678
417	2620
418	2589
419	2506
420	2540
421	2614
422	2574
423	2509
424	2373
425	2445
426	2414
427	2403
428	2398
429	2323
430	2426
431	2278
432	2420
433	2301
434	2244
435	2268
436	2276
437	2263
438	2202
439	2120
440	2215
441	2234
442	2165
443	2236
444	2163
445	2160
446	2126
447	2059
448	2160
449	2263
450	2010
451	2123
452	2043
453	2045
454	1926
455	2078
456	1969
457	1932
458	2024
459	1939
460	1929
461	1927
462	1837
463	1843
464	1955
465	1918
466	1905
467	1867
468	1792
469	1931
470	1909
471	1835
472	1794
473	1848
474	1753
475	1908
476	1840
477	1885
478	1835
479	1864
480	1706
481	1726
482	1726
483	1744
484	1707
485	1742
486	1742
487	1750
488	1785
489	1674
490	1758
491	1671
492	1780
493	1736
494	1704
495	1719
496	1670
497	1745
498	1718
499	1634
500	1589
501	1687
502	1675
503	1684
504	1756

