## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373294_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/star/SRR22373294.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373294_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 15 05:27:01 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
152	127	33	36	2093495	159.879854	55.963885	29536251	FR	13	27	39	53	67	83	101	151	813	5157	40545			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
36	1
38	3
39	6
40	7
41	6
42	6
43	9
44	14
45	24
46	20
47	24
48	30
49	32
50	29
51	35
52	41
53	54
54	49
55	93
56	217
57	158
58	172
59	149
60	136
61	195
62	205
63	268
64	268
65	252
66	300
67	383
68	4870
69	5730
70	7007
71	7696
72	9008
73	10224
74	11541
75	12690
76	14068
77	14974
78	16646
79	17813
80	19649
81	21865
82	23443
83	25787
84	27395
85	29555
86	32974
87	35391
88	37756
89	40234
90	44001
91	47290
92	51837
93	56649
94	59749
95	64358
96	68293
97	75000
98	78380
99	88270
100	93907
101	169134
102	180046
103	187983
104	198410
105	207779
106	216866
107	225255
108	229464
109	239485
110	246530
111	246537
112	257654
113	258075
114	266731
115	274504
116	281391
117	290050
118	292184
119	290026
120	287961
121	294068
122	292553
123	297253
124	299005
125	298669
126	299929
127	300519
128	299137
129	296802
130	296444
131	293566
132	291818
133	289110
134	288053
135	285255
136	284886
137	281047
138	277909
139	274839
140	269288
141	268449
142	266552
143	259156
144	258529
145	254163
146	250153
147	249032
148	242191
149	246944
150	238738
151	234214
152	228678
153	225289
154	221379
155	224070
156	214576
157	209480
158	205895
159	203349
160	200655
161	203225
162	192004
163	191852
164	183868
165	182970
166	181591
167	180835
168	174118
169	171643
170	168605
171	164775
172	158682
173	153352
174	147351
175	145188
176	143123
177	140961
178	139415
179	135205
180	133612
181	131224
182	127155
183	124054
184	121149
185	118250
186	116480
187	114600
188	115386
189	110403
190	108359
191	105261
192	105120
193	102879
194	100169
195	97399
196	97208
197	95655
198	95108
199	91064
200	89729
201	86595
202	85466
203	82890
204	80379
205	78927
206	77694
207	75244
208	74240
209	72486
210	70932
211	68691
212	68361
213	66986
214	65425
215	64204
216	63335
217	61747
218	60558
219	59692
220	58545
221	57489
222	56030
223	55160
224	53612
225	53063
226	51906
227	49872
228	49283
229	49028
230	47723
231	46785
232	45881
233	44742
234	43684
235	42618
236	42369
237	41124
238	39898
239	39140
240	38439
241	38083
242	36873
243	36643
244	35858
245	34912
246	34725
247	33490
248	33014
249	32336
250	31844
251	30662
252	30312
253	29334
254	28769
255	28390
256	27637
257	27503
258	27041
259	26146
260	26171
261	25110
262	25159
263	24222
264	24088
265	23544
266	23167
267	22568
268	22593
269	21530
270	21244
271	20854
