## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373308_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/star/SRR22373308.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373308_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 10 12:18:21 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
146	118	29	38	3333835	153.30216	51.895666	22777995	FR	13	23	35	47	59	75	93	151	1315	9849	87829			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
38	3
40	2
41	7
42	7
43	6
44	12
45	6
46	9
47	19
48	14
49	21
50	17
51	28
52	40
53	58
54	61
55	79
56	286
57	166
58	223
59	192
60	231
61	249
62	312
63	381
64	346
65	334
66	438
67	508
68	3980
69	4941
70	6119
71	6407
72	7506
73	8966
74	9873
75	11099
76	13239
77	13768
78	15454
79	16600
80	18617
81	21146
82	21497
83	23905
84	25581
85	27900
86	31651
87	32925
88	35703
89	37601
90	41045
91	45622
92	48983
93	54677
94	56856
95	60367
96	63746
97	71024
98	74601
99	83330
100	85729
101	146376
102	157325
103	159972
104	173193
105	182493
106	186472
107	195455
108	199182
109	207664
110	216942
111	210490
112	219844
113	219418
114	227574
115	234761
116	236883
117	248582
118	255746
119	249334
120	250683
121	252771
122	254776
123	252291
124	254378
125	251202
126	252804
127	251090
128	253013
129	253822
130	252876
131	246739
132	244807
133	239704
134	242215
135	236946
136	240444
137	234827
138	229236
139	228966
140	219382
141	220438
142	215251
143	208133
144	208834
145	204067
146	203660
147	204872
148	192591
149	203450
150	190307
151	187953
152	185202
153	175817
154	174602
155	173971
156	164499
157	156152
158	150216
159	149724
160	145712
161	153477
162	137231
163	140265
164	131006
165	138748
166	143395
167	141834
168	134143
169	129279
170	127121
171	119721
172	109827
173	100883
174	93836
175	91711
176	90712
177	88731
178	89660
179	83696
180	84684
181	79759
182	75869
183	72584
184	70068
185	70587
186	67434
187	66206
188	67340
189	62880
190	63674
191	58554
192	61624
193	57631
194	58765
195	55499
196	56654
197	57731
198	59005
199	52537
200	50939
201	48664
202	46907
203	45177
204	43014
205	41926
206	40934
207	40836
208	39589
209	37852
210	38695
211	35902
212	36465
213	36566
214	35067
215	35444
216	33971
217	32957
218	33585
219	33307
220	32487
221	32055
222	30808
223	30772
224	30628
225	29721
226	30295
227	28413
228	28410
229	28593
230	27370
231	27367
232	26494
233	25798
234	25286
235	23760
236	24114
237	23442
238	22904
239	22083
240	22510
241	22587
242	21732
243	21759
244	21179
245	20621
246	21099
247	20162
248	21051
249	20036
250	19916
251	19187
252	18721
253	18093
254	17475
255	17656
256	17395
257	17456
258	18169
259	17029
260	17585
261	16468
262	17742
263	15935
264	16418
265	15616
266	16195
267	15784
268	16124
269	14844
270	14502
271	13702
272	14772
273	13615
274	13797
275	13371
276	13629
277	13168
278	13047
279	13059
280	12535
281	12119
282	11946
283	11566
284	11590
285	11518
286	11193
287	11214
288	10859
289	10490
290	10227
291	10447
292	10299
293	10302
294	9986
295	9681
296	9275
297	9319
298	9330
299	9300
300	8841
301	8793
302	8597
303	8632
304	8537
305	8452
306	7974
307	8078
308	8110
309	7809
310	7694
311	7653
312	7422
313	7634
314	7367
315	6995
316	7128
317	6869
318	6861
319	6578
320	6674
321	6683
322	6418
323	6457
324	6645
325	6227
326	6159
327	6004
328	5791
329	5797
330	5640
331	5665
332	5511
333	5286
334	5343
335	5081
336	5053
337	5108
338	4980
339	4753
340	4627
341	4633
342	4713
343	4737
344	4507
345	4528
346	4441
347	4287
348	4314
349	4195
350	4232
351	4125
352	4013
353	4006
354	3861
355	3794
356	3681
357	3689
358	3505
359	3422
360	3563
361	3424
362	3395
363	3369
364	3163
365	3222
366	3203
367	3123
368	3128
369	3055
370	2995
371	2968
372	3017
373	3001
374	2797
375	2815
376	2809
377	2793
378	2613
379	2566
380	2571
381	2516
382	2458
383	2534
384	2456
385	2413
386	2406
387	2338
388	2270
389	2241
390	2317
391	2147
392	2235
393	2121
394	2160
395	2073
396	2073
397	2049
398	2097
399	1976
400	1917
401	1941
402	1958
403	1917
404	1762
405	1887
406	1779
407	1831
408	1787
409	1766
410	1762
411	1781
412	1749
413	1781
414	1658
415	1714
416	1666
417	1655
418	1707
419	1626
420	1621
421	1619
422	1520
423	1544
424	1517
425	1517
426	1556
427	1524
428	1548
429	1438
430	1473
431	1454
432	1459
433	1494
434	1376
435	1435
436	1292

