## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373313_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/star/SRR22373313.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373313_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 00:25:44 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
151	118	33	38	3588072	158.831341	56.518042	29560257	FR	13	27	39	53	67	83	103	161	1219	7195	51945			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
38	3
39	1
40	7
41	7
42	6
43	16
44	14
45	13
46	28
47	20
48	31
49	24
50	21
51	47
52	111
53	99
54	74
55	153
56	594
57	315
58	360
59	282
60	279
61	367
62	381
63	484
64	614
65	399
66	634
67	570
68	5721
69	7639
70	8688
71	9128
72	10331
73	12517
74	13838
75	15314
76	17518
77	18245
78	20537
79	21753
80	23972
81	28320
82	28472
83	30991
84	32381
85	36095
86	40795
87	42872
88	44212
89	47121
90	52044
91	56102
92	60106
93	67774
94	71133
95	74465
96	79254
97	89605
98	89702
99	102151
100	104465
101	182739
102	192436
103	196393
104	208993
105	215922
106	226951
107	233593
108	238586
109	247340
110	255617
111	249941
112	260305
113	254677
114	267956
115	275873
116	287227
117	297897
118	303055
119	296506
120	287885
121	296836
122	291741
123	292133
124	294731
125	299222
126	294993
127	295801
128	294121
129	295637
130	297182
131	284238
132	286061
133	274735
134	283152
135	278557
136	280557
137	272445
138	270418
139	269756
140	263997
141	266552
142	260087
143	253551
144	253974
145	244999
146	237090
147	244646
148	235623
149	249932
150	238496
151	230396
152	229816
153	219185
154	219093
155	228162
156	215345
157	205896
158	197422
159	196263
160	193340
161	204250
162	185901
163	186364
164	174280
165	182250
166	183719
167	188923
168	179660
169	174885
170	172417
171	165332
172	159022
173	146989
174	136988
175	137004
176	134415
177	131785
178	131844
179	123619
180	127401
181	123078
182	115031
183	109473
184	106800
185	106893
186	103743
187	103148
188	106603
189	99862
190	102332
191	92369
192	95274
193	90651
194	92102
195	87119
196	90023
197	92794
198	92710
199	86966
200	83831
201	77242
202	77842
203	75102
204	72129
205	72031
206	68987
207	67236
208	67214
209	63721
210	63788
211	58956
212	61447
213	60192
214	57471
215	60163
216	57518
217	56247
218	59623
219	56562
220	56444
221	53782
222	52910
223	51413
224	50832
225	49403
226	50191
227	46508
228	46710
229	46485
230	44837
231	45207
