## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373290_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/star/SRR22373290.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/SRP409177/results/picard/SRR22373290_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 15 09:38:01 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
148	118	30	38	3035101	155.539697	51.593284	42430197	FR	13	25	37	49	61	77	93	131	345	4013	34215			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
38	1
39	6
40	9
41	11
42	8
43	32
44	22
45	22
46	40
47	36
48	39
49	41
50	43
51	54
52	72
53	114
54	121
55	171
56	471
57	295
58	326
59	291
60	317
61	399
62	468
63	543
64	557
65	447
66	698
67	640
68	8865
69	10909
70	13042
71	13933
72	16099
73	18525
74	21093
75	21903
76	25547
77	27409
78	30046
79	32156
80	35155
81	40090
82	42473
83	45999
84	48334
85	52609
86	59631
87	63328
88	65778
89	69954
90	76516
91	82895
92	89102
93	99548
94	104625
95	109186
96	117001
97	130741
98	134180
99	150935
100	156880
101	277875
102	295201
103	304064
104	323527
105	334712
106	348668
107	360033
108	367530
109	379062
110	394397
111	388165
112	406693
113	402783
114	414963
115	426178
116	434555
117	455065
118	459594
119	454158
120	445460
121	454400
122	452674
123	453503
124	456338
125	456024
126	453207
127	455509
128	451413
129	448661
130	447975
131	434779
132	438999
133	426674
134	433092
135	425136
136	419103
137	413819
138	407245
139	405053
140	394806
141	394241
142	388643
143	378591
144	373874
145	367322
146	355463
147	358995
148	350545
149	359645
150	343277
151	335905
152	335059
153	325671
154	322672
155	326527
156	313668
157	302793
158	294452
159	291944
160	284238
161	293171
162	276315
163	274303
164	263349
165	264696
166	266117
167	267468
168	254725
169	247139
170	245900
171	238503
172	227255
173	216232
174	205065
175	203105
176	200163
177	196216
178	193219
179	187166
180	190166
181	184562
182	177355
183	171344
184	166429
185	166229
186	161096
187	159442
188	160165
189	153049
190	150496
191	143997
192	144135
193	140707
194	139611
195	135370
196	135784
197	136517
198	133263
199	127950
200	126879
201	120833
202	120155
203	115388
204	110969
205	109935
206	106458
207	104713
208	102354
209	97345
210	96609
211	92733
212	92527
213	91685
214	88464
215	89678
216	86016
217	83498
218	85795
219	83755
220	80845
221	78598
222	76828
223	75482
224	74046
225	71560
226	72143
227	68464
228	67782
229	66703
230	64708
231	64275
