cell_tech_id	tumour_id	n_methods	p_consensus	sample_id	cell_line	cell_line_canonical	cell_line_display
CELL:SH_SY5Y	TARGET-30-PAKZRH-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PALBFW-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PALNVP-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PALXTB-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PANJLH-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PANNMS-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PANRVJ-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PANZVU-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PAPBZI-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PAPICY-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PAPUAR-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PAPUEB-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PAPUWY-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PAPVRN-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PAPZYP-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PARACM-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PARHAM-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PARNNC-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PARZCJ-02A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PASEGA-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PASGAP-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PASJZC-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PASMDM-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PASRFS-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PASTKC-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PASXRJ-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PATAYJ-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PATEKG-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PATFCY-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PATGJU-01A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SH_SY5Y	TARGET-30-PATYIL-02A-01R	1	0.5	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y	SH_SY5Y	SH_SY5Y
CELL:SIMA	TARGET-30-PAPCTS-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PAPICY-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PAPTFZ-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PAPUNH-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PARAMT-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PARJVP-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PASCTR-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PASNML-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PASNPG-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PASNZU-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PASPBZ-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PASPER-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PASSRS-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PASSWW-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PASUML-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PASWFB-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PASWYR-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PATFXV-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PATHKB-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PATYIL-01A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PATYIL-02A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PAUDDK-02A-01R	2	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PAKZRH-01A-01R	1	0.5	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PAMBMJ-01A-01R	1	0.5	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PAMNLH-01A-01R	1	0.5	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PANBSP-01A-01R	1	0.5	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PANNMS-01A-01R	1	0.5	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PANWRR-01A-01R	1	0.5	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PANZVU-01A-01R	1	0.5	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PAPKXS-01A-01R	1	0.5	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PAPUAR-01A-01R	1	0.5	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PAPVFD-01A-01R	1	0.5	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PARBAJ-01A-01R	1	0.5	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PASMNT-01A-01R	1	0.5	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PASUCB-01A-01R	1	0.5	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PASXGP-01A-01R	1	0.5	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PASXHE-01A-01R	1	0.5	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SIMA	TARGET-30-PASXIE-01A-01R	1	0.5	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
CELL:SK_N_BE_2	GSE100148_SRR5710452	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	GSE100148_SRR5710457	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	GSE100148_SRR5710462	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	GSE49711_SRR5710452	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	GSE49711_SRR5710457	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	GSE49711_SRR5710462	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PAISNS-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PALZZV-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PANNMS-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PANRVJ-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PANZVU-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PAPBGH-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PAPCTS-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PAPUAR-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PAPVXS-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PARBAJ-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PARBAJ-02A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PARHAM-02A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PASCTR-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PASGAP-02A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PASNML-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PASNPG-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PASPBZ-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PASSWW-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PASWVY-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PASXHE-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PASYPX-01A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PATNKP-02A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PATYIL-02A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
CELL:SK_N_BE_2	TARGET-30-PAUDDK-02A-01R	2	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
