"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",1,0,0,0.544093178036606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,1,0,0,0.649038461538462,0,0.941275167785235,0,0.861538461538462,0.00171821305841924,0.0288624787775891,0,0.00167224080267559,0,0.374367622259696,0,0.306799336650083,0
"3",0,0,1,0,0.164516129032258,0.346218487394958,0,0,0,0,0.742857142857143,0,0,0,0,0,0,0.457792207792208
"4",0.544093178036606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0.649038461538462,0.164516129032258,0,1,0.00658978583196046,0.811258278145695,0,0.966442953020134,0,0.43485342019544,0,0,0.00169204737732657,0.230031948881789,0,0.0516129032258065,0.00159744408945687
"6",0,0,0.346218487394958,0,0.00658978583196046,1,0,0,0,0,0.0824742268041237,0,0,0.127468581687612,0.00173310225303293,0,0,0.973244147157191
"7",0,0.941275167785235,0,0,0.811258278145695,0,1,0,0.955172413793103,0.00170940170940171,0.111295681063123,0,0.00166666666666667,0,0.295798319327731,0,0.142384105960265,0.00164744645799012
"8",0,0,0,0,0,0,0,1,0,0.00169491525423729,0,0.182885906040268,0.0321489001692047,0,0.165811965811966,0.189419795221843,0.168039538714992,0.0297520661157025
"9",0,0.861538461538462,0,0,0.966442953020134,0,0.955172413793103,0,1,0,0.171526586620926,0.00172711571675302,0,0,0.246100519930676,0,0.0786324786324786,0
"10",0,0.00171821305841924,0,0,0,0,0.00170940170940171,0.00169491525423729,0,1,0,0.0601001669449082,0.830536912751678,0.165775401069519,0.00684931506849315,0.248322147651007,0.0798668885191348,0.0249169435215947
"11",0,0.0288624787775891,0.742857142857143,0,0.43485342019544,0.0824742268041237,0.111295681063123,0,0.171526586620926,0,1,0,0,0.00177304964539007,0.239460370994941,0,0.00823723228995058,0.191419141914191
"12",0,0,0,0,0,0,0,0.182885906040268,0.00172711571675302,0.0601001669449082,0,1,0.259803921568627,0.0156521739130435,0.13355592654424,0.848837209302326,0.291056910569106,0
"13",0,0.00167224080267559,0,0,0,0,0.00166666666666667,0.0321489001692047,0,0.830536912751678,0,0.259803921568627,1,0.119170984455959,0.0589198036006547,0.588235294117647,0.348314606741573,0
"14",0,0,0,0,0.00169204737732657,0.127468581687612,0,0,0,0.165775401069519,0.00177304964539007,0.0156521739130435,0.119170984455959,1,0.0017636684303351,0.0123456790123457,0.00172117039586919,0
"15",0,0.374367622259696,0,0,0.230031948881789,0.00173310225303293,0.295798319327731,0.165811965811966,0.246100519930676,0.00684931506849315,0.239460370994941,0.13355592654424,0.0589198036006547,0.0017636684303351,1,0.142857142857143,0.853618421052632,0
"16",0,0,0,0,0,0,0,0.189419795221843,0,0.248322147651007,0,0.848837209302326,0.588235294117647,0.0123456790123457,0.142857142857143,1,0.382695507487521,0
"17",0,0.306799336650083,0,0,0.0516129032258065,0,0.142384105960265,0.168039538714992,0.0786324786324786,0.0798668885191348,0.00823723228995058,0.291056910569106,0.348314606741573,0.00172117039586919,0.853618421052632,0.382695507487521,1,0
"18",0,0,0.457792207792208,0,0.00159744408945687,0.973244147157191,0.00164744645799012,0.0297520661157025,0,0.0249169435215947,0.191419141914191,0,0,0,0,0,0,1
