cell_tech_id	tumour_id	n_methods	p_consensus	sample_id	cell_line	cell_line_canonical	cell_line_display
CELL:BT_474	TCGA-E9-A1RE-01A-11R-A157-07	4	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E9-A247-01A-11R-A169-07	4	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E9-A2JS-01A-11R-A180-07	4	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-EW-A1OY-01A-11R-A144-07	4	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-S3-A6ZG-01A-22R-A32P-07	4	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-S3-AA11-01A-31R-A41B-07	4	1	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-A7-A0CD-01A-11R-A00Z-07	3	0.75	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-A2-A0CT-01A-31R-A056-07	2	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-A2-A0D3-01A-11R-A115-07	2	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-A8-A09E-01A-11R-A00Z-07	2	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-BH-A1FJ-01A-11R-A13Q-07	2	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E2-A105-01A-11R-A10J-07	2	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E2-A15O-01A-11R-A115-07	2	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E9-A22H-01A-11R-A157-07	2	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-EW-A1J3-01A-11R-A13Q-07	1	0.25	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:CAL_120	TCGA-A1-A0SJ-01A-11R-A084-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A2-A0CX-01A-21R-A00Z-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A7-A2KD-01A-31R-A21T-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A06R-01A-11R-A00Z-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A095-01A-11R-A00Z-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A097-01A-11R-A034-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AC-A5EH-01A-11R-A28M-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AO-A03L-01A-41R-A056-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AO-A03M-01B-11R-A10J-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AR-A1AP-01A-11R-A12P-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-B6-A1KN-01A-11R-A13Q-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A0E2-01A-11R-A056-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A0GY-01A-11R-A056-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A0HX-01A-21R-A056-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A18J-01A-11R-A12D-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-C8-A12Q-01A-11R-A115-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-C8-A135-01A-11R-A115-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-C8-A26W-01A-11R-A16F-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-D8-A1JJ-01A-31R-A14M-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E2-A1IG-01A-11R-A144-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A1N6-01A-11R-A144-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A1N9-01A-11R-A14D-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A1RA-01A-11R-A14D-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A22B-01A-11R-A157-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-EW-A6S9-01A-22R-A33J-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-LL-A740-01A-21R-A32P-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-OL-A5D6-01A-21R-A27Q-07	4	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-3C-AALJ-01A-31R-A41B-07	3	0.75	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-B6-A0IK-01A-12R-A056-07	3	0.75	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-D8-A1J9-01A-11R-A13Q-07	3	0.75	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-D8-A27R-01A-11R-A16F-07	3	0.75	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A18P-01A-11R-A12D-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A1FN-01A-11R-A13Q-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A203-01A-12R-A169-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-C8-A130-01A-31R-A115-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-D8-A27W-01A-11R-A16F-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-S3-A6ZF-01A-32R-A32P-07	2	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AO-A0JM-01A-21R-A056-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-EW-A1PA-01A-11R-A144-07	1	0.25	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_148	TCGA-A2-A0YG-01A-21R-A109-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A06U-01A-11R-A00Z-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A07P-01A-11R-A00Z-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A07S-01A-11R-A034-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A084-01A-21R-A00Z-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A092-01A-11R-A00Z-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A09C-01A-11R-A00Z-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A0AB-01A-11R-A034-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AO-A0J8-01A-21R-A034-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AR-A0U3-01A-11R-A109-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A0I9-01A-11R-A034-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A0X0-01A-21R-A115-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A2IU-01A-32R-A18M-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A0H9-01A-11R-A056-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A0HU-01A-11R-A034-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A1FR-01A-11R-A13Q-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-C8-A12Z-01A-11R-A115-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-C8-A1HE-01A-11R-A13Q-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-C8-A274-01A-11R-A16F-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E2-A107-01A-11R-A10J-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E2-A10E-01A-21R-A10J-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E2-A14V-01A-11R-A12D-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E2-A1IE-01A-11R-A13Q-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E9-A247-01A-11R-A169-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E9-A2JS-01A-11R-A180-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E9-A3HO-01A-11R-A213-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-EW-A1OY-01A-11R-A144-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-OL-A5DA-01A-11R-A27Q-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-S3-A6ZG-01A-22R-A32P-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-S3-AA11-01A-31R-A41B-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-Z7-A8R6-01A-11R-A41B-07	4	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A08G-01A-11R-A00Z-07	3	0.75	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A2-A0CT-01A-31R-A056-07	2	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AO-A03V-01A-11R-A115-07	2	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A0IP-01A-11R-A034-07	2	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A0RO-01A-22R-A084-07	2	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A0WZ-01A-11R-A109-07	2	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A0DH-01A-11R-A084-07	2	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E2-A15H-01A-11R-A12D-07	2	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A0HY-01A-11R-A056-07	1	0.25	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_51	TCGA-3C-AALK-01A-11R-A41B-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A1-A0SN-01A-11R-A144-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A2-A0CX-01A-21R-A00Z-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A2-A0T7-01A-21R-A084-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A7-A2KD-01A-31R-A21T-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A8-A06R-01A-11R-A00Z-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A8-A097-01A-11R-A034-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A8-A09A-01A-11R-A00Z-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AN-A041-01A-11R-A034-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AO-A03L-01A-41R-A056-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-B6-A1KN-01A-11R-A13Q-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A0B5-01A-11R-A12P-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A0BD-01A-11R-A034-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A0BJ-01A-11R-A056-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A0C1-01B-11R-A12D-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A0E2-01A-11R-A056-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A0H7-01A-13R-A056-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A0HQ-01A-11R-A034-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A18J-01A-11R-A12D-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A18K-01A-11R-A12D-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-C8-A12Q-01A-11R-A115-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-C8-A12W-01A-11R-A115-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-C8-A135-01A-11R-A115-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-C8-A26W-01A-11R-A16F-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-D8-A1JC-01A-11R-A13Q-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-E9-A1N6-01A-11R-A144-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-E9-A1R2-01A-11R-A14D-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-E9-A1RA-01A-11R-A14D-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-EW-A1IW-01A-11R-A13Q-07	4	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AO-A12G-01A-11R-A10J-07	3	0.75	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-EW-A1PF-01A-11R-A144-07	3	0.75	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AO-A03M-01B-11R-A10J-07	2	0.5	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A18P-01A-11R-A12D-07	2	0.5	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A1FN-01A-11R-A13Q-07	2	0.5	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A203-01A-12R-A169-07	2	0.5	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-C8-A130-01A-31R-A115-07	2	0.5	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-E2-A1IG-01A-11R-A144-07	2	0.5	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_85_1	TCGA-C8-A131-01A-11R-A115-07	4	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-D8-A13Z-01A-11R-A115-07	4	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-E2-A1LL-01A-11R-A144-07	3	0.75	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A1-A0SP-01A-11R-A084-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A2-A0CX-01A-21R-A00Z-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A2-A0D2-01A-21R-A034-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A2-A0T0-01A-22R-A084-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A2-A0T5-01A-21R-A084-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A2-A0T7-01A-21R-A084-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A7-A0DA-01A-31R-A115-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A7-A13D-01A-13R-A12P-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A7-A13D-01A-13R-A277-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A7-A4SD-01A-11R-A266-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A7-A4SE-01A-11R-A266-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A7-A6VV-01A-22R-A33J-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A7-A6VY-01A-12R-A33J-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A8-A097-01A-11R-A034-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-AN-A04A-01A-21R-A034-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-AO-A03M-01B-11R-A10J-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-AO-A0J4-01A-11R-A034-07	2	0.5	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
