cell_line	degree	mean_edge_sim	max_edge_sim	is_outlier	sample_id	cell_tech_id	cell_line_display
EFM_192C	8	0.5365392171053992	0.6277838664984802	FALSE	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	EFM_192C
KPL_1	6	0.6436375166291004	0.7642631154490374	FALSE	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1
BT_474	6	0.6222695534095687	0.7642631154490374	FALSE	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474
MCF_7	6	0.6084837706872902	0.7642631154490374	FALSE	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7
MFM_223	6	0.5984890782136383	0.7229057672822019	FALSE	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223
T_47D	6	0.5433459473245242	0.6153766620484294	FALSE	NG-29643_T_47D_lib581309_8005_3	T_47D	T_47D
CAL_148	5	0.4526974689291864	0.4830331479145557	FALSE	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148
EFM_19	4	0.47579561198535947	0.545069170164809	FALSE	NG-29643_EFM_19_lib581291_7997_4	EFM_19	EFM_19
IPH_926	3	0.5416227244842394	0.6071051924150623	FALSE	NG-29643_IPH_926_lib581313_7997_4	IPH_926	IPH_926
CAL_120	3	0.5155598216710657	0.5617846318502103	FALSE	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120
CAL_85_1	3	0.4784741918468725	0.5183704394136615	FALSE	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1
EFM_192A	3	0.47828049433166553	0.5142682701494042	FALSE	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	EFM_192A
EFM_192B	3	0.4611611389784211	0.5142682701494042	FALSE	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	EFM_192B
ETCC_007	2	0.6458724709032411	0.7495195525900974	FALSE	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007
MDA_MB_468	2	0.6064074419290529	0.6944444444444444	FALSE	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468	MDA_MB_468
HCC_1937	2	0.5926453948649735	0.6944444444444444	FALSE	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	HCC_1937
MDA_MB_231	2	0.5684412272899633	0.5750978227297163	FALSE	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231
JIMT_1	2	0.5656229258574539	0.5750978227297163	FALSE	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1	JIMT_1
HCC_1143	2	0.5540260743555654	0.6818463578696772	FALSE	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	HCC_1143
EVSA_T	2	0.5471370375731508	0.6071051924150623	FALSE	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T
DU_4475	2	0.4334464550980193	0.43656162163166107	FALSE	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475
ETCC_006	1	0.7495195525900974	0.7495195525900974	FALSE	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006
HCC_1599	1	0.6818463578696772	0.6818463578696772	FALSE	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	HCC_1599
HS_578T	1	0.5422253892163849	0.5422253892163849	FALSE	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T	HS_578T
MDA_MB_453	1	0.48716888273123926	0.48716888273123926	FALSE	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453
SK_BR_3	1	0.43656162163166107	0.43656162163166107	FALSE	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	SK_BR_3
CAL_51	1	0.42874680417779554	0.42874680417779554	FALSE	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51
COLO_824	0	NA	NA	TRUE	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824
HDQ_P1	0	NA	NA	TRUE	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	HDQ_P1
