"sample_id","project_id","paper_Purity","paper_purity","paper_SAMP.Purity_Absolute","paper_Absolute.extract.purity","paper_Tumor.purity.from.ABSOLUTE","paper_ABSOLUTE.purity","paper_Purity.ABSOLUTE.calls","paper_ABSOLUTE.Purity.1","paper_Purity.Class..high.or.low.","paper_DNA.hypermethylation.mode.purity","paper_mRNA.Moffitt.clusters..76.High.Purity.Samples.Only...1basal..2classical","paper_Methylation.Clusters..76.High.Purity.Samples.Only.","paper_RPPA.Clusters..76.High.Purity.Samples.Only.","paper_PURITY..ABSOLUTE.","paper_ABSOLUTE_purity","paper_CLONET_purity","paper_avgDNA_purity","paper_ISOpure_purity","paper_DeMix_purity","paper_avgRNA_purity","paper_ABSOLUTE.Purity","paper_purity_A_SNP6","paper_purity_B_Allelic.CapSeg","paper_Purity..FACETS.","paper_AC_purity","paper_AF_purity","paper_SNP_purity","purity","purity_selected"
"TCGA-D1-A15V-01A-11R-A118-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.949562323024227",0.949562323024227
"TCGA-B5-A11X-01A-11R-A10J-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.793009390107618",0.793009390107618
"TCGA-EY-A2OP-01A-11R-A19W-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.987391158471214",0.987391158471214
"TCGA-BS-A0TJ-01A-11R-A104-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.933971503445736",0.933971503445736
"TCGA-FL-A1YM-11A-12R-A17B-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.843593905096629",0.843593905096629
"TCGA-BG-A0MA-01A-11R-A17B-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.928815491844076",0.928815491844076
"TCGA-EY-A1GW-01A-22R-A13S-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.96855507623908",0.96855507623908
"TCGA-BS-A0U8-01A-11R-A104-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.948685108909822",0.948685108909822
"TCGA-AX-A1CI-11A-11R-A137-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.93946007719766",0.93946007719766
"TCGA-AX-A1CI-01A-11R-A137-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.982557280522648",0.982557280522648
"TCGA-B5-A11M-01A-11R-A118-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.847907183602809",0.847907183602809
"TCGA-EO-A3KX-01A-11R-A22K-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.985724410568451",0.985724410568451
"TCGA-BG-A18A-01A-21R-A12I-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.847544519479854",0.847544519479854
"TCGA-BG-A0YV-01A-11R-A10J-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.972085220940229",0.972085220940229
"TCGA-AX-A0IW-01A-11R-A040-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.953022992089164",0.953022992089164
"TCGA-BG-A0VT-01A-11R-A10J-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.906380509032086",0.906380509032086
"TCGA-B5-A0JZ-01A-11R-A040-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.779913964852382",0.779913964852382
"TCGA-AW-A1PO-01A-12R-A157-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.985006464259525",0.985006464259525
"TCGA-AX-A3G4-01A-11R-A213-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.91619237518674",0.91619237518674
"TCGA-D1-A0ZN-01A-11R-A118-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.898952839532644",0.898952839532644
"TCGA-AJ-A5DV-01A-11R-A27V-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.930853032172335",0.930853032172335
"TCGA-D1-A17N-01A-11R-A12I-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.763484747257767",0.763484747257767
"TCGA-FI-A2D0-01A-11R-A17B-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.942206465305748",0.942206465305748
"TCGA-B5-A11O-01A-11R-A118-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.838237438113625",0.838237438113625
"TCGA-B5-A1MS-01B-11R-A22K-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.983089674106414",0.983089674106414
"TCGA-AP-A0LM-01A-11R-A118-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.711886505192909",0.711886505192909
"TCGA-BG-A0M6-01A-31R-A104-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.98512409131549",0.98512409131549
"TCGA-D1-A1NU-01A-11R-A14D-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.940527988801271",0.940527988801271
"TCGA-AX-A2IO-01A-11R-A180-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.919142673388475",0.919142673388475
"TCGA-FL-A3WE-11A-11R-A22K-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.86076442036822",0.86076442036822
"TCGA-D1-A1NX-01A-11R-A16F-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.964769499932576",0.964769499932576
"TCGA-EY-A2OM-01A-11R-A18M-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.912205542005124",0.912205542005124
"TCGA-AP-A0LE-01A-11R-A104-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.95138848120778",0.95138848120778
"TCGA-K6-A3WQ-01A-11R-A22K-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.965854393995625",0.965854393995625
"TCGA-AP-A1E3-01A-11R-A137-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.884276567622468",0.884276567622468
"TCGA-BG-A0M9-01A-21R-A104-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.95557479178726",0.95557479178726
"TCGA-FL-A1YL-11A-11R-A16F-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.872816152708887",0.872816152708887
"TCGA-D1-A17K-01A-11R-A12I-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.975074311388257",0.975074311388257
"TCGA-D1-A167-01A-11R-A12I-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.987604018036405",0.987604018036405
"TCGA-AX-A064-01A-11R-A00V-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.941079626339561",0.941079626339561
"TCGA-A5-A0GA-01A-11R-A040-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.930172876697178",0.930172876697178
"TCGA-AJ-A23N-01A-11R-A22K-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.827264488186997",0.827264488186997
"TCGA-D1-A101-01A-12R-A10J-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.755919629530971",0.755919629530971
"TCGA-BG-A3PP-11A-11R-A22K-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.911532889752003",0.911532889752003
"TCGA-BG-A0LX-01A-11R-A16W-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.886774061670722",0.886774061670722
"TCGA-AP-A1DQ-01A-11R-A137-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.948882130501015",0.948882130501015
"TCGA-AX-A06J-01A-11R-A00V-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.958439355591924",0.958439355591924
"TCGA-AJ-A3NC-01A-11R-A22K-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.953941302296277",0.953941302296277
"TCGA-AP-A5FX-01A-11R-A27V-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.930695761211012",0.930695761211012
"TCGA-A5-A0RA-01A-21R-A104-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.943223457054078",0.943223457054078
"TCGA-AP-A054-01A-11R-A16W-07","TCGA-UCEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.992810438917362",0.992810438917362
"TCGA-AB-2995-03A-01T-0735-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.749123028528829",0.749123028528829
"TCGA-AB-2976-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.771494063869398",0.771494063869398
"TCGA-AB-2898-03A-01T-0735-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.700131993053941",0.700131993053941
"TCGA-AB-2918-03A-01T-0740-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.715382029961963",0.715382029961963
"TCGA-AB-2877-03A-01T-0735-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.822457440989568",0.822457440989568
"TCGA-AB-2896-03B-01T-0751-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.704320111248812",0.704320111248812
"TCGA-AB-2858-03A-01T-0736-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.732617373574439",0.732617373574439
"TCGA-AB-2937-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.763035573208247",0.763035573208247
"TCGA-AB-2822-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.803333717657305",0.803333717657305
"TCGA-AB-2847-03A-01T-0736-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.730912783399073",0.730912783399073
"TCGA-AB-3009-03A-01T-0736-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.752852359765972",0.752852359765972
"TCGA-AB-2862-03A-01T-0736-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.761769062499294",0.761769062499294
"TCGA-AB-2861-03A-01T-0736-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.724637241957378",0.724637241957378
"TCGA-AB-2980-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.781859109140751",0.781859109140751
"TCGA-AB-2941-03A-01T-0740-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.800438266682044",0.800438266682044
"TCGA-AB-2840-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.733172296574643",0.733172296574643
"TCGA-AB-2990-03B-01T-0748-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.763706886166497",0.763706886166497
"TCGA-AB-2883-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.704672101822758",0.704672101822758
"TCGA-AB-2913-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.803252179188303",0.803252179188303
"TCGA-AB-2975-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.759684728915443",0.759684728915443
"TCGA-AB-2928-03A-01T-0740-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.844174121506846",0.844174121506846
"TCGA-AB-2869-03A-01T-0735-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.760326144300397",0.760326144300397
"TCGA-AB-2872-03A-01T-0735-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.769300304518483",0.769300304518483
"TCGA-AB-2944-03A-01T-0740-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.742677551677501",0.742677551677501
"TCGA-AB-3008-03A-01T-0736-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.709798891701967",0.709798891701967
"TCGA-AB-2814-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.763965854981732",0.763965854981732
"TCGA-AB-2820-03A-01T-0735-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.729333016425707",0.729333016425707
"TCGA-AB-2986-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.734095214238919",0.734095214238919
"TCGA-AB-2839-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.757202813989198",0.757202813989198
"TCGA-AB-2984-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.805171858897042",0.805171858897042
"TCGA-AB-2988-03B-01T-0748-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.773021959444577",0.773021959444577
"TCGA-AB-2919-03A-01T-0740-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.844697513660463",0.844697513660463
"TCGA-AB-2917-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.720977611321683",0.720977611321683
"TCGA-AB-2849-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.794923926118286",0.794923926118286
"TCGA-AB-2931-03A-01T-0740-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.756560517998452",0.756560517998452
"TCGA-AB-2955-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.736535403608769",0.736535403608769
"TCGA-AB-2897-03A-01T-0735-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.767704127822971",0.767704127822971
"TCGA-AB-2853-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.75951676595027",0.75951676595027
"TCGA-AB-2998-03A-01T-0735-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.740940493773238",0.740940493773238
"TCGA-AB-2991-03A-01T-0735-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.739608196097619",0.739608196097619
"TCGA-AB-2999-03B-01T-0748-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.731753964119163",0.731753964119163
"TCGA-AB-2930-03A-01T-0740-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.714762860421224",0.714762860421224
"TCGA-AB-2841-03B-01T-0760-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.716510410681022",0.716510410681022
"TCGA-AB-2959-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.70223917266846",0.70223917266846
"TCGA-AB-3011-03A-01T-0736-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.788807096970384",0.788807096970384
"TCGA-AB-2874-03A-01T-0735-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.738069740722866",0.738069740722866
"TCGA-AB-3012-03A-01T-0736-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.724435345596524",0.724435345596524
"TCGA-AB-2886-03A-01T-0735-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.776875422903581",0.776875422903581
"TCGA-AB-2895-03A-01T-0735-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.8002685399386",0.8002685399386
"TCGA-AB-2863-03A-01T-0734-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.773664087628762",0.773664087628762
"TCGA-AB-2920-03B-01T-0760-13","TCGA-LAML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.766648359550239",0.766648359550239
