"","StromalScore","ImmuneScore","ESTIMATEScore","tumourPurity"
"TCGA-IG-A625-01A-11R-A31P-31",-416.119681276304,-556.158401897459,-972.278083173762,0.895043293819466
"TCGA-IG-A97H-01A-11R-A38D-31",-356.524926928592,223.889136597468,-132.635790331124,0.833426041781795
"TCGA-R6-A8WG-01A-11R-A37I-31",-615.813809747707,-245.612317635914,-861.426127383621,0.887668248987115
"TCGA-IC-A6RE-11A-12R-A336-31",-1235.08674053142,-49.2839006524148,-1284.37064118383,0.914528107802565
"TCGA-IC-A6RE-01A-11R-A336-31",-180.140364272325,-170.718437405573,-350.858801677898,0.85069767874746
"TCGA-2H-A9GM-01A-11R-A37I-31",-468.400223528191,-412.175161079961,-880.575384608152,0.888959108514334
"TCGA-IG-A4P3-01A-11R-A260-31",-502.902780325728,823.613615314167,320.710834988438,0.79483310086627
"TCGA-S8-A6BW-01A-11R-A31P-31",528.491706826328,-739.226020403156,-210.734313576828,0.839706476505621
"TCGA-2H-A9GG-01A-11R-A37I-31",-227.864340660456,-334.296681110849,-562.161021771304,0.866589995828937
"TCGA-L5-A8NE-01A-11R-A37I-31",-1483.12084009693,-815.599742911632,-2298.72058300856,0.964418405895138
"TCGA-L5-A43E-01A-11R-A24K-31",-1387.36811510255,-425.263932973014,-1812.63204807556,0.943116328471257
"TCGA-VR-A8EW-01A-11R-A36D-31",-1337.66454928416,-758.48797523941,-2096.15252452357,0.956131986602097
"TCGA-R6-A6Y0-01B-11R-A336-31",-1020.71007313462,-160.354598792825,-1181.06467192745,0.908288972042959
"TCGA-LN-A7HY-01A-12R-A354-31",395.397120848893,-95.3099073359568,300.087213512937,0.796666511701573
"TCGA-IG-A97I-01A-11R-A38D-31",-419.545057152985,-444.005030360486,-863.550087513472,0.887811772040219
"TCGA-V5-A7RE-11A-11R-A354-31",-1463.27797155719,181.568583350584,-1281.7093882066,0.914370014981601
"TCGA-V5-A7RE-01A-11R-A354-31",-1774.54183027268,-1050.2103798712,-2824.75221014388,0.981938765985551
"TCGA-LN-A49W-01A-11R-A260-31",1309.77428491807,1184.43380992141,2494.20809483948,0.564385196689681
"TCGA-LN-A7HZ-01A-31R-A354-31",39.3414705821478,599.924734606134,639.266205188282,0.765599216264948
"TCGA-LN-A5U5-01A-21R-A28J-31",-1171.74153040541,-200.532449200815,-1372.27397960622,0.919671462105245
"TCGA-VR-A8EO-01A-11R-A36D-31",-688.286781588542,-560.349155216179,-1248.63593680472,0.912393638302913
"TCGA-IC-A6RF-01A-13R-A336-31",-917.736925421996,-135.775789050975,-1053.51271447297,0.900297527114018
"TCGA-L5-A8NQ-01A-11R-A36D-31",-209.244415248876,277.983740693477,68.7393254446011,0.816728823986779
"TCGA-IC-A6RF-11A-21R-A336-31",-1367.80765960559,-1074.08484779256,-2441.89250739815,0.969761245019284
"TCGA-IG-A5B8-01A-11R-A28J-31",-1133.58064220254,-154.776324175886,-1288.35696637843,0.914764655984895
"TCGA-L5-A88T-01A-11R-A354-31",-192.927748623446,-219.104581818606,-412.032330442052,0.85538347389638
"TCGA-LN-A5U6-01A-11R-A28J-31",19.0485683994984,-541.960540435571,-522.911972036073,0.863700618316479
"TCGA-L5-A8NN-01A-11R-A37I-31",-959.199579298448,-551.705174311463,-1510.90475360991,0.927471475249162
"TCGA-JY-A6FB-01A-11R-A336-31",-904.013692011286,-648.053559309415,-1552.0672513207,0.929713664838577
"TCGA-R6-A6DN-01B-11R-A31P-31",-837.229933377043,-271.456630653922,-1108.68656403096,0.903793203451012
"TCGA-IG-A4QT-01A-21R-A260-31",578.335699884626,3221.59608766983,3799.93178755446,0.396795602222592
"TCGA-R6-A6Y2-01B-11R-A336-31",816.22376177071,747.658277796183,1563.88203956689,0.671513462466915
"TCGA-Z6-A8JD-01A-11R-A36D-31",-119.213789797513,-61.5128775479531,-180.726667345466,0.837306367167379
"TCGA-VR-A8ER-01A-11R-A36D-31",12.4586275413864,-237.013875387397,-224.555247846011,0.840806442743502
"TCGA-L5-A4OX-01A-21R-A28J-31",-1078.69748429026,-426.627943562843,-1505.3254278531,0.927164952488303
"TCGA-Z6-AAPN-01A-11R-A406-31",-754.293786397907,429.670153901961,-324.623632495946,0.848667067528636
"TCGA-2H-A9GR-01A-12R-A37I-31",-216.529386058482,-255.40998574038,-471.939371798862,0.859905416418514
"TCGA-LN-A7HW-01A-22R-A354-31",522.691183167333,-948.36586630101,-425.674683133677,0.856419063909068
"TCGA-LN-A49O-01A-11R-A24K-31",-325.421456913359,481.961370444171,156.539913530812,0.809224482375611
"TCGA-V5-AASX-11A-11R-A38D-31",-1856.49257294412,-1244.8985767036,-3101.39114964772,0.988810053999661
"TCGA-V5-AASX-01A-11R-A38D-31",-672.411212554887,43.0867504275095,-629.324462127377,0.871467555264916
"TCGA-Q9-A6FU-01A-11R-A31P-31",-334.720535679532,-303.812894942361,-638.533430621893,0.872129738598024
"TCGA-R6-A6DQ-01B-11R-A31P-31",-224.415474073107,221.889729817197,-2.52574425590973,0.822720184774989
"TCGA-JY-A6FE-01A-11R-A336-31",100.002987420197,494.195150896907,594.198138317104,0.76983828176073
"TCGA-LN-A8I1-01A-11R-A36D-31",-985.906619591241,185.703135766377,-800.203483824864,0.883494198603645
"TCGA-L5-A4OW-01A-11R-A28J-31",-729.270099829946,-153.090588818096,-882.360688648042,0.889079098830622
"TCGA-IG-A3QL-01A-11R-A24K-31",-527.613661841311,-1356.01815417781,-1883.63181601912,0.946529956379899
"TCGA-L5-A8NJ-01A-11R-A36D-31",-1981.11863030898,-978.047588699745,-2959.16621900872,0.985480375960567
"TCGA-Q9-A6FW-01A-31R-A31P-31",-697.218714634598,123.437121748629,-573.781592885969,0.867439946956501
"TCGA-L5-A4OI-01A-11R-A36D-31",-1336.10913796618,-720.851281546143,-2056.96041951232,0.954430927360581
"TCGA-L5-A8NF-01A-11R-A37I-31",-1070.054957313,-980.18873597432,-2050.24369328732,0.954136228310142
"TCGA-S8-A6BV-01A-21R-A31P-31",-25.3034557931315,-95.9342176068529,-121.237673399984,0.832500262494813
"TCGA-Z6-A8JE-01A-11R-A37I-31",140.475808578989,-779.502139240106,-639.026330661117,0.87216513632138
"TCGA-VR-A8EX-01A-11R-A36D-31",-1781.09777555907,-301.122962071952,-2082.22073763102,0.955530925897329
"TCGA-L5-A4OM-01A-11R-A260-31",-1392.95895062975,-834.516414395607,-2227.47536502536,0.961600832433817
"TCGA-LN-A7HV-01A-21R-A354-31",-1045.30400163506,-638.197693099734,-1683.50169473479,0.936645505989981
"TCGA-JY-A6FA-01A-11R-A336-31",-1540.0732747054,-1204.52287052635,-2744.59614523175,0.979644737473095
"TCGA-L5-A88Z-01A-11R-A36D-31",-729.617704205566,-740.331156451414,-1469.94886065698,0.925206934189491
"TCGA-LN-A49R-01A-11R-A24K-31",530.719452044602,328.048498760994,858.767950805596,0.74447753392818
"TCGA-2H-A9GH-01A-11R-A37I-31",-484.073412205586,-247.517207631165,-731.590619836751,0.878731520848816
"TCGA-L5-A8NT-01A-11R-A37I-31",846.909798299815,338.861197444308,1185.77099574412,0.711585106212441
"TCGA-L7-A56G-01A-21R-A260-31",-889.990717174938,-587.359137258036,-1477.34985443297,0.925618629104543
"TCGA-IG-A3I8-11A-11R-A24K-31",746.629205177435,-573.728440909932,172.900764267503,0.807811221066564
"TCGA-IG-A3I8-01A-11R-A24K-31",-967.842838296346,-1113.7470649678,-2081.58990326414,0.955503615147849
"TCGA-R6-A8WC-01A-11R-A37I-31",-1654.48363511976,-1353.65271548063,-3008.13635060039,0.986675393172433
"TCGA-L5-A8NL-01A-12R-A37I-31",1315.74032832781,213.295073195819,1529.03540152363,0.675294898032979
"TCGA-IG-A50L-01A-11R-A260-31",227.333709866055,-467.165333111582,-239.831623245527,0.84201821649004
"TCGA-IG-A3YB-01A-11R-A36D-31",-48.5149035668071,151.527820569317,103.01291700251,0.813815524000025
"TCGA-IG-A8O2-01A-11R-A36D-31",-1299.95233795362,-362.584179010035,-1662.53651696366,0.935563108842025
"TCGA-VR-AA7I-01A-11R-A406-31",325.699539166253,708.943204429645,1034.6427435959,0.72699512901843
"TCGA-JY-A93F-01A-21R-A37I-31",-1295.62564891698,-878.577241275409,-2174.20289019239,0.959425300243738
"TCGA-L5-A43C-01A-11R-A24K-31",1237.24190946566,1504.17547267885,2741.41738214451,0.534064511282372
"TCGA-V5-A7RC-06A-11R-A406-31",-1074.3582503526,-774.679142883676,-1849.03739323627,0.944879496442077
"TCGA-V5-A7RC-01B-11R-A406-31",-660.913466920746,-1034.4959769586,-1695.40944387935,0.937256333870104
"TCGA-V5-AASW-01A-11R-A406-31",-1706.52666901247,-760.557313101114,-2467.08398211358,0.970657085492975
"TCGA-LN-A49N-01A-11R-A24K-31",708.58974165914,453.238453148802,1161.82819480794,0.7140500116896
"TCGA-L5-A4OU-01A-11R-A28J-31",187.751362300643,1064.80777724021,1252.55913954085,0.704662924368161
"TCGA-LN-A49X-01A-31R-A260-31",515.079373988182,-28.5993120992254,486.480061888957,0.77983331339098
"TCGA-LN-A49M-01A-21R-A260-31",-494.282978398577,-719.151003305573,-1213.43398170415,0.910266444640032
"TCGA-JY-A6FH-01A-11R-A336-31",-1850.99042451392,-1163.69309008785,-3014.68351460177,0.986831301078708
"TCGA-VR-A8EY-01A-11R-A36D-31",-1018.00141204357,-809.513387414437,-1827.514799458,0.943840380924598
"TCGA-L5-A88V-01A-11R-A354-31",-1015.20503376294,-730.598410749364,-1745.8034445123,0.939809653897372
"TCGA-L5-A8NV-01A-11R-A37I-31",-103.26412202565,556.67746345661,453.41334143096,0.782862538906318
"TCGA-LN-A4A9-01A-11R-A28J-31",404.433622295855,899.993057916148,1304.426680212,0.699240415821761
"TCGA-X8-AAAR-01A-11R-A406-31",-461.010945999285,128.548974319072,-332.461971680213,0.849275077507647
"TCGA-L5-A4OJ-01A-11R-A260-31",-1281.09456710686,-543.631546091236,-1824.72611319809,0.943705052942278
"TCGA-L5-A8NU-01A-11R-A36D-31",1270.38703618568,1762.37571010423,3032.76274628991,0.497430871954925
"TCGA-LN-A9FR-01A-11R-A38D-31",748.682108605311,-113.599675326337,635.082433278974,0.765994152124407
"TCGA-VR-AA4G-01A-11R-A37I-31",-65.1986779523157,120.991043294199,55.7923653418837,0.817823957101985
"TCGA-LN-A4A4-01A-11R-A260-31",90.6838856811326,-1144.99907447216,-1054.31518879103,0.90034879362196
"TCGA-LN-A49S-01A-11R-A24K-31",-1212.60606645062,-218.433857300003,-1431.03992375062,0.92302459863134
"TCGA-L5-A4OG-01A-11R-A260-31",-668.134564258661,472.75387120342,-195.380693055241,0.838480476367792
"TCGA-L5-A4OG-11A-12R-A260-31",342.205589348061,-79.1938112534532,263.011778094608,0.799944093871113
"TCGA-VR-A8EZ-01A-11R-A36D-31",-91.5299006469573,-710.213292497642,-801.743193144599,0.883600049324238
"TCGA-2H-A9GJ-01A-11R-A37I-31",-1604.03125018181,-1165.72394858071,-2769.75519876252,0.980379396269427
"TCGA-2H-A9GQ-01A-11R-A37I-31",-640.939937147404,-1857.34081490036,-2498.28075204776,0.971748084742944
"TCGA-L5-A891-01A-11R-A36D-31",-891.93813216557,-672.685066003498,-1564.62319816907,0.930390856089705
"TCGA-XP-A8T6-01A-11R-A36D-31",-520.511671263765,-708.610898223345,-1229.12256948711,0.911217484622251
"TCGA-L5-A893-01A-11R-A36D-31",-707.85771313961,560.471355618064,-147.386357521547,0.834620650617617
"TCGA-R6-A6XQ-01B-11R-A336-31",-2323.65680234732,-1437.84208563134,-3761.49888797866,0.998604144183453
"TCGA-LN-A7HX-01A-11R-A336-31",-430.278726440325,-134.784084158766,-565.062810599091,0.866802474597762
"TCGA-XP-A8T8-01A-11R-A36D-31",-1486.61914430212,-768.804353910789,-2255.42349821291,0.962718665698857
"TCGA-R6-A6KZ-01A-11R-A31P-31",-72.1442089528646,-574.497399063431,-646.641608016296,0.872711448827147
"TCGA-JY-A6F8-01A-11R-A336-31",-1397.75098807539,-772.782823735088,-2170.53381181048,0.959273302031323
"TCGA-RE-A7BO-01A-11R-A336-31",-584.333850032964,-27.0628976076934,-611.396747640658,0.870173872226888
"TCGA-LN-A49U-01A-31R-A260-31",-17.5953449013528,-1203.24420256135,-1220.8395474627,0.910715970848536
"TCGA-L5-A4OT-01A-11R-A28J-31",557.771662452558,426.872519227935,984.644181680493,0.732014918041699
"TCGA-L5-A4OP-01A-11R-A260-31",-1077.96508048557,-186.870692146766,-1264.83577263234,0.913364384863911
"TCGA-JY-A938-01A-11R-A37I-31",-278.99864077402,635.77112798568,356.77248721166,0.791609776694725
"TCGA-L5-A43M-01A-11R-A24K-31",-624.33357271698,-262.39342464065,-886.72699735763,0.889372301225133
"TCGA-JY-A93C-01A-11R-A38D-31",-358.957471402997,-452.493882936611,-811.451354339608,0.884266418623862
"TCGA-IG-A7DP-01A-31R-A336-31",1916.21131155221,2984.61752561903,4900.82883717125,0.243937846157826
"TCGA-VR-AA7D-01A-11R-A406-31",-16.1890950204011,429.467024904306,413.277929883905,0.78651453750213
"TCGA-LN-A4A2-01A-31R-A260-31",-157.776656721527,-720.155556422503,-877.93221314403,0.88878134881324
"TCGA-KN-8427-01A-11R-2315-07",-410.223288549795,-118.479065343435,-528.70235389323,0.864128690989479
"TCGA-KO-8406-01A-11R-2315-07",-1133.76033588982,-1181.82088130659,-2315.58121719641,0.96506977927813
"TCGA-KO-8407-01A-11R-2315-07",-793.752226458991,-462.185301729192,-1255.93752818818,0.912831812246649
"TCGA-KM-8443-01A-11R-2315-07",-1728.64440769039,-1527.82233757209,-3256.46674526247,0.991949416293436
"TCGA-KN-8428-11A-01R-2315-07",-80.0742080404431,-1010.51948572855,-1090.593693769,0.902653406084188
"TCGA-KO-8415-01A-11R-2315-07",-795.231739404158,-246.479499761942,-1041.7112391661,0.899542141104367
"TCGA-KL-8326-01A-11R-2315-07",-1270.26126348017,-1337.3826749699,-2607.64393845007,0.975411606533149
"TCGA-KL-8326-11A-01R-2315-07",-295.442746821975,-411.615161990433,-707.057908812408,0.877006954580195
"TCGA-KL-8342-01A-11R-2315-07",-491.539187977477,-385.524074069613,-877.06326204709,0.888722880517791
"TCGA-KL-8336-01A-11R-2315-07",-633.76161228855,-494.232323785674,-1127.99393607422,0.905002479599018
"TCGA-KO-8414-01A-11R-2315-07",-1121.12779977288,-597.721643313714,-1718.8494430866,0.938450359770808
"TCGA-KO-8410-01A-11R-2315-07",-741.089921266466,-508.865747400766,-1249.95566866723,0.912472914010056
"TCGA-KN-8432-01A-11R-2315-07",-734.439201739514,-690.58597103412,-1425.02517277363,0.922684552814248
"TCGA-KO-8403-01A-11R-2315-07",-451.192687051586,-13.9923299350854,-465.185016986671,0.859398899253281
"TCGA-KL-8340-01A-11R-2315-07",-803.197811883649,-1026.6397558175,-1829.83756770115,0.943952978343236
"TCGA-KN-8422-01A-11R-2315-07",-1226.07207442344,-828.542944429864,-2054.6150188533,0.954328127374912
"TCGA-KL-8332-01A-11R-2315-07",-294.853382593047,-487.086311801313,-781.93969439436,0.882235172896918
"TCGA-KM-8440-01A-11R-2315-07",-1315.62879625193,-1262.37806978588,-2578.00686603781,0.974443595049391
"TCGA-KL-8325-01A-11R-2315-07",-1163.80583815239,-1137.20851795609,-2301.01435610848,0.964507368009049
"TCGA-KL-8335-01A-11R-2315-07",-632.334778263657,-1291.99758229963,-1924.33236056329,0.948440478943275
"TCGA-KN-8433-11A-01R-2315-07",-442.927281989435,-1462.89975529579,-1905.82703728522,0.947576014065572
"TCGA-KO-8415-11A-01R-2315-07",-231.018998900756,-1435.31616150654,-1666.3351604073,0.935759884025771
"TCGA-KL-8336-11A-01R-2315-07",1150.45561505899,375.830154531097,1526.28576959009,0.675592527703482
"TCGA-KL-8324-11A-01R-2315-07",125.84792906698,-883.353278802026,-757.505349735046,0.880540861476901
"TCGA-KL-8327-01A-11R-2315-07",-1136.31903310059,-918.448770000006,-2054.76780310059,0.954334827422849
"TCGA-KN-8423-11A-01R-2315-07",-58.3034183439669,-1118.65646734751,-1176.95988569148,0.908036740680704
"TCGA-KO-8403-11A-01R-2315-07",-450.326199835505,-1415.64905013794,-1865.97524997345,0.945690629014423
"TCGA-KM-8476-01A-11R-2315-07",-1073.9848274637,-896.190866315962,-1970.17569377967,0.950551866377737
"TCGA-KN-8429-11A-01R-2315-07",-420.750536587519,-1080.51350303643,-1501.26403962395,0.926941432629634
"TCGA-KL-8338-01A-11R-2315-07",-1201.56482311784,-1042.12312170116,-2243.687944819,0.962251254509738
"TCGA-KL-8323-01A-21R-2315-07",-997.231311909717,-1010.27605386926,-2007.50736577897,0.95223944219789
"TCGA-KL-8329-11A-01R-2315-07",32.2479876480307,-599.677447595253,-567.429459947222,0.866975652213465
"TCGA-KL-8329-01A-11R-2315-07",-632.922163942693,-70.0759500548192,-702.998113997512,0.876720467428359
"TCGA-KN-8419-11A-01R-2315-07",-679.736719771765,-1211.97976799192,-1891.71648776368,0.946912149725154
"TCGA-KN-8419-01A-11R-2315-07",-635.429601150154,-288.181072931257,-923.610674081411,0.891834490570748
"TCGA-KO-8408-01A-11R-2315-07",-572.895269410172,-1237.20721345192,-1810.10248286209,0.942992816377887
"TCGA-KN-8434-11A-01R-2315-07",-308.851037209248,-1306.56229346681,-1615.41333067606,0.933097893520033
"TCGA-KN-8434-01A-11R-2315-07",-353.047170576847,-337.904879742093,-690.952050318939,0.875868581901194
"TCGA-KN-8436-01A-11R-2315-07",-1260.5974830088,-1148.57030927898,-2409.16779228778,0.968577713605084
"TCGA-KN-8436-11A-01R-2315-07",-423.073135043899,-1264.53553434871,-1687.60866939261,0.936856503496118
"TCGA-KN-8437-01A-11R-2315-07",-711.383091027828,-826.275915921521,-1537.65900694935,0.928932680731109
"TCGA-KN-8437-11A-01R-2315-07",830.658952027863,154.893828356906,985.552780384769,0.731924046878232
"TCGA-KN-8427-11A-01R-2315-07",-599.593153406028,-1049.85463210218,-1649.44778550821,0.934882866293504
"TCGA-KL-8344-01A-11R-2315-07",-62.4498724064065,-755.220561557797,-817.670433964204,0.884692353415559
"TCGA-KN-8430-11A-01R-2315-07",-1040.86588477331,-1601.40085295912,-2642.26673773243,0.976519081553969
"TCGA-KM-8439-01A-11R-2315-07",-989.998459466148,-781.346861819062,-1771.34532128521,0.941084158748401
"TCGA-KM-8441-01A-11R-2315-07",-319.70535758162,-548.704705938432,-868.410063520052,0.88813985212221
"TCGA-KN-8435-11A-01R-2315-07",385.146387318513,-753.446954685209,-368.300567366697,0.852040697477561
"TCGA-KM-8442-01A-11R-2315-07",-821.927186940848,-1078.81389802671,-1900.74108496755,0.947337201764387
"TCGA-KL-8339-11A-01R-2315-07",-64.1607867883306,-1012.28154323222,-1076.44233002055,0.90175747421373
"TCGA-KN-8425-11A-01R-2315-07",-976.428482028228,-1584.52339175245,-2560.95187378067,0.973878180622828
"TCGA-KN-8430-01A-11R-2315-07",-189.19561013397,-249.825396741816,-439.021006875785,0.85742885901228
"TCGA-KN-8432-11A-01R-2315-07",-534.69604187788,-769.528575236355,-1304.22461711423,0.915703135447782
"TCGA-KL-8333-01A-11R-2315-07",504.930751399817,310.322765462199,815.253516862016,0.748726859151513
"TCGA-KL-8331-01A-11R-2315-07",-1191.94771980289,-1408.73330988854,-2600.68102969143,0.975185841123045
"TCGA-KN-8431-11A-01R-2315-07",-946.565889872181,-1638.63704471517,-2585.20293458735,0.974680330362991
"TCGA-KO-8416-01A-11R-2315-07",-797.168127759726,-525.811387901879,-1322.9795156616,0.916805972544394
"TCGA-KL-8330-01A-11R-2315-07",-1449.85896092686,-1600.0344208235,-3049.89338175036,0.987654120509822
"TCGA-KO-8413-01A-11R-2315-07",-128.800328697259,126.48320357944,-2.31712511781888,0.822702776924255
"TCGA-KN-8421-01A-11R-2315-07",-1767.02985230846,-1658.43085023293,-3425.4607025414,0.9947852550286
"TCGA-KL-8341-01A-11R-2315-07",-1352.0704567263,-1594.60816554965,-2946.67862227595,0.985167490782911
"TCGA-KN-8424-01A-11R-2315-07",-399.534941213828,-107.49710082245,-507.032042036278,0.862523442079278
"TCGA-KL-8334-01A-11R-2315-07",-607.278141281169,-608.28353021765,-1215.56167149882,0.910395707963733
"TCGA-KN-8426-01A-11R-2315-07",-1049.98560580571,-426.507782837676,-1476.49338864338,0.925571042387126
"TCGA-KL-8343-01A-11R-2315-07",-668.723340979527,-1106.49903438602,-1775.22237536555,0.941276462499407
"TCGA-KM-8639-01A-11R-2403-07",-1120.00543778725,-832.589519960935,-1952.59495774819,0.949747240869094
"TCGA-KM-8477-01A-11R-2315-07",-631.378333372684,-660.480770260069,-1291.85910363275,0.914972214043422
"TCGA-KN-8431-01A-11R-2315-07",-924.620525947469,-1019.01917584951,-1943.63970179698,0.949334949773532
"TCGA-KO-8417-01A-11R-2315-07",-1349.42076738633,-1298.86096088288,-2648.28172826922,0.976708911505054
"TCGA-KN-8423-01A-11R-2315-07",-685.264333405834,-739.513353131324,-1424.77768653716,0.922670545695176
"TCGA-KN-8429-01A-11R-2315-07",-914.799939765039,-766.263475361934,-1681.06341512697,0.936520077329123
"TCGA-KO-8405-01A-11R-2315-07",445.418784004211,1122.17123939168,1567.59002339589,0.671110049020981
"TCGA-KL-8346-01A-11R-2315-07",-1289.28250191467,-1786.8035106116,-3076.08601252627,0.988249104464557
"TCGA-KN-8433-01A-11R-2315-07",-484.448865114378,-232.097433988294,-716.546299102672,0.877675306141032
"TCGA-KN-8435-01A-11R-2315-07",-1067.31741340415,-1489.64368847842,-2556.96110188257,0.97374499549769
"TCGA-KL-8339-01A-11R-2315-07",-1291.44940116245,-903.78581317828,-2195.23521434073,0.960291231009015
"TCGA-KN-8425-01A-11R-2315-07",-658.656744040858,-187.005046974549,-845.661791015408,0.886600304459596
"TCGA-KL-8328-01A-11R-2315-07",-1529.91063949563,-1658.24718173521,-3188.15782123084,0.990629811647227
"TCGA-KL-8324-01A-11R-2315-07",-937.943104617958,-1059.36641622109,-1997.30952083905,0.951781285847317
"TCGA-KO-8411-01A-11R-2315-07",-1100.77829215199,-1071.21491535564,-2171.99320750763,0.95933379346901
"TCGA-KL-8337-01A-11R-2315-07",-1404.15870315048,-1303.77821825031,-2707.93692140079,0.978550352053374
"TCGA-KN-8418-01A-11R-2315-07",-1236.0049199392,-1315.59573147444,-2551.60065141365,0.973565573864313
"TCGA-KO-8409-01A-11R-2315-07",-1034.28616275101,-764.955124930695,-1799.24128768171,0.942461015106849
"TCGA-KO-8404-01A-11R-2315-07",1108.31850150566,1181.99277603612,2290.31127754178,0.588836046082247
"TCGA-KL-8332-11A-01R-2315-07",-592.793826959673,-1326.49781780988,-1919.29164476955,0.948205698220011
"TCGA-KL-8345-01A-11R-2315-07",-878.345835045871,-1275.08643641917,-2153.43227146504,0.958561169516398
"TCGA-KM-8438-01A-11R-2315-07",-626.793776952071,-830.687296571852,-1457.48107352392,0.924510919944243
"TCGA-KN-8428-01A-11R-2315-07",-945.02375368406,-1177.04925735983,-2122.07301104389,0.957239634633021
"TCGA-KN-8422-11A-01R-2315-07",1.24232267365563,-1280.60255795088,-1279.36023527723,0.914230346643738
"TCGA-KN-8424-11A-01R-2315-07",-403.476445292473,-1440.70396961248,-1844.18041490495,0.944645824081904
"TCGA-KN-8426-11A-01R-2315-07",174.417997820371,-723.249810072015,-548.831812251643,0.865611966889004
"TCGA-CR-6472-01A-11R-1873-07",-527.02448114016,-594.627170758729,-1121.65165189889,0.904606045380005
"TCGA-CV-7406-01A-11R-2081-07",-168.163084913011,-801.494495481218,-969.657580394229,0.894871677487206
"TCGA-CV-7437-11A-01R-2132-07",-1793.81562363776,-153.137796686569,-1946.95342032433,0.949487701322679
"TCGA-CQ-A4C7-01A-11R-A24Z-07",288.818107150568,-260.872134450865,27.9459726997029,0.820169361714429
"TCGA-IQ-7631-01A-11R-2081-07",606.035447821565,-687.46014644378,-81.4246986222157,0.829248298682189
"TCGA-CV-7440-11A-01R-2187-07",-1661.09582891943,-432.620047817903,-2093.71587673733,0.95602715047349
"TCGA-CV-7416-11A-01R-2081-07",-1705.9013394557,-563.404414112588,-2269.30575356829,0.963267888467176
"TCGA-CV-7406-11A-01R-2081-07",-637.108475423233,-477.567068708769,-1114.675544132,0.904169087578598
"TCGA-BB-4223-01A-01R-1436-07",-651.214134324452,734.399216343307,83.1850820188545,0.815503431852063
"TCGA-CQ-7068-01A-11R-2081-07",-676.442688383499,1206.01122531434,529.56853693084,0.775858442263696
"TCGA-BA-5557-01A-01R-1514-07",1062.45279567757,1699.16054565788,2761.61334133544,0.531555822714662
"TCGA-HD-8634-01A-11R-2403-07",-965.248117940307,-179.585417047686,-1144.83353498799,0.906051257559528
"TCGA-BA-6870-01A-11R-1873-07",-645.347468845072,372.948578753543,-272.398890091529,0.844587420064105
"TCGA-DQ-7593-01A-11R-2232-07",-451.439135918222,1868.15151478067,1416.71237886245,0.68736304117742
"TCGA-CN-5365-01A-01R-1436-07",-696.178841010223,413.928253438976,-282.250587571247,0.845360812160724
"TCGA-CV-5431-01A-01R-1514-07",562.010250443699,1270.59265239532,1832.60290283901,0.641770178087842
"TCGA-F7-A620-01A-11R-A28V-07",-427.691769528334,979.254510426818,551.562740898485,0.773817522792547
"TCGA-CV-7424-11A-01R-2081-07",-1064.73018196596,-715.343120371022,-1780.07330233698,0.941516641460098
"TCGA-CV-7255-11A-01R-2016-07",-1250.13922720294,25.4075670965985,-1224.73166010634,0.910951795086369
"TCGA-CV-7255-01A-11R-2016-07",-1230.69362369068,-771.028340758715,-2001.7219644494,0.951979784557173
"TCGA-QK-A64Z-01A-11R-A30B-07",-601.356899406629,-227.357746487498,-828.714645894127,0.885446936350676
"TCGA-CV-A45X-01A-21R-A24Z-07",-1216.51909089713,-298.901335134297,-1515.42042603143,0.927719106440047
"TCGA-CV-A461-01A-41R-A266-07",-269.973214912865,1183.24326355523,913.270048642366,0.739112401911164
"TCGA-CV-6955-01A-11R-2016-07",-1036.59250592569,676.303202425708,-360.289303499983,0.851424521860402
"TCGA-CV-6955-11A-01R-2016-07",-270.394426945567,503.17757034446,232.783143398893,0.802598868630684
"TCGA-BA-A6D8-01A-31R-A31N-07",-261.3459997465,-255.127553736762,-516.473553483262,0.863223904830487
"TCGA-F7-8298-01A-11R-2403-07",-222.089739531948,-218.019061313328,-440.108800845276,0.857511017514389
"TCGA-UF-A7JA-01A-12R-A34R-07",-486.987303906488,-868.510982573221,-1355.49828647971,0.918701687824694
"TCGA-CV-6936-11A-01R-1915-07",541.176384144506,524.806949926255,1065.98333407076,0.723828592296716
"TCGA-CN-4733-01A-02R-1873-07",1271.01889327955,2134.72866832078,3405.74756160033,0.449213559207081
"TCGA-TN-A7HJ-01A-12R-A34R-07",-1155.65186925143,-367.245141790721,-1522.89701104215,0.928128212456333
"TCGA-CN-5355-01A-01R-1436-07",406.260330439964,-138.734819451582,267.525510988382,0.799546330754855
"TCGA-CV-6951-01A-11R-1915-07",-895.547183241079,-811.965978574775,-1707.51316181585,0.937874279684035
"TCGA-CV-7253-01A-11R-2016-07",-1647.1354907418,-1046.6533207032,-2693.78881144501,0.978120409585555
"TCGA-BA-A4II-01A-11R-A266-07",-396.144763621541,18.8272147724957,-377.317548849045,0.85273281703954
"TCGA-BA-4078-01A-01R-1436-07",380.204024086085,-167.079006148683,213.125017937402,0.80431683126951
"TCGA-CQ-6219-01A-11R-1915-07",496.05229369062,998.063674830385,1494.11596852101,0.679066509160345
"TCGA-BA-A6DG-01A-21R-A30B-07",1092.23115992199,602.061026606116,1694.2921865281,0.657206704875376
"TCGA-CR-6484-01A-11R-1873-07",903.182007547977,1521.91862601053,2425.1006335585,0.572730147213994
