method,sample_id,cell_tech_id,cell_line,cell_line_canonical,cell_line_display,tumour_id,rank,distance,in_top,cluster
CCP_HC_pca_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-AR-A1AY-01A-21R-A12P-07,1,198.84535362734238,TRUE,C2
CCP_HC_pca_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-A7-A13D-01A-13R-A277-07,2,199.0657812287477,TRUE,C2
CCP_HC_pca_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-E2-A1LL-01A-11R-A144-07,3,199.2288428260423,TRUE,C2
CCP_HC_pca_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-A7-A13D-01A-13R-A12P-07,4,199.93118560812638,TRUE,C2
CCP_HC_pca_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-AO-A12F-01A-11R-A115-07,5,200.8134279298085,TRUE,C2
CCP_HC_pca_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-B6-A0I6-01A-11R-A034-07,6,200.90111809965973,TRUE,C2
CCP_HC_pca_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-A7-A4SE-01A-11R-A266-07,7,202.23140365079487,TRUE,C2
CCP_HC_pca_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-AR-A1AH-01A-11R-A12D-07,8,202.81873599723767,TRUE,C2
CCP_HC_pca_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-E9-A1N8-01A-11R-A144-07,9,203.6724098910844,TRUE,C2
CCP_HC_pca_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-E9-A244-01A-11R-A169-07,10,204.17772974340562,TRUE,C2
CCP_HC_pca_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-A7-A0CE-01A-11R-A00Z-07,11,204.26026005048652,TRUE,C2
CCP_HC_pca_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-A7-A13E-01A-11R-A277-07,12,204.80719084203747,TRUE,C2
CCP_HC_pca_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-AR-A251-01A-12R-A169-07,13,204.91358950426206,TRUE,C2
CCP_HC_pca_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-AN-A0AT-01A-11R-A034-07,14,205.79489622708758,TRUE,C2
CCP_HC_pca_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-GI-A2C9-01A-11R-A21T-07,15,206.08439580514235,TRUE,C2
