"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"1",1,0.00157977883096367,0.700617283950617,0.103875968992248,0.263318112633181,0.210440456769984,0,0,0,0,0.251956181533646,0.0663430420711974,0,0.0920840064620355,0.020440251572327,0.0764430577223089,0.10355486862442,0.0111287758346582,0,0.264943457189015,0,0,0.988906497622821,0,0.0862619808306709,0.00161550888529887,0.0707547169811321,0,0
"2",0.00157977883096367,1,0.0130505709624796,0,0,0.0653266331658292,0.117355371900826,0.124394184168013,0.155905511811024,0.0703764320785597,0,0,0.44215530903328,0,0,0,0,0,0.66407465007776,0.0316666666666667,0.152487961476726,0.160883280757098,0.0194805194805195,0.448818897637795,0,0.846410684474123,0.784665579119086,0.103225806451613,0.144694533762058
"3",0.700617283950617,0.0130505709624796,1,0,0.30625,0.164744645799012,0,0,0,0,0.0828025477707006,0.0665584415584416,0.0046801872074883,0,0,0,0,0.00160771704180064,0,0.0667752442996743,0,0,0.848484848484849,0.00943396226415094,0,0,0.0431309904153355,0,0
"4",0.103875968992248,0,0,1,0.12093023255814,0.00329489291598023,0,0,0,0,0.262422360248447,0,0,0.983660130718954,0.58213716108453,0.987519500780031,0.992223950233281,0,0,0.221337579617834,0,0,0,0,0.9952,0,0,0,0
"5",0.263318112633181,0,0.30625,0.12093023255814,1,0.00481540930979133,0,0,0,0,0.513219284603421,0.0268562401263823,0,0.179775280898876,0.644654088050314,0.157894736842105,0.167449139280125,0,0,0.0209339774557166,0,0,0.184782608695652,0,0.103448275862069,0,0,0,0
"6",0.210440456769984,0.0653266331658292,0.164744645799012,0.00329489291598023,0.00481540930979133,1,0,0,0,0,0,0.00342465753424658,0.0194489465153971,0,0,0.00168067226890756,0.0033500837520938,0,0.0635179153094463,0.886206896551724,0,0,0.210526315789474,0.0278688524590164,0,0.0204081632653061,0.366834170854271,0,0
"7",0,0.117355371900826,0,0,0,0,1,0.996666666666667,0.996763754045307,0.661073825503356,0,0,0.0261437908496732,0,0,0,0,0,0.3936,0,0.401652892561983,0.411858974358974,0,0.0144230769230769,0,0.277683134582624,0,0.396411092985318,0.388888888888889
"8",0,0.124394184168013,0,0,0,0,0.996666666666667,1,1,0.702265372168285,0,0,0.0509554140127389,0,0,0,0,0,0.451510333863275,0,0.360522022838499,0.356230031948882,0,0.033175355450237,0,0.281879194630872,0.00807754442649435,0.355411954765751,0.362295081967213
"9",0,0.155905511811024,0,0,0,0,0.996763754045307,1,1,0.643312101910828,0,0,0.0510835913312693,0,0,0,0,0,0.465543644716692,0,0.359375,0.359253499222395,0,0.0337941628264209,0,0.314696485623003,0.00625,0.350931677018634,0.363354037267081
"10",0,0.0703764320785597,0,0,0,0,0.661073825503356,0.702265372168285,0.643312101910828,1,0,0,0.0810810810810811,0,0,0,0,0,0.10828025477707,0,0.705211726384365,0.666141732283465,0,0.0365659777424483,0,0.102990033222591,0,0.718196457326892,0.752039151712887
"11",0.251956181533646,0,0.0828025477707006,0.262422360248447,0.513219284603421,0,0,0,0,0,1,0.217886178861789,0,0.298217179902755,0.239095315024233,0.273015873015873,0.253521126760563,0.00637958532695375,0,0.0179738562091503,0,0,0.18370607028754,0,0.285714285714286,0,0,0,0
"12",0.0663430420711974,0,0.0665584415584416,0,0.0268562401263823,0.00342465753424658,0,0,0,0,0.217886178861789,1,0,0,0,0,0,0.994974874371859,0,0.016366612111293,0,0,0.0796747967479675,0,0,0,0,0,0
"13",0,0.44215530903328,0.0046801872074883,0,0,0.0194489465153971,0.0261437908496732,0.0509554140127389,0.0510835913312693,0.0810810810810811,0,0,1,0,0,0,0,0,0.115384615384615,0,0.100158982511924,0.10077519379845,0.0063391442155309,0.998439937597504,0,0.185550082101806,0.278662420382166,0.10377358490566,0.10377358490566
"14",0.0920840064620355,0,0,0.983660130718954,0.179775280898876,0,0,0,0,0,0.298217179902755,0,0,1,0.639802631578947,0.995114006514658,0.988235294117647,0,0,0.146010186757216,0,0,0,0,0.954621848739496,0,0,0,0
"15",0.020440251572327,0,0,0.58213716108453,0.644654088050314,0,0,0,0,0,0.239095315024233,0,0,0.639802631578947,1,0.609872611464968,0.618589743589744,0,0,0.080327868852459,0,0,0,0,0.532679738562091,0,0,0,0
"16",0.0764430577223089,0,0,0.987519500780031,0.157894736842105,0.00168067226890756,0,0,0,0,0.273015873015873,0,0,0.995114006514658,0.609872611464968,1,1,0,0,0.216748768472906,0,0,0,0,0.972712680577849,0,0,0,0
"17",0.10355486862442,0,0,0.992223950233281,0.167449139280125,0.0033500837520938,0,0,0,0,0.253521126760563,0,0,0.988235294117647,0.618589743589744,1,1,0,0,0.231527093596059,0,0,0,0,0.9792,0,0,0,0
"18",0.0111287758346582,0,0.00160771704180064,0,0,0,0,0,0,0,0.00637958532695375,0.994974874371859,0,0,0,0,0,1,0.00158730158730159,0.00335570469798658,0,0,0.012987012987013,0,0,0.00165837479270315,0,0,0
"19",0,0.66407465007776,0,0,0,0.0635179153094463,0.3936,0.451510333863275,0.465543644716692,0.10828025477707,0,0,0.115384615384615,0,0,0,0,0.00158730158730159,1,0.0627009646302251,0.0607476635514019,0.0683890577507599,0,0.209553158705701,0,0.908064516129032,0.552590266875981,0.029595015576324,0.0509259259259259
"20",0.264943457189015,0.0316666666666667,0.0667752442996743,0.221337579617834,0.0209339774557166,0.886206896551724,0,0,0,0,0.0179738562091503,0.016366612111293,0,0.146010186757216,0.080327868852459,0.216748768472906,0.231527093596059,0.00335570469798658,0.0627009646302251,1,0,0,0.165289256198347,0.00319488817891374,0.198003327787022,0.00996677740863787,0.307820299500832,0,0
"21",0,0.152487961476726,0,0,0,0,0.401652892561983,0.360522022838499,0.359375,0.705211726384365,0,0,0.100158982511924,0,0,0,0,0,0.0607476635514019,0,1,1,0,0.0605590062111801,0,0.200996677740864,0.00159744408945687,0.993640699523052,0.971153846153846
"22",0,0.160883280757098,0,0,0,0,0.411858974358974,0.356230031948882,0.359253499222395,0.666141732283465,0,0,0.10077519379845,0,0,0,0,0,0.0683890577507599,0,1,1,0,0.0560747663551402,0,0.212662337662338,0.00161812297734628,0.99537037037037,0.973354231974922
