"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.373083475298126,0,0.117549668874172
"2",0,1,0.00833333333333333,0,0.0351758793969849,0.306122448979592,0.4,0.347107438016529,0.164705882352941,0,0,0,0,0.0390492359932088,1,0,0,0
"3",0,0.00833333333333333,1,0,1,0,0.0383275261324042,0,0,0,0,0,0,0.977391304347826,0,0,0,0
"4",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.227586206896552,0,0.129194630872483
"5",0,0.0351758793969849,1,0,1,0,0.286713286713287,0,0.261904761904762,0,0,0,0,0.775652173913044,0,0,0,0
"6",0,0.306122448979592,0,0,0,1,0,0.976311336717428,0.00680272108843537,0,0,0.0904436860068259,0.0469011725293132,0,0.539867109634552,0,0.00340136054421769,0
"7",0,0.4,0.0383275261324042,0,0.286713286713287,0,1,0,0.937710437710438,0,0,0.0802792321116928,0,0.0793650793650794,0.172818791946309,0,0,0
"8",0,0.347107438016529,0,0,0,0.976311336717428,0,1,0,0.00160771704180064,0,0,0.0198019801980198,0,0.580385852090032,0,0,0
"9",0,0.164705882352941,0,0,0.261904761904762,0.00680272108843537,0.937710437710438,0,1,0.00166389351081531,0,0.31918505942275,0,0,0,0.0412371134020619,0.120135363790186,0
"10",0,0,0,0,0,0,0,0.00160771704180064,0.00166389351081531,1,0,0.59567387687188,1,0,0,0.00169779286926995,0.793729372937294,0.0327332242225859
"11",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.158516020236088,0,0.0195439739413681
"12",0,0,0,0,0,0.0904436860068259,0.0802792321116928,0,0.31918505942275,0.59567387687188,0,1,0.53728813559322,0,0,0.048526863084922,0.923339011925043,0.0188679245283019
"13",0,0,0,0,0,0.0469011725293132,0,0.0198019801980198,0,1,0,0.53728813559322,1,0,0,0,0.815068493150685,0
"14",0,0.0390492359932088,0.977391304347826,0,0.775652173913044,0,0.0793650793650794,0,0,0,0,0,0,1,0.0268456375838926,0,0,0
"15",0,1,0,0,0,0.539867109634552,0.172818791946309,0.580385852090032,0,0,0,0,0,0.0268456375838926,1,0,0,0
"16",0.373083475298126,0,0,0.227586206896552,0,0,0,0,0.0412371134020619,0.00169779286926995,0.158516020236088,0.048526863084922,0,0,0,1,0,0.571929824561404
"17",0,0,0,0,0,0.00340136054421769,0,0,0.120135363790186,0.793729372937294,0,0.923339011925043,0.815068493150685,0,0,0,1,0
"18",0.117549668874172,0,0,0.129194630872483,0,0,0,0,0,0.0327332242225859,0.0195439739413681,0.0188679245283019,0,0,0,0.571929824561404,0,1
