"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"1",1,0,1,1,0.915407854984894,0.846394984326019,0,0,0,0,1,1,0,0.998366013071895,0.895800933125972,0.919093851132686,1,1,0,1,0,0,1,0,0.871835443037975,0,0,0,0
"2",0,1,0,0,0.0721804511278196,0.140822784810127,1,1,1,1,0,0,1,0.00163398692810458,0.0882352941176471,0.0676328502415459,0,0,1,0,1,1,0,1,0.10989010989011,1,1,1,1
"3",1,0,1,1,0.933641975308642,0.873417721518987,0,0,0,0,1,1,0,1,0.917591125198098,0.934533551554828,1,1,0,1,0,0,1,0,0.895734597156398,0,0,0,0
"4",1,0,1,1,0.929467084639498,0.852941176470588,0,0,0,0,1,1,0,1,0.915721231766613,0.938435940099834,1,1,0,1,0,0,1,0,0.890322580645161,0,0,0,0
"5",0.915407854984894,0.0721804511278196,0.933641975308642,0.929467084639498,1,0.993874425727412,0.0605590062111801,0.0748091603053435,0.059748427672956,0.0614439324116743,0.914764079147641,0.916167664670659,0.0574534161490683,0.984152139461173,1,0.996875,0.924528301886792,0.920731707317073,0.0577223088923557,0.936363636363636,0.0594855305466238,0.0583717357910906,0.915644171779141,0.0659340659340659,0.98310291858679,0.0658499234303216,0.0666666666666667,0.0672926447574335,0.0579029733959311
"6",0.846394984326019,0.140822784810127,0.873417721518987,0.852941176470588,0.993874425727412,1,0.136942675159236,0.136150234741784,0.124394184168013,0.118858954041204,0.85062893081761,0.841781874039939,0.119547657512116,0.920529801324503,0.950715421303657,0.949675324675325,0.856209150326797,0.858934169278997,0.129032258064516,0.87402799377916,0.132890365448505,0.127388535031847,0.850234009360374,0.135761589403974,0.934713375796178,0.130914826498423,0.140575079872204,0.130856219709208,0.104501607717042
"7",0,1,0,0,0.0605590062111801,0.136942675159236,1,1,1,1,0,0,1,0.00166944908180301,0.0768025078369906,0.0562913907284768,0,0,1,0,1,1,0,1,0.102272727272727,1,1,1,1
"8",0,1,0,0,0.0748091603053435,0.136150234741784,1,1,1,1,0,0,1,0.00164744645799012,0.0904836193447738,0.0721311475409836,0,0,1,0,1,1,0,1,0.113564668769716,1,1,1,1
"9",0,1,0,0,0.059748427672956,0.124394184168013,1,1,1,1,0,0,1,0.00167224080267559,0.0732484076433121,0.0541455160744501,0,0,1,0,1,1,0,1,0.100649350649351,1,1,1,1
"10",0,1,0,0,0.0614439324116743,0.118858954041204,1,1,1,1,0,0,1,0,0.0775316455696203,0.0521172638436482,0,0,1,0,1,1,0,1,0.0990415335463259,1,1,1,1
