cell_line	sample_id	cell_tech_id	cell_line_display	degree	betweenness	component	community_louv	community_leid	mean_edge_sim	max_edge_sim	is_outlier
EFM_192C	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	EFM_192C	7	33.583333333333336	1	1	1	0.6284433863948659	0.7264814553850646	FALSE
CAL_148	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	3	13.333333333333332	1	1	10	0.6558964787183764	0.727582909142982	FALSE
EVSA_T	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	3	7.833333333333334	1	4	11	0.6514685964424387	0.74622892635315	FALSE
EFM_192A	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	EFM_192A	3	14.666666666666668	1	1	12	0.6514583493843382	0.740662714695878	FALSE
HDQ_P1	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	HDQ_P1	3	15	2	3	13	0.6514492303492915	0.6883895131086142	FALSE
EFM_192B	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	EFM_192B	3	1.5833333333333333	1	1	14	0.6432076418522393	0.740662714695878	FALSE
BT_474	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	3	0.9166666666666666	1	1	15	0.6336290547772783	0.6656000925056375	FALSE
IPH_926	NG-29643_IPH_926_lib581313_7997_4	IPH_926	IPH_926	3	9.666666666666666	1	4	16	0.612505697148966	0.6212738651401873	FALSE
SK_BR_3	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	SK_BR_3	3	2.6666666666666665	1	1	17	0.5944812235355853	0.598566833503091	FALSE
T_47D	NG-29643_T_47D_lib581309_8005_3	T_47D	T_47D	2	4	1	1	18	0.6898424922816166	0.7264814553850646	FALSE
MDA_MB_453	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	2	0	1	4	19	0.672595925792494	0.74622892635315	FALSE
CAL_120	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	6	20.25	2	2	2	0.7226296797789789	0.8113063407181055	FALSE
HCC_1143	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	HCC_1143	2	18	2	3	20	0.6133109670457114	0.6494382022471911	FALSE
MCF_7	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	1	0	1	1	21	0.8067476219232304	0.8067476219232304	FALSE
CAL_85_1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	1	0	2	3	22	0.6883895131086142	0.6883895131086142	FALSE
EFM_19	NG-29643_EFM_19_lib581291_7997_4	EFM_19	EFM_19	1	0	1	1	23	0.6656607504266342	0.6656607504266342	FALSE
HCC_1937	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	HCC_1937	1	0	3	5	24	0.636188097615988	0.636188097615988	FALSE
MDA_MB_468	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468	MDA_MB_468	1	0	3	5	25	0.636188097615988	0.636188097615988	FALSE
JIMT_1	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1	JIMT_1	1	0	2	3	26	0.6165199756920693	0.6165199756920693	FALSE
COLO_824	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	1	0	4	6	27	0.6104868913857678	0.6104868913857678	FALSE
HCC_1599	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	HCC_1599	1	0	4	6	28	0.6104868913857678	0.6104868913857678	FALSE
ETCC_006	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	5	0.25	2	2	3	0.8470588235294119	0.9503437738731857	FALSE
ETCC_007	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	5	0.25	2	2	4	0.8271963330786861	0.9503437738731857	FALSE
HS_578T	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T	HS_578T	5	0.25	2	2	5	0.8271963330786861	0.9503437738731857	FALSE
CAL_51	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	4	0	2	2	6	0.7815126050420169	0.8113063407181055	FALSE
MDA_MB_231	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	4	0	2	2	7	0.692131398013751	0.7119938884644768	FALSE
KPL_1	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1	4	12.916666666666666	1	1	8	0.6626113487018358	0.8067476219232304	FALSE
MFM_223	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223	4	11.833333333333332	1	1	9	0.6550612329015613	0.727582909142982	FALSE
DU_4475	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	0	0	5	7	29	NA	NA	TRUE
