cell_line1	cell_line2	similarity	sample_id1	cell_line1_display	sample_id2	cell_line2_display
ETCC_006	ETCC_007	0.9503437738731857	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
ETCC_006	HS_578T	0.9503437738731857	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T
ETCC_007	HS_578T	0.9106187929717342	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T
CAL_120	ETCC_006	0.8113063407181055	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006
CAL_51	ETCC_006	0.8113063407181055	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006
CAL_120	ETCC_007	0.8113063407181055	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
CAL_51	HS_578T	0.8113063407181055	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T
KPL_1	MCF_7	0.8067476219232304	NG-29643_KPL_1_lib581296_7997_4	KPL_1	NG-29643_MCF_7_lib581315_7997_4	MCF_7
CAL_120	CAL_51	0.7517188693659282	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_CAL_51_lib581295_7997_4	CAL_51
CAL_51	ETCC_007	0.7517188693659282	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
CAL_120	HS_578T	0.7517188693659282	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T
EVSA_T	MDA_MB_453	0.74622892635315	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453
EFM_192A	EFM_192B	0.740662714695878	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B
CAL_148	MFM_223	0.727582909142982	NG-29643_CAL_148_lib581302_7997_4	CAL_148	NG-29643_MFM_223_lib581297_7997_4	MFM_223
