cell_line1	cell_line2	similarity	sample_id1	cell_line1_display	sample_id2	cell_line2_display
CHP_134	IMR_32	0.8638316658564981	NG-A0611_CHP134_libLAB6074	CHP_134	NG-A0611_IMR32_libLAB6079	IMR_32
LAN6	NBL_S	0.8595225747187416	NG-A0611_LAN6_libLAB6089	LAN6	NG-A0611_NBLS_libLAB6077	NBL_S
IMR_32	LAN5	0.8427269829123644	NG-A0611_IMR32_libLAB6079	IMR_32	NG-A0611_LAN5_libLAB6087	LAN5
CHP_126	IMR_32	0.8320273334944422	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_IMR32_libLAB6079	IMR_32
CCLF_PEDS_0051_T	GI_ME_N	0.8280701754385965	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	NG-A0611_GIMEN_libLAB6073	GI_ME_N
CHP_126	NMB	0.8233779608650875	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_NMB_libLAB6080	NMB
CHP_126	LAN5	0.821188285130254	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_LAN5_libLAB6087	LAN5
CHP_134	LAN1	0.8092152121442807	NG-A0611_CHP134_libLAB6074	CHP_134	NG-A0611_LAN1_libLAB6085	LAN1
KELLY	LAN6	0.8084101886007582	NG-A0611_KELLY_libLAB6075	KELLY	NG-A0611_LAN6_libLAB6089	LAN6
IMR_32	LAN1	0.800704989154013	NG-A0611_IMR32_libLAB6079	IMR_32	NG-A0611_LAN1_libLAB6085	LAN1
KELLY	NBL_S	0.7981462409886715	NG-A0611_KELLY_libLAB6075	KELLY	NG-A0611_NBLS_libLAB6077	NBL_S
LS	SH_SY5Y	0.7866030454377316	NG-A0611_LS_libLAB6078	LS	NG-A0611_SHSY5Y_libLAB6081	SH_SY5Y
LS	NGP	0.7851971059980598	NG-A0611_LS_libLAB6078	LS	NG-A0611_NGP_libLAB6082	NGP
IMR_32	NGP	0.7771607362265818	NG-A0611_IMR32_libLAB6079	IMR_32	NG-A0611_NGP_libLAB6082	NGP
KELLY	SIMA	0.7672935460361576	NG-A0611_KELLY_libLAB6075	KELLY	NG-A0611_SIMA_libLAB6086	SIMA
LAN5	NGP	0.7670364500792393	NG-A0611_LAN5_libLAB6087	LAN5	NG-A0611_NGP_libLAB6082	NGP
