"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262"
"1",1,0.912479740680713,0.68075117370892,0.631832797427653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162074554294976,0,0,0,0,0,0,0,0,0,0,0.00161812297734628,0,0,0,0,0,0,0,0,0.0015552099533437,0,0.00159744408945687,0,0,0,1,0.918181818181818,0.705787781350482,0.648264984227129,0.00632911392405063,0,0,0,0,0,0.0747217806041336,0,0,0,0,0,0,0,0,0,0.00161030595813205,0,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159235668789809,0,0,0,0,0,0.0292682926829268,0.0146103896103896,0,0,0,0.0159489633173844,0.0731707317073171,0.0881410256410256,0.0032626427406199,0.018957345971564,0,0,0.0226171243941842,0.0125786163522013,0.0396341463414634,0.0208667736757624,0,0,0,0.0352760736196319,0.106750392464678,0,0,0.098705501618123,0.00162337662337662,0.0382775119617225,0,0.0269413629160063,0.00327332242225859,0.0193548387096774,0,0.0363349131121643,0,0,0.0224719101123595,0.0870253164556962,0.0646687697160883,0.00318979266347687,0.110210696920583,0,0.0153139356814701,0.106012658227848,0.0932475884244373,0.0256,0.0965189873417722,0.100787401574803,0,0.00315955766192733,0.0179445350734095,0,0,0.094488188976378,0,0.023961661341853,0,0.0990566037735849,0.0206677265500795,0,0.00609756097560976,0.0330188679245283,0,0.0754414125200642,0.00947867298578199,0,0.0277777777777778,0.26031746031746,0,0,0,0.100158982511924,0.0963081861958267,0,0.0030441400304414,0.00634920634920635,0.0928,0,0.0968253968253968,0.0975609756097561,0.0207006369426752,0,0,0.00805152979066022,0.0885668276972625,0.0048,0,0.0127591706539075,0.0995024875621891,0,0.0333863275039746,0,0.00163132137030995,0.101748807631161,0.0977443609022556,0.104430379746835,0,0,0.00316455696202532,0,0.0194489465153971,0,0.0427892234548336,0.0394944707740916,0.0141287284144427,0.0543478260869565,0.0725308641975309,0.00160513643659711,0.0264797507788162,0.021978021978022,0.0307443365695793,0.00934579439252336,0,0.0218408736349454,0,0.07085346215781,0.0825242718446602,0.0496894409937888,0.0282574568288854,0,0,0,0,0.00643086816720257,0.0112903225806452,0.0332278481012658,0.084375,0,0.0352564102564103,0.01875,0,0.222940226171244,0.307086614173228,0,0,0,0.0387722132471729,0,0.102605863192182,0,0.0896,0,0.0359477124183007,0.0111642743221691,0.0190174326465927,0,0.0396039603960396,0.226114649681529,0.0016750418760469,0,0.0358814352574103,0.0805687203791469,0.0882352941176471,0.3664,0.0879478827361563,0.121753246753247,0.080188679245283,0.102564102564103,0.0822784810126582,0.37620578778135,0.179738562091503,0.113207547169811,0.125195618153365,0.0922098569157393,0.0872274143302181,0.129720853858785,0.128874388254486,0.348101265822785
"2",0.912479740680713,1,0.765793528505393,0.734177215189873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315457413249211,0.00625978090766823,0,0,0,0,0,0,0,0,0,0.00158227848101266,0,0,0,0,0,0,0,0,0.00156494522691706,0,0.00160771704180064,0,0,0,0.906009244992296,1,0.792483660130719,0.741732283464567,0.00806451612903226,0,0,0,0,0,0.0929133858267717,0,0,0,0,0,0,0,0,0,0.0016366612111293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261865793780687,0.00161030595813205,0,0,0,0.00316455696202532,0.0210016155088853,0.0255591054313099,0.00163132137030995,0.00476947535771065,0,0,0.00321027287319422,0.0047244094488189,0.0338983050847458,0.00974025974025974,0,0,0,0.0265625,0.0297339593114241,0,0,0.0192,0,0.0305958132045089,0,0.0283018867924528,0.00161290322580645,0.00484652665589661,0,0.0358255451713396,0,0,0.00477707006369427,0.0219092331768388,0.0158478605388273,0,0.026984126984127,0,0.00465116279069767,0.0256821829855538,0.0177993527508091,0.00635930047694754,0.0283464566929134,0.0266457680250784,0,0,0.00479233226837061,0,0,0.0254372019077901,0,0.00950871632329636,0,0.0352,0.00631911532385466,0,0,0.0332278481012658,0,0.0160771704180064,0,0,0.0308641975308642,0.165615141955836,0,0,0,0.0224358974358974,0.026984126984127,0,0,0,0.0225442834138486,0,0.0240770465489567,0.0231404958677686,0.00627943485086342,0,0,0.00325732899022801,0.0223285486443381,0.00158730158730159,0,0.004739336492891,0.03125,0,0.0282574568288854,0,0,0.0212765957446809,0.0258751902587519,0.0267295597484277,0,0,0,0,0.00487012987012987,0,0.0360501567398119,0.0335463258785942,0.0047244094488189,0.0112359550561798,0.0251177394034537,0,0.0172684458398744,0.00943396226415094,0.0179445350734095,0.00153609831029186,0,0.004739336492891,0,0.0222575516693164,0.0210696920583468,0.0156739811912226,0.00950871632329636,0,0,0,0,0.00321543408360129,0.00319488817891374,0.0337078651685393,0.0252764612954186,0,0.0288461538461538,0,0,0.13290113452188,0.191290824261275,0,0,0,0.0332278481012658,0,0.0328407224958949,0,0.0238095238095238,0,0.0378912685337726,0.00159235668789809,0.00317460317460317,0,0.0294117647058824,0.130434782608696,0.00165837479270315,0,0.0631911532385466,0.04,0.0388198757763975,0.435126582278481,0.0438311688311688,0.0545454545454545,0.0378548895899054,0.050314465408805,0.032051282051282,0.31629392971246,0.211038961038961,0.0471698113207547,0.0445859872611465,0.0382165605095541,0.0405616224648986,0.125407166123779,0.0514469453376206,0.394611727416799
"3",0.68075117370892,0.765793528505393,1,0.89922480620155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476923076923077,0.0581929555895865,0,0,0,0,0,0,0,0,0,0.00153374233128834,0,0,0,0.0030441400304414,0,0,0.0015552099533437,0,0.00149700598802395,0.00455235204855842,0.00153846153846154,0,0,0,0.683899556868538,0.775659824046921,1,0.901990811638591,0.00467289719626168,0.0108527131782946,0.00943396226415094,0,0,0,0.141104294478528,0,0,0,0,0,0,0,0,0,0.00318979266347687,0,0,0,0.00154083204930663,0,0,0,0,0,0,0,0,0.00308166409861325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110236220472441,0.0126182965299685,0.00156494522691706,0,0.00157977883096367,0.0107692307692308,0.0348101265822785,0.043613707165109,0.00788643533123028,0.0108191653786708,0.00153139356814701,0,0.0156739811912226,0.00606060606060606,0.0103703703703704,0.0110584518167457,0.00312989045383412,0,0.003125,0.00898203592814371,0.0441400304414003,0.00152439024390244,0,0.0465116279069767,0.00156985871271586,0.00921658986175115,0.00157232704402516,0.013677811550152,0,0.0204081632653061,0.00151975683890578,0.0104947526236882,0,0,0.0078003120124805,0.0515625,0.04,0.00305343511450382,0.0458715596330275,0.0031055900621118,0.010590015128593,0.0520673813169985,0.0395569620253165,0.025,0.0534351145038168,0.0485584218512898,0.00312989045383412,0.00618238021638331,0.00924499229583975,0.00148809523809524,0.00153374233128834,0.0504587155963303,0,0.00925925925925926,0.00316455696202532,0.0401234567901235,0.00930232558139535,0.0015527950310559,0.00594353640416048,0.00899550224887556,0,0.0341614906832298,0.00916030534351145,0.00151515151515152,0.0119047619047619,0.135514018691589,0,0.00619195046439629,0.0015552099533437,0.0525502318392581,0.0516431924882629,0.00150829562594268,0.003003003003003,0.00305810397553517,0.0521327014218009,0,0.0461538461538462,0.0376175548589342,0.0122511485451761,0.00460122699386503,0,0.0062402496099844,0.0421875,0.00307219662058372,0,0.00916030534351145,0.0380348652931854,0,0.00914634146341463,0,0.00314465408805031,0.0440251572327044,0.0472673559822747,0.047112462006079,0.00153139356814701,0,0.00298953662182362,0.00302114803625378,0.0186625194401244,0.00306278713629403,0.00923076923076923,0.00601503759398496,0.00758725341426404,0.0387596899224806,0.0400593471810089,0.00154320987654321,0.0151515151515152,0.00613496932515337,0.0141065830721003,0.00597907324364723,0.00157232704402516,0.0166666666666667,0.00457317073170732,0.036697247706422,0.036624203821656,0.0303030303030303,0.0231481481481481,0,0,0,0.00153846153846154,0.00311526479750779,0.00773993808049536,0.0107361963190184,0.0392156862745098,0,0.00927357032457496,0.00924499229583975,0,0.127158555729984,0.181957186544343,0,0,0,0.0107692307692308,0.00306278713629403,0.0454545454545455,0.00156494522691706,0.0479876160990712,0.00156985871271586,0.00478468899521531,0.0031201248049922,0.00603318250377074,0.00151515151515152,0.00783699059561128,0.132921174652241,0.00802568218298555,0.00307219662058372,0.227752639517345,0.0510835913312693,0.0540540540540541,0.633587786259542,0.0583596214511041,0.0526315789473684,0.0588235294117647,0.0565749235474006,0.0584615384615385,0.249235474006116,0.370429252782194,0.0584615384615385,0.0529500756429652,0.0527950310559006,0.0602409638554217,0.242902208201893,0.05625,0.522935779816514
"4",0.631832797427653,0.734177215189873,0.89922480620155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817307692307692,0.105263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171606864274571,0.00635930047694754,0,0.00634920634920635,0,0.00768049155145929,0.0139751552795031,0.00475435816164818,0,0,0,0.630368098159509,0.734848484848485,0.919743178170145,1,0.00158227848101266,0.00958466453674121,0.00809061488673139,0,0,0,0.156494522691706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158227848101266,0,0,0,0,0,0,0,0,0.00627943485086342,0,0,0,0,0,0,0,0,0,0,0,0,0.00158227848101266,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151057401812689,0,0,0,0,0.00154083204930663,0,0,0,0,0,0.00156494522691706,0,0.00156494522691706,0,0,0,0.00152671755725191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155763239875389,0,0,0,0,0.00150602409638554,0.102201257861635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157232704402516,0,0,0.00155763239875389,0,0,0,0,0.00160513643659711,0,0,0,0.00153609831029186,0,0,0,0,0,0,0,0,0,0,0.00158982511923688,0,0,0,0,0,0.0763116057233704,0.12755905511811,0,0,0,0.00157728706624606,0,0.00162337662337662,0,0,0,0.0016366612111293,0,0,0,0.00163398692810458,0.0875202593192869,0.00330578512396694,0,0.354134165366615,0,0.00153374233128834,0.675718849840256,0.00162074554294976,0.00492610837438424,0.00158227848101266,0.00158982511923688,0,0.194312796208531,0.326860841423948,0.00313971742543171,0.00462962962962963,0.0015748031496063,0.00154798761609907,0.157377049180328,0.0064,0.455950540958269
"5",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.188834154351396,0.148450244698206,1,1,1,1,1,1,1,0.996753246753247,1,1,1,1,1,0.787781350482315,0.842787682333874,1,0.85337726523888,1,0.857594936708861,0.8048,0.85024154589372,1,1,1,0,0,0,0,0,0,0,0,0,0,0.012924071082391,0,0,0,0,0,0,0,0,0,0.00167224080267559,0,0,0,0,0,0,0,0,0,0,0,0,0.00163398692810458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337268128161889,0,0,0,0,0,0,0.00158730158730159
"6",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.176282051282051,0.140378548895899,1,1,1,1,1,1,1,0.995260663507109,1,0.998394863563403,1,1,1,0.783653846153846,0.84219001610306,1,0.8512,1,0.846635367762128,0.804451510333863,0.845779220779221,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0143540669856459,0,0,0,0,0,0,0,0,0,0.00165837479270315,0,0,0,0,0,0,0,0,0,0,0,0,0.00161030595813205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332225913621262,0,0,0,0,0,0,0.00158478605388273
"7",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.179775280898876,0.153013910355487,1,1,1,1,1,1,1,0.996845425867508,1,0.9984,1,1,1,0.765990639625585,0.828250401284109,1,0.83147853736089,1,0.824615384615385,0.786936236391913,0.834920634920635,1,1,1,0,0,0,0,0,0,0,0,0,0,0.009375,0,0,0,0,0,0,0,0,0,0.00163132137030995,0,0,0,0,0,0,0,0,0,0,0,0,0.00159235668789809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163132137030995,0,0,0,0,0,0,0
"8",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17329093799682,0.14576802507837,1,1,1,1,1,1,1,0.995222929936306,1,0.998422712933754,1,1,1,0.783570300157978,0.841521394611727,1,0.849514563106796,1,0.84331797235023,0.80564263322884,0.847619047619048,1,1,1,0,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0,0,0,0,0,0,0,0,0.00163398692810458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016025641025641,0,0,0,0,0,0,0
"9",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.192789968652038,0.159509202453988,1,1,1,1,1,1,1,0.995384615384615,1,0.998449612403101,1,1,1,0.77557251908397,0.833594976452119,1,0.850539291217257,1,0.842105263157895,0.798780487804878,0.844236760124611,1,1,1,0,0,0,0,0,0,0,0,0,0,0.00769230769230769,0,0,0,0,0,0,0,0,0,0.00157977883096367,0,0,0,0,0,0,0,0,0,0,0,0,0.00155038759689922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159744408945687,0,0,0,0,0,0,0
"10",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17527386541471,0.143297380585516,1,1,1,1,1,1,1,0.995253164556962,1,0.998427672955975,1,1,1,0.771822358346095,0.838810641627543,1,0.840873634945398,1,0.83987915407855,0.79483282674772,0.842433697347894,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0107692307692308,0,0,0,0,0,0,0,0,0,0.00157728706624606,0,0,0,0,0,0,0,0,0,0,0,0,0.00155763239875389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0
