from	to	weight
NG-13640_DEL_lib250969_5908_5	NG-13640_JVM2_lib236381_5767_8	0.671142381259767
NG-13640_DEL_lib250969_5908_5	NG-13640_KM_H2_lib248380_5885_5	0.680601260878652
NG-13640_DEL_lib250969_5908_5	NG-13640_KM_H2_lib248380_5904_3	0.679180777477402
NG-13640_DEL_lib250969_5908_5	NG-13640_L_1236_lib241215_5808_7	0.674413697147734
NG-13640_DEL_lib250969_5908_5	NG-13640_L_428_lib241214_5808_7	0.675179932547922
NG-13640_DEL_lib250969_5908_5	NG-13640_MEC_1_lib227482_5697_4	0.679443154211073
NG-13640_DEL_lib250969_5908_5	NG-13640_MONO_MAC_6_lib248394_5885_6	0.679585098659639
NG-13640_DEL_lib250969_5908_5	NG-13640_MOTN_1_lib250968_5908_5	0.710954138910324
NG-13640_DEL_lib250969_5908_5	NG-13640_NC_NC_lib259822_5972_8	0.667153706108357
NG-13640_DEL_lib250969_5908_5	NG-13640_OCI_AML_3_lib248392_5885_6	0.686930548792386
NG-13640_DEL_lib250969_5908_5	NG-13640_SR_786_lib248387_5885_5	0.855586735990491
NG-13640_DEL_lib250969_5908_5	NG-13640_SUP_HD_1_lib241216_5808_7	0.675788914637661
NG-13640_DEL_lib250969_5908_5	NG-13640_SUP_M2_lib248389_5885_6	0.883169881640566
NG-13640_DEL_lib250969_5908_5	NG-13640_SUP_M2_lib248389_5904_3	0.879767983639576
NG-13640_DEL_lib250969_5908_5	NG-13640_SU_DHL_1_lib248388_5885_6	0.822410253833518
NG-13640_DEL_lib250969_5908_5	NG-13640_YT_lib248385_5885_5	0.679515364936479
NG-13640_DEL_lib250969_5908_5	NG-29643_ETCC_006_lib581311_8005_3	0.540698633239661
NG-13640_DEL_lib250969_5908_5	NG-29643_ETCC_007_lib581312_7997_4	0.551497044304595
NG-13640_DEL_lib250969_5908_5	NG-29643_MDA_MB_231_lib581314_8005_3	0.550472313653169
NG-13640_DEL_lib250969_5908_5	NG-30919_HS_578T_B_lib628473_10098_2	0.530689356023249
NG-13640_DEL_lib250969_5908_5	NG-A0611_GIMEN_libLAB6073	0.538622671829238
NG-13640_DEL_lib250969_5908_5	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	0.497581202548021
NG-13640_DERL7_lib236383_5767_8	NG-13640_DND_41_lib241218_5808_7	0.727142772374435
NG-13640_DERL7_lib236383_5767_8	NG-13640_EOL_1_lib248390_5885_6	0.751792785101296
NG-13640_DERL7_lib236383_5767_8	NG-13640_GRANTA_519_lib241206_5808_6	0.766688742006979
NG-13640_DERL7_lib236383_5767_8	NG-13640_HAIRM_lib236393_5774_5	0.740700804461397
NG-13640_DERL7_lib236383_5767_8	NG-13640_HC1_lib236394_5774_5	0.744599843880354
NG-13640_DERL7_lib236383_5767_8	NG-13640_HG_3_lib227479_5697_4	0.766692877330416
NG-13640_DERL7_lib236383_5767_8	NG-13640_HPB_ALL_lib241219_5808_7	0.719732085315715
NG-13640_DERL7_lib236383_5767_8	NG-13640_JURKAT_lib236382_5794_6	0.752287773216398
NG-13640_DERL7_lib236383_5767_8	NG-13640_JVM2_lib236381_5767_8	0.746890529966153
NG-13640_DERL7_lib236383_5767_8	NG-13640_JVM_13_lib227481_5697_4	0.738956490138477
NG-13640_DERL7_lib236383_5767_8	NG-13640_KHYG_1_lib248382_5885_5	0.729549904798853
NG-13640_DERL7_lib236383_5767_8	NG-13640_KOPN_8_lib227470_5697_7	0.735969102533433
NG-13640_DERL7_lib236383_5767_8	NG-13640_L_363_lib241210_5808_6	0.697270785552737
NG-13640_DERL7_lib236383_5767_8	NG-13640_MEC_1_lib227482_5697_4	0.745190882457658
NG-13640_DERL7_lib236383_5767_8	NG-13640_MOLM_20_lib259817_5981_7	0.7326266582676
NG-13640_DERL7_lib236383_5767_8	NG-13640_NALM_1_lib265127_5989_8	0.744006923539955
NG-13640_DERL7_lib236383_5767_8	NG-13640_OPM2_lib236378_5767_8	0.748085812103733
NG-13640_DERL7_lib236383_5767_8	NG-13640_PGA_1_lib227483_5697_4	0.750193996145195
NG-13640_DERL7_lib236383_5767_8	NG-13640_SEM_lib227473_5697_7	0.751114761306185
NG-13640_DERL7_lib236383_5767_8	NG-13640_TK_6_lib259820_5981_7	0.716991894306863
NG-13640_DERL7_lib236383_5767_8	NG-13640_U_266_lib241213_5808_7	0.694100341145591
NG-13640_DERL7_lib236383_5767_8	NG-13640_U_937_lib248395_5885_6	0.740817956295833
NG-13640_DND_41_lib241218_5808_7	NG-13640_GRANTA_519_lib241206_5808_6	0.755101822180457
NG-13640_DND_41_lib241218_5808_7	NG-13640_HG_3_lib227479_5697_4	0.744484090718135
NG-13640_DND_41_lib241218_5808_7	NG-13640_HH_lib241222_5808_1	0.709517263114349
NG-13640_DND_41_lib241218_5808_7	NG-13640_HPB_ALL_lib241219_5808_7	0.835102533383242
NG-13640_DND_41_lib241218_5808_7	NG-13640_JURKAT_lib236382_5794_6	0.7872014307003
NG-13640_DND_41_lib241218_5808_7	NG-13640_KHYG_1_lib248382_5885_5	0.75700093821531
NG-13640_DND_41_lib241218_5808_7	NG-13640_KOPN_8_lib227470_5697_7	0.745314758155415
NG-13640_DND_41_lib241218_5808_7	NG-13640_MEGAL_lib259811_5981_3	0.752607396394318
NG-13640_DND_41_lib241218_5808_7	NG-13640_MINO_lib248384_5885_5	0.7336465660663
NG-13640_DND_41_lib241218_5808_7	NG-13640_MOLT_4_lib241220_5808_2	0.83180196413494
NG-13640_DND_41_lib241218_5808_7	NG-13640_NALM_1_lib265127_5989_8	0.766997515241815
NG-13640_DND_41_lib241218_5808_7	NG-13640_NALM_6_lib227471_5697_7	0.738739250017233
NG-13640_DND_41_lib241218_5808_7	NG-13640_NALM_6_lib227471_5706_1	0.725766470450911
NG-13640_DND_41_lib241218_5808_7	NG-13640_OCILY19_lib236388_5774_8	0.789281724757016
NG-13640_DND_41_lib241218_5808_7	NG-13640_RPMI_8402_lib241221_5808_2	0.820021872423994
NG-13640_DND_41_lib241218_5808_7	NG-13640_SEM_lib227473_5697_7	0.780618815402546
NG-13640_DND_41_lib241218_5808_7	NG-13640_TK_6_lib259820_5981_7	0.802314919682142
NG-13640_DND_41_lib241218_5808_7	NG-13640_WSUDLCL2_lib236391_5774_5	0.725988687393087
NG-13640_DOHH2_lib236386_5774_8	NG-13640_GRANTA_519_lib241206_5808_6	0.751511648832795
NG-13640_DOHH2_lib236386_5774_8	NG-13640_KOPN_8_lib227470_5697_7	0.768695328611479
NG-13640_DOHH2_lib236386_5774_8	NG-13640_MEC_1_lib227482_5697_4	0.754449552385278
NG-13640_DOHH2_lib236386_5774_8	NG-13640_MINO_lib248384_5885_5	0.765137671072923
NG-13640_DOHH2_lib236386_5774_8	NG-13640_NALM_6_lib227471_5697_7	0.749757865609454
NG-13640_DOHH2_lib236386_5774_8	NG-13640_NALM_6_lib227471_5706_1	0.7321486894444
NG-13640_DOHH2_lib236386_5774_8	NG-13640_NU_DHL_1_lib227484_5697_4	0.781786907105609
NG-13640_DOHH2_lib236386_5774_8	NG-13640_OCILY19_lib236388_5774_8	0.782206726331127
NG-13640_DOHH2_lib236386_5774_8	NG-13640_OCILY7_lib236387_5774_8	0.86999303532456
NG-13640_DOHH2_lib236386_5774_8	NG-13640_OCI_LY_3_lib241204_5808_6	0.752581219266114
NG-13640_DOHH2_lib236386_5774_8	NG-13640_RAJI_lib227476_5684_6	0.818006253712567
NG-13640_DOHH2_lib236386_5774_8	NG-13640_RAMOS_lib227477_5697_7	0.821394219492114
NG-13640_DOHH2_lib236386_5774_8	NG-13640_Ri_1_lib241203_5808_6	0.778108242812804
NG-13640_DOHH2_lib236386_5774_8	NG-13640_SUDHL4_lib236389_5774_5	0.873020076813425
NG-13640_DOHH2_lib236386_5774_8	NG-13640_SUDHL6_lib236390_5774_5	0.843215797027208
NG-13640_DOHH2_lib236386_5774_8	NG-13640_U2946_lib236385_5767_8	0.83726548305637
NG-13640_DOHH2_lib236386_5774_8	NG-13640_U_2932_lib241205_5808_6	0.783431242755622
NG-13640_DOHH2_lib236386_5774_8	NG-13640_U_2940_lib248378_5885_5	0.766245553118008
NG-13640_DOHH2_lib236386_5774_8	NG-13640_VAL_lib227478_5697_4	0.852780274370456
NG-13640_DOHH2_lib236386_5774_8	NG-13640_WSUDLCL2_lib236391_5774_5	0.846914379883912
NG-13640_ELF_153_lib259809_5981_3	NG-13640_EM_2_lib259814_5981_7	0.813189348112199
NG-13640_ELF_153_lib259809_5981_3	NG-13640_F_36P_lib248396_5885_1	0.762499507385957
NG-13640_ELF_153_lib259809_5981_3	NG-13640_HEL_lib248397_5885_1	0.767771813068511
NG-13640_ELF_153_lib259809_5981_3	NG-13640_HL60_lib236384_5767_8	0.7223821675994
NG-13640_ELF_153_lib259809_5981_3	NG-13640_KASUMI_1_RNA_lib206691_5568_1	0.794991922843799
NG-13640_ELF_153_lib259809_5981_3	NG-13640_KCL_22_lib259815_5981_7	0.771755233398885
NG-13640_ELF_153_lib259809_5981_3	NG-13640_KG_1_lib248391_5885_6	0.827897816323153
NG-13640_ELF_153_lib259809_5981_3	NG-13640_KU812_lib236377_5767_8	0.766050110286205
NG-13640_ELF_153_lib259809_5981_3	NG-13640_LAMA_84_lib259816_5981_7	0.73425624119017
NG-13640_ELF_153_lib259809_5981_3	NG-13640_MEGAL_lib259811_5981_3	0.817426930893617
NG-13640_ELF_153_lib259809_5981_3	NG-13640_ME_1_lib248393_5885_6	0.847719871300661
NG-13640_ELF_153_lib259809_5981_3	NG-13640_MKPL_1_lib259812_5981_3	0.7814670584044
NG-13640_ELF_153_lib259809_5981_3	NG-13640_MOLM_20_lib259817_5981_7	0.798431092075996
NG-13640_ELF_153_lib259809_5981_3	NG-13640_MONO_MAC_6_lib248394_5885_6	0.772344794986528
NG-13640_ELF_153_lib259809_5981_3	NG-13640_MONO_MAC_6_lib248394_5904_3	0.756847200320673
NG-13640_ELF_153_lib259809_5981_3	NG-13640_MUTZ_3_lib259806_5981_3	0.8020271412504
NG-13640_ELF_153_lib259809_5981_3	NG-13640_MUTZ_3_lib259806_5991_5	0.789903751118288
NG-13640_ELF_153_lib259809_5981_3	NG-13640_M_07e_lib259810_5981_3	0.768314732913129
NG-13640_ELF_153_lib259809_5981_3	NG-13640_NB4_lib236380_5767_8	0.77716249185057
NG-13640_ELF_153_lib259809_5981_3	NG-13640_RPMI_8402_lib241221_5808_2	0.741921924945715
NG-13640_ELF_153_lib259809_5981_3	NG-13640_SET_2_lib259821_5981_7	0.788256989188729
NG-13640_ELF_153_lib259809_5981_3	NG-13640_SKNO_1_lib259805_5981_3	0.793980526861986
NG-13640_ELF_153_lib259809_5981_3	NG-13640_SKNO_1_lib259805_5991_5	0.800121422349841
NG-13640_ELF_153_lib259809_5981_3	NG-13640_TF_1_lib259824_5972_8	0.761016596101005
NG-13640_ELF_153_lib259809_5981_3	NG-13640_UT_7_lib259813_5981_7	0.77369046718002
NG-13640_ELF_153_lib259809_5981_3	NG-13640_U_937_lib248395_5885_6	0.772862667930739
NG-13640_EM_2_lib259814_5981_7	NG-13640_EOL_1_lib248390_5885_6	0.828607818356848
NG-13640_EM_2_lib259814_5981_7	NG-13640_F_36P_lib248396_5885_1	0.751777250962971
NG-13640_EM_2_lib259814_5981_7	NG-13640_HEL_lib248397_5885_1	0.737402679052773
NG-13640_EM_2_lib259814_5981_7	NG-13640_HL60_lib236384_5767_8	0.794725156587421
NG-13640_EM_2_lib259814_5981_7	NG-13640_JURKAT_lib236382_5794_6	0.771783938692758
NG-13640_EM_2_lib259814_5981_7	NG-13640_KASUMI_1_RNA_lib206691_5568_1	0.843531468547245
NG-13640_EM_2_lib259814_5981_7	NG-13640_KCL_22_lib259815_5981_7	0.796347859143084
NG-13640_EM_2_lib259814_5981_7	NG-13640_KG_1_lib248391_5885_6	0.818573204673546
NG-13640_EM_2_lib259814_5981_7	NG-13640_KU812_lib236377_5767_8	0.771053841624232
NG-13640_EM_2_lib259814_5981_7	NG-13640_K_562_RNA_lib206692_5568_1	0.69215452987037
NG-13640_EM_2_lib259814_5981_7	NG-13640_LAMA_84_lib259816_5981_7	0.761775982119225
NG-13640_EM_2_lib259814_5981_7	NG-13640_MEGAL_lib259811_5981_3	0.764161524692424
NG-13640_EM_2_lib259814_5981_7	NG-13640_ME_1_lib248393_5885_6	0.787610624806437
NG-13640_EM_2_lib259814_5981_7	NG-13640_MKPL_1_lib259812_5981_3	0.789997580192189
NG-13640_EM_2_lib259814_5981_7	NG-13640_MOLM13_lib236379_5767_8	0.846504415985045
NG-13640_EM_2_lib259814_5981_7	NG-13640_MOLM_20_lib259817_5981_7	0.836474171584836
NG-13640_EM_2_lib259814_5981_7	NG-13640_MONO_MAC_6_lib248394_5885_6	0.817166550579316
NG-13640_EM_2_lib259814_5981_7	NG-13640_MONO_MAC_6_lib248394_5904_3	0.805047440223095
NG-13640_EM_2_lib259814_5981_7	NG-13640_MUTZ_3_lib259806_5981_3	0.817273330624779
NG-13640_EM_2_lib259814_5981_7	NG-13640_MUTZ_3_lib259806_5991_5	0.810465597643261
NG-13640_EM_2_lib259814_5981_7	NG-13640_M_07e_lib259810_5981_3	0.76521494777207
NG-13640_EM_2_lib259814_5981_7	NG-13640_NB4_lib236380_5767_8	0.864588599378137
NG-13640_EM_2_lib259814_5981_7	NG-13640_OCI_AML_3_lib248392_5885_6	0.760541096937385
NG-13640_EM_2_lib259814_5981_7	NG-13640_OCI_M2_lib259807_5981_3	0.686795892384987
NG-13640_EM_2_lib259814_5981_7	NG-13640_REH_lib227472_5697_7	0.727005189436842
NG-13640_EM_2_lib259814_5981_7	NG-13640_RPMI_8402_lib241221_5808_2	0.744607396666698
NG-13640_EM_2_lib259814_5981_7	NG-13640_SET_2_lib259821_5981_7	0.76847607591885
NG-13640_EM_2_lib259814_5981_7	NG-13640_SKNO_1_lib259805_5981_3	0.864114394258609
NG-13640_EM_2_lib259814_5981_7	NG-13640_SKNO_1_lib259805_5991_5	0.858652669086725
NG-13640_EM_2_lib259814_5981_7	NG-13640_TF_1_lib259824_5972_8	0.754821669973223
NG-13640_EM_2_lib259814_5981_7	NG-13640_THP_1_lib248383_5885_5	0.804130329263677
NG-13640_EM_2_lib259814_5981_7	NG-13640_TK_6_lib259820_5981_7	0.720388154047444
NG-13640_EM_2_lib259814_5981_7	NG-13640_UT_7_lib259813_5981_7	0.761941179923302
NG-13640_EM_2_lib259814_5981_7	NG-13640_U_937_lib248395_5885_6	0.781059183093556
NG-13640_EOL_1_lib248390_5885_6	NG-13640_HL60_lib236384_5767_8	0.794732458357965
NG-13640_EOL_1_lib248390_5885_6	NG-13640_JURKAT_lib236382_5794_6	0.75959555635452
NG-13640_EOL_1_lib248390_5885_6	NG-13640_KASUMI_1_RNA_lib206691_5568_1	0.796611348527083
NG-13640_EOL_1_lib248390_5885_6	NG-13640_KCL_22_lib259815_5981_7	0.751606480755488
NG-13640_EOL_1_lib248390_5885_6	NG-13640_KG_1_lib248391_5885_6	0.776871360499261
NG-13640_EOL_1_lib248390_5885_6	NG-13640_ME_1_lib248393_5885_6	0.763812357654455
NG-13640_EOL_1_lib248390_5885_6	NG-13640_MINO_lib248384_5885_5	0.78532343862164
NG-13640_EOL_1_lib248390_5885_6	NG-13640_MOLM13_lib236379_5767_8	0.876501127878481
NG-13640_EOL_1_lib248390_5885_6	NG-13640_MOLM_20_lib259817_5981_7	0.772043256539088
NG-13640_EOL_1_lib248390_5885_6	NG-13640_MONO_MAC_6_lib248394_5885_6	0.872415238559891
NG-13640_EOL_1_lib248390_5885_6	NG-13640_MONO_MAC_6_lib248394_5904_3	0.863554189517437
NG-13640_EOL_1_lib248390_5885_6	NG-13640_MUTZ_3_lib259806_5981_3	0.817377587837239
NG-13640_EOL_1_lib248390_5885_6	NG-13640_MUTZ_3_lib259806_5991_5	0.807971762755059
NG-13640_EOL_1_lib248390_5885_6	NG-13640_NB4_lib236380_5767_8	0.848277127275176
NG-13640_EOL_1_lib248390_5885_6	NG-13640_NU_DHL_1_lib227484_5697_4	0.771036015453782
NG-13640_EOL_1_lib248390_5885_6	NG-13640_OCI_AML_3_lib248392_5885_6	0.831935711150054
NG-13640_EOL_1_lib248390_5885_6	NG-13640_SEM_lib227473_5697_7	0.756443816548817
NG-13640_EOL_1_lib248390_5885_6	NG-13640_SKNO_1_lib259805_5981_3	0.826120594579195
NG-13640_EOL_1_lib248390_5885_6	NG-13640_SKNO_1_lib259805_5991_5	0.825928400794189
NG-13640_EOL_1_lib248390_5885_6	NG-13640_SU_DHL_1_lib248388_5885_6	0.68993076850551
NG-13640_EOL_1_lib248390_5885_6	NG-13640_THP_1_lib248383_5885_5	0.823496585312543
NG-13640_EOL_1_lib248390_5885_6	NG-13640_U_937_lib248395_5885_6	0.797514070755242
NG-13640_F_36P_lib248396_5885_1	NG-13640_HEL_lib248397_5885_1	0.792116756940809
NG-13640_F_36P_lib248396_5885_1	NG-13640_KCL_22_lib259815_5981_7	0.76471755751033
NG-13640_F_36P_lib248396_5885_1	NG-13640_KU812_lib236377_5767_8	0.824810567223403
NG-13640_F_36P_lib248396_5885_1	NG-13640_K_562_RNA_lib206692_5568_1	0.770134446258717
NG-13640_F_36P_lib248396_5885_1	NG-13640_LAMA_84_lib259816_5981_7	0.863535720290587
NG-13640_F_36P_lib248396_5885_1	NG-13640_ME_1_lib248393_5885_6	0.763856817522258
NG-13640_F_36P_lib248396_5885_1	NG-13640_MKPL_1_lib259812_5981_3	0.849638467593959
NG-13640_F_36P_lib248396_5885_1	NG-13640_MOLM_20_lib259817_5981_7	0.74154794490064
NG-13640_F_36P_lib248396_5885_1	NG-13640_MUTZ_3_lib259806_5981_3	0.739565255851724
NG-13640_F_36P_lib248396_5885_1	NG-13640_M_07e_lib259810_5981_3	0.824668644422694
NG-13640_F_36P_lib248396_5885_1	NG-13640_NB4_lib236380_5767_8	0.742963057465463
NG-13640_F_36P_lib248396_5885_1	NG-13640_OCI_M2_lib259807_5981_3	0.783875620122648
NG-13640_F_36P_lib248396_5885_1	NG-13640_SET_2_lib259821_5981_7	0.845023426180504
NG-13640_F_36P_lib248396_5885_1	NG-13640_SKNO_1_lib259805_5981_3	0.797369204295151
NG-13640_F_36P_lib248396_5885_1	NG-13640_SKNO_1_lib259805_5991_5	0.773753903415978
NG-13640_F_36P_lib248396_5885_1	NG-13640_TF_1_lib259824_5972_8	0.794639011939514
NG-13640_F_36P_lib248396_5885_1	NG-13640_UT_7_lib259813_5981_7	0.836205415217349
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_HAIRM_lib236393_5774_5	0.809614059622161
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_HC1_lib236394_5774_5	0.791201867529243
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_HG_3_lib227479_5697_4	0.817363957965239
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_HPB_ALL_lib241219_5808_7	0.74910465154113
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_JEKO1_lib236395_5774_5	0.8317273460975
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_JVM2_lib236381_5767_8	0.804673611890824
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_JVM_13_lib227481_5697_4	0.830702058387843
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_JVM_3_lib227480_5697_4	0.783198938209583
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_KMS_12_BM_lib248379_5885_5	0.744282151245048
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_KOPN_8_lib227470_5697_7	0.815765484019623
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_LP_1_lib241211_5808_7	0.730137956351501
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_L_363_lib241210_5808_6	0.741456064167499
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_MEC_1_lib227482_5697_4	0.85708317205206
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_MINO_lib248384_5885_5	0.852804217449912
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_MOLT_4_lib241220_5808_2	0.746351400160214
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_NALM_1_lib265127_5989_8	0.813813771266276
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_NALM_6_lib227471_5697_7	0.752991270547621
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_NALM_6_lib227471_5706_1	0.736751643731858
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_NC_NC_lib259822_5972_8	0.842752965347329
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_NU_DHL_1_lib227484_5697_4	0.800694176578954
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_OCILY19_lib236388_5774_8	0.802736306357347
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_OCI_LY_3_lib241204_5808_6	0.789015997835322
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_OPM2_lib236378_5767_8	0.716917302538804
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_PGA_1_lib227483_5697_4	0.802216159180259
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_REC_1_lib241207_5808_6	0.810421220157191
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_REH_lib227472_5697_7	0.761872442268405
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_RPMI_8226_lib241212_5808_7	0.730554094083689
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_RPMI_8402_lib241221_5808_2	0.73066821084818
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_Ri_1_lib241203_5808_6	0.826786097703446
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_SEM_lib227473_5697_7	0.780751309531067
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_SUDHL4_lib236389_5774_5	0.76686862031183
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_SUDHL6_lib236390_5774_5	0.799503044774959
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_THP_1_lib248383_5885_5	0.743953444674987
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_TK_6_lib259820_5981_7	0.744121139192375
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_U2946_lib236385_5767_8	0.782997429827624
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_U_266_lib241213_5808_7	0.70872228545471
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_U_2932_lib241205_5808_6	0.833523814196384
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_U_2940_lib248378_5885_5	0.796717192899381
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_U_937_lib248395_5885_6	0.751342389973443
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_VAL_lib227478_5697_4	0.810539806470258
NG-13640_GRANTA_519_lib241206_5808_6	NG-13640_YT_lib248385_5885_5	0.6985439688092
NG-13640_GRANTA_519_lib241206_5808_6	NG-30919_Y_79_lib626626_10098_1	0.569676069290218
NG-13640_HAIRM_lib236393_5774_5	NG-13640_HC1_lib236394_5774_5	0.816906346607498
NG-13640_HAIRM_lib236393_5774_5	NG-13640_HDLM_2_lib227487_5697_4	0.680834870758939
NG-13640_HAIRM_lib236393_5774_5	NG-13640_HG_3_lib227479_5697_4	0.829081126496614
NG-13640_HAIRM_lib236393_5774_5	NG-13640_JVM2_lib236381_5767_8	0.829208173781355
NG-13640_HAIRM_lib236393_5774_5	NG-13640_JVM_13_lib227481_5697_4	0.839811726707165
NG-13640_HAIRM_lib236393_5774_5	NG-13640_JVM_3_lib227480_5697_4	0.788337697039242
NG-13640_HAIRM_lib236393_5774_5	NG-13640_KMS_12_BM_lib248379_5885_5	0.707008693099384
NG-13640_HAIRM_lib236393_5774_5	NG-13640_KM_H2_lib248380_5885_5	0.657028800969439
NG-13640_HAIRM_lib236393_5774_5	NG-13640_KM_H2_lib248380_5904_3	0.653652301110091
NG-13640_HAIRM_lib236393_5774_5	NG-13640_LP_1_lib241211_5808_7	0.728831273337892
NG-13640_HAIRM_lib236393_5774_5	NG-13640_L_1236_lib241215_5808_7	0.699791243869397
NG-13640_HAIRM_lib236393_5774_5	NG-13640_L_363_lib241210_5808_6	0.733111858327549
NG-13640_HAIRM_lib236393_5774_5	NG-13640_L_428_lib241214_5808_7	0.709907552758626
NG-13640_HAIRM_lib236393_5774_5	NG-13640_MEC_1_lib227482_5697_4	0.88112298730635
NG-13640_HAIRM_lib236393_5774_5	NG-13640_MINO_lib248384_5885_5	0.759831035950504
NG-13640_HAIRM_lib236393_5774_5	NG-13640_MONO_MAC_6_lib248394_5885_6	0.749604374725085
NG-13640_HAIRM_lib236393_5774_5	NG-13640_MOTN_1_lib250968_5908_5	0.729763946179137
NG-13640_HAIRM_lib236393_5774_5	NG-13640_NC_NC_lib259822_5972_8	0.867322129968101
NG-13640_HAIRM_lib236393_5774_5	NG-13640_NU_DHL_1_lib227484_5697_4	0.779843358425664
NG-13640_HAIRM_lib236393_5774_5	NG-13640_OCI_AML_3_lib248392_5885_6	0.72718806473977
NG-13640_HAIRM_lib236393_5774_5	NG-13640_OCI_LY_3_lib241204_5808_6	0.780815942015609
NG-13640_HAIRM_lib236393_5774_5	NG-13640_PGA_1_lib227483_5697_4	0.809325061707943
NG-13640_HAIRM_lib236393_5774_5	NG-13640_RPMI_8226_lib241212_5808_7	0.689819959479805
NG-13640_HAIRM_lib236393_5774_5	NG-13640_Ri_1_lib241203_5808_6	0.756458685884703
NG-13640_HAIRM_lib236393_5774_5	NG-13640_SUDHL6_lib236390_5774_5	0.759056708833341
NG-13640_HAIRM_lib236393_5774_5	NG-13640_SUP_HD_1_lib241216_5808_7	0.692658814831579
NG-13640_HAIRM_lib236393_5774_5	NG-13640_SUP_M2_lib248389_5885_6	0.690547336719327
NG-13640_HAIRM_lib236393_5774_5	NG-13640_SUP_M2_lib248389_5904_3	0.674981398689637
NG-13640_HAIRM_lib236393_5774_5	NG-13640_U_266_lib241213_5808_7	0.692207624805881
NG-13640_HAIRM_lib236393_5774_5	NG-13640_U_2932_lib241205_5808_6	0.789148833760703
NG-13640_HAIRM_lib236393_5774_5	NG-13640_U_2940_lib248378_5885_5	0.763653392240971
NG-13640_HAIRM_lib236393_5774_5	NG-13640_VAL_lib227478_5697_4	0.74974664977638
NG-13640_HC1_lib236394_5774_5	NG-13640_HDLM_2_lib227487_5697_4	0.687012656070625
NG-13640_HC1_lib236394_5774_5	NG-13640_HG_3_lib227479_5697_4	0.892262733948126
NG-13640_HC1_lib236394_5774_5	NG-13640_HH_lib241222_5808_1	0.712267273407387
NG-13640_HC1_lib236394_5774_5	NG-13640_JVM2_lib236381_5767_8	0.882152642523003
NG-13640_HC1_lib236394_5774_5	NG-13640_JVM_13_lib227481_5697_4	0.866399895345983
NG-13640_HC1_lib236394_5774_5	NG-13640_JVM_3_lib227480_5697_4	0.83789861010146
NG-13640_HC1_lib236394_5774_5	NG-13640_KHYG_1_lib248382_5885_5	0.749277562160079
NG-13640_HC1_lib236394_5774_5	NG-13640_L_363_lib241210_5808_6	0.70246666105672
NG-13640_HC1_lib236394_5774_5	NG-13640_MEC_1_lib227482_5697_4	0.837341498778939
NG-13640_HC1_lib236394_5774_5	NG-13640_MINO_lib248384_5885_5	0.727268981322469
NG-13640_HC1_lib236394_5774_5	NG-13640_MOTN_1_lib250968_5908_5	0.732189119213386
NG-13640_HC1_lib236394_5774_5	NG-13640_NALM_1_lib265127_5989_8	0.733127248738546
NG-13640_HC1_lib236394_5774_5	NG-13640_NC_NC_lib259822_5972_8	0.857860147465789
NG-13640_HC1_lib236394_5774_5	NG-13640_NK_92_lib227486_5684_6	0.699685351845151
