node1	node2	support_directions	support_weight_mean	support_weight_sum	support_weight_max	methods_union	node1_short	node2_short
CAL_51	MDA_MB_231	9	0.7183502503168091	6.465152252851282	0.9236151109605284	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;Variance_corr	CAL_51	MDA_MB_231
CAL_85_1	HCC_1143	18	0.7031520075207991	12.656736135374384	0.9035794904869398	best_overall=Entropy_corr;winner=HVG_corr;MAD_corr;MeanAbsDev_corr;MX_corr;PCA_corr;Spearman_corr;Variance_corr	CAL_85_1	HCC_1143
CAL_85_1	HDQ_P1	18	0.7389257862018174	13.300664151632715	0.9109964527571752	best_overall=Entropy_corr;winner=HVG_corr;MAD_corr;MeanAbsDev_corr;MX_corr;PCA_corr;Spearman_corr;Variance_corr	CAL_85_1	HDQ_P1
CAL_85_1	JIMT_1_B	13	0.6558596657069	8.5261756541897	0.8887455659464689	best_overall=Entropy_corr;winner=HVG_corr;MAD_corr;MeanAbsDev_corr;MX_corr;PCA_corr;Spearman_corr;Variance_corr	CAL_85_1	JIMT_1_B
CCLF_PEDS_0051_T	ETCC_006	20	0.7339261286079962	14.678522572159926	0.9040567370717488	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;Variance_corr	CCLF_PEDS_0051_T	ETCC_006
CCLF_PEDS_0051_T	ETCC_007	19	0.7386837897563975	14.034992005371553	0.8896662713874302	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;Variance_corr	CCLF_PEDS_0051_T	ETCC_007
CCLF_PEDS_0051_T	GIMEN	8	0.6342747268166112	5.07419781453289	0.7728012163850545	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;Variance_corr	CCLF_PEDS_0051_T	GIMEN
CCLF_PEDS_0051_T	HS_578T_B	19	0.7982723729309412	15.167175085687886	0.8875529646722262	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;Variance_corr	CCLF_PEDS_0051_T	HS_578T_B
CCLF_PEDS_0051_T	MDA_MB_231	10	0.6955517723116715	6.955517723116717	0.8945140980387344	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;Variance_corr	CCLF_PEDS_0051_T	MDA_MB_231
CHP126	CHP134	15	0.6396701977478313	9.59505296621747	0.7663246268656716	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP126	CHP134
CHP126	IMR32	18	0.64980447141514	11.69648048547252	0.7244071641476089	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP126	IMR32
CHP126	KELLY	18	0.6871890049823373	12.369402089682069	0.7754164916701666	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP126	KELLY
CHP126	LAN1	16	0.6824569156346801	10.91931065015488	0.7657603464870067	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP126	LAN1
CHP126	LAN2	18	0.6501115756798977	11.702008362238159	0.7544149540431684	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP126	LAN2
CHP126	LAN5	18	0.7399864448898624	13.319756008017523	0.8395941967294527	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP126	LAN5
CHP126	LAN6	9	0.5616850383207809	5.055165344887028	0.6206994367224541	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP126	LAN6
CHP126	MHHNB11	17	0.6690292113680629	11.37349659325707	0.7342209072978304	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP126	MHHNB11
CHP126	NBLS	18	0.6265147662746595	11.27726579294387	0.7479337377177113	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP126	NBLS
CHP126	NGP	18	0.6579102766631721	11.842384979937098	0.7650556071920772	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP126	NGP
CHP126	NMB	18	0.7691767636418172	13.845181745552706	0.8729252727337222	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP126	NMB
CHP126	SIMA	15	0.6265405073220784	9.398107609831177	0.755561859221137	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP126	SIMA
CHP134	IMR32	18	0.7916730424842373	14.250114764716272	0.9465211459754432	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP134	IMR32
CHP134	KELLY	9	0.5880249716726519	5.292224745053867	0.6358566559950428	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP134	KELLY
CHP134	LAN1	18	0.7421923251212252	13.359461852182054	0.8930422919508868	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP134	LAN1
CHP134	LAN2	13	0.611099148101523	7.944288925319799	0.6878580948324425	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP134	LAN2
CHP134	LAN5	17	0.7316633170866952	12.43827639047382	0.9019554342883128	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP134	LAN5
CHP134	MHHNB11	17	0.6505925668681463	11.060073636758483	0.810620726836082	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP134	MHHNB11
CHP134	NGP	15	0.6391409254311513	9.58711388146727	0.8647290905972015	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP134	NGP
CHP134	NMB	16	0.6554191797446043	10.486706875913667	0.7658314977973568	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP134	NMB
CHP134	SIMA	7	0.6866188202475071	4.806331741732549	0.846692969343495	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	CHP134	SIMA
COLO_824	HCC_1599	14	0.6557806529824503	9.180929141754302	0.8961625282167043	best_overall=Entropy_corr;winner=Entropy_corr;HVG_corr;MAD_corr;MeanAbsDev_corr;MX_corr;MX_euc;PanCancerFeatureSet_corr;PCA_corr;Spearman_corr;Spearman_euc;Variance_corr	COLO_824	HCC_1599
EFM_19	EFM_192C	20	0.7121096227085846	14.242192454171692	0.9035794904869398	best_overall=Entropy_corr;winner=Entropy_corr;Spearman_corr	EFM_19	EFM_192C
EFM_19	T_47D	18	0.6147630792092568	11.065735425766622	0.8241626794258373	best_overall=Entropy_corr;winner=Entropy_corr;Spearman_corr	EFM_19	T_47D
EFM_192A	EFM_192B	18	0.7247790387315085	13.046022697167153	0.9109964527571752	best_overall=Entropy_corr;winner=Entropy_corr;Spearman_corr	EFM_192A	EFM_192B
EFM_192A	EFM_192C	19	0.6706458657155324	12.742271448595114	0.8607954545454546	best_overall=Entropy_corr;winner=Entropy_corr;Spearman_corr	EFM_192A	EFM_192C
EFM_192C	EVSA_T	13	0.6209980364520817	8.072974473877062	0.8314892344497608	best_overall=Entropy_corr;winner=Entropy_corr;Spearman_corr	EFM_192C	EVSA_T
EFM_192C	IPH_926	20	0.6408498771678739	12.816997543357477	0.9035794904869398	best_overall=Entropy_corr;winner=Entropy_corr;Spearman_corr	EFM_192C	IPH_926
EFM_192C	KPL_1	16	0.6634331631767028	10.614930610827246	0.8974282296650717	best_overall=Entropy_corr;winner=Entropy_corr;Spearman_corr	EFM_192C	KPL_1
EFM_192C	T_47D	15	0.703378522773873	10.550677841608096	0.7906863355965003	best_overall=Entropy_corr;winner=Entropy_corr;Spearman_corr	EFM_192C	T_47D
ETCC_006	ETCC_007	20	0.8199489626580657	16.398979253161315	0.9574728736436822	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;Variance_corr	ETCC_006	ETCC_007
ETCC_006	GIMEN	9	0.7073099161730187	6.36578924555717	0.8064655420444679	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;Variance_corr	ETCC_006	GIMEN
ETCC_006	HS_578T_B	19	0.8149523750000632	15.484095125001206	1.0	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;Variance_corr	ETCC_006	HS_578T_B
ETCC_006	MDA_MB_231	12	0.7789915826489396	9.347898991787275	0.957563950533627	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;Variance_corr	ETCC_006	MDA_MB_231
ETCC_007	GIMEN	9	0.6630635503343846	5.967571953009461	0.8232977048741744	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;Variance_corr	ETCC_007	GIMEN
ETCC_007	HS_578T_B	19	0.7642178613760263	14.520139366144502	0.92150788798761	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;Variance_corr	ETCC_007	HS_578T_B
ETCC_007	MDA_MB_231	14	0.8037071924834273	11.251900694767981	0.9733977591432122	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;Variance_corr	ETCC_007	MDA_MB_231
EVSA_T	IPH_926	19	0.6393545535915088	12.147736518238668	0.7983366000953541	best_overall=Entropy_corr;winner=Entropy_corr;Spearman_corr	EVSA_T	IPH_926
EVSA_T	MDA_MB_453	18	0.6791520549666771	12.224736989400183	0.925830377297646	best_overall=Entropy_corr;winner=Entropy_corr;Spearman_corr	EVSA_T	MDA_MB_453
GIMEN	HS_578T_B	9	0.7088529633164556	6.379676669848101	0.8232124988194734	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MX_corr;PanCancerFeatureSet_euc;PCA_euc;Variance_corr	GIMEN	HS_578T_B
GIMEN	MDA_MB_231	8	0.6328523887154993	5.0628191097239945	0.7863333024119973	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MX_corr;PanCancerFeatureSet_euc;PCA_euc;Variance_corr	GIMEN	MDA_MB_231
HCC_1143	HCC_1599	16	0.6791432072308556	10.866291315693692	0.925830377297646	best_overall=Entropy_corr;winner=Entropy_corr;HVG_corr;MAD_corr;MeanAbsDev_corr;MX_corr;MX_euc;PCA_corr;Spearman_corr;Variance_corr	HCC_1143	HCC_1599
HCC_1143	HDQ_P1	19	0.7112334481544087	13.513435514933766	0.9109964527571752	best_overall=Entropy_corr;winner=Entropy_corr;HVG_corr;MAD_corr;MeanAbsDev_corr;MX_corr;MX_euc;PCA_corr;Spearman_corr;Variance_corr	HCC_1143	HDQ_P1
HCC_1937	MDA_MB_468_B	11	0.6539664632359018	7.193631095594919	0.9633672248803828	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MX_corr;PCA_corr;Spearman_corr;Variance_corr	HCC_1937	MDA_MB_468_B
HS_578T_B	MDA_MB_231	12	0.7356675479244426	8.82801057509331	0.957563950533627	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;Variance_corr	HS_578T_B	MDA_MB_231
IMR32	KELLY	10	0.5513400502891495	5.513400502891494	0.6050995024875622	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	IMR32	KELLY
IMR32	LAN1	19	0.7192888586575851	13.666488314494117	0.8752160072760345	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	IMR32	LAN1
IMR32	LAN2	13	0.5890105671604992	7.65713737308649	0.6709162520729685	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	IMR32	LAN2
IMR32	LAN5	20	0.7936071871113006	15.872143742226013	0.8930422919508868	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	IMR32	LAN5
IMR32	MHHNB11	18	0.6159933410226766	11.087880138408178	0.8039108685766257	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	IMR32	MHHNB11
IMR32	NGP	20	0.6506579141321411	13.013158282642824	0.8752160072760345	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	IMR32	NGP
IMR32	NMB	16	0.6190033246754555	9.90405319480729	0.7323788546255506	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	IMR32	NMB
IMR32	SIMA	7	0.5859379767295099	4.101565837106569	0.7218462535964664	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	IMR32	SIMA
IPH_926	MDA_MB_453	17	0.5927681162965361	10.077057977041113	0.8219929055143502	best_overall=Entropy_corr;winner=Entropy_corr;Spearman_corr	IPH_926	MDA_MB_453
KELLY	LAN1	9	0.5760561749994941	5.1845055749954465	0.6380078772802653	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	KELLY	LAN1
KELLY	LAN2	17	0.6533931574415193	11.107683676505827	0.7729320447209135	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	KELLY	LAN2
KELLY	LAN5	17	0.6102889750742396	10.374912576262071	0.7367330016583747	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	KELLY	LAN5
KELLY	LAN6	16	0.5796996885283084	9.275195016452933	0.6479405097049026	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	KELLY	LAN6
KELLY	MHHNB11	18	0.6827438289438303	12.289388920988946	0.8062631207251831	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	KELLY	MHHNB11
KELLY	NBLS	17	0.7016102178876567	11.927373704090163	0.8327367841409692	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	KELLY	NBLS
KELLY	NGP	15	0.628612629033118	9.42918943549677	0.769641376451078	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	KELLY	NGP
KELLY	NMB	20	0.7380351858571484	14.760703717142967	0.810620726836082	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	KELLY	NMB
KELLY	SIMA	18	0.648836458079376	11.679056245428766	0.7235895282094358	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	KELLY	SIMA
KPL_1	MCF_7	18	0.8124828192450108	14.624690746410192	0.9318051887948168	best_overall=Entropy_corr;winner=Entropy_corr;Spearman_corr	KPL_1	MCF_7
KPL_1	MFM_223	16	0.6485173396374323	10.376277434198919	0.8388157894736842	best_overall=Entropy_corr;winner=Entropy_corr;Spearman_corr	KPL_1	MFM_223
KPL_1	T_47D	13	0.6373237589056819	8.285208865773866	0.6978573372158889	best_overall=Entropy_corr;winner=Entropy_corr;Spearman_corr	KPL_1	T_47D
LAN1	LAN2	10	0.601997236969986	6.019972369699859	0.6709162520729685	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN1	LAN2
LAN1	LAN5	19	0.7159417973680897	13.602894149993702	0.910868576625739	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN1	LAN5
LAN1	MHHNB11	18	0.6544560919255091	11.780209654659163	0.8917832724777611	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN1	MHHNB11
LAN1	NMB	16	0.6941236043947849	11.10597767031656	0.8330890191897654	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN1	NMB
LAN1	SIMA	10	0.638984702897402	6.389847028974018	0.846692969343495	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN1	SIMA
LAN2	LAN5	16	0.6157839575683262	9.852543321093217	0.7216031656613676	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN2	LAN5
LAN2	LAN6	10	0.6205800704769442	6.205800704769442	0.7244071641476089	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN2	LAN6
LAN2	NBLS	15	0.6354584449407364	9.531876674111047	0.7479337377177113	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN2	NBLS
LAN2	NGP	14	0.6184538697763072	8.6583541768683	0.7047306302469051	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN2	NGP
LAN2	NMB	19	0.6468317716370562	12.289803661104063	0.7860845839017735	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN2	NMB
LAN2	SIMA	12	0.6112461897315353	7.334954276778425	0.6729388167081047	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN2	SIMA
LAN5	MHHNB11	20	0.7242534399903423	14.485068799806848	0.8661894273127754	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN5	MHHNB11
LAN5	NBLS	8	0.5747507738329437	4.5980061906635505	0.6396077407038352	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN5	NBLS
LAN5	NGP	20	0.6412802797441033	12.825605594882065	0.882765211850908	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN5	NGP
LAN5	NMB	16	0.6885696058168593	11.017113693069751	0.8312614277283853	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN5	NMB
