cell_line	degree	mean_edge_sim	max_edge_sim	is_outlier	sample_id	cell_tech_id	cell_line_display
EFM_192C	7	0.6112942957142665	0.7357853481611017	FALSE	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	EFM_192C
T_47D	7	0.6093312894158477	0.7357853481611017	FALSE	NG-29643_T_47D_lib581309_8005_3	T_47D	T_47D
KPL_1	6	0.6761765604412644	0.7928914441909087	FALSE	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1
BT_474	6	0.659222604357018	0.7749936690996697	FALSE	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474
MFM_223	5	0.6850835244537375	0.7749936690996697	FALSE	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223
CAL_148	5	0.6437092825372864	0.7181670635292117	FALSE	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148
HCC_1143	4	0.6682386345600004	0.7582330445176556	FALSE	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	HCC_1143
MCF_7	4	0.638832393164922	0.7928914441909087	FALSE	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7
EFM_192A	4	0.6189096794734572	0.7044085357098744	FALSE	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	EFM_192A
HCC_1599	4	0.6077053718031431	0.6769047208025412	FALSE	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	HCC_1599
EFM_192B	4	0.5957019708035212	0.7044085357098744	FALSE	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	EFM_192B
HDQ_P1	3	0.7009447664825722	0.7652657546472206	FALSE	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	HDQ_P1
CAL_85_1	3	0.6773907114888392	0.7652657546472206	FALSE	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1
ETCC_006	2	0.7304805387883662	0.7866789406282537	FALSE	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006
ETCC_007	2	0.6948644868775229	0.7866789406282537	FALSE	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007
HS_578T	2	0.6386660850376353	0.6742821369484787	FALSE	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T	HS_578T
EFM_19	2	0.6357188233327955	0.6439138495941914	FALSE	NG-29643_EFM_19_lib581291_7997_4	EFM_19	EFM_19
CAL_120	2	0.5806975203923342	0.5944645006016848	FALSE	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120
SK_BR_3	2	0.5759231250718642	0.5963576748421096	FALSE	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	SK_BR_3
COLO_824	2	0.5727458296138493	0.5845796071104349	FALSE	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824
IPH_926	2	0.553383778177813	0.5578913967142587	FALSE	NG-29643_IPH_926_lib581313_7997_4	IPH_926	IPH_926
MDA_MB_231	1	0.5944645006016848	0.5944645006016848	FALSE	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231
EVSA_T	1	0.5747828124592695	0.5747828124592695	FALSE	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T
MDA_MB_453	1	0.5747828124592695	0.5747828124592695	FALSE	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453
JIMT_1	1	0.5669305401829837	0.5669305401829837	FALSE	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1	JIMT_1
CAL_51	0	NA	NA	TRUE	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51
DU_4475	0	NA	NA	TRUE	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475
HCC_1937	0	NA	NA	TRUE	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	HCC_1937
MDA_MB_468	0	NA	NA	TRUE	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468	MDA_MB_468
