"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"1",1,0,0.95125786163522,0.908360128617363,0.333836858006042,0,0,0,0,0,0.322033898305085,0.358461538461538,0,0.383986928104575,0.279937791601866,0.433656957928803,0.898713826366559,0.397815912636505,0,1,0,0,0.975116640746501,0,0.311708860759494,0,0,0,0
"2",0,1,0.00158227848101266,0,0,0.00158227848101266,0.928115015974441,0.919558359621451,0.914653784219002,0.931854199683043,0,0,1,0,0.00309597523219814,0.0161030595813204,0,0,0.986991869918699,0.0015748031496063,0.938943894389439,0.940157480314961,0,0.998384491114701,0.131868131868132,0.992138364779874,0.965189873417722,0.9375,0.990275526742301
"3",0.95125786163522,0.00158227848101266,1,0.835748792270531,0.421296296296296,0.00158227848101266,0,0,0,0,0.256778309409888,0.331269349845201,0,0.45575959933222,0.339144215530903,0.466448445171849,0.853420195439739,0.376971608832808,0,0.889235569422777,0,0,0.864139020537125,0,0.364928909952607,0,0,0,0
"4",0.908360128617363,0,0.835748792270531,1,0.5,0,0,0,0,0,0.164536741214058,0.196513470681458,0,0.609215017064846,0.453808752025932,0.687188019966722,1,0.195161290322581,0,0.953150242326333,0,0,0.720588235294118,0,0.525806451612903,0,0,0,0
"5",0.333836858006042,0,0.421296296296296,0.5,1,0.0888208269525268,0,0.00152671755725191,0.00157232704402516,0,0.0045662100456621,0.00149700598802395,0,0.98256735340729,1,0.85625,0.481132075471698,0.00457317073170732,0,0.436363636363636,0,0,0.208588957055215,0,0.800307219662058,0,0,0,0
"6",0,0.00158227848101266,0.00158227848101266,0,0.0888208269525268,1,0,0,0.00161550888529887,0,0,0,0.00161550888529887,0.0165562913907285,0.0937996820349762,0.0178571428571429,0,0,0.00161290322580645,0,0.00166112956810631,0,0,0.00165562913907285,0.0222929936305732,0.00157728706624606,0.00159744408945687,0.00161550888529887,0
"7",0,0.928115015974441,0,0,0,0,1,1,1,1,0,0,0.919141914191419,0,0.00156739811912226,0.0115894039735099,0,0,0.941176470588235,0.00157977883096367,0.974874371859296,0.976190476190476,0,0.91887417218543,0.121753246753247,0.95016077170418,0.950080515297907,0.998349834983498,0.954098360655738
"8",0,0.919558359621451,0,0,0.00152671755725191,0,1,1,1,1,0,0,0.914653784219002,0.00164744645799012,0.0031201248049922,0.0262295081967213,0,0,0.939102564102564,0.0015625,0.960264900662252,0.968354430379747,0,0.911433172302738,0.134069400630915,0.934065934065934,0.955766192733017,0.983870967741935,0.935960591133005
"9",0,0.914653784219002,0,0,0.00157232704402516,0.00161550888529887,1,1,1,1,0,0,0.902640264026403,0.00167224080267559,0.00318471337579618,0.0253807106598985,0,0,0.927152317880795,0,0.967959527824621,0.975490196078431,0,0.902912621359223,0.13474025974026,0.93485342019544,0.9456,0.983498349834984,0.939044481054366
"10",0,0.931854199683043,0,0,0,0,1,1,1,1,0,0,0.92368839427663,0,0.00158227848101266,0,0,0,0.943037974683544,0.00156739811912226,0.975288303130148,0.980982567353407,0,0.923824959481361,0.129392971246006,0.955056179775281,0.945686900958466,0.993453355155483,0.960848287112561
"11",0.322033898305085,0,0.256778309409888,0.164536741214058,0.0045662100456621,0,0,0,0,0,1,1,0,0,0,0.0032,0.176751592356688,1,0,0.229329173166927,0,0,0.466772151898734,0,0,0,0,0,0
"12",0.358461538461538,0,0.331269349845201,0.196513470681458,0.00149700598802395,0,0,0,0,0,1,1,0,0,0.00152671755725191,0.00476947535771065,0.210191082802548,1,0,0.262917933130699,0,0,0.529503105590062,0,0,0,0,0,0
"13",0,1,0,0,0,0.00161550888529887,0.919141914191419,0.914653784219002,0.902640264026403,0.92368839427663,0,0,1,0,0.0016,0.00821018062397373,0,0,0.993453355155483,0.00156739811912226,0.924342105263158,0.924342105263158,0,1,0.102728731942215,0.981012658227848,0.972267536704731,0.928689883913765,0.976897689768977
"14",0.383986928104575,0,0.45575959933222,0.609215017064846,0.98256735340729,0.0165562913907285,0,0.00164744645799012,0.00167224080267559,0,0,0,0,1,1,0.91900826446281,0.601018675721562,0.00162866449511401,0,0.49185667752443,0,0,0.250825082508251,0,0.880523731587561,0,0.0016366612111293,0,0
"15",0.279937791601866,0.00309597523219814,0.339144215530903,0.453808752025932,1,0.0937996820349762,0.00156739811912226,0.0031201248049922,0.00318471337579618,0.00158227848101266,0,0.00152671755725191,0.0016,1,1,0.871224165341812,0.432692307692308,0.0015625,0,0.382215288611544,0.00165289256198347,0.00158227848101266,0.172413793103448,0,0.816901408450704,0.0015552099533437,0.00312989045383412,0.00161290322580645,0.00160513643659711
"16",0.433656957928803,0.0161030595813204,0.466448445171849,0.687188019966722,0.85625,0.0178571428571429,0.0115894039735099,0.0262295081967213,0.0253807106598985,0,0.0032,0.00476947535771065,0.00821018062397373,0.91900826446281,0.871224165341812,1,0.651085141903172,0.00641025641025641,0.0147058823529412,0.5856,0.0152801358234295,0.0115131578947368,0.294117647058824,0.0167224080267559,1,0.0176,0.0225442834138486,0.0149006622516556,0.0135135135135135
"17",0.898713826366559,0,0.853420195439739,1,0.481132075471698,0,0,0,0,0,0.176751592356688,0.210191082802548,0,0.601018675721562,0.432692307692308,0.651085141903172,1,0.229903536977492,0,0.938709677419355,0,0,0.754901960784314,0,0.5088,0,0,0,0
"18",0.397815912636505,0,0.376971608832808,0.195161290322581,0.00457317073170732,0,0,0,0,0,1,1,0,0.00162866449511401,0.0015625,0.00641025641025641,0.229903536977492,1,0,0.295208655332303,0,0,0.576862123613312,0,0.00154559505409583,0,0,0,0
"19",0,0.986991869918699,0,0,0,0.00161290322580645,0.941176470588235,0.939102564102564,0.927152317880795,0.943037974683544,0,0,0.993453355155483,0,0,0.0147058823529412,0,0,1,0.00157977883096367,0.925249169435216,0.926229508196721,0,0.99349593495935,0.110569105691057,0.972039473684211,0.988617886178862,0.947986577181208,0.968386023294509
"20",1,0.0015748031496063,0.889235569422777,0.953150242326333,0.436363636363636,0,0.00157977883096367,0.0015625,0,0.00156739811912226,0.229329173166927,0.262917933130699,0.00156739811912226,0.49185667752443,0.382215288611544,0.5856,0.938709677419355,0.295208655332303,0.00157977883096367,1,0.0016260162601626,0.0015748031496063,0.823529411764706,0.00159489633173844,0.4609375,0,0.00157232704402516,0.00157728706624606,0.00159235668789809
"21",0,0.938943894389439,0,0,0,0.00166112956810631,0.974874371859296,0.960264900662252,0.967959527824621,0.975288303130148,0,0,0.924342105263158,0,0.00165289256198347,0.0152801358234295,0,0,0.925249169435216,0.0016260162601626,1,1,0,0.925549915397631,0.110561056105611,0.963815789473684,0.919055649241147,0.978003384094755,0.967959527824621
"22",0,0.940157480314961,0,0,0,0,0.976190476190476,0.968354430379747,0.975490196078431,0.980982567353407,0,0,0.924342105263158,0,0.00158227848101266,0.0115131578947368,0,0,0.926229508196721,0.0015748031496063,1,1,0,0.928338762214984,0.108239095315024,0.964458804523425,0.919407894736842,0.975609756097561,0.96849087893864
"23",0.975116640746501,0,0.864139020537125,0.720588235294118,0.208588957055215,0,0,0,0,0,0.466772151898734,0.529503105590062,0,0.250825082508251,0.172413793103448,0.294117647058824,0.754901960784314,0.576862123613312,0,0.823529411764706,0,0,1,0,0.206677265500795,0,0,0,0
"24",0,0.998384491114701,0,0,0,0.00165562913907285,0.91887417218543,0.911433172302738,0.902912621359223,0.923824959481361,0,0,1,0,0,0.0167224080267559,0,0,0.99349593495935,0.00159489633173844,0.925549915397631,0.928338762214984,0,1,0.113114754098361,0.982315112540193,0.967373572593801,0.927609427609428,0.978040540540541
"25",0.311708860759494,0.131868131868132,0.364928909952607,0.525806451612903,0.800307219662058,0.0222929936305732,0.121753246753247,0.134069400630915,0.13474025974026,0.129392971246006,0,0,0.102728731942215,0.880523731587561,0.816901408450704,1,0.5088,0.00154559505409583,0.110569105691057,0.4609375,0.110561056105611,0.108239095315024,0.206677265500795,0.113114754098361,1,0.121451104100946,0.154704944178628,0.124797406807131,0.1136
"26",0,0.992138364779874,0,0,0,0.00157728706624606,0.95016077170418,0.934065934065934,0.93485342019544,0.955056179775281,0,0,0.981012658227848,0,0.0015552099533437,0.0176,0,0,0.972039473684211,0,0.963815789473684,0.964458804523425,0,0.982315112540193,0.121451104100946,1,0.946456692913386,0.956869009584665,1
"27",0,0.965189873417722,0,0,0,0.00159744408945687,0.950080515297907,0.955766192733017,0.9456,0.945686900958466,0,0,0.972267536704731,0.0016366612111293,0.00312989045383412,0.0225442834138486,0,0,0.988617886178862,0.00157232704402516,0.919055649241147,0.919407894736842,0,0.967373572593801,0.154704944178628,0.946456692913386,1,0.950636942675159,0.939144736842105
"28",0,0.9375,0,0,0,0.00161550888529887,0.998349834983498,0.983870967741935,0.983498349834984,0.993453355155483,0,0,0.928689883913765,0,0.00161290322580645,0.0149006622516556,0,0,0.947986577181208,0.00157728706624606,0.978003384094755,0.975609756097561,0,0.927609427609428,0.124797406807131,0.956869009584665,0.950636942675159,1,0.956448911222781
"29",0,0.990275526742301,0,0,0,0,0.954098360655738,0.935960591133005,0.939044481054366,0.960848287112561,0,0,0.976897689768977,0,0.00160513643659711,0.0135135135135135,0,0,0.968386023294509,0.00159235668789809,0.967959527824621,0.96849087893864,0,0.978040540540541,0.1136,1,0.939144736842105,0.956448911222781,1
