## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/GSE100148/results/picard/SRR7828566_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/GSE100148/results/star/SRR7828566.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/GSE100148/results/picard/SRR7828566_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 00:24:25 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
359	245	166	21	1201114	412.415707	359.917628	37605171	FR	67	133	195	259	333	437	923	4263	13055	26605	104137			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
21	1
24	2
25	1
27	2
28	2
29	6
30	8
31	13
32	12
33	67
34	1805
35	2449
36	3706
37	4997
38	5573
39	5905
40	5982
41	5940
42	6006
43	6829
44	6688
45	6996
46	7183
47	7565
48	8022
49	8485
50	11030
51	11366
52	11196
53	11542
54	42045
55	11646
56	11896
57	13265
58	12736
59	13054
60	12973
61	12937
62	13061
63	12844
64	13115
65	13186
66	13474
67	14036
68	14330
69	15065
70	15100
71	15072
72	15286
73	15229
74	15073
75	15141
76	15437
77	16218
78	16690
79	17011
80	17218
81	17647
82	17399
83	17758
84	17764
85	17703
86	18147
87	18497
88	19126
89	19501
90	20087
91	20160
92	20691
93	20876
94	20795
95	21025
96	21252
97	21741
98	21819
99	22650
100	23344
101	23325
102	23781
103	23901
104	24836
105	24856
106	24795
107	25030
108	25508
109	26000
110	26882
111	27159
112	27958
113	27827
114	28424
115	28781
116	28940
117	29133
118	29766
119	30271
120	31283
121	31093
122	32004
123	32742
124	32688
125	33176
126	33609
127	33895
128	34192
129	34658
130	35705
131	35847
132	36829
133	37639
134	37928
135	38467
136	37731
137	39249
138	39794
139	39562
140	40678
141	41359
142	42286
143	43076
144	43389
145	43880
146	43648
147	45031
148	45605
149	45885
150	47028
151	47357
152	47906
153	50044
154	49972
155	50470
156	50144
157	51693
158	51760
159	52750
160	53415
161	53680
162	54291
163	55250
164	55509
165	56913
166	57415
167	57667
168	59182
169	58022
170	59401
171	60390
172	59830
173	61566
174	61812
175	63609
176	64877
177	64501
178	65258
179	65388
180	66363
181	66765
182	66656
183	68566
184	68802
185	69285
186	71557
187	71051
188	71808
189	72136
190	72674
191	73626
192	74204
193	74635
194	75946
195	76215
196	76781
197	78455
198	77561
199	79121
200	78581
201	79176
202	80239
203	80542
204	81223
205	82622
206	83130
207	84867
208	84523
209	84682
210	84446
211	84100
212	85007
213	85951
214	85688
215	87031
216	86804
217	88429
218	88942
219	87670
220	88459
221	89135
222	89162
223	90236
224	90127
225	90451
226	90638
227	92089
228	92159
229	91956
230	92400
231	92159
232	91899
233	92448
234	93114
235	94177
236	92880
237	93288
238	93929
239	94505
240	96018
241	93531
242	94326
243	93758
244	94053
245	96067
246	94722
247	93971
248	95028
249	94920
250	94920
251	95460
252	94972
253	95476
254	94614
255	93986
256	93953
257	93525
258	93829
259	93611
260	93448
261	94386
262	94431
263	94975
264	93634
265	92153
266	91957
267	91006
268	91850
269	92029
270	91897
271	91056
272	90956
273	90254
274	90127
275	89569
276	89978
277	88837
278	89510
279	89879
280	88754
281	88257
282	88575
283	86846
284	89088
285	87588
286	86739
287	86515
288	86000
289	86292
290	84630
291	85680
292	83521
293	84185
294	83959
295	83468
296	82666
