"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",1,0,0,0.773710482529118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,1,0.0250836120401338,0,0.0705128205128205,0.0155172413793103,0.761744966442953,0.0445969125214408,0.44957264957265,0,0.00169779286926995,0.0165289256198347,0,0.063716814159292,0.94097807757167,0,0.0033167495854063,0
"3",0,0.0250836120401338,1,0,1,0.00168067226890756,0.131886477462437,0,0.0632478632478632,0,0.0436974789915966,0,0,0.689655172413793,0.0232558139534884,0,0,0
"4",0.773710482529118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0.0705128205128205,1,0,1,0.00658978583196046,0.332781456953642,0,0.258389261744966,0,0.0749185667752443,0.0193236714975845,0,0.617597292724196,0.0223642172523962,0.0016025641025641,0,0
"6",0,0.0155172413793103,0.00168067226890756,0,0.00658978583196046,1,0.0173913043478261,0.0980392156862745,0.19360568383659,0.371527777777778,0,0.713804713804714,0.398998330550918,0.0107719928186715,0.275563258232236,0.00335570469798658,0.373514431239389,0
"7",0,0.761744966442953,0.131886477462437,0,0.332781456953642,0.0173913043478261,1,0,0.777586206896552,0,0.0249169435215947,0.0901502504173623,0,0.188277087033748,0.539495798319328,0,0.00165562913907285,0
"8",0,0.0445969125214408,0,0,0,0.0980392156862745,0,1,0.00173913043478261,0.00508474576271186,0,0.00335570469798658,0.00846023688663283,0,0.145299145299145,0,0.00164744645799012,0
"9",0,0.44957264957265,0.0632478632478632,0,0.258389261744966,0.19360568383659,0.777586206896552,0.00173913043478261,1,0.0105633802816901,0.0274442538593482,0.51986183074266,0.0118243243243243,0.101476014760148,0.221837088388215,0.0539130434782609,0.0991452991452991,0
"10",0,0,0,0,0,0.371527777777778,0,0.00508474576271186,0.0105633802816901,1,0,0.318864774624374,1,0,0,0.0687919463087248,0.742096505823627,0.0149501661129568
"11",0,0.00169779286926995,0.0436974789915966,0,0.0749185667752443,0,0.0249169435215947,0,0.0274442538593482,0,1,0,0,0.049645390070922,0,0.875207986688852,0,0.183168316831683
"12",0,0.0165289256198347,0,0,0.0193236714975845,0.713804713804714,0.0901502504173623,0.00335570469798658,0.51986183074266,0.318864774624374,0,1,0.339869281045752,0,0.00166944908180301,0.0664451827242525,0.551219512195122,0
"13",0,0,0,0,0,0.398998330550918,0,0.00846023688663283,0.0118243243243243,1,0,0.339869281045752,1,0,0,0.00816993464052288,0.821829855537721,0.0032626427406199
"14",0,0.063716814159292,0.689655172413793,0,0.617597292724196,0.0107719928186715,0.188277087033748,0,0.101476014760148,0,0.049645390070922,0,0,1,0.0793650793650794,0,0,0
"15",0,0.94097807757167,0.0232558139534884,0,0.0223642172523962,0.275563258232236,0.539495798319328,0.145299145299145,0.221837088388215,0,0,0.00166944908180301,0,0.0793650793650794,1,0,0.00164473684210526,0
"16",0,0,0,0,0.0016025641025641,0.00335570469798658,0,0,0.0539130434782609,0.0687919463087248,0.875207986688852,0.0664451827242525,0.00816993464052288,0,0,1,0.00499168053244592,0.307443365695793
"17",0,0.0033167495854063,0,0,0,0.373514431239389,0.00165562913907285,0.00164744645799012,0.0991452991452991,0.742096505823627,0,0.551219512195122,0.821829855537721,0,0.00164473684210526,0.00499168053244592,1,0.00323624595469256
"18",0,0,0,0,0,0,0,0,0,0.0149501661129568,0.183168316831683,0,0.0032626427406199,0,0,0.307443365695793,0.00323624595469256,1
