id	filename	md5	size	state
f6fd039b-46fd-47ec-b56b-9832a17ac3ef	6890026e-795a-4d28-b414-910110c8d029.rna_seq.augmented_star_gene_counts.tsv	055876a6ca6ba12cf692d12810d10c83	4266891	released
aa2117bb-fcdf-49db-8f5f-e3b5bd150664	9327299f-5544-458e-a493-100a7def01cd.rna_seq.augmented_star_gene_counts.tsv	fb469d14b8f3e37c1334e7cd3b7bb970	4265591	released
43b59df4-ed05-4401-8874-efeccfaf2507	9c98afeb-ee9c-44d1-b530-62cd6331929f.rna_seq.augmented_star_gene_counts.tsv	f9b00c16e59365b39b75353a4f44cc3e	4242415	released
613aed76-799c-460c-8ed9-97918765b4c4	b19c3b8e-55c3-4217-a018-de701cf74b37.rna_seq.augmented_star_gene_counts.tsv	29da4ff3c658be56403e941ab43be1db	4278806	released
4f08cbca-5df9-4179-86df-9db15eea400b	752f448c-c9c8-4de8-9fbc-f488ef8a1580.rna_seq.augmented_star_gene_counts.tsv	ba625e5963f3ce6e71ae589349e5ec3f	4254764	released
98e6de9c-56b5-4362-9a76-110c14b46079	343f6d02-ddad-4775-96e8-a9cb223260bb.rna_seq.augmented_star_gene_counts.tsv	6ecafaf4ce8e4f872b3435c47401a44a	4255116	released
259e57cd-8d18-423c-84c6-f48dbb7eab30	c4c0ca6c-56d7-451d-b3b6-6d32665b3641.rna_seq.augmented_star_gene_counts.tsv	acc8dbc0d183a2089e220001a5fad707	4259969	released
90429b53-4d4d-40fe-af4f-1fba5328e5ba	e5956ed4-49ee-4b97-942d-34b2ce25dc98.rna_seq.augmented_star_gene_counts.tsv	7a50324fb77c4c85ea46b3b53af0083a	4272844	released
d138d5ee-647b-4ed1-af2c-edce66925d7d	aa1af337-e192-4f8a-85ff-17fc19d0f1d9.rna_seq.augmented_star_gene_counts.tsv	2fdcb81f6e2e2b8f2866468c5f72e72c	4266491	released
a363c423-89b2-41fe-9cf6-da9990686e5e	95d8efc2-71e0-4e40-94ee-b55b747fe20e.rna_seq.augmented_star_gene_counts.tsv	272818299d78372107a90cdcc3dff927	4252784	released
6aac9fd3-8553-4479-a2e2-1624270a8c01	5e8d18de-43f9-4aa1-bf2d-fe108454ccfb.rna_seq.augmented_star_gene_counts.tsv	142bf58599177af775a092c20609f7af	4260141	released
6d1d1139-4cd5-459b-9c9e-851907ca5854	fdf66027-3004-42d0-b633-1d7bf230f8a1.rna_seq.augmented_star_gene_counts.tsv	053df6f5fbf89887f5122d226489e251	4230548	released
ac796c34-f807-41b4-bd8b-cc84d09f387e	1eeac76c-312b-450d-9f23-d3c0ca09fe92.rna_seq.augmented_star_gene_counts.tsv	33b7e04d0309551ea2212a883114a65b	4247279	released
e905663d-b6fd-4366-82d5-cbbe5e6bab30	18ecaf97-8c5f-4aac-9ea7-372a7d8162c3.rna_seq.augmented_star_gene_counts.tsv	8e73ce7a757c8c69791a178361d9ad8d	4255288	released
0c85bacd-9717-4bcb-a977-88c707944169	03318382-7bcb-4f5b-9b3a-7ca2d6563c92.rna_seq.augmented_star_gene_counts.tsv	6cc519641b0666a0e75a7bd8ed969e09	4269277	released
6f35966f-80df-4024-95dd-22214367fe0d	3f49a39e-c47d-4d74-9f14-f5d0216c1522.rna_seq.augmented_star_gene_counts.tsv	a1146f41397176b89f666c586f066f18	4256725	released
0687f1f6-2a95-4bb8-a02d-76d897c73e10	ced92c5b-92fc-4ae0-b955-af75337561b8.rna_seq.augmented_star_gene_counts.tsv	5ba800953169c6024455e6b8f18e1198	4266459	released
4a30850c-3724-46e0-aa27-9d797750f4b5	a9bd2868-d25a-4061-9cf4-571eba140061.rna_seq.augmented_star_gene_counts.tsv	1456194f444afc69b7c506dbf62c27c1	4254960	released
fa34f2e2-a8a9-49df-b565-adf110be84b6	ad779f57-b440-47aa-b25c-4ce423489038.rna_seq.augmented_star_gene_counts.tsv	6f62a6b4a650f854c832d6f5e2c4352f	4256255	released
90aba782-f6f8-4a27-94b2-d96433c0eb5a	6a43ce86-8edf-4673-b404-7b2db846db0e.rna_seq.augmented_star_gene_counts.tsv	16e454da4320e264a752304dc7775b32	4278816	released
1d3cbcf4-2895-48b1-b8af-b5c445b284ba	44d5ca6f-a369-43b9-a52d-1023bad91590.rna_seq.augmented_star_gene_counts.tsv	3f61dc243c31c30ec66e7bc13b3bef30	4264273	released
2c795206-c7c2-4426-bafc-fcfcb2e5e430	ca441ec5-d654-488a-98dc-026f0fc70111.rna_seq.augmented_star_gene_counts.tsv	886df96614e6125fb495ef369dad46ad	4241309	released
00458c2a-ca84-471e-a759-a5501c7dd4b3	ccb1e9ed-b2bb-4637-89a5-31ffe0946940.rna_seq.augmented_star_gene_counts.tsv	ed1555539685c58f95f1277751103f25	4247957	released
0f133926-31d7-4b0c-9e7b-22127fb699fb	bf25228b-58c3-4abf-986c-6162cbfafd18.rna_seq.augmented_star_gene_counts.tsv	dfd90ed69960915a42e3830f562859cd	4262063	released
9f4ae5cd-dff3-443b-8c18-01c7e3c40f94	b3f6940c-5868-4650-be88-29fcf064d257.rna_seq.augmented_star_gene_counts.tsv	37e890d769e599466dd05df7d8b914bb	4274126	released
dd97c6e6-ab71-40d2-94f7-a37c5a3f83cb	0d47e87f-7ff7-45ec-a940-74bb12e4ebc9.rna_seq.augmented_star_gene_counts.tsv	30036d7c890ef069a081b36cb9f911eb	4257618	released
d86be5f6-f51b-488d-a367-4f82ea7c3b1d	4493ee36-28d5-4839-a852-55b54fc50347.rna_seq.augmented_star_gene_counts.tsv	3e7453e62c2d382112865d5a8624a687	4264661	released
e39eeef8-84bf-4e04-abbb-021ad6fa55db	ced4541a-4fdb-40ee-b5ab-93f70a0e6e14.rna_seq.augmented_star_gene_counts.tsv	e1753b3f950b68f867608ca188f12086	4275748	released
3eb7a1db-e829-41c9-8ce2-cac65a291eaa	91b757a1-868f-4b58-a4da-c81ce1a588ee.rna_seq.augmented_star_gene_counts.tsv	fb5517288fd3fa891db06bea79c64a7c	4269034	released
bb2d6fc8-fca7-41db-b511-dd1683f9a117	cee28541-03c7-496e-9a3b-daab8b7437e5.rna_seq.augmented_star_gene_counts.tsv	5e39ea967409d5e7760b7db12af91fa6	4261216	released
