cell_tech_id	tumour_id	n_methods	p_consensus	sample_id	cell_line	cell_line_canonical	cell_line_display
CELL:BT_474	TCGA-E2-A56Z-01A-12R-A29R-07	1	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E9-A249-01A-11R-A169-07	1	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-E9-A5UO-01A-11R-A28M-07	1	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-EW-A1PC-01B-11R-A21T-07	1	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:BT_474	TCGA-PE-A5DC-01A-12R-A27Q-07	1	0.5	NG-29643_BT_474_lib581288_7997_4	BT_474	BT_474	BT_474
CELL:CAL_120	TCGA-A2-A04V-01A-21R-A034-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A2-A0T5-01A-21R-A084-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A07L-01A-11R-A00Z-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A09C-01A-11R-A00Z-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AC-A3EH-01A-22R-A22K-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AN-A0AS-01A-11R-A00Z-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AN-A0FV-01A-11R-A00Z-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AN-A0FY-01A-11R-A034-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AN-A0FZ-01A-11R-A034-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AN-A0XL-01A-11R-A10J-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AN-A0XO-01A-11R-A109-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AQ-A0Y5-01A-11R-A14M-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AR-A1AN-01A-11R-A12P-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-B6-A0IM-01A-11R-A034-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-B6-A0RI-01A-11R-A056-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-B6-A1KI-01A-11R-A14M-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A0BP-01A-11R-A115-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A0EI-01A-11R-A115-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A0HI-01A-11R-A084-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A0W4-01A-11R-A109-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A18K-01A-11R-A12D-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A1F2-01A-31R-A13Q-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A1FN-01A-11R-A13Q-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-BH-A201-01A-11R-A14M-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-C8-A1HL-01A-11R-A137-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-C8-A3M8-01A-11R-A213-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-D8-A1XY-01A-11R-A14M-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-D8-A1Y1-01A-21R-A14M-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E2-A15E-01A-11R-A12D-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E2-A1BC-01A-11R-A12P-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E2-A1IG-01A-11R-A144-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E2-A1L6-01A-11R-A13Q-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A1N6-01A-11R-A144-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A1NI-01A-11R-A14D-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A1RC-01A-11R-A157-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A22B-01A-11R-A157-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E9-A295-01A-11R-A16F-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-GM-A2DL-01A-11R-A18M-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-OL-A66J-01A-11R-A29R-07	2	1	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A7-A6VX-01A-12R-A33J-07	1	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-A8-A086-01A-11R-A00Z-07	1	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-AQ-A04L-01B-21R-A10J-07	1	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-D8-A1XT-01A-11R-A14M-07	1	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-E2-A570-01A-11R-A29R-07	1	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_120	TCGA-EW-A1PC-01B-11R-A21T-07	1	0.5	NG-29643_CAL_120_lib581301_8005_3	CAL_120	CAL_120	CAL_120
CELL:CAL_148	TCGA-A2-A0CU-01A-12R-A034-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A2-A4S0-01A-21R-A266-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A7-A3IZ-01A-11R-A213-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A09E-01A-11R-A00Z-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AO-A12H-01A-11R-A115-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AQ-A1H2-01A-11R-A13Q-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A0W3-01A-11R-A109-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A18N-01A-11R-A12D-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-C8-A274-01A-11R-A16F-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E2-A15G-01A-11R-A12D-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E2-A56Z-01A-12R-A29R-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E9-A228-01A-31R-A157-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E9-A247-01A-11R-A169-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-LQ-A4E4-01A-11R-A266-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-PE-A5DC-01A-12R-A27Q-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-S3-AA11-01A-31R-A41B-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-Z7-A8R6-01A-11R-A41B-07	2	1	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A7-A13F-01A-11R-A12P-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-A8-A06Z-01A-11R-A00Z-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AC-A3TN-01A-11R-A22K-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AC-A62Y-01A-11R-A29R-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AN-A0XR-01A-11R-A109-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-AR-A0U3-01A-11R-A109-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A0I5-01A-11R-A034-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A0RO-01A-22R-A084-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A0WZ-01A-11R-A109-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A0X0-01A-21R-A115-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-B6-A1KC-01B-11R-A157-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A0H9-01A-11R-A056-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A1FJ-01A-11R-A13Q-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-BH-A42T-01A-11R-A24H-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-D8-A13Y-01A-11R-A115-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-D8-A1XC-01A-11R-A14D-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E2-A107-01A-11R-A10J-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E2-A156-01A-11R-A12D-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E2-A15J-01A-11R-A12P-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E2-A1B4-01A-11R-A12P-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-E9-A249-01A-11R-A169-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-EW-A1PC-01B-11R-A21T-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-EW-A2FW-01A-11R-A17B-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-GM-A2DM-01A-11R-A180-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-LL-A6FQ-01A-11R-A31O-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_148	TCGA-OL-A5DA-01A-11R-A27Q-07	1	0.5	NG-29643_CAL_148_lib581302_7997_4	CAL_148	CAL_148	CAL_148
CELL:CAL_51	TCGA-A2-A04V-01A-21R-A034-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A2-A0T5-01A-21R-A084-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A7-A6VX-01A-12R-A33J-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A8-A07L-01A-11R-A00Z-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AC-A3EH-01A-22R-A22K-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AN-A0AS-01A-11R-A00Z-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AN-A0FT-01A-11R-A034-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AN-A0FV-01A-11R-A00Z-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AN-A0FY-01A-11R-A034-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AN-A0FZ-01A-11R-A034-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AN-A0XL-01A-11R-A10J-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AN-A0XO-01A-11R-A109-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AQ-A04L-01B-21R-A10J-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AQ-A0Y5-01A-11R-A14M-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AR-A1AN-01A-11R-A12P-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-B6-A0IM-01A-11R-A034-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-B6-A1KI-01A-11R-A14M-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A0BP-01A-11R-A115-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A0EI-01A-11R-A115-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A0H6-01A-21R-A056-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A18J-01A-11R-A12D-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A18K-01A-11R-A12D-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A1EN-01A-11R-A13Q-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A1ES-01A-11R-A137-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A1F2-01A-31R-A13Q-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A1FN-01A-11R-A13Q-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A201-01A-11R-A14M-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-D8-A1XY-01A-11R-A14M-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-D8-A1Y1-01A-21R-A14M-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-E2-A154-01A-11R-A115-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-E2-A15E-01A-11R-A12D-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-E2-A1IG-01A-11R-A144-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-E2-A570-01A-11R-A29R-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-E9-A1N6-01A-11R-A144-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-E9-A1NI-01A-11R-A14D-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-E9-A1RC-01A-11R-A157-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-E9-A22B-01A-11R-A157-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-E9-A295-01A-11R-A16F-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-GM-A2DL-01A-11R-A18M-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A8-A097-01A-11R-A034-07	1	0.5	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-A8-A09C-01A-11R-A00Z-07	1	0.5	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AC-A5EH-01A-11R-A28M-07	1	0.5	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-AO-A126-01A-11R-A10J-07	1	0.5	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-BH-A0W4-01A-11R-A109-07	1	0.5	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_51	TCGA-E2-A1BD-01A-11R-A12P-07	1	0.5	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
CELL:CAL_85_1	TCGA-A2-A04V-01A-21R-A034-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A2-A0T7-01A-21R-A084-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A7-A0CH-01A-21R-A00Z-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
CELL:CAL_85_1	TCGA-A7-A6VX-01A-12R-A33J-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
