gene_id	NG-A0611_CHP134_libLAB6074	NG-A0611_NGP_libLAB6082	NG-A0611_KELLY_libLAB6075	NG-A0611_NBLS_libLAB6077	NG-A0611_LAN2_libLAB6083	NG-A0611_NMB_libLAB6080	NG-A0611_SKNBE2_libLAB6076	NG-A0611_CHP126_libLAB6088	NG-A0611_GIMEN_libLAB6073	NG-A0611_LAN1_libLAB6085	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	NG-A0611_IMR32_libLAB6079	NG-A0611_LAN5_libLAB6087	NG-A0611_LS_libLAB6078	NG-A0611_LAN6_libLAB6089	NG-A0611_MHHNB11_libLAB6084	NG-A0611_SHSY5Y_libLAB6081	NG-A0611_SIMA_libLAB6086
ENSG00000001460	2.508769588172663	2.508769588172663	7.734767289001061	4.378082686868397	5.807615881099199	8.035932518750801	6.003146581500391	6.604403397574574	6.397118080447118	8.740627783667541	9.374358928456383	3.1657897668292114	4.46257706789552	7.909111830401452	9.37898088557335	2.508769588172663	8.98067259626046	7.069411838979947
ENSG00000001461	5.152572389026481	7.13308834622016	9.646808929053634	8.181738275324475	7.119449005404121	9.916691772802093	7.712530402666738	9.383298851845435	10.274755189096078	10.079763600849104	12.614224187877985	7.917829098352801	8.195058423179386	9.810820775598534	10.46410383182985	4.594854075175601	9.837356176684414	8.822983674916962
ENSG00000001497	12.23408584312849	12.296979713225216	12.44257407749001	11.622666891413223	11.301580923144831	11.239410159745917	12.028736631697164	10.849429725468665	12.105997748046804	11.720584995178719	9.734205187336292	11.891440341385492	12.089519313871156	11.572583151349747	11.501012179204226	12.040202439803748	12.167846834405752	11.084834506832728
ENSG00000001561	7.574860412173963	2.508769588172663	8.396920742338885	6.456080590995487	9.810283104847368	10.396819178189762	8.156470884053029	9.13541010434234	2.508769588172663	10.03955280290797	11.21852934638867	2.508769588172663	8.381641822192794	10.08445310259911	6.178525073748776	2.508769588172663	3.190907379104721	3.1945266731097464
ENSG00000001617	7.348942012618223	8.769050721495994	9.596773999550424	8.948213500444805	6.771036072954154	8.653389201626764	6.659977070769591	8.355541943661105	6.510633066718271	9.355619561051899	13.579669327817031	7.903420332175229	9.327157619015182	9.167988447073249	8.476150678925608	8.362155627146452	7.847413644512486	6.398746178777686
ENSG00000001626	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	8.125121328109033	2.508769588172663	2.508769588172663	2.508769588172663	3.150569089784048	2.508769588172663	8.39858637073392	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663
ENSG00000001629	10.76327491693772	10.81732634724656	12.383644296624768	10.691966779650922	12.702246666059873	12.18582218981737	12.048000581718483	12.1814805822979	12.107121509196439	11.260135680408881	13.29398480248759	11.73606174280555	11.824736982539006	11.31668038059904	12.601720576895879	11.775446196535194	12.36009706686238	12.261671246473998
ENSG00000001630	6.925351536802634	6.548892400786715	6.102495238871142	4.699319586749271	7.142186190732488	7.912189494940976	6.970344186299435	7.417179204995644	5.1080661615892184	7.211481996733391	7.536223956886666	7.221801874185049	7.672616213059646	6.66230586246935	7.067501025370176	6.431778967732892	5.632765787544755	7.2667320020043356
ENSG00000001631	8.770538221830593	9.059403560990743	9.19779478860033	7.730137724506395	8.852584377367483	9.311863041128012	8.67022866436849	8.768787551779596	8.014483059059677	8.632765737053784	8.510375428013925	8.36426540105674	8.546823317834093	8.838208203948168	8.575031947020815	9.06984842956449	9.423488627756141	8.587708985444682
ENSG00000002016	10.062334975630462	9.82635613390775	9.358875858093066	9.689084743095265	8.331855410495	9.979667371267404	9.351785261179167	9.975059688376435	9.203508411392962	9.990676125439244	9.354526517801409	10.136752166550556	10.195025487330385	10.871005897100748	10.076586225595218	10.305989564963355	9.515795931289025	10.100117303777369
ENSG00000002079	4.652685377817834	4.985242260846273	4.49555983070019	4.4662993791799455	2.508769588172663	5.565414361680975	4.494062879229752	6.286383140002394	4.327281049165315	5.031293092399052	3.7566476816741705	4.453769496449541	5.228203534659359	4.74383938729583	3.874254044961709	3.7794037523975605	4.756795623262483	5.197947011794531
ENSG00000002330	8.006818222695951	8.837879094956818	7.8770832056319104	8.100754623001698	8.974611620640546	8.768445945926965	9.526772358742445	8.850945583333582	9.895665430006963	8.260272395976354	9.190815434501427	7.758833055136962	8.602943284375868	8.497872854227355	9.241780146568786	8.115023611343513	9.46642039716981	8.087525010089687
ENSG00000002549	11.12038482904207	10.983160412463988	11.793112390174624	10.805373222837447	11.223903964818785	10.54054796934092	10.659078753356535	10.139354301315294	12.242822207018342	9.35327798460173	11.818039158009105	10.558148386347423	10.359518874090991	11.55390590876261	11.009525165225249	10.602033424609813	10.595637943889809	10.541755509775864
ENSG00000002586	10.389662083519841	2.508769588172663	2.508769588172663	3.1705678341836596	2.508769588172663	10.779623522142273	10.111937807372524	8.383420478231974	13.052181962519116	10.842739452536389	14.273995679873416	11.39951591810073	11.754412774423493	11.666199588518989	6.324819276688345	12.226754361731949	11.711830441694897	12.045723750144543
ENSG00000002587	6.018876286773609	6.926999572194599	6.9735646962549085	6.987661575065232	2.508769588172663	6.712435513488954	2.508769588172663	7.805259116180978	2.508769588172663	6.070510906405163	2.508769588172663	5.78739290968757	8.676112526112643	4.809140893062847	8.417107987058134	2.508769588172663	2.508769588172663	7.124733525304663
ENSG00000002726	4.402223730039505	5.105183464011746	4.631626705989414	2.508769588172663	3.876830604850311	5.864509473056376	5.271566499394277	6.3157597971842625	2.508769588172663	5.031293092399052	2.508769588172663	4.685723511749726	4.553744904580918	4.930854709687884	6.402143490955458	3.1592955220086605	4.68235118721371	4.235343143983548
ENSG00000002745	4.088091298269935	4.3544798910094205	4.071467098751948	3.1705678341836596	7.3321033445788775	3.572106071815873	4.494062879229752	3.790029214362552	4.327281049165315	3.127328443087455	2.508769588172663	3.1657897668292114	2.508769588172663	4.160383396833414	4.202265498555562	2.508769588172663	3.190907379104721	2.508769588172663
ENSG00000002746	9.671929142416142	12.883527992269054	2.508769588172663	2.508769588172663	11.05699328636311	8.208922609795632	2.508769588172663	12.242196402769343	2.508769588172663	2.508769588172663	8.28789372897112	11.763729697529813	7.521878419431032	8.773136125102793	8.207929521227465	3.1592955220086605	8.712945110832651	2.508769588172663
ENSG00000002822	6.178404680597986	5.844079253762836	7.044326770674164	6.0914786024250445	5.623988454253299	5.046248915710843	7.333459795840586	4.610721592783201	4.133601479437563	5.76403016420373	4.940829701333943	5.6889154064056635	4.553744904580918	5.923858992153859	5.773882802507762	4.349500737288297	5.940369698609221	5.645130804620358
ENSG00000002834	11.407738550437225	12.288937134735411	11.596605580408045	11.71290446879221	11.210541245281506	11.73079170137358	11.4098985319067	11.539887171021594	14.454750582747542	11.828612528968955	14.351233783398023	10.920093589438935	11.761153227456939	12.360469466670727	12.188750730837004	11.331488424709491	12.108102296408312	11.62391498889368
ENSG00000002919	10.762232914529417	9.491928311921216	9.860866032074822	9.74343182790986	9.124648725293543	8.93343663386425	9.80654439761479	10.232324313570267	10.615258580450181	10.73175354136327	9.866119175249198	10.210257760790542	9.684755238561301	9.612859787865085	10.932177256547195	9.300084320488853	10.239697706361538	10.530296938870343
ENSG00000002933	2.508769588172663	8.654464946248334	8.114524368742625	10.331612796168699	12.265752680630685	8.71391826095905	8.548616224548232	9.068306153932268	2.508769588172663	8.177960194391892	2.508769588172663	9.268184085975838	7.31731893326278	7.850917988682663	13.711215201059373	10.798818495222111	8.372676318903032	10.404841841916861
ENSG00000003056	10.130139887078956	10.049505948118764	10.224967250353853	11.168311572401294	10.443867046182552	9.806367524066491	10.739729433386463	11.611598465833033	10.924937778668065	10.0783466352107	11.155459118446533	10.38497915206061	9.925803870709363	10.859989813394641	11.136698494255562	9.817404338791357	10.547717694061507	11.875053814150371
ENSG00000003096	10.064027242051687	11.59399131701541	12.56722356242788	11.877095681927685	11.669001875969645	11.967460464265464	12.262512631207032	12.405281343234494	7.290885669569273	13.137919185784167	3.4044631715366713	12.002439068368455	13.026472772062904	11.764484964599005	11.868632894614935	12.169669994287796	11.868577505988949	10.470265855805634
ENSG00000003137	8.388208400788473	7.251503483790965	10.096528504310879	7.264605286791455	7.361454724814629	5.809550072738493	3.0997357818408053	6.8037538661694095	7.6936651080175595	3.127328443087455	9.53275690531367	10.632066032665527	8.364033264975346	7.229439408060763	7.245355007315968	5.913494161001737	6.74149190266795	6.548204934490538
ENSG00000003147	9.80538948748843	13.647449435513835	13.175249221172328	14.103334710244015	12.22646038311499	13.45300015756385	11.961666025401275	13.354015961883203	6.377291008498568	12.526505322255755	7.131993618264331	12.555742475240942	12.046023567005529	11.640679282661962	14.390097713454917	13.711447845731506	12.891703328956888	12.97219129366451
ENSG00000003249	10.528510335401533	9.674703031950415	10.743921930617514	11.59905546177463	10.016317529123059	11.179645905765565	10.91276342395298	11.181536759700766	8.364578828673741	11.959446665896287	6.667731410974547	9.282166746975278	9.684755238561301	10.089177894624283	11.673889114116527	11.052506934876485	10.84170344921398	10.926790673152128
ENSG00000003393	10.914440036616655	10.031255257699247	11.638582252099352	10.837438531482714	10.159497220398443	11.015787501927104	11.058104041558297	12.229776257731448	12.670083424237848	11.719676410182041	11.497019536130358	11.412921834819858	11.67870518159075	11.939511279590029	11.907091991434562	11.202698407654564	10.801403634220213	11.324078652261662
ENSG00000003400	2.508769588172663	10.023889837134101	3.124041388323779	3.1705678341836596	6.40724848142487	2.508769588172663	7.692393165478029	2.508769588172663	10.03287184739174	3.127328443087455	11.326813928670122	6.149190486852078	2.508769588172663	3.1620765721835684	7.394222680658506	7.111177691761254	3.190907379104721	2.508769588172663
ENSG00000003402	11.453645270506975	7.226018610503499	10.72702517627616	11.484065692354148	2.508769588172663	3.1318246682228046	11.592901279663762	7.521298682113865	12.298646153551042	9.295908652779127	14.110510612722997	10.16871423895574	7.019936967069995	7.951265122193487	12.01016128155867	11.644739198179353	11.70232157323634	10.77647630759275
ENSG00000003436	2.508769588172663	8.663974402036565	2.508769588172663	9.74548175865276	2.508769588172663	5.809550072738493	9.88251874852535	2.508769588172663	11.641910865589477	2.508769588172663	13.355764590830866	2.508769588172663	6.4792868334384615	7.147121031692729	7.125478928311265	6.4513975213166805	7.096783496374015	8.892263193764595
ENSG00000003509	9.529758022313327	11.14127236644237	10.42459757665335	10.627851259077827	11.451105142996811	9.698180742967287	9.018930234718121	10.792101811817547	9.941746436283974	10.052600337593413	9.213013174210344	9.977450784292508	9.571714731247274	9.876067618733044	10.316619990253828	10.002593274661747	10.791941603558849	10.455532761713217
ENSG00000003756	11.48997663913045	11.695989780572715	12.722450255209068	12.960566996716725	11.573588324247877	11.314004611353596	11.530984083488955	12.40145300533634	12.069951527345598	12.628537758214048	13.366943460789821	12.490702374670102	12.436891061965639	11.646567686646815	12.111734872034303	13.167150184458501	12.64339622727767	13.06885910488594
ENSG00000003987	9.179377393282483	8.985488512561929	10.527821327762194	10.168544502324666	10.08529685149943	10.84196295654233	9.971488363303054	10.15560811842601	7.901514157331869	11.037606568632354	8.133481187782222	9.778758225969437	9.3541600937945	9.536498984369691	8.867387491892403	10.694074767312193	9.304308355085455	9.176629854581494
ENSG00000003989	9.556452819072819	8.323454038667627	9.330894821184243	8.223530915020358	8.030911846486303	9.456143843228814	11.598769144854014	8.800147819003147	6.546554975447932	9.105912483893688	11.87743896475177	8.299731188402482	8.47208613470343	10.047706246895302	6.8089164694136315	9.085561825953297	6.997641967615979	4.76695539312892
ENSG00000004059	11.986232949016891	11.40635808156157	11.768117448412978	9.960162537235576	11.891303088648602	12.134856814085504	11.76092873696652	12.21385666457258	11.530173161794334	10.59872048416446	12.089493537572313	10.888453283123194	11.061772358901498	10.487791853129673	12.002845468138025	11.802792990298174	12.608786025759832	11.853760337007557
ENSG00000004139	11.677415268017999	11.108570898575447	10.853688963948994	11.359779796471866	11.119814926047274	11.298032754869483	10.425077326848863	11.6848214293692	9.90947318046648	11.760448449182116	8.597337757278378	11.37297788473225	11.668582751530849	9.370463776134905	10.786406931187459	10.428092822259716	10.460156998786742	10.606235660182241
ENSG00000004142	12.070304158326842	11.48288680451377	11.480426885936863	11.552398063554124	11.925237679032305	11.066710665866067	10.874577543860752	11.543751646700404	12.813291645878346	12.123686045484767	12.348896781155169	11.334582437390887	11.496821169810575	11.41404031298023	10.815708765624604	10.499031773201	11.979710005781815	11.362636850246199
ENSG00000004399	12.7834045605043	11.917344846566818	12.284104957976576	10.576959476070416	11.732084612181144	13.198361810746812	12.516336107773371	10.711939098232143	10.778391657559743	12.476015660322428	13.59770649047675	11.82470534885684	10.435930295793423	11.969289106664316	11.899647621716154	10.337825875948603	10.231943262685505	10.0204528199445
ENSG00000004455	13.523390513449844	12.24328872621481	12.406724218344568	12.152439331831214	12.950915841789433	12.090252413442192	12.762791488108075	10.803751089116881	12.88296020013827	11.886432161013946	12.133796338946185	11.691706703268123	11.48601150862826	11.968434574913625	11.474533337896181	11.720656643212225	11.745988228686839	11.345304093692832
ENSG00000004468	7.392743431629036	8.329442988932838	3.124041388323779	6.065272260770212	2.508769588172663	8.349117580206473	3.0997357818408053	2.508769588172663	6.115026007623775	2.508769588172663	11.68442371687136	8.047973176177608	7.719549262731888	6.679169318653122	6.931066881883793	2.508769588172663	2.508769588172663	2.508769588172663
ENSG00000004478	13.113421386930588	12.39729083856372	12.386761910634535	12.576109319325857	11.936644668836502	11.992487538470693	12.470791964077042	11.941880411400696	12.316892151612215	12.699149450572955	10.446405600988783	12.707732051015844	12.369383125848522	12.287318487293525	12.140441919941358	12.625344885792899	12.227946748248218	13.049367961870628
ENSG00000004487	14.196472100106302	13.449843497453932	13.229770916631576	13.100067768176704	13.530825854379959	12.93097055239417	12.084487372905745	11.91289083790027	11.977121992948565	12.820435194445754	12.22331005882703	12.384538830635439	12.176550691492206	13.091353919496804	11.83216512981407	12.787585911977118	12.717736213916472	11.683750609351582
ENSG00000004534	11.603707163363577	12.301555422186269	12.295912231136548	13.946342815495532	12.942453455026344	12.226635298650244	11.93265361597207	12.352501085498469	12.524317003056705	12.085404033057452	12.875692314086011	12.870893947388458	13.10562283569437	11.636381660802108	12.90102482958254	13.751763968491755	13.72855361081041	13.182411189125954
ENSG00000004660	10.631389356229066	10.316915694069145	11.12206640342907	11.63874738301731	10.838986062165773	11.08329329924176	10.347848276258404	10.439006364874718	11.033738483623546	10.171663364493828	10.04998487458435	9.248377812865364	9.527590455312284	8.358676308094017	8.136510977495881	9.701865671042365	9.020832827890253	9.844517205254167
ENSG00000004700	9.817478956854655	9.254541616536207	9.700643227789522	9.057863381083873	9.637310510118139	9.02884313665836	9.924817392923863	9.758031481160511	11.129017349607004	9.60626752784437	11.913464947147881	10.341574184932332	9.553709067880286	9.668642151870072	9.71309491986092	8.603943801816234	9.16138064120055	8.073552371532555
ENSG00000004766	11.316274157840045	10.4792017810745	11.798655789316133	9.887766938757055	11.552030081919254	11.1621055873933	10.747876982815827	9.835742508411519	11.696685545498385	10.186207291572709	11.02823568894393	10.269009071844438	10.222963215037279	10.760819921897856	11.699838018422229	11.267497338151298	11.821817934269086	10.262820257576948
ENSG00000004776	4.202191135472877	5.0465351847699065	4.071467098751948	5.014273242867407	5.069187571375467	5.993244262539709	4.890377092598136	2.508769588172663	10.84905373482284	5.515138514663343	8.167990306636991	4.1690030505306765	4.932929819443511	4.160383396833414	6.243067765429355	4.667186418408299	5.845086033353395	4.76695539312892
ENSG00000004777	11.756463095344785	11.778177391219062	11.311152308577157	12.586438242519048	11.30661365751964	11.274366519213086	11.897197105637515	10.94953938831239	11.394395698515138	12.53995060205809	7.200352472360672	11.831376863506526	11.85077595755728	11.02852567933213	11.220749212979156	12.0018008385117	11.060633430896951	10.206338035199467
ENSG00000004779	10.622229633984514	10.361423630094494	10.620302169291474	10.764515324254324	11.643373489967468	10.90982704204107	11.721755198704868	9.907082249326445	10.62156359354432	10.169003188453553	9.730363035000481	10.147485065150825	10.250370167922716	10.50910322604574	10.16065222205669	10.141357120309571	10.587153252738135	11.072598310837838
ENSG00000004799	2.508769588172663	2.508769588172663	10.506091852754757	9.440998433476475	10.688071925748595	3.1318246682228046	2.508769588172663	2.508769588172663	9.6830318439557	2.508769588172663	13.188371046006726	2.508769588172663	2.508769588172663	2.508769588172663	11.138807863011928	2.508769588172663	11.31080432442085	2.508769588172663
ENSG00000004809	2.508769588172663	5.973166542995297	3.713362354171286	3.941943270552748	4.462150374728474	3.1318246682228046	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	3.1374959278303742	2.508769588172663	3.190907379104721	3.9906378621302485
ENSG00000004838	4.57451897793936	6.326437993779437	6.84728415367471	7.959488453220177	6.869789362809589	6.538689301866247	5.711655988702699	7.167225105035161	4.836394387094751	7.115115878738177	4.700012340187574	5.993562683720682	7.996011598012062	5.415387474973301	7.394222680658506	7.946217031948737	7.599807041373664	7.743668599759688
ENSG00000004846	5.633176816581714	2.508769588172663	2.508769588172663	3.1705678341836596	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663
ENSG00000004848	3.1801306328441705	8.871099461741595	4.754766277098655	5.069290886228446	5.334481139132798	9.605381306422538	5.539692352126087	5.836343742932416	3.150569089784048	8.050740993327866	2.508769588172663	4.1690030505306765	3.6915943427832785	3.6221852249700337	3.1374959278303742	7.932374636317368	4.227023901932999	3.1945266731097464
ENSG00000004864	11.73112473801605	10.679984321053821	12.197341479607122	9.663293803920833	10.981903615396275	11.062353230261445	10.829223104015082	10.547687407745451	9.543893249394916	10.269278583500245	9.506038432400844	10.492316384616139	10.854679903740942	10.77750369041721	11.075614209113679	10.611831891395978	11.064131388310884	10.09147985396735
ENSG00000004866	11.476697607970552	9.982693782171738	10.388857435824141	9.014318471444085	9.98212391742029	10.253826520605134	11.243545897395354	10.24756903354353	10.884439298809514	9.517037907246639	10.427546715003071	9.26537121466289	9.969143505501787	9.595252791955101	10.139739466891593	10.620486118847941	10.046331450440096	10.607447850693427
ENSG00000004897	12.53335994992463	12.23812635987163	12.171937924798321	11.15526456226114	11.192302970234579	11.172924843389008	11.906689187204528	11.604955577446361	12.65043354952399	12.350746523672166	12.253740382974842	12.417216130912395	12.302801583380681	12.257896448175686	11.168019695024807	11.750037857665472	11.431495297610336	11.122629081702978
ENSG00000004939	7.881838436144262	5.877470467461807	2.508769588172663	2.508769588172663	2.508769588172663	6.15586860233526	5.508864671483162	2.508769588172663	2.508769588172663	6.83475672092982	2.508769588172663	6.289474083499131	7.135314369071457	2.508769588172663	8.102315999261863	7.22921751549192	2.508769588172663	5.8578486268160175
ENSG00000004948	2.508769588172663	3.200114788864278	3.124041388323779	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	6.510633066718271	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	6.340301558442616	5.744303923917859	2.508769588172663	4.603409900844813	5.439408154090798
ENSG00000004961	9.204146229963792	8.64008214460649	9.107217560801928	8.79035411279938	10.027029518276793	8.203654499317905	9.543719651493076	8.305418544778446	10.273421083851682	8.524529381478565	9.699251762716528	8.470684513722771	8.572603440749711	8.544499741468117	8.794321557227763	7.875635833319611	9.36512900248375	9.699722605138245
ENSG00000004975	11.48366853221637	10.885963878441823	11.406951508478498	11.18199864294315	11.70041010756884	11.229727750100826	10.178552926708008	10.944870867855036	11.14734064247784	11.87260183153562	10.40603154741293	11.027746202007592	11.004220999856326	11.529779721926632	10.623230747043383	10.556534022145105	10.960018991902954	9.84862374483806
ENSG00000005001	2.508769588172663	2.508769588172663	2.508769588172663	4.699319586749271	3.74096894909719	3.8625921037140656	3.0997357818408053	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	4.103049611045556	2.508769588172663	3.983300554894762	4.613078242094525
ENSG00000005007	12.211741869081731	11.773793180674867	11.527410591508858	11.637644119530831	11.178642913720735	12.058516160254525	12.233213893582088	11.391672394140857	12.32882216756591	11.468652124945494	11.763626780626215	11.369707886557732	11.475120241572638	11.812892788141436	11.515695697352962	10.54975355193645	11.639816910320901	11.52795455711744
ENSG00000005020	2.508769588172663	7.925063129987995	7.009381233902385	2.508769588172663	7.322184998478886	9.146049417522379	8.428019390417893	6.454212884854746	10.278750118318573	6.433549147305469	12.491345222934456	2.508769588172663	7.700959129179844	7.9786975538479465	6.736276756772412	5.82555096991174	8.279425996495181	6.807173673300596
ENSG00000005022	11.193325875416175	11.44271530590591	11.431861409745585	11.933475574365488	13.111405537706304	10.717242556779832	12.686002918306233	11.62843706123629	13.074759404655168	10.712700940050834	10.755155286947687	10.936983517688152	11.477850776302098	10.913360062523791	12.06886520462083	11.876445250062922	12.015381696277279	12.233684624485482
ENSG00000005059	5.633176816581714	7.50556296245824	8.141632207946182	8.02848684012829	9.210396991601435	7.804925879824227	4.354118429518593	5.517768355128032	9.902585825249812	4.822634231134465	9.626696693360024	7.333581692100498	8.08470261664453	8.379403320862812	2.508769588172663	9.31081901308263	8.61138874405775	5.394362074480082
ENSG00000005073	5.931852970805035	6.569348114299534	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663
ENSG00000005075	11.504381457715256	10.485918183908586	8.666938927839347	9.196193237661515	10.936361079419957	11.132620267257728	10.716668416665815	11.2588023162457	11.532405639829175	10.0783466352107	10.726510822371448	10.147485065150825	10.414711885139129	9.870589231339466	11.172144944642685	10.80926500115004	12.008589908073576	10.989499061107518
ENSG00000005100	11.243470686905344	10.723827546447707	10.97615778399543	9.91169632240928	11.032141936485278	10.641369684510348	10.10307285392531	10.688392329793896	10.513833819580956	10.874925717680993	9.580491349421443	10.880203787865478	10.4856162929153	10.726862163019893	8.949803896117396	10.00919889520255	10.298793025157824	9.842459543414678
ENSG00000005102	7.85078641417847	2.508769588172663	2.508769588172663	3.1705678341836596	2.508769588172663	2.508769588172663	7.5578710427535105	2.508769588172663	2.508769588172663	2.508769588172663	2.508769588172663	8.446049823389918	2.508769588172663	8.14531014872365	3.1374959278303742	2.508769588172663	2.508769588172663	2.508769588172663
ENSG00000005108	10.345817444007148	11.784728826691637	11.738694403810566	12.571494842364519	9.183289257624452	8.428029149828319	14.11801422532695	9.717547563080092	6.2951112909130735	10.260558844887235	9.827076512555728	9.08569398764331	13.48850222000053	10.527785938376057	12.763114403830826	12.3805041832079	12.09234321946841	13.1068544894327
ENSG00000005156	11.985340208185129	11.20453218677245	11.696375845375304	10.611086018374658	10.950095027995898	11.392472142329442	11.534285196728876	10.516563416079745	9.749792135744237	10.836885645036222	9.267057486334117	11.96522509484154	11.52283529722924	11.381669730260551	10.341254256925655	10.91153325093575	10.452169707910116	11.602189709579568
ENSG00000005175	10.99559648856687	10.384611407705403	11.166279029524295	10.159348430921431	11.118384601249481	10.368861650609684	11.00266602817354	10.063857029421268	10.934254198141605	10.861807847221597	9.29333880128389	10.882041089978644	10.488327084623606	10.455222621796421	9.757700873730533	10.671348805464106	10.303240110197782	10.293269319519192
ENSG00000005187	5.3009743526796695	6.226759545536961	4.071467098751948	3.941943270552748	4.10598607277142	5.49712195218725	6.714371057895213	6.506046905831833	6.581597805636243	7.221801410178036	4.404551616170741	5.253802226535353	6.501011994126611	6.297171326217984	6.611812340416133	4.7357180059829105	7.252292305001719	4.904761624866701
ENSG00000005189	8.216192029816426	8.966402344308431	8.739692242820668	9.461096776946915	9.314003786268215	9.46277213304022	8.652975010711808	10.026783855392354	8.7456456846424	9.15513679655874	6.496702039325903	8.619100697093828	9.471151988365762	8.399836594868018	8.365188174371413	9.528777343429462	9.359445797223248	8.85191466822918
