method,sample_id,cell_tech_id,cell_line,cell_line_canonical,cell_line_display,tumour_id,rank,distance,in_top,cluster
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,GSE189367_SRR17011000,1,0.2793252868948335,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,GSE189367_SRR17010998,2,0.2807716165043269,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PARZCJ-02A-01R,3,0.2855350264822707,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PANJLH-01A-01R,4,0.2860697535650911,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,SRP409177_SRR22373268,5,0.3176051198322284,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PAPTAN-01A-01R,6,0.31925085751398885,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PASFIC-01A-01R,7,0.32580016052489336,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PAIXIF-01A-01R,8,0.3283783073936317,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PAPKWN-01A-01R,9,0.33267420421916416,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PASNPG-02A-01R,10,0.33561671345588573,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PASGAP-02A-01R,11,0.33641436146785675,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PATEKG-01A-01R,12,0.3365153405940494,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,SRP409177_SRR22373269,13,0.3386123555661924,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PALKUC-01A-01R,14,0.33917295161710515,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PARNNC-01A-01R,15,0.33995331018878405,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PAPTLV-01A-01R,16,0.34714313412485787,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PANRVJ-01A-01R,17,0.34748895367262234,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PAPTDH-01A-01R,18,0.3517250006887075,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,SRP409177_SRR22373297,19,0.35192776247150004,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PARBAJ-01A-01R,20,0.3535519333019873,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PASMDM-01A-01R,21,0.35733884953487705,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PATGJU-01A-01R,22,0.3588953546319502,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PAUDDK-01A-01R,23,0.3598067882649384,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PARACM-01A-01R,24,0.3653143942838495,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PASJZC-01A-01R,25,0.36832089872282636,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PASTKC-01A-01R,26,0.37066134603121104,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,SRP409177_SRR22373312,27,0.37271601086557826,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PAPBJE-01A-01R,28,0.3767343068428056,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PAMZGT-01A-01R,29,0.3770089866088814,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,GSE100148_SRR5710462,30,0.3778103434959684,TRUE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,GSE49711_SRR5710462,31,0.3778103434959684,FALSE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PASGAP-01A-01R,32,0.37933096389011134,FALSE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PAIVHE-01A-01R,33,0.3814752299606764,FALSE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,SRP409177_SRR22373273,34,0.38232538598480204,FALSE,C2
CCP_HC_expr_cell_tumour,NG-A2798_CCLF_PEDS_0051_T_libLAI2540,CELL:CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,CCLF_PEDS_0051_T,TARGET-30-PAPZYP-01A-01R,35,0.3845430483170146,FALSE,C2
