## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17010980_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/star/SRR17010980.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17010980_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 10 04:36:42 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
523	124	409	21	3321343	870.728087	1106.945716	22730389	FR	429	617	709	769	819	1369	3559	7789	21003	57853	154579			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
21	1
22	1
26	1
27	1
28	1
29	3
30	3
31	1
32	2
33	17
34	19
35	113
36	89
37	104
38	165
39	169
40	183
41	206
42	227
43	213
44	225
45	260
46	294
47	340
48	359
49	437
50	535
51	547
52	582
53	596
54	747
55	723
56	789
57	968
58	1114
59	1222
60	1352
61	1514
62	1658
63	1762
64	1960
65	2226
66	2327
67	2763
68	3117
69	3345
70	3953
71	4285
72	4568
73	5337
74	5900
75	10147
76	7843
77	8132
78	9689
79	9378
80	10089
81	11053
82	12254
83	13215
84	14436
85	15788
86	17073
87	18272
88	20125
89	21371
90	23247
91	25963
92	28000
93	29683
94	31953
95	35364
96	36790
97	39733
98	41926
99	45026
100	47964
101	49453
102	51651
103	54654
104	58019
105	59939
106	63292
107	65170
108	66888
109	70412
110	71656
111	72280
112	73529
113	76565
114	76895
115	79199
116	80794
117	82851
118	85044
119	84570
120	86252
121	88104
122	86138
123	88516
124	90937
125	89834
126	88567
127	89522
128	89164
129	88593
130	89031
131	89538
132	87205
133	88947
134	89702
135	88800
136	89777
137	88184
138	86955
139	86810
140	85722
141	85277
142	84220
143	82579
144	81956
145	81118
146	79373
147	77192
148	79195
149	78084
150	76611
151	77381
152	75855
153	75106
154	74096
155	74723
156	71859
157	72116
158	71392
159	69309
160	69233
161	67330
162	66845
163	65588
164	64128
165	62784
166	63286
167	62098
168	62040
169	61116
170	60035
171	59145
172	58807
173	58231
174	55867
175	55522
176	54702
177	53709
178	53619
179	52610
180	51318
181	50793
182	49868
183	48971
184	49458
185	47300
186	48165
187	47735
188	46342
189	45258
190	45646
191	44621
192	44005
193	43361
194	43766
195	42136
196	41724
197	41089
198	39785
199	40225
200	40029
201	39434
202	38953
203	39067
204	38017
205	37644
206	37209
207	36886
208	36675
209	35921
210	35109
211	34830
212	35341
213	34361
214	34140
215	33068
216	32353
217	32520
218	32028
219	31516
