## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17010996_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/star/SRR17010996.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17010996_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 16 15:23:42 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
1087	127	945	23	3029686	1804.286554	2313.35101	49972018	FR	671	1267	1635	1801	1891	1975	4219	9239	25393	75745	168295			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
23	2
26	2
27	5
29	2
30	2
31	6
32	10
33	4
34	65
35	190
36	290
37	316
38	290
39	266
40	392
41	344
42	385
43	474
44	536
45	520
46	616
47	497
48	625
49	641
50	622
51	750
52	940
53	923
54	853
55	1114
56	1141
57	1286
58	1646
59	1922
60	1822
61	1956
62	2554
63	2389
64	2548
65	3121
66	3753
67	4853
68	5043
69	4956
70	6379
71	7030
72	7239
73	10132
74	9791
75	46268
76	19900
77	13405
78	21064
79	16108
80	13979
81	15053
82	14537
83	15296
84	16878
85	18810
86	19818
87	22268
88	24797
89	26682
90	29562
91	32619
92	35801
93	38132
94	42870
95	46067
96	48042
97	52176
98	54842
99	59416
100	64431
101	65251
102	67262
103	72231
104	81202
105	88773
106	88344
107	93060
108	93713
109	99338
110	99354
111	99969
112	101910
113	106842
114	107843
115	111620
116	113932
117	114665
118	118552
119	119611
120	120416
121	126558
122	126518
123	126792
124	129766
125	130693
126	129262
127	135304
128	128622
129	130079
130	131665
131	135073
132	130900
133	134554
134	134972
135	129322
136	133978
137	131003
138	129277
139	133529
140	132522
141	132952
142	131095
143	128496
144	125834
145	125331
146	122364
147	120178
148	122400
149	119288
150	114873
151	122419
152	117901
153	118951
154	118104
155	119098
156	113590
157	115141
158	111093
159	108595
160	112860
161	107516
162	105708
163	107442
164	103606
165	101085
166	102305
167	102516
168	99051
169	102546
170	105797
171	98016
172	95900
173	96300
174	94144
175	93974
176	91819
177	89016
178	89110
179	89082
180	87930
181	84603
182	84598
183	84767
184	80879
185	80512
186	80903
187	81094
188	81597
189	79341
190	77579
191	76686
192	76249
193	74571
194	74278
195	73253
196	70447
197	72319
198	70445
199	70445
200	69709
201	69288
202	69029
203	68588
204	66891
205	66384
206	67208
207	64936
208	64943
209	63892
210	61018
211	60842
212	64175
213	61362
214	60413
215	61968
216	58617
217	59268
218	59071
219	57684
220	57959
221	58698
222	56086
223	55384
224	55615
225	54499
226	56399
227	56672
228	54539
229	53841
230	55473
231	54215
232	54431
233	57216
234	53518
235	50760
236	53644
237	51836
238	49583
239	49002
240	47919
241	46876
242	46906
243	45927
244	46759
245	45518
246	45180
247	45091
248	46216
249	44152
250	44751
251	44761
252	43732
253	44401
254	43839
255	43652
256	41840
257	41806
258	42691
259	41183
260	41427
261	41903
262	41120
263	41498
264	39971
265	39526
266	39519
267	38613
268	38503
269	39934
270	39405
271	38980
272	37172
273	37810
274	37887
275	36991
276	36139
277	36371
278	35761
279	36168
280	34587
281	35342
