## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17011028_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/star/SRR17011028.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17011028_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 15 05:23:11 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
813	151	671	24	3186272	1353.485725	1711.055967	66836549	FR	577	991	1165	1267	1343	1497	3807	8365	23433	80293	153991			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
24	1
25	4
27	1
28	5
29	6
30	3
31	14
32	13
33	14
34	36
35	562
36	544
37	661
38	654
39	672
40	744
41	797
42	656
43	722
44	700
45	810
46	871
47	789
48	939
49	810
50	936
51	860
52	1083
53	976
54	1030
55	1149
56	1176
57	1403
58	1559
59	1446
60	1666
61	1835
62	1925
63	2149
64	2113
65	2536
66	2720
67	3190
68	3333
69	3399
70	3641
71	4818
72	4263
73	5756
74	5699
75	12810
76	6298
77	6130
78	7474
79	7687
80	8021
81	9106
82	9840
83	10867
84	12073
85	13267
86	14691
87	15890
88	17655
89	18954
90	20936
91	23645
92	25573
93	27608
94	30531
95	33666
96	36672
97	42255
98	46611
99	47475
100	49407
101	52687
102	56506
103	61455
104	67320
105	72600
106	75176
107	81590
108	84263
109	88411
110	91608
111	94374
112	100453
113	104569
114	109777
115	116644
116	122875
117	126927
118	143338
119	131782
120	145244
121	154774
122	144712
123	154335
124	148805
125	147662
126	148528
127	154994
128	155930
129	162413
130	164014
131	167108
132	166121
133	171658
134	172264
135	169451
136	173104
137	173022
138	173713
139	175715
140	177849
141	177665
142	176250
143	176783
144	177604
145	178321
146	174284
147	175922
148	178430
149	178299
150	177896
151	180876
152	177995
153	178937
154	176500
155	175319
156	173915
157	174573
158	173555
159	173263
160	171571
161	171146
162	170120
163	170905
164	168598
165	166017
166	166971
167	168001
168	165916
169	164831
170	164203
171	161300
172	161908
173	161787
174	159597
175	159672
176	156563
177	153824
178	154314
179	153011
180	151911
181	150222
182	149931
183	147901
184	145970
185	145513
186	143849
187	143938
188	142088
189	139496
190	139600
191	139101
192	137717
193	135603
194	135076
195	132158
196	131823
197	131010
198	129042
199	128275
200	128564
201	126576
202	127834
203	126206
204	124298
205	123472
206	121163
207	120677
208	120550
209	118049
210	115823
211	116147
212	116960
213	114514
214	112992
215	111836
216	112031
217	110351
218	109522
219	108690
