## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17010976_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/star/SRR17010976.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17010976_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 15 09:37:42 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
596	133	474	25	3181299	984.012551	1243.075106	34993572	FR	465	713	829	895	949	1305	3381	7493	21281	64995	195731			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
25	2
26	1
27	1
28	5
29	6
30	1
31	15
32	6
33	28
34	22
35	190
36	193
37	200
38	221
39	257
40	287
41	342
42	291
43	340
44	320
45	368
46	394
47	424
48	490
49	536
50	623
51	657
52	791
53	708
54	764
55	809
56	913
57	1125
58	1286
59	1320
60	1591
61	1622
62	1837
63	2023
64	2050
65	2413
66	2660
67	2935
68	3446
69	3588
70	4027
71	4954
72	4733
73	6234
74	6362
75	13952
76	7969
77	7804
78	9570
79	9864
80	10171
81	11416
82	11987
83	13996
84	14910
85	16350
86	17909
87	19440
88	21158
89	22965
90	25297
91	28214
92	30268
93	32647
94	35343
95	38970
96	41302
97	46301
98	48743
99	53168
100	55016
101	58067
102	60610
103	65174
104	69841
105	74253
106	77247
107	80247
108	82986
109	86667
110	90045
111	91348
112	95688
113	98701
114	100478
115	104171
116	107443
117	110593
118	115060
119	114387
120	118147
121	123782
122	123079
123	127761
124	128312
125	126506
126	125735
127	127910
128	128379
129	127232
130	129570
131	130189
132	129653
133	135877
134	134525
135	131961
136	133742
137	131009
138	130014
139	130042
140	129179
141	127791
142	128298
143	127454
144	126441
145	123785
146	121603
147	120218
148	121943
149	118323
150	116912
151	119120
152	116667
153	115172
154	115016
155	114635
156	111312
157	111621
158	108925
159	107015
160	105432
161	104804
162	103472
163	102567
164	99984
165	97951
166	98456
167	97422
168	94950
169	95232
170	93909
171	91526
172	90898
173	89318
174	88735
175	87708
176	86285
177	83436
178	84905
179	83100
180	81700
181	80600
182	79105
183	77624
184	76048
185	75253
186	74124
187	73601
188	73326
189	71094
190	70262
191	69619
192	68359
193	67272
194	66289
195	65506
196	65308
197	64395
198	63504
199	62441
200	62982
201	61070
202	60744
203	60682
204	58862
205	58005
206	57405
207	56308
208	56511
209	55775
210	54748
211	54511
212	52824
213	52628
214	51882
215	51461
216	50835
217	50770
218	49417
219	48747
220	48583
221	47731
222	47189
223	46920
224	46792
225	45915
226	46402
227	45321
228	44783
229	44011
230	44159
231	43275
232	43040
233	43083
234	41800
235	41209
236	41618
237	41131
238	40044
239	39380
240	38484
241	38418
242	38728
243	37520
244	37214
245	37095
246	36590
247	35961
248	36101
249	34874
250	35026
251	34755
252	34704
253	33847
254	33303
255	33269
256	33493
257	33576
258	32343
259	32151
260	31702
261	31300
262	31418
263	31579
264	30953
265	30809
266	30366
267	30453
268	29504
269	29451
270	28979
271	29195
272	28377
273	28253
274	28401
275	28212
276	27220
277	26711
278	26650
279	26393
280	25701
281	25666
282	25828
283	24820
284	25637
285	24722
286	24626
287	24055
288	23550
289	23155
290	23021
291	22895
292	23028
293	23013
294	23060
295	21735
296	22223
297	21773
298	21371
299	20869
300	21124
301	20148
302	20699
303	20315
304	20453
305	20071
306	19945
307	19370
308	19809
309	19536
310	19060
311	18573
312	17945
313	19145
314	18584
315	18471
316	18429
317	18582
318	18193
319	18087
320	17859
321	17461
322	17395
323	17290
324	17187
325	17000
326	16930
327	16328
328	16573
329	16567
330	16394
331	16691
332	16092
333	16017
334	15795
335	15910
336	15719
337	15710
338	15466
339	15664
340	15277
341	15145
342	15551
343	15101
344	14838
345	14692
346	15009
347	15012
348	14316
349	14517
350	14439
351	14026
352	14371
353	14131
354	13761
355	13634
356	13545
357	13888
358	13335
359	13466
360	13783
361	13502
362	13473
363	13154
364	13175
365	12901
366	12747
367	12940
368	12942
369	12753
370	12375
371	12690
372	12245
373	12129
374	12362
375	12140
376	12179
377	11899
378	11706
379	11564
380	11733
381	11862
382	11707
383	11480
384	11609
385	11584
386	11793
387	11233
388	10931
389	11066
390	11051
391	11052
392	10843
393	10912
394	11279
395	11088
396	10909
397	10723
398	10482
399	10364
400	10708
401	10805
402	10617
403	10344
404	10254
405	10447
406	10292
407	9921
408	10220
409	10159
410	10047
411	10104
412	9953
413	9729
414	9825
415	9488
416	9606
417	9841
418	9625
419	9682
420	9312
421	9669
422	9380
423	9574
424	9494
425	9888
426	9397
427	9398
428	9610
429	9341
430	9213
431	9176
432	8942
433	9259
434	9073
435	9194
436	8922
437	8940
438	8945
439	8969
440	8936
441	9084
442	9252
443	9159
444	9107
445	8749
446	8726
447	8730
448	8850
449	8933
450	8722
451	8667
452	8740
453	8900
454	9082
455	8773
456	8387
457	8473
458	8130
459	8614
460	8296
461	8459
462	8235
463	8118
464	8408
465	8056
466	8461
467	8338
468	8133
469	8223
470	8236
471	8156
472	8030
473	8035
474	7964
475	8047
476	7884
477	8224
478	8084
479	7747
480	7970
481	7737
482	7856
483	7574
484	7928
485	7800
486	7786
487	8153
488	7835
489	7830
490	7850
491	7782
492	7789
493	7794
494	7772
495	7460
496	7800
497	7942
498	7933
499	8202
500	7747
501	7843
502	7847
503	7851
504	7615
505	7961
506	7817
507	7950
508	8196
509	8002
510	8003
511	7880
512	7410
513	7819
514	7800
515	7519
516	7795
517	8096
518	7797
519	8060
520	7715
521	7771
522	7919
523	7790
524	7673
525	7451
526	7512
527	7702
528	7638
529	7578
530	7537
531	7587
532	7343
533	7556
534	7695
535	7919
536	8085
537	7856
538	7708
539	7647
540	7985
541	7646
542	7735
543	7802
544	7460
545	7511
546	7519
547	7290
548	7344
549	7332
550	7644
551	7378
552	7483
553	7574
554	7311
555	7669
556	7458
557	7399
558	7405
559	7401
560	7329
561	7163
562	7604
563	7942
564	7496
565	7270
566	7219
567	6956
568	7289
569	7366
570	7386
571	7477
572	7175
573	7423
574	6916
575	7124
576	7208
577	7094
578	7074
579	7419
580	7169
581	7404
582	7135
583	7240
584	7236
585	7091
586	7127
587	6879
588	7042
589	6905
590	7020
591	7158
592	7122
593	6956
594	7333
595	6986
596	7169
597	7201
598	7182
599	6895
600	6896
601	6856
602	6883
603	6807
604	6537
605	6887
606	6703
607	6923
608	6935
609	6863
610	6982
611	6691
612	6860
613	6955
614	6776
615	6840
616	6902
617	7030
618	6764
619	6627
620	6691
621	6397
622	6577
623	6588
624	6849
625	7078
626	6914
627	6960
628	6593
629	6615
630	6622
631	6549
632	6584
633	6553
634	6830
635	6951
636	6952
637	6478
638	6747
639	6659
640	6604
641	6776
642	6534
643	6461
644	6727
645	6682
646	6568
647	6410
648	6487
649	6907
650	6317
651	6500
652	6691
653	6504
654	6530
655	6502
656	6440
657	6579
658	6346
659	6608
660	6627
661	6384
662	6326
663	6494
664	6334
665	6390
666	6544
667	6586
668	6514
669	6728
670	6818
671	6458
672	6486
673	6498
674	6323
675	6185
676	6492
677	6415
678	6527
679	6378
680	6688
681	6257
682	6421
683	6362
684	6496
685	6696
686	6077
687	6346
688	6212
689	6339
690	6404
691	6760
692	6619
693	6581
694	6826
695	6422
696	6381
697	6448
698	6538
699	6435
700	6376
701	6657
702	6622
703	6627
704	6632
705	6468
706	6450
707	6319
708	6503
709	6257
710	6483
711	6438
712	6424
713	6464
714	6363
715	6560
716	6335
717	6478
718	6238
719	6563
720	6216
721	6090
722	6295
723	6465
724	6445
725	6548
726	6529
727	6344
728	6328
729	6204
730	6239
731	6351
732	6292
733	6382
734	6651
735	6614
736	6211
737	6255
738	6298
739	6149
740	6139
741	6159
742	6411
743	6258
744	6313
745	6207
746	5899
747	6109
748	5960
749	6054
750	6125
751	6136
752	6164
753	6197
754	6203
755	6173
756	6235
757	6239
758	6167
759	6099
760	6250
761	6034
762	6031
763	6196
764	6091
765	6248
766	6229
767	6202
768	6171
769	6131
770	6212
771	5819
772	6077
773	6324
774	6011
775	5901
776	5882
777	5733
778	5846
779	5910
780	6149
781	5938
782	6024
783	6116
784	6116
785	5936
786	6069
787	6086
788	6040
789	5822
790	5857
791	5901
792	5779
793	5973
794	6079
795	5759
796	5954
797	5936
798	5747
799	5899
800	5841
801	5939
802	6020
803	6085
804	5927
805	5898
806	5830
807	5802
808	5892
809	5753
810	5804
811	5646
812	5730
813	5667
814	5870
815	5976
816	5856
817	5811
818	5809
819	5887
820	5811
821	5695
822	5808
823	5655
824	5758
825	5579
826	5819
827	5768
828	5854
829	5643
830	5926
831	5722
832	5762
833	5946
834	5842
835	5866
836	5872
837	6136
838	5992
839	5796
840	5737
841	5879
842	5712
843	5648
844	5767
845	5610
846	5577
847	5391
848	5844
849	5487
850	5556
851	5642
852	5452
853	5671
854	5716
855	5804
856	5675
857	5767
858	5572
859	5640
860	5832
861	5478
862	5446
863	5671
864	5545
865	5608
866	5618
867	5598
868	5530
869	5538
870	5624
871	5745
872	5435
873	5584
874	5641
875	5488
876	5700
877	5672
878	5558
879	5480
880	5577
881	5582
882	5567
883	5630
884	5423
885	5264
886	5517
887	5517
888	5529
889	5491
890	5514
891	5578
892	5711
893	5540
894	5265
895	5399
896	5334
897	5439
898	5490
899	5412
900	5230
901	5496
902	5471
903	5149
904	5165
905	5244
906	5262
907	5259
908	5319
909	5150
910	5492
911	5199
912	5215
913	5336
914	5357
915	5211
916	5293
917	5324
918	5116
919	5254
920	5164
921	5444
922	5407
923	5349
924	5269
925	5274
926	5300
927	5185
928	5376
929	5352
930	5276
931	5331
932	5330
933	5349
934	5199
935	5506
936	5517
937	5155
938	5129
939	5348
940	5308
941	5294
942	5252
943	5419
944	5239
945	5064
946	5160
947	5309
948	5271
949	5078
950	5191
951	5368
952	5233
953	5095
954	4974
955	5161
956	5004
957	5021
958	5109
959	4884
960	4830
961	4878
962	5179
963	4926
964	4910
965	5247
966	5290
967	5133
968	5062
969	5096
970	5137
971	5165
972	5276
973	5101
974	5105
975	5072
976	4981
977	4928
978	4891
979	4936
980	5085
981	4993
982	5010
983	5159
984	5004
985	5141
986	4981
987	4979
988	5068
989	4912
990	5149
991	5065
992	5166
993	4883
994	4970
995	5064
996	4846
997	4837
998	4937
999	5079
1000	4947
1001	4972
1002	4892
1003	4723
1004	4800
1005	4740
1006	4840
1007	4922
1008	4765
1009	4722
1010	4796
1011	4763
1012	4828
1013	4897
1014	5035
1015	4946
1016	4706
1017	4793
1018	4926
1019	5039
1020	4694
1021	4844
1022	4729
1023	4754
1024	4699
1025	4707
1026	4793
1027	4709
1028	4674
1029	4585
1030	4697
1031	4667
1032	4436
1033	4741
1034	4555
1035	4764
1036	4607
1037	4630
1038	4600
1039	4411
1040	4624
1041	4441
1042	4696
1043	4556
1044	4581
1045	4550
1046	4585
1047	4842
1048	4480
1049	4570
1050	4514
1051	4503
1052	4687
1053	4514
1054	4476
1055	4389
1056	4400
1057	4611
1058	4521
1059	4555
1060	4350
1061	4558
1062	4503
1063	4349
1064	4289
1065	4442
1066	4503
1067	4376
1068	4428
1069	4316
1070	4369
1071	4402
1072	4382
1073	4435
1074	4478
1075	4444
1076	4426
1077	4322
1078	4484
1079	4277
1080	4299
1081	4318
1082	4328
1083	4391
1084	4300
1085	4404
1086	4421
1087	4324
1088	4354
1089	4417
1090	4216
1091	4266
1092	4192
1093	4102
1094	4492
1095	4389
1096	4265
1097	4195
1098	4249
1099	4210
1100	4208
1101	4319
1102	4355
1103	4118
1104	4420
1105	4297
1106	4226
1107	4281
1108	4334
1109	4327
1110	4446
1111	4168
1112	4302
1113	4347
1114	4387
1115	4396
1116	4023
1117	4515
1118	4243
1119	4340
1120	4447
1121	4284
1122	4415
1123	4335
1124	4549
1125	4269
1126	4295
1127	4329
1128	4175
1129	4340
1130	4340
1131	4435
1132	4409
1133	4274
1134	4490
1135	4265
1136	4383
1137	4178
1138	4401
1139	4318
1140	4333
1141	4525
1142	4517
1143	4417
1144	4452
1145	4517
1146	4421
1147	4410
1148	4569
1149	4368
1150	4476
1151	4433
1152	4330
1153	4493
1154	4465
1155	4376
1156	4364
1157	4660
1158	4631
1159	4448
1160	4630
1161	4252
1162	4619
1163	4394
1164	4634
1165	4516
1166	4462
1167	4580
1168	4335
1169	4368
1170	4351
1171	4278
1172	4436
1173	4469
1174	4641
1175	4343
1176	4215
1177	4233
1178	4320
1179	4417
1180	4520
1181	4464
1182	4462
1183	4239
1184	4462
1185	4278
1186	4342
1187	4208
1188	4236
1189	4414
1190	4251
1191	4500
1192	4450
1193	4331
1194	4292
1195	4436
1196	4503
1197	4490
1198	4314
1199	4411
1200	4527
1201	4259
1202	4302
1203	4397
1204	4259
1205	4558
1206	4335
1207	4515
1208	4681
1209	4499
1210	4474
1211	4455
1212	4388
1213	4307
1214	4345
1215	4399
1216	4400
1217	4393
1218	4266
1219	4396
1220	4309
1221	4628
1222	4383
1223	4427
1224	4531
1225	4404
1226	4658
1227	4693
1228	4605
1229	4564
1230	4314
1231	4318
1232	4449
1233	4429
1234	4358
1235	4453
1236	4408
1237	4411
1238	4524
1239	4379
1240	4518
1241	4501
1242	4575
1243	4586
1244	4383
1245	4341
1246	4674
1247	4646
1248	4320
1249	4331
1250	4380
1251	4550
1252	4424
1253	4824
1254	4404
1255	4778
1256	4558
1257	4494
1258	4572
1259	4446
1260	4378
1261	4619
1262	4457
1263	4808
1264	4820
1265	4805
1266	4620
1267	4641
1268	4595
1269	4492
1270	4378
1271	4437
1272	4492
1273	4455
1274	4358
1275	4388
1276	4183
1277	4308
1278	4467
1279	4457
1280	4286
1281	4411
1282	4421
1283	4324
1284	4110
1285	4312
1286	4280
1287	4122
1288	4320
1289	4217
1290	4379
1291	4358
1292	4370
1293	4178
1294	4318
1295	4064
1296	4166
1297	4144
1298	3923
1299	4169
1300	4132
1301	4289
1302	4201
1303	4304
1304	4166
1305	4386
1306	4235
1307	4260
1308	4415
1309	4312
1310	4184
1311	4300
1312	4119
1313	4303
1314	4971
1315	4681
1316	4092
1317	4526
1318	4240
1319	4163
1320	4068
1321	4134
1322	4100
1323	4165
1324	4025
1325	3946
1326	4208
1327	4323
1328	4031
1329	4056
1330	4133
1331	4103
1332	4053
1333	4009
1334	3981
1335	4061
1336	3939
1337	3942
1338	3932
1339	3846
1340	4036
1341	3933
1342	3869
1343	4023
1344	3755
1345	3852
1346	3982
1347	3842
1348	4016
1349	3974
1350	3952
1351	3968
1352	4007
1353	4018
1354	4043
1355	3801
1356	3946
1357	3936
1358	3786
1359	3956
1360	3949
1361	3723
1362	3923
1363	3961
1364	3995
1365	3793
1366	3951
1367	3995
1368	3897
1369	3912
1370	3795
1371	3824
1372	3728
1373	3896
1374	3856
1375	3822
1376	3838
1377	3943
1378	3981
1379	3931
1380	3809
1381	3848
1382	3703
1383	4003
1384	3806
1385	3893
1386	3740
1387	3929
1388	3785
1389	3680
1390	3697
1391	3816
1392	3778
1393	3729
1394	3858
1395	3735
1396	3902
1397	3900
1398	3854
1399	3780
1400	3608
1401	3711
1402	3680
1403	3732
1404	3713
1405	3666
1406	3502
1407	3798
1408	3718
1409	3742
1410	3798
1411	3668
1412	3798
1413	3697
1414	3610
1415	3634
1416	3676
1417	3702
1418	3714
1419	3523
1420	3593
1421	3614
1422	3639
1423	3578
1424	3514
1425	3742
1426	3740
1427	3595
1428	3788
1429	3752
1430	3565
1431	3689
1432	3546
1433	3662
1434	3643
1435	3589
1436	3599
1437	3558
1438	3712
1439	3567
1440	3618
1441	3702
1442	3766
1443	3706
