"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,1,0,0,0.0351758793969849,0,0.771428571428571,0,0.174789915966387,0,0,0.06070826306914,0,0.032258064516129,1,0,0,0
"3",0,0,1,0,1,0,0.0104529616724739,0,0,0,0,0,0,0.890434782608696,0.00503355704697987,0,0,0
"4",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0.0351758793969849,1,0,1,0.00170357751277683,0.265734265734266,0,0.086734693877551,0,0.00332225913621262,0.031304347826087,0,0.853913043478261,0,0,0,0
"6",0,0,0,0,0.00170357751277683,1,0,0.0473773265651438,0.158163265306122,0.60530679933665,0,0.399317406143345,0.765494137353434,0.0124333925399645,0.131229235880399,0,0.714285714285714,0
"7",0,0.771428571428571,0.0104529616724739,0,0.265734265734266,0,1,0,0.36026936026936,0,0,0.106457242582897,0,0.194003527336861,0.682885906040268,0,0,0
"8",0,0,0,0,0,0.0473773265651438,0,1,0,0,0,0,0,0,0.045016077170418,0,0,0
"9",0,0.174789915966387,0,0,0.086734693877551,0.158163265306122,0.36026936026936,0,1,0.021630615640599,0.0179445350734095,1,0.015,0.0222602739726027,0.0826446280991736,0.0378006872852234,0.164128595600677,0
"10",0,0,0,0,0,0.60530679933665,0,0,0.021630615640599,1,0,0.136439267886855,1,0,0,0.256366723259762,0.792079207920792,0.0981996726677578
"11",0,0,0,0,0.00332225913621262,0,0,0,0.0179445350734095,0,1,0,0,0.00335570469798658,0,0.75885328836425,0,0.0635179153094463
"12",0,0.06070826306914,0,0,0.031304347826087,0.399317406143345,0.106457242582897,0,1,0.136439267886855,0,1,0.154237288135593,0.00347222222222222,0.00675675675675676,0.0121317157712305,0.321976149914821,0.0102915951972556
"13",0,0,0,0,0,0.765494137353434,0,0,0.015,1,0,0.154237288135593,1,0,0,0,1,0
"14",0,0.032258064516129,0.890434782608696,0,0.853913043478261,0.0124333925399645,0.194003527336861,0,0.0222602739726027,0,0.00335570469798658,0.00347222222222222,0,1,0.0285234899328859,0,0,0
"15",0,1,0.00503355704697987,0,0,0.131229235880399,0.682885906040268,0.045016077170418,0.0826446280991736,0,0,0.00675675675675676,0,0.0285234899328859,1,0,0,0
"16",0,0,0,0,0,0,0,0,0.0378006872852234,0.256366723259762,0.75885328836425,0.0121317157712305,0,0,0,1,0.00171821305841924,0.275438596491228
"17",0,0,0,0,0,0.714285714285714,0,0,0.164128595600677,0.792079207920792,0,0.321976149914821,1,0,0,0.00171821305841924,1,0
"18",0,0,0,0,0,0,0,0,0,0.0981996726677578,0.0635179153094463,0.0102915951972556,0,0,0,0.275438596491228,0,1
