"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"1",1,0,0.875786163522013,0.7508038585209,0.00906344410876133,0,0,0,0,0,0.0446841294298921,0.103076923076923,0,0.0866013071895425,0.0031104199066874,0.148867313915858,0.657556270096463,0.101404056162246,0,0.875583203732504,0,0,1,0,0.055379746835443,0,0,0,0
"2",0,1,0,0,0,0,0.440894568690096,0.410094637223975,0.42512077294686,0.48811410459588,0,0,0.27724358974359,0,0,0,0,0,0.240650406504065,0,0.894389438943894,0.880314960629921,0,0.369951534733441,0.00156985871271586,0.99685534591195,0.242088607594937,0.578525641025641,1
"3",0.875786163522013,0,1,0.523349436392915,0.138888888888889,0,0,0,0,0,0.0494417862838915,0.130030959752322,0,0.0934891485809683,0.0586370839936609,0.0801963993453355,0.480456026058632,0.132492113564669,0,0.633385335413417,0,0,0.906793048973144,0,0.0363349131121643,0,0,0,0
"4",0.7508038585209,0,0.523349436392915,1,0.0423197492163009,0,0,0,0,0,0,0.00475435816164818,0,0.264505119453925,0.0551053484602917,0.509151414309484,1,0.00483870967741936,0,0.906300484652666,0,0,0.61437908496732,0,0.317741935483871,0,0,0,0
"5",0.00906344410876133,0,0.138888888888889,0.0423197492163009,1,0,0,0,0,0,0,0,0,0.732171156893819,1,0.315625,0.0770440251572327,0,0,0.0181818181818182,0,0,0.0184049079754601,0,0.447004608294931,0,0,0,0
"6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,0.440894568690096,0,0,0,0,1,1,1,0.995283018867924,0,0,0.198019801980198,0,0,0,0,0,0.276143790849673,0,0.492462311557789,0.557142857142857,0,0.0827814569536424,0.0211038961038961,0.445337620578778,0.50402576489533,0.963696369636964,0.460655737704918
"8",0,0.410094637223975,0,0,0,0,1,1,1,1,0,0,0.210950080515298,0,0,0.00983606557377049,0,0,0.322115384615385,0,0.43046357615894,0.492088607594937,0,0.0821256038647343,0.0362776025236593,0.41287284144427,0.549763033175355,0.893548387096774,0.410509031198686
"9",0,0.42512077294686,0,0,0,0,1,1,1,1,0,0,0.16006600660066,0,0,0.011844331641286,0,0,0.264900662251656,0,0.477234401349073,0.527777777777778,0,0.0711974110032362,0.0373376623376623,0.428338762214984,0.5296,0.891089108910891,0.446457990115321
"10",0,0.48811410459588,0,0,0,0,0.995283018867924,1,1,1,0,0,0.197138314785374,0,0,0,0,0,0.29746835443038,0,0.522240527182867,0.573692551505547,0,0.0810372771474878,0.0255591054313099,0.50561797752809,0.434504792332268,0.905073649754501,0.515497553017945
"11",0.0446841294298921,0,0.0494417862838915,0,0,0,0,0,0,0,1,1,0,0,0,0,0.00159235668789809,1,0,0.0062402496099844,0,0,0.113924050632911,0,0,0,0,0,0
"12",0.103076923076923,0,0.130030959752322,0.00475435816164818,0,0,0,0,0,0,1,1,0,0,0,0,0.00159235668789809,1,0,0.027355623100304,0,0,0.177018633540373,0,0,0,0,0,0
