cell_line1	cell_line2	similarity	sample_id1	cell_line1_display	sample_id2	cell_line2_display
ETCC_006	ETCC_007	0.9903528326543163	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
ETCC_006	HS_578T	0.9710584979629487	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T
ETCC_007	HS_578T	0.9517641632715812	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T
CAL_120	ETCC_006	0.8552924898147436	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006
CAL_120	ETCC_007	0.8552924898147436	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
CAL_51	HS_578T	0.8359981551233762	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T
CAL_51	ETCC_006	0.8167038204320086	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006
CAL_120	HS_578T	0.8167038204320086	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T
KPL_1	MCF_7	0.8165505762526373	NG-29643_KPL_1_lib581296_7997_4	KPL_1	NG-29643_MCF_7_lib581315_7997_4	MCF_7
CAL_120	CAL_51	0.7974094857406411	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_CAL_51_lib581295_7997_4	CAL_51
CAL_51	ETCC_007	0.7974094857406411	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
ETCC_006	MDA_MB_231	0.7781151510492735	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231
HS_578T	MDA_MB_231	0.7781151510492735	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231
EFM_192C	T_47D	0.7779655149318663	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	NG-29643_T_47D_lib581309_8005_3	T_47D
ETCC_007	MDA_MB_231	0.7588208163579061	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231
CAL_85_1	HDQ_P1	0.7349924585218703	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1
CAL_120	MDA_MB_231	0.720232146975171	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231
CAL_120	HCC_1143	0.703827477816143	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
COLO_824	HCC_1599	0.703827477816143	NG-29643_COLO_824_lib581290_7997_4	COLO_824	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599
EFM_192A	EFM_192B	0.6524373541102396	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B
CAL_51	MDA_MB_231	0.643054808209701	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231
EVSA_T	IPH_926	0.6382670284177575	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	NG-29643_IPH_926_lib581313_7997_4	IPH_926
BT_474	MFM_223	0.6221698877310358	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_MFM_223_lib581297_7997_4	MFM_223
HCC_1143	HDQ_P1	0.6214177978883861	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1
HCC_1937	MDA_MB_468	0.6214177978883861	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468
EFM_19	EFM_192C	0.6055448441024246	NG-29643_EFM_19_lib581291_7997_4	EFM_19	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C
EVSA_T	MDA_MB_453	0.6036777790159142	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453
BT_474	KPL_1	0.5982794838451535	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_KPL_1_lib581296_7997_4	KPL_1
MCF_7	MFM_223	0.5943743359111676	NG-29643_MCF_7_lib581315_7997_4	MCF_7	NG-29643_MFM_223_lib581297_7997_4	MFM_223
CAL_51	HCC_1143	0.5891623781200037	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
ETCC_006	HCC_1143	0.5891623781200037	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
ETCC_007	HCC_1143	0.5891623781200037	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
HCC_1143	HS_578T	0.5891623781200037	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T
EFM_192A	IPH_926	0.5776230515383155	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	NG-29643_IPH_926_lib581313_7997_4	IPH_926
MCF_7	T_47D	0.5767805527993554	NG-29643_MCF_7_lib581315_7997_4	MCF_7	NG-29643_T_47D_lib581309_8005_3	T_47D
EFM_19	T_47D	0.5733942239544835	NG-29643_EFM_19_lib581291_7997_4	EFM_19	NG-29643_T_47D_lib581309_8005_3	T_47D
EFM_192C	KPL_1	0.5703256104730399	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	NG-29643_KPL_1_lib581296_7997_4	KPL_1
HDQ_P1	MDA_MB_231	0.5700515281706472	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231
CAL_148	T_47D	0.5673857444679195	NG-29643_CAL_148_lib581302_7997_4	CAL_148	NG-29643_T_47D_lib581309_8005_3	T_47D
KPL_1	T_47D	0.5646127281020652	NG-29643_KPL_1_lib581296_7997_4	KPL_1	NG-29643_T_47D_lib581309_8005_3	T_47D
CAL_148	MFM_223	0.5596296916082157	NG-29643_CAL_148_lib581302_7997_4	CAL_148	NG-29643_MFM_223_lib581297_7997_4	MFM_223
