cell_line1	cell_line2	similarity	sample_id1	cell_line1_display	sample_id2	cell_line2_display
IMR_32	LS	0.6541254125412541	NG-A0611_IMR32_libLAB6079	IMR_32	NG-A0611_LS_libLAB6078	LS
NBL_S	NGP	0.6541254125412541	NG-A0611_NBLS_libLAB6077	NBL_S	NG-A0611_NGP_libLAB6082	NGP
CHP_126	LAN1	0.6108910891089109	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_LAN1_libLAB6085	LAN1
KELLY	LAN1	0.6108910891089109	NG-A0611_KELLY_libLAB6075	KELLY	NG-A0611_LAN1_libLAB6085	LAN1
IMR_32	LAN5	0.6108910891089109	NG-A0611_IMR32_libLAB6079	IMR_32	NG-A0611_LAN5_libLAB6087	LAN5
CHP_126	IMR_32	0.5676567656765676	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_IMR32_libLAB6079	IMR_32
CHP_126	LAN5	0.5676567656765676	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_LAN5_libLAB6087	LAN5
CHP_134	LS	0.5676567656765676	NG-A0611_CHP134_libLAB6074	CHP_134	NG-A0611_LS_libLAB6078	LS
CCLF_PEDS_0051_T	GI_ME_N	0.5244224422442244	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	NG-A0611_GIMEN_libLAB6073	GI_ME_N
CHP_134	IMR_32	0.5244224422442244	NG-A0611_CHP134_libLAB6074	CHP_134	NG-A0611_IMR32_libLAB6079	IMR_32
CHP_126	LS	0.5244224422442244	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_LS_libLAB6078	LS
KELLY	NGP	0.5244224422442244	NG-A0611_KELLY_libLAB6075	KELLY	NG-A0611_NGP_libLAB6082	NGP
LAN1	NGP	0.5244224422442244	NG-A0611_LAN1_libLAB6085	LAN1	NG-A0611_NGP_libLAB6082	NGP
GI_ME_N	SK_N_BE_2	0.5244224422442244	NG-A0611_GIMEN_libLAB6073	GI_ME_N	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2
CHP_134	KELLY	0.48118811881188117	NG-A0611_CHP134_libLAB6074	CHP_134	NG-A0611_KELLY_libLAB6075	KELLY
IMR_32	LAN1	0.48118811881188117	NG-A0611_IMR32_libLAB6079	IMR_32	NG-A0611_LAN1_libLAB6085	LAN1
LAN1	LS	0.48118811881188117	NG-A0611_LAN1_libLAB6085	LAN1	NG-A0611_LS_libLAB6078	LS
CHP_126	NMB	0.48118811881188117	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_NMB_libLAB6080	NMB
CHP_134	SK_N_BE_2	0.48118811881188117	NG-A0611_CHP134_libLAB6074	CHP_134	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2
