"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",1,0,0,1,0,0,0,0,0,0,0.320063694267516,0,0,0,0,0.264054514480409,0,0
"2",0,1,0,0,0.0050251256281407,0.00850340136054422,0.430252100840336,0,0.292436974789916,0,0,0,0,0,1,0,0,0
"3",0,0,1,0,1,0,0.00348432055749129,0,0,0,0,0,0,0.989565217391304,0,0,0,0
"4",1,0,0,1,0,0,0,0,0,0,0.340983606557377,0,0,0,0,0.0844827586206897,0,0.00671140939597315
"5",0,0.0050251256281407,1,0,1,0,0.104895104895105,0,0.0578231292517007,0,0,0,0,0.989565217391304,0,0,0,0
"6",0,0.00850340136054422,0,0,0,1,0,0.445008460236887,0,0.127694859038143,0,0.131399317406143,0.0268006700167504,0,0.244186046511628,0,0,0
"7",0,0.430252100840336,0.00348432055749129,0,0.104895104895105,0,1,0,1,0,0,0.0209424083769634,0,0.0405643738977072,0.203020134228188,0,0,0
"8",0,0,0,0,0,0.445008460236887,0,1,0,0.636655948553055,0,0,0.265676567656766,0,0.202572347266881,0,0,0
"9",0,0.292436974789916,0,0,0.0578231292517007,0,1,0,1,0,0,0.235993208828523,0,0,0.056198347107438,0,0.0219966159052453,0
"10",0,0,0,0,0,0.127694859038143,0,0.636655948553055,0,1,0,0.0166389351081531,0.0180327868852459,0,0,0,0.0363036303630363,0.399345335515548
"11",0.320063694267516,0,0,0.340983606557377,0,0,0,0,0,0,1,0,0,0,0,0.736930860033727,0,0
"12",0,0,0,0,0,0.131399317406143,0.0209424083769634,0,0.235993208828523,0.0166389351081531,0,1,0.649152542372881,0,0,0,0.850085178875639,0
"13",0,0,0,0,0,0.0268006700167504,0,0.265676567656766,0,0.0180327868852459,0,0.649152542372881,1,0,0,0,1,0
"14",0,0,0.989565217391304,0,0.989565217391304,0,0.0405643738977072,0,0,0,0,0,0,1,0,0,0,0
"15",0,1,0,0,0,0.244186046511628,0.203020134228188,0.202572347266881,0.056198347107438,0,0,0,0,0,1,0,0,0
"16",0.264054514480409,0,0,0.0844827586206897,0,0,0,0,0,0,0.736930860033727,0,0,0,0,1,0,0.136842105263158
"17",0,0,0,0,0,0,0,0,0.0219966159052453,0.0363036303630363,0,0.850085178875639,1,0,0,0,1,0
"18",0,0,0,0.00671140939597315,0,0,0,0,0,0.399345335515548,0,0,0,0,0,0.136842105263158,0,1
