"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",1,0,0,1,0,0,0,0,0,0.00159489633173844,0.974522292993631,0,0,0,0,0.913117546848382,0,0.254966887417219
"2",0,1,0.0133333333333333,0,0.0251256281407035,0.142857142857143,0.914285714285714,0.0909090909090909,0.784873949579832,0.0195121951219512,0,0,0.0411861614497529,0.0407470288624788,1,0,0,0
"3",0,0.0133333333333333,1,0,1,0.0121107266435986,0.0749128919860627,0.0116472545757072,0.0358361774744027,0,0,0,0,1,0.0167785234899329,0,0,0
"4",1,0,0,1,0,0,0,0,0,0,0.973770491803279,0,0,0,0,0.901724137931034,0,0.268456375838926
"5",0,0.0251256281407035,1,0,1,0,0.192307692307692,0,0.125850340136054,0,0,0.00695652173913044,0,1,0.00667779632721202,0,0,0
"6",0,0.142857142857143,0.0121107266435986,0,0,1,0.0123456790123457,0.928934010152284,0.00680272108843537,0.459369817578773,0,0.25938566552901,0.303182579564489,0.00355239786856128,0.372093023255814,0,0.166666666666667,0.0497427101200686
"7",0,0.914285714285714,0.0749128919860627,0,0.192307692307692,0.0123456790123457,1,0.00676818950930626,1,0,0,0.0698080279232112,0,0.139329805996473,0.694630872483222,0,0.0243478260869565,0
"8",0,0.0909090909090909,0.0116472545757072,0,0,0.928934010152284,0.00676818950930626,1,0.005,0.667202572347267,0,0.0892255892255892,0.371287128712871,0,0.321543408360129,0,0.145484949832776,0.00827814569536424
"9",0,0.784873949579832,0.0358361774744027,0,0.125850340136054,0.00680272108843537,1,0.005,1,0,0,0.283531409168082,0.0183333333333333,0.0650684931506849,0.548760330578512,0,0.0710659898477157,0
"10",0.00159489633173844,0.0195121951219512,0,0,0,0.459369817578773,0,0.667202572347267,0,1,0,0.108153078202995,0.211475409836066,0,0.0128410914927769,0.00169779286926995,0.245874587458746,0.51063829787234
"11",0.974522292993631,0,0,0.973770491803279,0,0,0,0,0,0,1,0,0,0,0,0.989881956155143,0,0.312703583061889
"12",0,0,0,0,0.00695652173913044,0.25938566552901,0.0698080279232112,0.0892255892255892,0.283531409168082,0.108153078202995,0,1,0.742372881355932,0,0.00506756756756757,0,0.875638841567291,0.0291595197255575
"13",0,0.0411861614497529,0,0,0,0.303182579564489,0,0.371287128712871,0.0183333333333333,0.211475409836066,0,0.742372881355932,1,0,0.0845771144278607,0,1,0
"14",0,0.0407470288624788,1,0,1,0.00355239786856128,0.139329805996473,0,0.0650684931506849,0,0,0,0,1,0.0268456375838926,0,0,0
"15",0,1,0.0167785234899329,0,0.00667779632721202,0.372093023255814,0.694630872483222,0.321543408360129,0.548760330578512,0.0128410914927769,0,0.00506756756756757,0.0845771144278607,0.0268456375838926,1,0,0,0
"16",0.913117546848382,0,0,0.901724137931034,0,0,0,0,0,0.00169779286926995,0.989881956155143,0,0,0,0,1,0,0.405263157894737
"17",0,0,0,0,0,0.166666666666667,0.0243478260869565,0.145484949832776,0.0710659898477157,0.245874587458746,0,0.875638841567291,1,0,0,0,1,0.0134453781512605
"18",0.254966887417219,0,0,0.268456375838926,0,0.0497427101200686,0,0.00827814569536424,0,0.51063829787234,0.312703583061889,0.0291595197255575,0,0,0,0.405263157894737,0.0134453781512605,1
