"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,1,0,0,0.0586264656616415,0.372448979591837,1,0.256198347107438,0.351260504201681,0,0,0.112984822934233,0,0.176570458404075,1,0,0,0
"3",0,0,1,0,1,0,0.0191637630662021,0.00665557404326123,0,0,0,0,0,0.71304347826087,0.00671140939597315,0,0,0
"4",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0.0586264656616415,1,0,1,0,0.0856643356643357,0,0.0952380952380952,0,0,0.0469565217391304,0,0.702608695652174,0.0417362270450751,0,0,0
"6",0,0.372448979591837,0,0,0,1,0.372134038800705,0.695431472081218,0.159863945578231,0.0514096185737977,0,0.320819112627986,0.0904522613065327,0.0621669626998224,0.539867109634552,0,0.0272108843537415,0
"7",0,1,0.0191637630662021,0,0.0856643356643357,0.372134038800705,1,0.137055837563452,0.345117845117845,0,0,0.129144851657941,0,0.310405643738977,1,0,0,0
"8",0,0.256198347107438,0.00665557404326123,0,0,0.695431472081218,0.137055837563452,1,0.00666666666666667,0.00482315112540193,0,0.0437710437710438,0.00165016501650165,0.00854700854700855,0.363344051446945,0,0,0
"9",0,0.351260504201681,0,0,0.0952380952380952,0.159863945578231,0.345117845117845,0.00666666666666667,1,0,0,0.99660441426146,0.0116666666666667,0.0222602739726027,0.259504132231405,0,0.00846023688663283,0
"10",0,0,0,0,0,0.0514096185737977,0,0.00482315112540193,0,1,0,0.0732113144758735,0.998360655737705,0,0,0.0407470288624788,0.998349834983498,0.0016366612111293
"11",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00843170320404722,0,0
"12",0,0.112984822934233,0,0,0.0469565217391304,0.320819112627986,0.129144851657941,0.0437710437710438,0.99660441426146,0.0732113144758735,0,1,0.0983050847457627,0.0208333333333333,0.0557432432432432,0,0.0596252129471891,0
"13",0,0,0,0,0,0.0904522613065327,0,0.00165016501650165,0.0116666666666667,0.998360655737705,0,0.0983050847457627,1,0.00871080139372822,0,0,1,0
"14",0,0.176570458404075,0.71304347826087,0,0.702608695652174,0.0621669626998224,0.310405643738977,0.00854700854700855,0.0222602739726027,0,0,0.0208333333333333,0.00871080139372822,1,0.149328859060403,0,0,0
"15",0,1,0.00671140939597315,0,0.0417362270450751,0.539867109634552,1,0.363344051446945,0.259504132231405,0,0,0.0557432432432432,0,0.149328859060403,1,0,0,0
"16",0,0,0,0,0,0,0,0,0,0.0407470288624788,0.00843170320404722,0,0,0,0,1,0,0.603508771929825
"17",0,0,0,0,0,0.0272108843537415,0,0,0.00846023688663283,0.998349834983498,0,0.0596252129471891,1,0,0,0,1,0
"18",0,0,0,0,0,0,0,0,0,0.0016366612111293,0,0,0,0,0,0.603508771929825,0,1
