cell_line1	cell_line2	similarity	sample_id1	cell_line1_display	sample_id2	cell_line2_display
IMR_32	LAN5	0.8591331269349846	NG-A0611_IMR32_libLAB6079	IMR_32	NG-A0611_LAN5_libLAB6087	LAN5
LAN5	NGP	0.848297213622291	NG-A0611_LAN5_libLAB6087	LAN5	NG-A0611_NGP_libLAB6082	NGP
CHP_134	IMR_32	0.8357308980466833	NG-A0611_CHP134_libLAB6074	CHP_134	NG-A0611_IMR32_libLAB6079	IMR_32
IMR_32	NGP	0.8157894736842105	NG-A0611_IMR32_libLAB6079	IMR_32	NG-A0611_NGP_libLAB6082	NGP
CCLF_PEDS_0051_T	GI_ME_N	0.806464976361977	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	NG-A0611_GIMEN_libLAB6073	GI_ME_N
LAN5	MHH_NB_11	0.7749296715651254	NG-A0611_LAN5_libLAB6087	LAN5	NG-A0611_MHHNB11_libLAB6084	MHH_NB_11
IMR_32	LAN1	0.759043980435658	NG-A0611_IMR32_libLAB6079	IMR_32	NG-A0611_LAN1_libLAB6085	LAN1
CHP_126	LAN1	0.7371334325467936	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_LAN1_libLAB6085	LAN1
KELLY	MHH_NB_11	0.7320481877631025	NG-A0611_KELLY_libLAB6075	KELLY	NG-A0611_MHHNB11_libLAB6084	MHH_NB_11
MHH_NB_11	SIMA	0.7184349866709449	NG-A0611_MHHNB11_libLAB6084	MHH_NB_11	NG-A0611_SIMA_libLAB6086	SIMA
CHP_126	IMR_32	0.718266253869969	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_IMR32_libLAB6079	IMR_32
CHP_126	LAN5	0.718266253869969	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_LAN5_libLAB6087	LAN5
CHP_126	NGP	0.718266253869969	NG-A0611_CHP126_libLAB6088	CHP_126	NG-A0611_NGP_libLAB6082	NGP
LAN2	NBL_S	0.7120253164556962	NG-A0611_LAN2_libLAB6083	LAN2	NG-A0611_NBLS_libLAB6077	NBL_S
MHH_NB_11	NGP	0.7106074458620912	NG-A0611_MHHNB11_libLAB6084	MHH_NB_11	NG-A0611_NGP_libLAB6082	NGP
KELLY	NGP	0.7074303405572755	NG-A0611_KELLY_libLAB6075	KELLY	NG-A0611_NGP_libLAB6082	NGP
