gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000134954	8.22971554521769	-1.9411385482651806	0.2779319263087175	-6.984222985987687	2.864368117950791e-12	2.309540013503723e-8
ENSG00000154133	5.292663799373376	-1.9260389865876506	0.36958500761988894	-5.2113558366213395	1.8746548845572627e-7	2.6674133530915075e-4
ENSG00000170989	5.255165988761023	-1.9143742990759998	0.3776023373976109	-5.069815807469925	3.982008848945394e-7	4.3782187294154606e-4
ENSG00000118785	5.45992077063062	-1.8428608832407092	0.39091116847953894	-4.714270227705628	2.4257856122496588e-6	0.0015120106928976568
ENSG00000102466	4.873403750071003	-1.7845895457385985	0.35290048742755276	-5.056920036430832	4.2608178840111694e-7	4.481083643319399e-4
ENSG00000115232	5.45855061908131	-1.7774440215819214	0.34299617023066864	-5.182110401951634	2.1938928496116344e-7	2.7930565336450436e-4
ENSG00000151702	4.736208623278846	-1.7345097752654617	0.3825054657427929	-4.534601281833168	5.771240345064192e-6	0.0029344785818823794
ENSG00000166741	6.609039214888641	-1.7076842366596379	0.34951380577281	-4.885884930593162	1.029653243160519e-6	9.118100475154678e-4
ENSG00000134853	5.152356094342945	-1.675241607338949	0.36870608547792627	-4.5435691823948545	5.5309641391494536e-6	0.002908445468736655
ENSG00000198542	5.463135557370163	-1.6528298452777932	0.3547078375429796	-4.659693613557444	3.1668040129554507e-6	0.0018238529111757
ENSG00000089199	4.837761913344626	-1.631386535908599	0.3893813600032238	-4.189688319685082	2.793378741853415e-5	0.008775199790479514
ENSG00000104332	7.917389017208234	-1.6120966829789503	0.2869364773341794	-5.618305131352918	1.9283972317153134e-8	5.797799055646196e-5
ENSG00000184156	4.562711123654433	-1.5968396469798138	0.37337407774178766	-4.276782300039939	1.8961406421159975e-5	0.007397700966474816
ENSG00000122870	6.501999483983497	-1.5776886072223466	0.29213346648798183	-5.400574696864632	6.642774389365328e-8	1.236015920802753e-4
ENSG00000116962	7.179813172278272	-1.5685265670948247	0.32602533973685865	-4.811057227517385	1.5013401845719385e-6	0.0011618921242605642
ENSG00000126785	4.288791089795577	-1.5586280421003147	0.40042678631908923	-3.8924170294099314	9.925044774579016e-5	0.021245744075424056
ENSG00000196636	6.741890410014191	-1.5459417230155823	0.2778470575502628	-5.564002500677626	2.6365616442229178e-8	5.797799055646196e-5
ENSG00000072041	4.354819603150723	-1.5135384851459939	0.3637382499384665	-4.161064956468117	3.1676696321299557e-5	0.00940747471141294
ENSG00000255248	5.085753922805874	-1.4636907357715139	0.3658933580537552	-4.000320594932679	6.325672808063465e-5	0.01540974547309864
ENSG00000149968	4.394429499970621	-1.4579362755825311	0.38306145898138483	-3.8060113890324336	1.4122588211109942e-4	0.02732890289908307
ENSG00000122420	4.185579888004079	-1.4407816483491764	0.35634386181862593	-4.043234085739673	5.2718939712146645e-5	0.013566153539331013
ENSG00000136160	4.182192351703165	-1.4402864379791978	0.3884383312337756	-3.7078895725982917	2.089937506077585e-4	0.03327297335717183
ENSG00000123610	4.013425219242687	-1.438642153038948	0.40397961851415487	-3.561175086828149	3.6919877771011804e-4	0.04709987729773348
ENSG00000154655	4.008884040364938	-1.4376521310721406	0.39344686323687705	-3.6539931192858273	2.58193189361972e-4	0.03652301203202773
ENSG00000139117	5.809759813061725	-1.4256732104757979	0.3034054568120525	-4.698904315880334	2.615609540885874e-6	0.0015817244796122103
ENSG00000164283	4.14842182179353	-1.4253422549706618	0.38730843991524816	-3.680121856581692	2.3312252497698197e-4	0.03383203407553684
ENSG00000173432	6.4306293497390286	-1.413705349024995	0.2999044887570817	-4.713851916268168	2.4307734595136264e-6	0.0015120106928976568
ENSG00000173068	5.42436729483255	-1.4088086142029224	0.3604967774167584	-3.907964515794396	9.307697203678522e-5	0.02046762615088907
ENSG00000141433	3.9392374003402084	-1.4059203311575745	0.37576870121741796	-3.7414513944420182	1.8296056594242665e-4	0.031166430490009563
ENSG00000118473	3.93711504554975	-1.4054270126555537	0.3909810786426137	-3.594616439073821	3.2486982964082016e-4	0.043488903918633054
ENSG00000197646	4.736991266719819	-1.3964076455841088	0.32996542522521133	-4.231981713329566	2.316412463634351e-5	0.0080554896374408
ENSG00000173040	4.080324651774248	-1.394838838052063	0.37729972299167297	-3.6968986539193596	2.1824941896953387e-4	0.03383203407553684
ENSG00000261175	4.078773360735227	-1.3945622335285388	0.37401055099076286	-3.728670835179142	1.9249239388689218e-4	0.03167481983489819
ENSG00000173530	5.222505900251947	-1.394460485417755	0.31081662210839495	-4.486441156069985	7.2422707290736894e-6	0.003305345031425726
ENSG00000137673	5.358718899162166	-1.386061976446579	0.38640063706090055	-3.587111002169807	3.343620104996919e-4	0.0440052158322149
ENSG00000197632	4.046795715429245	-1.379290601343847	0.35233628483160156	-3.914699282258358	9.051695101347348e-5	0.020273282667267686
ENSG00000176678	4.352939194092775	-1.3734958987722	0.3453805497934337	-3.976760994774213	6.986031673061572e-5	0.016514017522727787
ENSG00000116132	6.6025582429908525	-1.371049992905459	0.3516741183771484	-3.898637748016173	9.673536577560332e-5	0.021080466331045662
ENSG00000145536	5.773795803030122	-1.3629876904389735	0.3007002191031926	-4.5327126614804065	5.82310024930151e-6	0.0029344785818823794
ENSG00000157168	5.117296979079843	-1.3575530364914583	0.3218519801528188	-4.217942160389622	2.465420370210851e-5	0.008248735823775067
ENSG00000101680	5.117150731860426	-1.3568889308642609	0.32337758319497606	-4.195989460550033	2.7168288071972877e-5	0.008745348349619458
ENSG00000198846	4.629785605454987	-1.3553779558477086	0.3339076922482224	-4.05913965839439	4.925385052006669e-5	0.012992983947115785
ENSG00000186469	5.3934433365403525	-1.3428039366890403	0.3088955565869467	-4.3471131521798805	1.3794106635550242e-5	0.005853783252760084
ENSG00000189369	5.04639181163229	-1.3322824971118674	0.34626800394661544	-3.847547223327244	1.1930628554997726e-4	0.02425125832914622
ENSG00000166396	3.942161227829028	-1.3313759265538438	0.3569582603772779	-3.729780409470508	1.916467194858354e-4	0.03167481983489819
ENSG00000134757	4.873132470681915	-1.3258463196160297	0.35419360172297704	-3.7432813951647965	1.8163262578693514e-4	0.03115965663234166
ENSG00000048740	6.430896903435467	-1.3221414688230855	0.30631644079659137	-4.31626022222245	1.586948873774911e-5	0.006618397639265745
ENSG00000137273	4.389628047077206	-1.3213023189987922	0.356999597789459	-3.7011311138171985	2.1464052553555373e-4	0.03383203407553684
ENSG00000049249	4.046033176431288	-1.3068119157652067	0.3537028797862068	-3.694660095940129	2.2018112945955049e-4	0.03383203407553684
ENSG00000080493	5.706607937611318	-1.2904276319889136	0.30999767882520274	-4.162700949501439	3.1450515189117155e-5	0.00940747471141294
ENSG00000155970	4.14982701295791	-1.2839123883553696	0.3624513048047921	-3.542303121372001	3.9664938955505906e-4	0.049062884631271564
ENSG00000189320	4.285800239513058	-1.2767537944533769	0.3468967267647558	-3.6805011288538143	2.3277602872455276e-4	0.03383203407553684
ENSG00000197301	4.113588293635294	-1.2680329164887147	0.34055381793164186	-3.723443549069952	1.965238181550946e-4	0.03211969349563232
ENSG00000144681	5.325189462203333	-1.2651746630721885	0.3067021272798779	-4.125092559001608	3.705856905131322e-5	0.010423368916072274
ENSG00000119865	4.699892128273484	-1.2591237752570406	0.3423434462120133	-3.6779549577743786	2.3511146451728792e-4	0.03383203407553684
ENSG00000090530	6.602672166824962	-1.239749486594479	0.2670812594587452	-4.64184379355893	3.4531388014412763e-6	0.0018983630560923416
ENSG00000102452	5.392167988483935	-1.2363002874294153	0.29618675981158293	-4.174056558827541	2.9922342005808276e-5	0.009161918111120207
ENSG00000154678	4.771742604091649	-1.2275312896744845	0.32520642397157973	-3.7746218991718328	1.6025053343743723e-4	0.02920142537453469
ENSG00000136244	4.321945805990622	-1.2264771339158678	0.33338280224554684	-3.6788854303664085	2.3425546532132067e-4	0.03383203407553684
ENSG00000164379	4.736071122502143	-1.2135950416341577	0.3209220034760374	-3.7815887614099806	1.5583063918785076e-4	0.028995287163960937
ENSG00000261371	7.986771557448666	-1.2128051486072888	0.304194251969176	-3.986943016695077	6.693009233387912e-5	0.016029425776873288
ENSG00000163661	5.32372134687068	-1.2122106983200729	0.3003574946890315	-4.035892960071159	5.4395013096854124e-5	0.01385011549262952
ENSG00000050165	7.532876962103919	-1.2106680909630934	0.26035328328493174	-4.650097266636477	3.317785197968101e-6	0.001866369910550009
ENSG00000144810	6.91803560487908	-1.203060561420034	0.32221934447566425	-3.733669570266585	1.887100392459521e-4	0.031552994738631296
ENSG00000164099	4.8403312027225835	-1.1965719434190134	0.30962630231424737	-3.8645681406115915	1.1128592056364308e-4	0.023205992521672093
ENSG00000144642	6.2938287354118385	-1.1923877245533177	0.28040329708536044	-4.252402653419338	2.1148915840194845e-5	0.0077810709151999065
ENSG00000075213	5.1157210877548	-1.1903244190554496	0.30404402920299334	-3.9149738351241754	9.04140121593561e-5	0.020273282667267686
ENSG00000186847	7.881513348800378	-1.188023038075922	0.3006794691548141	-3.9511278951481446	7.778374019435989e-5	0.018091450880397802
ENSG00000149633	5.255332545422549	-1.1875000902369606	0.32967876626684806	-3.6019914284554684	3.157887792693134e-4	0.042913566189581025
ENSG00000138685	6.1183719622406825	-1.1838457760176344	0.2798322977763687	-4.230554462171907	2.3311599264990533e-5	0.0080554896374408
ENSG00000081041	4.805580703175638	-1.1829669703008985	0.3144150342696533	-3.7624376742950045	1.6826524887305665e-4	0.0297092562408056
ENSG00000088756	5.535946547768291	-1.1820913126656192	0.31367059127532043	-3.7685755233204294	1.641818120193773e-4	0.02920142537453469
ENSG00000125538	4.7719132190594475	-1.1694601254485315	0.31608617821453827	-3.699814183759657	2.157573833786957e-4	0.03383203407553684
ENSG00000206538	6.04889922465462	-1.1625511280662886	0.30256273162870745	-3.8423474094387924	1.2186317728831589e-4	0.024361556987000602
ENSG00000148468	7.466865161431558	-1.1567093944581797	0.2585019131337176	-4.474664734337336	7.65313029032393e-6	0.003428177196160103
ENSG00000019549	6.740440827822312	-1.1544642571208292	0.2750771317673248	-4.196874708208525	2.7062354650733388e-5	0.008745348349619458
ENSG00000187498	10.40557375298556	-1.1428356716573613	0.22524818186118514	-5.073673235514338	3.9020890169627e-7	4.3782187294154606e-4
ENSG00000136231	4.701933193179517	-1.1415327587260002	0.30787480966685155	-3.7077822637105067	2.090823080859117e-4	0.03327297335717183
ENSG00000182013	6.496288224164501	-1.1256289344520354	0.31267339398699767	-3.6000150831472535	0.00031819872200237673	0.042999490986120055
ENSG00000122641	8.191927105582712	-1.1254148031749092	0.24043484778986926	-4.680747460361811	2.858308626158618e-6	0.0016863323745890443
ENSG00000106714	4.6311059490424995	-1.1130502784411593	0.3119648359607707	-3.5678709589600173	3.5989365720649476e-4	0.04630567911791437
ENSG00000270069	4.771866904001721	-1.1125329276771991	0.3052580992127412	-3.6445648143207823	2.678446318971992e-4	0.0374502531847477
ENSG00000196653	5.600584117036524	-1.1084176906519914	0.29400493284141543	-3.770064943943867	1.6320507239105775e-4	0.02920142537453469
ENSG00000186081	7.638388054325084	-1.0922640633468683	0.29593805914385896	-3.690853641828833	2.235027174703989e-4	0.03383203407553684
ENSG00000006468	6.812203025594462	-1.0553501207358824	0.26272506281513136	-4.016937361923815	5.8959387387365576e-5	0.01485592314076027
ENSG00000172123	6.190673996245356	-1.0312556258929277	0.28142106172904685	-3.6644578751743326	2.4786302835307875e-4	0.03526799289901542
ENSG00000129680	6.948783529800483	-1.018359830572186	0.2538537571688836	-4.011600387283977	6.030852220448662e-5	0.015039204573240485
ENSG00000197635	5.980749984856674	-1.0078284308102725	0.28339249795659777	-3.5562989072654414	3.7611612953603713e-4	0.04713923863910467
